raw_value,category,numeric_value
88,numeric,88.0
39,numeric,39.0
83/100,numeric_fraction,83.0
19,numeric,19.0
13,numeric,13.0
60,numeric,60.0
47,numeric,47.0
17,numeric,17.0
81,numeric,81.0
36,numeric,36.0
80,numeric,80.0
31,numeric,31.0
24/100,numeric_fraction,24.0
94,numeric,94.0
160,numeric,160.0
82,numeric,82.0
75,numeric,75.0
0,numeric,0.0
46,numeric,46.0
94,numeric,94.0
HIGH,categorical_risk,
62,numeric,62.0
92,numeric,92.0
232,numeric,232.0
112,numeric,112.0
29/100,numeric_fraction,29.0
59,numeric,59.0
36,numeric,36.0
7,numeric,7.0
17,numeric,17.0
64,numeric,64.0
HIGH,categorical_risk,
70,numeric,70.0
0,numeric,0.0
,missing,
90/100,numeric_fraction,90.0
32,numeric,32.0
47,numeric,47.0
73,numeric,73.0
56,numeric,56.0
14,numeric,14.0
196,numeric,196.0
92,numeric,92.0
28,numeric,28.0
,missing,
HIGH,categorical_risk,
31,numeric,31.0
78,numeric,78.0
-2,numeric,-2.0
47,numeric,47.0
-10,numeric,-10.0
medium,categorical_risk,
110,numeric,110.0
53,numeric,53.0
90,numeric,90.0
75,numeric,75.0
-10,numeric,-10.0
84,numeric,84.0
71,numeric,71.0
-1,numeric,-1.0
High,categorical_risk,
,missing,
35,numeric,35.0
33,numeric,33.0
65,numeric,65.0
144,numeric,144.0
96,numeric,96.0
38,numeric,38.0
5,numeric,5.0
15,numeric,15.0
14,numeric,14.0
80,numeric,80.0
93,numeric,93.0
96,numeric,96.0
55/100,numeric_fraction,55.0
96,numeric,96.0
91,numeric,91.0
97,numeric,97.0
6,numeric,6.0
30,numeric,30.0
High,categorical_risk,
68,numeric,68.0
64,numeric,64.0
70,numeric,70.0
,missing,
41,numeric,41.0
78,numeric,78.0
13,numeric,13.0
Low,categorical_risk,
83,numeric,83.0
0,numeric,0.0
76,numeric,76.0
58/100,numeric_fraction,58.0
75/100,numeric_fraction,75.0
117,numeric,117.0
46,numeric,46.0
Low,categorical_risk,
196,numeric,196.0
151,numeric,151.0
-2,numeric,-2.0
97/100,numeric_fraction,97.0
Low,categorical_risk,
39/100,numeric_fraction,39.0
131,numeric,131.0
39,numeric,39.0
73,numeric,73.0
85,numeric,85.0
16,numeric,16.0
49,numeric,49.0
-5,numeric,-5.0
139,numeric,139.0
58/100,numeric_fraction,58.0
172,numeric,172.0
2,numeric,2.0
35,numeric,35.0
74/100,numeric_fraction,74.0
86,numeric,86.0
47,numeric,47.0
52,numeric,52.0
13/100,numeric_fraction,13.0
241,numeric,241.0
227,numeric,227.0
72,numeric,72.0
90,numeric,90.0
81,numeric,81.0
68,numeric,68.0
47,numeric,47.0
11,numeric,11.0
47,numeric,47.0
78,numeric,78.0
51/100,numeric_fraction,51.0
-4,numeric,-4.0
95,numeric,95.0
10,numeric,10.0
183,numeric,183.0
18,numeric,18.0
29/100,numeric_fraction,29.0
39,numeric,39.0
18,numeric,18.0
56/100,numeric_fraction,56.0
3,numeric,3.0
103,numeric,103.0
185,numeric,185.0
High,categorical_risk,
19,numeric,19.0
88,numeric,88.0
HIGH,categorical_risk,
97,numeric,97.0
74,numeric,74.0
HIGH,categorical_risk,
41,numeric,41.0
60,numeric,60.0
86,numeric,86.0
medium,categorical_risk,
18,numeric,18.0
-5,numeric,-5.0
80,numeric,80.0
-3,numeric,-3.0
81,numeric,81.0
47,numeric,47.0
Medium,categorical_risk,
72,numeric,72.0
-2,numeric,-2.0
55,numeric,55.0
High,categorical_risk,
9,numeric,9.0
39,numeric,39.0
93,numeric,93.0
169,numeric,169.0
54,numeric,54.0
53,numeric,53.0
54,numeric,54.0
204,numeric,204.0
97,numeric,97.0
24,numeric,24.0
45,numeric,45.0
32/100,numeric_fraction,32.0
10,numeric,10.0
57,numeric,57.0
62,numeric,62.0
39/100,numeric_fraction,39.0
9,numeric,9.0
1,numeric,1.0
34,numeric,34.0
110,numeric,110.0
14,numeric,14.0
,missing,
17,numeric,17.0
19,numeric,19.0
2,numeric,2.0
58/100,numeric_fraction,58.0
75,numeric,75.0
56,numeric,56.0
83,numeric,83.0
-10,numeric,-10.0
-1,numeric,-1.0
45,numeric,45.0
8,numeric,8.0
-5,numeric,-5.0
239,numeric,239.0
68,numeric,68.0
146,numeric,146.0
44,numeric,44.0
High,categorical_risk,
-2,numeric,-2.0
71,numeric,71.0
43,numeric,43.0
20,numeric,20.0
30,numeric,30.0
82/100,numeric_fraction,82.0
,missing,
17/100,numeric_fraction,17.0
-1,numeric,-1.0
36,numeric,36.0
58,numeric,58.0
36,numeric,36.0
32,numeric,32.0
89,numeric,89.0
75,numeric,75.0
48,numeric,48.0
86,numeric,86.0
89,numeric,89.0
4,numeric,4.0
-6,numeric,-6.0
25,numeric,25.0
-7,numeric,-7.0
97,numeric,97.0
58,numeric,58.0
70,numeric,70.0
18,numeric,18.0
176,numeric,176.0
10,numeric,10.0
-8,numeric,-8.0
,missing,
HIGH,categorical_risk,
2,numeric,2.0
1,numeric,1.0
-3,numeric,-3.0
10,numeric,10.0
88,numeric,88.0
65,numeric,65.0
31,numeric,31.0
96,numeric,96.0
80,numeric,80.0
59/100,numeric_fraction,59.0
62,numeric,62.0
97,numeric,97.0
17,numeric,17.0
22,numeric,22.0
1/100,numeric_fraction,1.0
14,numeric,14.0
High,categorical_risk,
8,numeric,8.0
37,numeric,37.0
60/100,numeric_fraction,60.0
52,numeric,52.0
-9,numeric,-9.0
,missing,
189,numeric,189.0
15,numeric,15.0
100,numeric,100.0
47/100,numeric_fraction,47.0
4,numeric,4.0
,missing,
39,numeric,39.0
9/100,numeric_fraction,9.0
20,numeric,20.0
22,numeric,22.0
57,numeric,57.0
-2,numeric,-2.0
108,numeric,108.0
100,numeric,100.0
234,numeric,234.0
59,numeric,59.0
,missing,
70,numeric,70.0
-2,numeric,-2.0
43/100,numeric_fraction,43.0
Low,categorical_risk,
14,numeric,14.0
15,numeric,15.0
Low,categorical_risk,
0,numeric,0.0
medium,categorical_risk,
99,numeric,99.0
16,numeric,16.0
31,numeric,31.0
High,categorical_risk,
99,numeric,99.0
47,numeric,47.0
15,numeric,15.0
15,numeric,15.0
64,numeric,64.0
23,numeric,23.0
69/100,numeric_fraction,69.0
65,numeric,65.0
,missing,
0,numeric,0.0
232,numeric,232.0
medium,categorical_risk,
5,numeric,5.0
86,numeric,86.0
94,numeric,94.0
0,numeric,0.0
11,numeric,11.0
189,numeric,189.0
24,numeric,24.0
50,numeric,50.0
195,numeric,195.0
17,numeric,17.0
72,numeric,72.0
53,numeric,53.0
84,numeric,84.0
72,numeric,72.0
-2,numeric,-2.0
20/100,numeric_fraction,20.0
,missing,
14,numeric,14.0
99,numeric,99.0
-6,numeric,-6.0
73,numeric,73.0
62,numeric,62.0
58,numeric,58.0
93,numeric,93.0
96,numeric,96.0
52/100,numeric_fraction,52.0
233,numeric,233.0
27,numeric,27.0
30,numeric,30.0
72,numeric,72.0
95,numeric,95.0
-5,numeric,-5.0
78,numeric,78.0
33/100,numeric_fraction,33.0
18,numeric,18.0
23,numeric,23.0
16,numeric,16.0
98,numeric,98.0
103,numeric,103.0
79,numeric,79.0
98,numeric,98.0
5,numeric,5.0
89,numeric,89.0
High,categorical_risk,
100,numeric,100.0
22,numeric,22.0
23/100,numeric_fraction,23.0
Medium,categorical_risk,
91,numeric,91.0
HIGH,categorical_risk,
42,numeric,42.0
64,numeric,64.0
85,numeric,85.0
Medium,categorical_risk,
72,numeric,72.0
-3,numeric,-3.0
18,numeric,18.0
69,numeric,69.0
24,numeric,24.0
59,numeric,59.0
31,numeric,31.0
56/100,numeric_fraction,56.0
25,numeric,25.0
30,numeric,30.0
45,numeric,45.0
47,numeric,47.0
104,numeric,104.0
86,numeric,86.0
,missing,
62,numeric,62.0
97,numeric,97.0
,missing,
70,numeric,70.0
157,numeric,157.0
High,categorical_risk,
236,numeric,236.0
27,numeric,27.0
64,numeric,64.0
241,numeric,241.0
68,numeric,68.0
46,numeric,46.0
84,numeric,84.0
2,numeric,2.0
20,numeric,20.0
,missing,
80,numeric,80.0
44,numeric,44.0
-6,numeric,-6.0
79,numeric,79.0
85,numeric,85.0
159,numeric,159.0
57,numeric,57.0
63/100,numeric_fraction,63.0
21,numeric,21.0
24,numeric,24.0
16,numeric,16.0
66,numeric,66.0
25,numeric,25.0
173,numeric,173.0
94,numeric,94.0
10,numeric,10.0
Medium,categorical_risk,
23/100,numeric_fraction,23.0
59,numeric,59.0
4,numeric,4.0
-10,numeric,-10.0
-8,numeric,-8.0
97,numeric,97.0
79,numeric,79.0
33,numeric,33.0
186,numeric,186.0
26,numeric,26.0
Low,categorical_risk,
67,numeric,67.0
35,numeric,35.0
63,numeric,63.0
26,numeric,26.0
42,numeric,42.0
49,numeric,49.0
medium,categorical_risk,
95,numeric,95.0
97,numeric,97.0
148,numeric,148.0
6,numeric,6.0
30,numeric,30.0
38/100,numeric_fraction,38.0
78,numeric,78.0
53,numeric,53.0
26,numeric,26.0
78,numeric,78.0
12,numeric,12.0
45,numeric,45.0
-5,numeric,-5.0
82,numeric,82.0
HIGH,categorical_risk,
-5,numeric,-5.0
1,numeric,1.0
40,numeric,40.0
-5,numeric,-5.0
5,numeric,5.0
208,numeric,208.0
143,numeric,143.0
16,numeric,16.0
12,numeric,12.0
73/100,numeric_fraction,73.0
High,categorical_risk,
11,numeric,11.0
,missing,
84/100,numeric_fraction,84.0
34,numeric,34.0
8,numeric,8.0
-8,numeric,-8.0
82,numeric,82.0
76,numeric,76.0
86,numeric,86.0
65,numeric,65.0
-4,numeric,-4.0
15,numeric,15.0
144,numeric,144.0
52,numeric,52.0
27,numeric,27.0
68,numeric,68.0
70,numeric,70.0
27,numeric,27.0
63/100,numeric_fraction,63.0
81,numeric,81.0
93,numeric,93.0
65,numeric,65.0
153,numeric,153.0
18/100,numeric_fraction,18.0
67,numeric,67.0
,missing,
23,numeric,23.0
8,numeric,8.0
20/100,numeric_fraction,20.0
25,numeric,25.0
91,numeric,91.0
91,numeric,91.0
187,numeric,187.0
79,numeric,79.0
13,numeric,13.0
36,numeric,36.0
91,numeric,91.0
79,numeric,79.0
20,numeric,20.0
8,numeric,8.0
60,numeric,60.0
62,numeric,62.0
62,numeric,62.0
65,numeric,65.0
37,numeric,37.0
82,numeric,82.0
86,numeric,86.0
62,numeric,62.0
High,categorical_risk,
52,numeric,52.0
131,numeric,131.0
32,numeric,32.0
146,numeric,146.0
0,numeric,0.0
9,numeric,9.0
38,numeric,38.0
119,numeric,119.0
78,numeric,78.0
63,numeric,63.0
,missing,
27,numeric,27.0
81,numeric,81.0
6,numeric,6.0
61,numeric,61.0
,missing,
Medium,categorical_risk,
100/100,numeric_fraction,100.0
8,numeric,8.0
33,numeric,33.0
25,numeric,25.0
80,numeric,80.0
98,numeric,98.0
89,numeric,89.0
55,numeric,55.0
87,numeric,87.0
-2,numeric,-2.0
14,numeric,14.0
95,numeric,95.0
-3,numeric,-3.0
-7,numeric,-7.0
68,numeric,68.0
HIGH,categorical_risk,
90,numeric,90.0
14,numeric,14.0
53/100,numeric_fraction,53.0
79/100,numeric_fraction,79.0
20,numeric,20.0
34,numeric,34.0
90,numeric,90.0
49,numeric,49.0
21,numeric,21.0
196,numeric,196.0
56,numeric,56.0
48,numeric,48.0
35,numeric,35.0
15,numeric,15.0
Low,categorical_risk,
68,numeric,68.0
38,numeric,38.0
71,numeric,71.0
6,numeric,6.0
50,numeric,50.0
23,numeric,23.0
55,numeric,55.0
33,numeric,33.0
233,numeric,233.0
22,numeric,22.0
15/100,numeric_fraction,15.0
59,numeric,59.0
23,numeric,23.0
High,categorical_risk,
62/100,numeric_fraction,62.0
73,numeric,73.0
98,numeric,98.0
7,numeric,7.0
42,numeric,42.0
49,numeric,49.0
96,numeric,96.0
-6,numeric,-6.0
65,numeric,65.0
15,numeric,15.0
0,numeric,0.0
39,numeric,39.0
39,numeric,39.0
62,numeric,62.0
12,numeric,12.0
,missing,
88,numeric,88.0
40,numeric,40.0
2,numeric,2.0
High,categorical_risk,
160,numeric,160.0
85/100,numeric_fraction,85.0
56/100,numeric_fraction,56.0
-9,numeric,-9.0
15,numeric,15.0
66,numeric,66.0
69,numeric,69.0
96,numeric,96.0
81,numeric,81.0
85,numeric,85.0
57,numeric,57.0
48/100,numeric_fraction,48.0
22,numeric,22.0
,missing,
71,numeric,71.0
27,numeric,27.0
98,numeric,98.0
28,numeric,28.0
30,numeric,30.0
-7,numeric,-7.0
78,numeric,78.0
Medium,categorical_risk,
62,numeric,62.0
Low,categorical_risk,
78,numeric,78.0
,missing,
40,numeric,40.0
75,numeric,75.0
medium,categorical_risk,
63,numeric,63.0
100,numeric,100.0
94,numeric,94.0
16,numeric,16.0
81,numeric,81.0
27,numeric,27.0
1,numeric,1.0
47,numeric,47.0
40,numeric,40.0
13,numeric,13.0
34,numeric,34.0
-4,numeric,-4.0
74,numeric,74.0
42,numeric,42.0
88,numeric,88.0
70,numeric,70.0
High,categorical_risk,
High,categorical_risk,
85,numeric,85.0
12,numeric,12.0
HIGH,categorical_risk,
,missing,
10,numeric,10.0
63,numeric,63.0
67,numeric,67.0
medium,categorical_risk,
,missing,
48,numeric,48.0
21,numeric,21.0
29,numeric,29.0
-1,numeric,-1.0
14,numeric,14.0
72,numeric,72.0
22,numeric,22.0
-2,numeric,-2.0
,missing,
74,numeric,74.0
18,numeric,18.0
40,numeric,40.0
1,numeric,1.0
76,numeric,76.0
42,numeric,42.0
84,numeric,84.0
33,numeric,33.0
61,numeric,61.0
6,numeric,6.0
16,numeric,16.0
76,numeric,76.0
-6,numeric,-6.0
95,numeric,95.0
25/100,numeric_fraction,25.0
Medium,categorical_risk,
43,numeric,43.0
32/100,numeric_fraction,32.0
High,categorical_risk,
70,numeric,70.0
69,numeric,69.0
13,numeric,13.0
36,numeric,36.0
2,numeric,2.0
9,numeric,9.0
63,numeric,63.0
79,numeric,79.0
72,numeric,72.0
-10,numeric,-10.0
12,numeric,12.0
93,numeric,93.0
52,numeric,52.0
44,numeric,44.0
-8,numeric,-8.0
,missing,
8,numeric,8.0
153,numeric,153.0
36,numeric,36.0
78,numeric,78.0
80,numeric,80.0
80,numeric,80.0
-2,numeric,-2.0
88,numeric,88.0
42,numeric,42.0
17,numeric,17.0
10,numeric,10.0
100,numeric,100.0
21,numeric,21.0
143,numeric,143.0
22,numeric,22.0
,missing,
44,numeric,44.0
44,numeric,44.0
11,numeric,11.0
28,numeric,28.0
33,numeric,33.0
133,numeric,133.0
Medium,categorical_risk,
5,numeric,5.0
40,numeric,40.0
,missing,
HIGH,categorical_risk,
96/100,numeric_fraction,96.0
Low,categorical_risk,
9,numeric,9.0
144,numeric,144.0
12,numeric,12.0
Low,categorical_risk,
76,numeric,76.0
150,numeric,150.0
83,numeric,83.0
96,numeric,96.0
189,numeric,189.0
215,numeric,215.0
238,numeric,238.0
HIGH,categorical_risk,
Medium,categorical_risk,
62,numeric,62.0
62,numeric,62.0
62,numeric,62.0
40,numeric,40.0
High,categorical_risk,
18/100,numeric_fraction,18.0
16,numeric,16.0
64,numeric,64.0
23,numeric,23.0
-2,numeric,-2.0
48,numeric,48.0
54,numeric,54.0
60,numeric,60.0
39,numeric,39.0
,missing,
,missing,
80,numeric,80.0
90,numeric,90.0
2,numeric,2.0
84,numeric,84.0
66,numeric,66.0
90,numeric,90.0
,missing,
35,numeric,35.0
29,numeric,29.0
96,numeric,96.0
53,numeric,53.0
63/100,numeric_fraction,63.0
40,numeric,40.0
31,numeric,31.0
52,numeric,52.0
88,numeric,88.0
215,numeric,215.0
49,numeric,49.0
71,numeric,71.0
49,numeric,49.0
90,numeric,90.0
28,numeric,28.0
7,numeric,7.0
High,categorical_risk,
134,numeric,134.0
83,numeric,83.0
17,numeric,17.0
Low,categorical_risk,
Medium,categorical_risk,
77,numeric,77.0
29,numeric,29.0
42/100,numeric_fraction,42.0
HIGH,categorical_risk,
57,numeric,57.0
2,numeric,2.0
medium,categorical_risk,
16,numeric,16.0
93,numeric,93.0
95,numeric,95.0
,missing,
43,numeric,43.0
76,numeric,76.0
45,numeric,45.0
70,numeric,70.0
216,numeric,216.0
12,numeric,12.0
15,numeric,15.0
89,numeric,89.0
99/100,numeric_fraction,99.0
,missing,
73,numeric,73.0
45/100,numeric_fraction,45.0
16/100,numeric_fraction,16.0
60/100,numeric_fraction,60.0
80,numeric,80.0
,missing,
15,numeric,15.0
Low,categorical_risk,
78,numeric,78.0
-5,numeric,-5.0
,missing,
25,numeric,25.0
47,numeric,47.0
,missing,
medium,categorical_risk,
24,numeric,24.0
3/100,numeric_fraction,3.0
72,numeric,72.0
41,numeric,41.0
53,numeric,53.0
9,numeric,9.0
48,numeric,48.0
75,numeric,75.0
48/100,numeric_fraction,48.0
40,numeric,40.0
54,numeric,54.0
49,numeric,49.0
0,numeric,0.0
89,numeric,89.0
Low,categorical_risk,
63,numeric,63.0
14,numeric,14.0
190,numeric,190.0
98,numeric,98.0
69,numeric,69.0
23,numeric,23.0
,missing,
2,numeric,2.0
9,numeric,9.0
46/100,numeric_fraction,46.0
,missing,
13/100,numeric_fraction,13.0
205,numeric,205.0
21,numeric,21.0
142,numeric,142.0
220,numeric,220.0
19/100,numeric_fraction,19.0
38,numeric,38.0
83/100,numeric_fraction,83.0
100,numeric,100.0
-9,numeric,-9.0
17,numeric,17.0
0,numeric,0.0
78/100,numeric_fraction,78.0
68,numeric,68.0
86,numeric,86.0
64/100,numeric_fraction,64.0
medium,categorical_risk,
,missing,
,missing,
49,numeric,49.0
-8,numeric,-8.0
91,numeric,91.0
51,numeric,51.0
208,numeric,208.0
33,numeric,33.0
144,numeric,144.0
-1,numeric,-1.0
72,numeric,72.0
74,numeric,74.0
0,numeric,0.0
,missing,
15,numeric,15.0
8,numeric,8.0
8,numeric,8.0
139,numeric,139.0
47,numeric,47.0
9,numeric,9.0
11,numeric,11.0
24,numeric,24.0
118,numeric,118.0
53,numeric,53.0
52,numeric,52.0
36,numeric,36.0
-5,numeric,-5.0
77/100,numeric_fraction,77.0
95,numeric,95.0
52,numeric,52.0
37,numeric,37.0
HIGH,categorical_risk,
6,numeric,6.0
,missing,
-5,numeric,-5.0
36,numeric,36.0
8,numeric,8.0
92,numeric,92.0
92,numeric,92.0
62,numeric,62.0
31/100,numeric_fraction,31.0
47,numeric,47.0
219,numeric,219.0
0/100,numeric_fraction,0.0
33,numeric,33.0
-9,numeric,-9.0
53/100,numeric_fraction,53.0
0,numeric,0.0
48/100,numeric_fraction,48.0
4,numeric,4.0
25,numeric,25.0
3,numeric,3.0
58,numeric,58.0
25/100,numeric_fraction,25.0
39,numeric,39.0
60,numeric,60.0
78,numeric,78.0
189,numeric,189.0
High,categorical_risk,
1,numeric,1.0
86,numeric,86.0
0,numeric,0.0
medium,categorical_risk,
98,numeric,98.0
30,numeric,30.0
19,numeric,19.0
8,numeric,8.0
85/100,numeric_fraction,85.0
59,numeric,59.0
68,numeric,68.0
68,numeric,68.0
84,numeric,84.0
98,numeric,98.0
54,numeric,54.0
60,numeric,60.0
4,numeric,4.0
48,numeric,48.0
222,numeric,222.0
44,numeric,44.0
64,numeric,64.0
-4,numeric,-4.0
144,numeric,144.0
45,numeric,45.0
Medium,categorical_risk,
39,numeric,39.0
-3,numeric,-3.0
39,numeric,39.0
54,numeric,54.0
10,numeric,10.0
70,numeric,70.0
164,numeric,164.0
,missing,
5,numeric,5.0
92,numeric,92.0
15,numeric,15.0
76,numeric,76.0
38,numeric,38.0
11,numeric,11.0
76,numeric,76.0
medium,categorical_risk,
19,numeric,19.0
95,numeric,95.0
85/100,numeric_fraction,85.0
30,numeric,30.0
medium,categorical_risk,
42,numeric,42.0
64,numeric,64.0
30,numeric,30.0
28,numeric,28.0
,missing,
48,numeric,48.0
100,numeric,100.0
73,numeric,73.0
87,numeric,87.0
49,numeric,49.0
77,numeric,77.0
Medium,categorical_risk,
,missing,
66,numeric,66.0
24,numeric,24.0
124,numeric,124.0
128,numeric,128.0
45/100,numeric_fraction,45.0
HIGH,categorical_risk,
14/100,numeric_fraction,14.0
31,numeric,31.0
82,numeric,82.0
148,numeric,148.0
6,numeric,6.0
97,numeric,97.0
40,numeric,40.0
11,numeric,11.0
134,numeric,134.0
9,numeric,9.0
97/100,numeric_fraction,97.0
,missing,
75,numeric,75.0
-1,numeric,-1.0
78,numeric,78.0
94,numeric,94.0
121,numeric,121.0
86,numeric,86.0
31,numeric,31.0
0,numeric,0.0
63,numeric,63.0
92,numeric,92.0
medium,categorical_risk,
97,numeric,97.0
153,numeric,153.0
71/100,numeric_fraction,71.0
90,numeric,90.0
23,numeric,23.0
32,numeric,32.0
14/100,numeric_fraction,14.0
81,numeric,81.0
19,numeric,19.0
8/100,numeric_fraction,8.0
65,numeric,65.0
31,numeric,31.0
0,numeric,0.0
Medium,categorical_risk,
57,numeric,57.0
221,numeric,221.0
53,numeric,53.0
121,numeric,121.0
4,numeric,4.0
22,numeric,22.0
73/100,numeric_fraction,73.0
Medium,categorical_risk,
62,numeric,62.0
7,numeric,7.0
67,numeric,67.0
14,numeric,14.0
33,numeric,33.0
94,numeric,94.0
3,numeric,3.0
64,numeric,64.0
69,numeric,69.0
Medium,categorical_risk,
20,numeric,20.0
34,numeric,34.0
19,numeric,19.0
,missing,
87,numeric,87.0
172,numeric,172.0
35,numeric,35.0
55/100,numeric_fraction,55.0
80,numeric,80.0
Low,categorical_risk,
84,numeric,84.0
-1,numeric,-1.0
16,numeric,16.0
8,numeric,8.0
24,numeric,24.0
38,numeric,38.0
HIGH,categorical_risk,
88,numeric,88.0
32,numeric,32.0
23,numeric,23.0
7,numeric,7.0
28,numeric,28.0
,missing,
244,numeric,244.0
20,numeric,20.0
13,numeric,13.0
62,numeric,62.0
-7,numeric,-7.0
High,categorical_risk,
1,numeric,1.0
67,numeric,67.0
55,numeric,55.0
42,numeric,42.0
124,numeric,124.0
26,numeric,26.0
59,numeric,59.0
25,numeric,25.0
51,numeric,51.0
,missing,
61,numeric,61.0
67,numeric,67.0
44,numeric,44.0
17,numeric,17.0
22,numeric,22.0
-7,numeric,-7.0
42,numeric,42.0
32,numeric,32.0
85,numeric,85.0
,missing,
189,numeric,189.0
92,numeric,92.0
67,numeric,67.0
77,numeric,77.0
82,numeric,82.0
36,numeric,36.0
6,numeric,6.0
86,numeric,86.0
6,numeric,6.0
17/100,numeric_fraction,17.0
227,numeric,227.0
61,numeric,61.0
5/100,numeric_fraction,5.0
92,numeric,92.0
45,numeric,45.0
58,numeric,58.0
26,numeric,26.0
84,numeric,84.0
11,numeric,11.0
63,numeric,63.0
73,numeric,73.0
56,numeric,56.0
54,numeric,54.0
97,numeric,97.0
91,numeric,91.0
9,numeric,9.0
47,numeric,47.0
,missing,
45,numeric,45.0
38,numeric,38.0
93,numeric,93.0
214,numeric,214.0
48,numeric,48.0
90,numeric,90.0
31,numeric,31.0
25/100,numeric_fraction,25.0
27,numeric,27.0
-1,numeric,-1.0
29,numeric,29.0
59,numeric,59.0
97,numeric,97.0
50,numeric,50.0
72,numeric,72.0
41,numeric,41.0
235,numeric,235.0
53,numeric,53.0
40,numeric,40.0
25,numeric,25.0
52/100,numeric_fraction,52.0
,missing,
94/100,numeric_fraction,94.0
79/100,numeric_fraction,79.0
47,numeric,47.0
Medium,categorical_risk,
medium,categorical_risk,
5,numeric,5.0
200,numeric,200.0
15,numeric,15.0
6,numeric,6.0
19,numeric,19.0
High,categorical_risk,
,missing,
Medium,categorical_risk,
77,numeric,77.0
51,numeric,51.0
97,numeric,97.0
78,numeric,78.0
50,numeric,50.0
44/100,numeric_fraction,44.0
23/100,numeric_fraction,23.0
79,numeric,79.0
Low,categorical_risk,
20,numeric,20.0
19,numeric,19.0
medium,categorical_risk,
73,numeric,73.0
18/100,numeric_fraction,18.0
5,numeric,5.0
High,categorical_risk,
30,numeric,30.0
Low,categorical_risk,
78,numeric,78.0
30,numeric,30.0
5,numeric,5.0
113,numeric,113.0
-4,numeric,-4.0
,missing,
46,numeric,46.0
12,numeric,12.0
75,numeric,75.0
6,numeric,6.0
108,numeric,108.0
19,numeric,19.0
0,numeric,0.0
26,numeric,26.0
41,numeric,41.0
41,numeric,41.0
38,numeric,38.0
36,numeric,36.0
73,numeric,73.0
55,numeric,55.0
6,numeric,6.0
49,numeric,49.0
,missing,
12,numeric,12.0
34,numeric,34.0
61,numeric,61.0
187,numeric,187.0
57,numeric,57.0
65,numeric,65.0
,missing,
,missing,
75/100,numeric_fraction,75.0
45/100,numeric_fraction,45.0
12,numeric,12.0
77,numeric,77.0
26,numeric,26.0
91,numeric,91.0
77,numeric,77.0
3,numeric,3.0
medium,categorical_risk,
61/100,numeric_fraction,61.0
-2,numeric,-2.0
64,numeric,64.0
78,numeric,78.0
0,numeric,0.0
Medium,categorical_risk,
138,numeric,138.0
85/100,numeric_fraction,85.0
100,numeric,100.0
93,numeric,93.0
58,numeric,58.0
37,numeric,37.0
,missing,
142,numeric,142.0
33,numeric,33.0
81,numeric,81.0
61,numeric,61.0
8,numeric,8.0
32,numeric,32.0
33,numeric,33.0
54,numeric,54.0
19,numeric,19.0
,missing,
69,numeric,69.0
54,numeric,54.0
45,numeric,45.0
49,numeric,49.0
80,numeric,80.0
40,numeric,40.0
56,numeric,56.0
84,numeric,84.0
42,numeric,42.0
82,numeric,82.0
25,numeric,25.0
19,numeric,19.0
76,numeric,76.0
54,numeric,54.0
medium,categorical_risk,
Medium,categorical_risk,
18/100,numeric_fraction,18.0
18,numeric,18.0
54/100,numeric_fraction,54.0
12,numeric,12.0
70,numeric,70.0
74,numeric,74.0
35,numeric,35.0
19/100,numeric_fraction,19.0
86,numeric,86.0
medium,categorical_risk,
High,categorical_risk,
,missing,
-9,numeric,-9.0
11/100,numeric_fraction,11.0
74,numeric,74.0
132,numeric,132.0
93,numeric,93.0
-2,numeric,-2.0
-6,numeric,-6.0
83,numeric,83.0
66,numeric,66.0
83,numeric,83.0
95,numeric,95.0
26,numeric,26.0
68,numeric,68.0
,missing,
77,numeric,77.0
