dataset,column,raw_value,frequency
IAM,user_id,11732,2
IAM,user_id,10027,2
IAM,user_id,EMP12182,2
IAM,user_id,12736,2
IAM,user_id,11697,2
IAM,user_id,EMP 12001,2
IAM,user_id,EMP 11218,2
IAM,user_id,EMP 10306,2
IAM,user_id,EMP11470,2
IAM,user_id,10318,2
IAM,user_id,EMP-12644,2
IAM,user_id,emp10031,2
IAM,user_id,EMP 11498,2
IAM,user_id,10016,2
IAM,user_id,EMP10223,2
IAM,user_id,EMP12717,2
IAM,user_id,emp12813,2
IAM,user_id,EMP-11922,2
IAM,user_id,EMP11414,2
IAM,user_id,EMP10836,2
IAM,user_id,EMP-10347,2
IAM,user_id,EMP10255,2
IAM,user_id,emp_10833,2
IAM,user_id,EMP12187,2
IAM,user_id,EMP10950,2
IAM,user_id,EMP 11511,2
IAM,user_id,emp_12726,2
IAM,user_id,emp11602,2
IAM,user_id,EMP10269,2
IAM,user_id,EMP10032,2
IAM,user_id,EMP12464,2
IAM,user_id,EMP10288,2
IAM,user_id,EMP-10450,2
IAM,user_id,EMP10443,2
IAM,user_id,emp_11313,2
IAM,user_id,EMP10458,2
IAM,user_id,EMP-12369,2
IAM,user_id,EMP10572,2
IAM,user_id,12769,2
IAM,user_id,EMP12112,2
IAM,user_id,EMP11038,2
IAM,user_id,EMP11552,2
IAM,user_id,emp_10698,2
IAM,user_id,EMP-10680,2
IAM,user_id,emp10816,2
IAM,user_id,EMP-12649,2
IAM,user_id,EMP12307,2
IAM,user_id,emp_11816,2
IAM,user_id,emp11819,2
IAM,user_id,EMP 11120,2
IAM,user_id,10856,2
IAM,user_id,emp_11009,2
IAM,user_id,emp12644,2
IAM,user_id,12578,2
IAM,user_id,EMP-10788,2
IAM,user_id,emp_10763,2
IAM,user_id,emp_10353,2
IAM,user_id,EMP12791,2
IAM,user_id,10605,2
IAM,user_id,EMP 10491,2
IAM,user_id,EMP-10999,2
IAM,user_id,emp_12366,2
IAM,user_id,EMP10798,2
IAM,user_id,EMP 12705,2
IAM,user_id,EMP 12909,2
IAM,user_id,EMP11029,2
IAM,user_id,EMP11682,2
IAM,user_id,emp_10211,2
IAM,user_id,12816,2
IAM,user_id,EMP-12446,2
IAM,user_id,emp10557,2
IAM,user_id,EMP12915,2
IAM,user_id,EMP11510,2
IAM,user_id,EMP-11708,2
IAM,user_id,EMP-12671,2
IAM,user_id,EMP 11236,2
IAM,user_id,EMP-12502,2
IAM,user_id,10138,2
IAM,user_id,EMP 10590,2
IAM,user_id,11669,2
IAM,user_id,EMP12594,2
IAM,user_id,emp_11060,2
IAM,user_id,emp11170,2
IAM,user_id,EMP12857,2
IAM,user_id,EMP12488,2
IAM,user_id,emp_12860,2
IAM,user_id,EMP 12578,2
IAM,user_id,12110,2
IAM,user_id,EMP-10867,2
IAM,user_id,emp_10486,2
IAM,user_id,EMP-10004,2
IAM,user_id,emp_10515,2
IAM,user_id,11811,2
IAM,user_id,EMP10977,2
IAM,user_id,11299,2
IAM,user_id,EMP12793,2
IAM,user_id,EMP10678,2
IAM,user_id,emp12885,2
IAM,user_id,EMP10668,2
IAM,user_id,EMP12811,2
IAM,user_id,EMP10318,2
IAM,user_id,EMP10499,2
IAM,user_id,emp12735,2
IAM,user_id,EMP10578,2
IAM,user_id,EMP10476,2
IAM,user_id,EMP-10374,2
IAM,user_id,EMP11458,2
IAM,user_id,EMP11847,2
IAM,user_id,EMP-12397,2
IAM,user_id,EMP 10058,2
IAM,user_id,emp12161,2
IAM,user_id,11597,2
IAM,user_id,EMP10159,2
IAM,user_id,EMP11106,2
IAM,user_id,EMP 12970,2
IAM,user_id,EMP11747,2
IAM,user_id,EMP-11504,2
IAM,user_id,EMP 11139,2
IAM,user_id,EMP10538,2
IAM,user_id,EMP12616,2
IAM,user_id,EMP11116,2
IAM,user_id,emp12259,2
IAM,user_id,11486,2
IAM,user_id,EMP12887,2
IAM,user_id,EMP11200,2
IAM,user_id,12200,2
IAM,user_id,emp_11232,2
IAM,user_id,12354,2
IAM,user_id,EMP 12560,2
IAM,user_id,emp_12222,2
IAM,user_id,emp10150,2
IAM,user_id,emp_10823,2
IAM,user_id,EMP 11610,2
IAM,user_id,EMP11515,2
IAM,user_id,EMP10320,2
IAM,user_id,EMP-11687,2
IAM,user_id,EMP 12224,2
IAM,user_id,EMP10267,2
IAM,user_id,EMP10656,2
IAM,user_id,emp11358,2
IAM,user_id,11225,2
IAM,user_id,12843,2
IAM,user_id,emp10613,2
IAM,user_id,10893,2
IAM,user_id,EMP 11369,2
IAM,user_id,EMP-10684,2
IAM,user_id,emp_10994,2
IAM,user_id,emp11671,2
IAM,user_id,emp_11765,2
IAM,user_id,EMP 12133,2
IAM,user_id,emp_12420,2
IAM,user_id,EMP11293,2
IAM,user_id,11633,2
IAM,user_id,EMP11657,2
IAM,user_id,emp_12563,2
IAM,user_id,emp_10284,2
IAM,user_id,emp12479,2
IAM,user_id,12831,2
IAM,user_id,emp11368,2
IAM,user_id,emp12029,2
IAM,user_id,EMP 10931,2
IAM,user_id,EMP12565,2
IAM,user_id,emp12996,2
IAM,user_id,EMP12698,2
IAM,user_id,EMP 10999,2
IAM,user_id,EMP12720,2
IAM,user_id,10812,2
IAM,user_id,EMP 12124,2
IAM,user_id,emp11776,2
IAM,user_id,EMP-12894,2
IAM,user_id,EMP 11798,2
IAM,user_id,emp_11547,2
IAM,user_id,emp_10693,2
IAM,user_id,EMP10940,2
IAM,user_id,EMP 12021,2
IAM,user_id,EMP10945,2
IAM,user_id,EMP-10627,2
IAM,user_id,EMP 11269,2
IAM,user_id,EMP 11625,2
IAM,user_id,emp10955,2
IAM,user_id,emp10419,2
IAM,user_id,EMP 12285,2
IAM,user_id,EMP12041,2
IAM,user_id,EMP12357,2
IAM,user_id,EMP12646,2
IAM,user_id,EMP12167,2
IAM,user_id,EMP12822,2
IAM,user_id,EMP 10518,2
IAM,user_id,EMP 12076,2
IAM,user_id,EMP12091,2
IAM,user_id,EMP11761,2
IAM,user_id,EMP12178,2
IAM,user_id,10200,2
IAM,user_id,EMP11186,2
IAM,user_id,emp10091,2
IAM,user_id,10132,2
IAM,user_id,EMP11013,2
IAM,user_id,EMP12728,2
IAM,user_id,EMP11714,2
IAM,user_id,emp10073,2
IAM,user_id,EMP-10162,2
IAM,user_id,emp_12224,2
IAM,user_id,EMP 12140,2
IAM,user_id,EMP12597,2
IAM,user_id,EMP11936,2
IAM,user_id,EMP12367,2
IAM,user_id,EMP12011,2
IAM,user_id,EMP-12461,2
IAM,user_id,EMP11045,2
IAM,user_id,emp10987,2
IAM,user_id,10385,2
IAM,user_id,11822,2
IAM,user_id,EMP10791,2
IAM,user_id,EMP 10089,2
IAM,user_id,EMP12796,2
IAM,user_id,EMP11021,2
IAM,user_id,10544,2
IAM,user_id,emp10770,2
IAM,user_id,EMP-11237,2
IAM,user_id,emp10786,2
IAM,user_id,emp12100,2
IAM,user_id,EMP12655,2
IAM,user_id,EMP-11560,2
IAM,user_id,10532,2
IAM,user_id,emp12877,2
IAM,user_id,12241,2
IAM,user_id,emp11835,2
IAM,user_id,EMP12105,2
IAM,user_id,emp11643,2
IAM,user_id,11352,2
IAM,user_id,EMP 11320,2
IAM,user_id,EMP12608,2
IAM,user_id,EMP11271,2
IAM,user_id,12748,2
IAM,user_id,emp10780,2
IAM,user_id,EMP12386,2
IAM,user_id,emp_11523,2
IAM,user_id,EMP 11629,2
IAM,user_id,EMP 11200,2
IAM,user_id,EMP10968,2
IAM,user_id,EMP 12413,2
IAM,user_id,EMP12656,2
IAM,user_id,emp12981,2
IAM,user_id,12218,2
IAM,user_id,EMP11495,2
IAM,user_id,10612,2
IAM,user_id,EMP12753,2
IAM,user_id,EMP-11337,2
IAM,user_id,EMP10915,2
IAM,user_id,emp12325,2
IAM,user_id,12387,2
IAM,user_id,emp_11926,2
IAM,user_id,emp11958,2
IAM,user_id,12618,2
IAM,user_id,EMP12133,2
IAM,user_id,EMP 12773,2
IAM,user_id,EMP-10402,2
IAM,user_id,EMP12348,2
IAM,user_id,EMP11696,2
IAM,user_id,EMP12631,2
IAM,user_id,EMP12744,2
IAM,user_id,emp_10764,2
IAM,user_id,emp11990,2
IAM,user_id,12560,2
IAM,user_id,EMP11078,2
IAM,user_id,EMP11443,2
IAM,user_id,emp_10157,2
IAM,user_id,EMP11755,2
IAM,user_id,EMP 11918,2
IAM,user_id,11456,2
IAM,user_id,EMP 12577,2
IAM,user_id,EMP10206,2
IAM,user_id,emp12557,2
IAM,user_id,11115,2
IAM,user_id,EMP11413,2
IAM,user_id,EMP12845,2
IAM,user_id,EMP 10683,2
IAM,user_id,EMP 12514,2
IAM,user_id,emp_11992,2
IAM,user_id,EMP12659,2
IAM,user_id,EMP 10738,2
IAM,user_id,emp_10152,2
IAM,user_id,EMP-11082,2
IAM,user_id,EMP12245,2
IAM,user_id,EMP11410,2
IAM,user_id,emp_10662,2
IAM,user_id,EMP10518,2
IAM,user_id,emp_10690,2
IAM,user_id,EMP11881,2
IAM,user_id,EMP-12634,2
IAM,user_id,EMP11832,2
IAM,user_id,EMP12317,2
IAM,user_id,EMP10279,2
IAM,user_id,EMP 10614,2
IAM,user_id,EMP-10747,2
IAM,user_id,emp11138,2
IAM,user_id,EMP10332,2
IAM,user_id,EMP-10890,2
IAM,user_id,EMP-11244,2
IAM,user_id,EMP12541,2
IAM,user_id,EMP-12368,2
IAM,user_id,EMP-12247,2
IAM,user_id,emp_12514,2
IAM,user_id,11152,2
IAM,user_id,10979,2
IAM,user_id,EMP-10170,2
IAM,user_id,EMP12038,2
IAM,user_id,EMP11154,2
IAM,user_id,EMP-12936,2
IAM,user_id,emp10076,2
IAM,user_id,12303,2
IAM,user_id,EMP12510,2
IAM,user_id,emp_10544,2
IAM,user_id,EMP-11012,2
IAM,user_id,emp11068,2
IAM,user_id,EMP12493,2
IAM,user_id,EMP11149,2
IAM,user_id,12253,2
IAM,user_id,emp12030,2
IAM,user_id,EMP-11861,2
IAM,user_id,emp_12277,2
IAM,user_id,EMP11256,2
IAM,user_id,EMP-12275,2
IAM,user_id,EMP-12406,2
IAM,user_id,EMP12164,2
IAM,user_id,emp12222,2
IAM,user_id,EMP11442,2
IAM,user_id,EMP11577,2
IAM,user_id,emp11021,2
IAM,user_id,EMP10570,2
IAM,user_id,emp10328,2
IAM,user_id,EMP10347,2
IAM,user_id,10281,2
IAM,user_id,EMP10137,2
IAM,user_id,emp_12353,2
IAM,user_id,EMP10078,2
IAM,user_id,EMP12554,2
IAM,user_id,EMP12483,2
IAM,user_id,EMP11188,2
IAM,user_id,emp10080,2
IAM,user_id,EMP 12249,2
IAM,user_id,EMP10864,2
IAM,user_id,EMP10148,2
IAM,user_id,EMP11636,2
IAM,user_id,EMP-12874,2
IAM,user_id,EMP10470,2
IAM,user_id,EMP10107,2
IAM,user_id,12567,2
IAM,user_id,11757,2
IAM,user_id,EMP-11358,2
IAM,user_id,EMP10045,2
IAM,user_id,EMP11650,2
IAM,user_id,EMP12306,2
IAM,user_id,11313,2
IAM,user_id,EMP12787,2
IAM,user_id,EMP10512,2
IAM,user_id,EMP11877,2
IAM,user_id,10888,2
IAM,user_id,EMP12051,2
IAM,user_id,EMP-12186,2
IAM,user_id,EMP 10415,2
IAM,user_id,EMP 12054,2
IAM,user_id,EMP10106,2
IAM,user_id,12822,2
IAM,user_id,emp_11190,2
IAM,user_id,emp_12220,2
IAM,user_id,EMP-11532,2
IAM,user_id,EMP12966,2
IAM,user_id,EMP11121,2
IAM,user_id,EMP12172,2
IAM,user_id,EMP11122,2
IAM,user_id,EMP10821,2
IAM,user_id,EMP12004,2
IAM,user_id,EMP12722,2
IAM,user_id,EMP11235,2
IAM,user_id,11432,2
IAM,user_id,11731,2
IAM,user_id,emp12497,2
IAM,user_id,EMP-12590,2
IAM,user_id,EMP 11253,2
IAM,user_id,12143,2
IAM,user_id,emp_11405,2
IAM,user_id,EMP10634,2
IAM,user_id,EMP12512,2
IAM,user_id,EMP10197,2
IAM,user_id,emp_10015,2
IAM,user_id,emp11483,2
IAM,user_id,EMP12832,2
IAM,user_id,EMP 10896,2
IAM,user_id,EMP11684,2
IAM,user_id,EMP 12241,2
IAM,user_id,EMP10507,2
IAM,user_id,EMP-10502,2
IAM,user_id,EMP-11734,2
IAM,user_id,EMP12786,2
IAM,user_id,EMP-12462,2
IAM,user_id,EMP11706,2
IAM,user_id,EMP11070,2
IAM,user_id,EMP12532,2
IAM,user_id,emp12061,2
IAM,user_id,EMP-10072,2
IAM,user_id,emp_12417,2
IAM,user_id,EMP 10770,2
IAM,user_id,emp_10512,2
IAM,user_id,EMP12139,2
IAM,user_id,EMP12262,2
IAM,user_id,EMP12771,2
IAM,user_id,EMP11698,2
IAM,user_id,EMP10956,2
IAM,user_id,10588,2
IAM,user_id,EMP-11500,2
IAM,user_id,EMP-10483,2
IAM,user_id,10106,2
IAM,user_id,emp_10626,2
IAM,user_id,emp12852,2
IAM,user_id,emp_12084,2
IAM,user_id,EMP-11933,2
IAM,user_id,emp11904,2
IAM,user_id,EMP-12886,2
IAM,user_id,11983,2
IAM,user_id,EMP10920,2
IAM,user_id,EMP 12516,2
IAM,user_id,EMP 12499,2
IAM,user_id,emp10366,2
IAM,user_id,10529,2
IAM,user_id,EMP-11999,2
IAM,user_id,EMP12784,2
IAM,user_id,EMP11778,2
IAM,user_id,12158,2
IAM,user_id,12235,2
IAM,user_id,EMP 12650,2
IAM,user_id,EMP-11591,2
IAM,user_id,EMP-10403,2
IAM,user_id,EMP 12509,2
IAM,user_id,EMP-12893,2
IAM,user_id,EMP11633,2
IAM,user_id,EMP11015,2
IAM,user_id,EMP-10368,2
IAM,user_id,EMP-11853,2
IAM,user_id,emp_12208,2
IAM,user_id,12022,2
IAM,user_id,EMP 12066,2
IAM,user_id,emp10514,2
IAM,user_id,EMP12570,2
IAM,user_id,10053,2
IAM,user_id,EMP-11042,2
IAM,user_id,11177,2
IAM,user_id,emp_10261,2
IAM,user_id,EMP-11990,2
IAM,user_id,EMP 12348,2
IAM,user_id,EMP 11573,2
IAM,user_id,EMP 10153,2
IAM,user_id,emp11048,2
IAM,user_id,EMP 10886,2
IAM,user_id,emp_10137,2
IAM,user_id,EMP12759,2
IAM,user_id,EMP-11921,2
IAM,user_id,emp_10128,2
IAM,user_id,emp_11719,2
IAM,user_id,EMP10972,2
IAM,user_id,EMP10056,2
IAM,user_id,EMP12181,2
IAM,user_id,10659,2
IAM,user_id,EMP10378,2
IAM,user_id,EMP10471,2
IAM,user_id,emp10551,2
IAM,user_id,EMP10324,2
IAM,user_id,emp10531,2
IAM,user_id,EMP 10401,2
IAM,user_id,10918,2
IAM,user_id,10433,2
IAM,user_id,10074,2
IAM,user_id,EMP11585,2
IAM,user_id,emp_11415,2
IAM,user_id,10570,2
IAM,user_id,emp_10519,2
IAM,user_id,emp12779,2
IAM,user_id,emp_12700,2
IAM,user_id,EMP11370,2
IAM,user_id,EMP11221,2
IAM,user_id,EMP-12666,2
IAM,user_id,EMP12152,2
IAM,user_id,EMP11782,2
IAM,user_id,EMP12045,2
IAM,user_id,12722,2
IAM,user_id,EMP 11443,2
IAM,user_id,EMP-10844,2
IAM,user_id,emp11941,2
IAM,user_id,12257,2
IAM,user_id,11850,2
IAM,user_id,emp_12835,2
IAM,user_id,EMP11059,2
IAM,user_id,11698,2
IAM,user_id,EMP12058,2
IAM,user_id,EMP11491,2
IAM,user_id,EMP10978,2
IAM,user_id,EMP10053,2
IAM,user_id,emp11049,2
IAM,user_id,EMP11753,2
IAM,user_id,emp11023,2
IAM,user_id,emp_10935,2
IAM,user_id,EMP10628,2
IAM,user_id,EMP-12024,2
IAM,user_id,emp10657,2
IAM,user_id,EMP-10685,2
IAM,user_id,EMP 11773,2
IAM,user_id,EMP 11078,2
IAM,user_id,emp11299,2
IAM,user_id,EMP10749,2
IAM,user_id,EMP10619,2
IAM,user_id,12359,2
IAM,user_id,10757,2
IAM,user_id,EMP 10325,2
IAM,user_id,EMP10395,2
IAM,user_id,EMP 11038,2
IAM,user_id,EMP 12919,2
IAM,user_id,EMP12766,2
IAM,user_id,EMP10723,2
IAM,user_id,EMP-12933,2
IAM,user_id,EMP11862,2
IAM,user_id,EMP12598,2
IAM,user_id,EMP10541,2
IAM,user_id,12612,2
IAM,user_id,EMP11407,2
IAM,user_id,emp_10867,2
IAM,user_id,emp_10118,2
IAM,user_id,EMP10819,2
IAM,user_id,EMP-12029,2
IAM,user_id,EMP 11943,2
IAM,user_id,EMP 11113,2
IAM,user_id,EMP 10829,2
IAM,user_id,EMP10636,2
IAM,user_id,10428,2
IAM,user_id,EMP-11765,2
IAM,user_id,emp_11420,2
IAM,user_id,EMP-10424,2
IAM,user_id,12336,2
IAM,user_id,EMP-10112,2
IAM,user_id,11234,2
IAM,user_id,EMP10909,2
IAM,user_id,EMP10042,2
IAM,user_id,EMP12739,2
IAM,user_id,emp_12241,2
IAM,user_id,EMP12838,2
IAM,user_id,EMP10949,2
IAM,user_id,EMP12291,2
IAM,user_id,11769,2
IAM,user_id,EMP12924,2
IAM,user_id,emp11799,2
IAM,user_id,emp_11587,2
IAM,user_id,10506,2
IAM,user_id,emp11698,2
IAM,user_id,EMP-10298,2
IAM,user_id,EMP-12300,2
IAM,user_id,emp_11285,2
IAM,user_id,emp12701,2
IAM,user_id,EMP10779,2
IAM,user_id,EMP 12696,2
IAM,user_id,EMP12200,2
IAM,user_id,emp10141,2
IAM,user_id,emp10133,2
IAM,user_id,emp_11736,2
IAM,user_id,12157,2
IAM,user_id,EMP11540,2
IAM,user_id,EMP10062,2
IAM,user_id,emp12212,2
IAM,user_id,emp10482,2
IAM,user_id,EMP-12986,2
IAM,user_id,11867,2
IAM,user_id,emp10855,2
IAM,user_id,emp_11929,2
IAM,user_id,EMP 12980,2
IAM,user_id,EMP-11407,2
IAM,user_id,emp_12001,2
IAM,user_id,emp10577,2
IAM,user_id,EMP12201,2
IAM,user_id,EMP10272,2
IAM,user_id,EMP 10637,2
IAM,user_id,EMP11931,2
IAM,user_id,emp12486,2
IAM,user_id,emp11746,2
IAM,user_id,EMP-11016,2
IAM,user_id,EMP11950,2
IAM,user_id,12671,2
IAM,user_id,EMP 10830,2
IAM,user_id,EMP-10602,2
IAM,user_id,emp_11495,2
IAM,user_id,10435,2
IAM,user_id,EMP-11389,2
IAM,user_id,EMP 11587,2
IAM,user_id,EMP12506,2
IAM,user_id,EMP12703,2
IAM,user_id,EMP 12200,2
IAM,user_id,12685,2
IAM,user_id,EMP11312,2
IAM,user_id,EMP 11472,2
IAM,user_id,EMP11135,2
IAM,user_id,10951,2
IAM,user_id,EMP11249,2
IAM,user_id,12894,2
IAM,user_id,EMP 10155,2
IAM,user_id,EMP12691,2
IAM,user_id,EMP12444,2
IAM,user_id,EMP10216,2
IAM,user_id,emp12352,2
IAM,user_id,EMP11910,2
IAM,user_id,EMP 12928,2
IAM,user_id,EMP11125,2
IAM,user_id,emp12808,2
IAM,user_id,EMP-12268,2
IAM,user_id,emp12409,2
IAM,user_id,EMP 12998,2
IAM,user_id,emp10267,2
IAM,user_id,EMP11418,2
IAM,user_id,EMP 11660,2
IAM,user_id,emp12542,2
IAM,user_id,EMP11409,2
IAM,user_id,12785,2
IAM,user_id,10021,2
IAM,user_id,EMP11788,2
IAM,user_id,EMP 10919,2
IAM,user_id,EMP 12436,2
IAM,user_id,EMP 12207,2
IAM,user_id,EMP 12496,2
IAM,user_id,EMP10910,2
IAM,user_id,emp10880,2
IAM,user_id,emp10581,2
IAM,user_id,emp_11848,2
IAM,user_id,EMP 12369,2
IAM,user_id,EMP12277,2
IAM,user_id,EMP-11957,2
IAM,user_id,EMP12606,2
IAM,user_id,11941,2
IAM,user_id,EMP 11590,2
IAM,user_id,EMP 12920,2
IAM,user_id,EMP 11128,2
IAM,user_id,12465,2
IAM,user_id,EMP12724,2
IAM,user_id,EMP12773,2
IAM,user_id,EMP12084,2
IAM,user_id,EMP12929,2
IAM,user_id,EMP 11589,2
IAM,user_id,10809,2
IAM,user_id,EMP11984,2
IAM,user_id,10672,2
IAM,user_id,emp10331,2
IAM,user_id,EMP11867,2
IAM,user_id,EMP12303,2
IAM,user_id,EMP 12422,2
IAM,user_id,emp_11057,2
IAM,user_id,emp_12127,2
IAM,user_id,EMP10250,2
IAM,user_id,EMP11863,2
IAM,user_id,EMP11504,2
IAM,user_id,10387,2
IAM,user_id,EMP11469,2
IAM,user_id,EMP10914,2
IAM,user_id,EMP 10864,2
IAM,user_id,emp12758,2
IAM,user_id,EMP 10923,2
IAM,user_id,emp10999,2
IAM,user_id,emp_10346,2
IAM,user_id,emp12306,2
IAM,user_id,EMP-11077,2
IAM,user_id,emp_12028,2
IAM,user_id,EMP11083,2
IAM,user_id,EMP 12657,2
IAM,user_id,EMP 12791,2
IAM,user_id,EMP10438,2
IAM,user_id,emp11012,2
IAM,user_id,emp11872,2
IAM,user_id,10268,2
IAM,user_id,12913,2
IAM,user_id,10648,2
IAM,user_id,EMP 11299,2
IAM,user_id,EMP11693,2
IAM,user_id,11386,2
IAM,user_id,11186,2
IAM,user_id,EMP-10174,2
IAM,user_id,emp10307,2
IAM,user_id,emp11672,2
IAM,user_id,EMP10453,2
IAM,user_id,EMP12176,2
IAM,user_id,EMP11523,2
IAM,user_id,EMP11452,2
IAM,user_id,EMP11554,2
IAM,user_id,EMP10679,2
IAM,user_id,EMP12890,2
IAM,user_id,emp_10620,2
IAM,user_id,11364,2
IAM,user_id,emp10576,2
IAM,user_id,emp_12450,2
IAM,user_id,EMP-10519,2
IAM,user_id,emp_12067,2
IAM,user_id,EMP-12420,2
IAM,user_id,EMP-12731,2
IAM,user_id,EMP11246,2
IAM,user_id,emp11791,2
IAM,user_id,EMP12109,2
IAM,user_id,EMP12863,2
IAM,user_id,EMP10104,2
IAM,user_id,emp_11673,2
IAM,user_id,EMP10366,2
IAM,user_id,emp12690,2
IAM,user_id,EMP11783,2
IAM,user_id,emp_11103,2
IAM,user_id,emp11993,2
IAM,user_id,emp12422,2
IAM,user_id,emp11767,2
IAM,user_id,EMP 11145,2
IAM,user_id,EMP11872,2
IAM,user_id,EMP12520,2
IAM,user_id,11140,2
IAM,user_id,EMP-12125,2
IAM,user_id,emp10830,2
IAM,user_id,emp_11289,2
IAM,user_id,EMP10268,2
IAM,user_id,EMP12859,2
IAM,user_id,emp_10848,2
IAM,user_id,EMP-10991,2
IAM,user_id,EMP-10222,2
IAM,user_id,12096,2
IAM,user_id,emp10721,2
IAM,user_id,EMP10339,2
IAM,user_id,10030,2
IAM,user_id,EMP11751,2
IAM,user_id,EMP10033,2
IAM,user_id,EMP12490,2
IAM,user_id,EMP 10112,2
IAM,user_id,12077,2
IAM,user_id,EMP12349,2
IAM,user_id,emp10555,2
IAM,user_id,EMP-12309,2
IAM,user_id,12774,2
IAM,user_id,EMP 11563,2
IAM,user_id,emp_12970,2
IAM,user_id,10667,2
IAM,user_id,12361,2
IAM,user_id,EMP-11276,2
IAM,user_id,EMP-12128,2
IAM,user_id,11390,2
IAM,user_id,emp10383,2
IAM,user_id,10582,2
IAM,user_id,EMP10875,2
IAM,user_id,11511,2
IAM,user_id,emp_11702,2
IAM,user_id,EMP-10092,2
IAM,user_id,EMP12742,2
IAM,user_id,10843,2
IAM,user_id,10646,2
IAM,user_id,EMP-10872,2
IAM,user_id,EMP10138,2
IAM,user_id,emp11206,2
IAM,user_id,EMP-10010,2
IAM,user_id,EMP11325,2
IAM,user_id,EMP11290,2
IAM,user_id,11232,2
IAM,user_id,emp_10739,2
IAM,user_id,12163,2
IAM,user_id,EMP 12455,2
IAM,user_id,EMP-11968,2
IAM,user_id,11378,2
IAM,user_id,emp12093,2
IAM,user_id,11709,2
IAM,user_id,emp11447,2
IAM,user_id,EMP10770,2
IAM,user_id,EMP12770,2
IAM,user_id,emp_11081,2
IAM,user_id,EMP-10620,2
IAM,user_id,EMP 10682,2
IAM,user_id,emp_11360,2
IAM,user_id,EMP10790,2
IAM,user_id,emp11696,2
IAM,user_id,EMP-11724,2
IAM,user_id,EMP12437,2
IAM,user_id,12484,2
IAM,user_id,12338,2
IAM,user_id,EMP-12032,2
IAM,user_id,EMP 10524,2
IAM,user_id,EMP10935,2
IAM,user_id,EMP11014,2
IAM,user_id,emp11758,2
IAM,user_id,EMP12652,2
IAM,user_id,EMP 12193,2
IAM,user_id,EMP-10242,2
IAM,user_id,10098,2
IAM,user_id,EMP-11401,2
IAM,user_id,emp10605,2
IAM,user_id,EMP11278,2
IAM,user_id,EMP10403,2
IAM,user_id,emp11543,2
IAM,user_id,11562,2
IAM,user_id,EMP10811,2
IAM,user_id,EMP-11129,2
IAM,user_id,EMP 10647,2
IAM,user_id,emp10806,2
IAM,user_id,EMP 11904,2
IAM,user_id,EMP11518,2
IAM,user_id,EMP 12096,2
IAM,user_id,EMP11061,2
IAM,user_id,EMP12383,2
IAM,user_id,emp_10812,2
IAM,user_id,emp_11659,2
IAM,user_id,EMP12040,2
IAM,user_id,EMP12335,2
IAM,user_id,emp_12189,2
IAM,user_id,10850,2
IAM,user_id,emp_10572,2
IAM,user_id,emp12915,2
IAM,user_id,EMP 12989,2
IAM,user_id,emp_12443,2
IAM,user_id,emp_10435,2
IAM,user_id,emp12946,2
IAM,user_id,EMP 12082,2
IAM,user_id,EMP12491,2
IAM,user_id,EMP11488,2
IAM,user_id,EMP11282,2
IAM,user_id,emp_10984,2
IAM,user_id,EMP 12486,2
IAM,user_id,EMP 11521,2
IAM,user_id,12619,2
IAM,user_id,10716,2
IAM,user_id,EMP12672,2
IAM,user_id,EMP12465,2
IAM,user_id,EMP-11796,2
IAM,user_id,11963,2
IAM,user_id,EMP11322,2
IAM,user_id,EMP-11130,2
IAM,user_id,emp_12669,2
IAM,user_id,emp10001,2
IAM,user_id,EMP12885,2
IAM,user_id,EMP-12009,2
IAM,user_id,EMP 10229,2
IAM,user_id,emp11949,2
IAM,user_id,EMP-12507,2
IAM,user_id,12115,2
IAM,user_id,EMP12508,2
IAM,user_id,EMP10996,2
IAM,user_id,emp11162,2
IAM,user_id,emp12794,2
IAM,user_id,EMP-12424,2
IAM,user_id,emp12012,2
IAM,user_id,EMP11966,2
IAM,user_id,emp_11176,2
IAM,user_id,emp12767,2
IAM,user_id,emp_11957,2
IAM,user_id,emp10463,2
IAM,user_id,EMP11861,2
IAM,user_id,emp12684,2
IAM,user_id,EMP12206,2
IAM,user_id,EMP12289,2
IAM,user_id,EMP 10424,2
IAM,user_id,EMP11544,2
IAM,user_id,emp12929,2
IAM,user_id,EMP11321,2
IAM,user_id,emp_11030,2
IAM,user_id,EMP10626,2
IAM,user_id,emp10426,2
IAM,user_id,emp_11956,2
IAM,user_id,EMP12274,2
IAM,user_id,EMP11651,2
IAM,user_id,12193,2
IAM,user_id,EMP11177,2
IAM,user_id,EMP10744,2
IAM,user_id,12647,2
IAM,user_id,emp_11958,2
IAM,user_id,EMP11604,2
IAM,user_id,EMP11291,2
IAM,user_id,EMP-10577,2
IAM,user_id,EMP12150,2
IAM,user_id,EMP11406,2
IAM,user_id,EMP-12932,2
IAM,user_id,EMP-10183,2
IAM,user_id,EMP 10785,2
IAM,user_id,11694,2
IAM,user_id,emp12647,2
IAM,user_id,EMP 11525,2
IAM,user_id,EMP10103,2
IAM,user_id,EMP 11323,2
IAM,user_id,EMP12371,2
IAM,user_id,emp_12588,2
IAM,user_id,EMP12971,2
IAM,user_id,emp11885,2
IAM,user_id,emp_12580,2
IAM,user_id,EMP10211,2
IAM,user_id,emp10174,2
IAM,user_id,EMP-10260,2
IAM,user_id,EMP11098,2
IAM,user_id,EMP 12180,2
IAM,user_id,emp_11464,2
IAM,user_id,11638,2
