hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,population_deny_ratio_median,population_deny_ratio_mad,population_endpoint_alert_median,population_endpoint_alert_mad
WS-10824,4.0,1.0,1.0,2.0,0.0,130776132.2,104437539.28,4.0,4.0,0.0,False,0.25,8.0,PROBABLE,13,8,6,6,2026-04-08 04:13:00,2026-09-07 15:02:27,5,152.45,0.6154,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11075,2.0,0.0,0.0,1.0,1.0,36995042.22,43220014.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10925,7.0,2.0,0.0,5.0,6.0,169284636.88,167227682.96,5.0,4.0,0.0,True,0.2857142857142857,11.0,EXACT,19,12,11,10,2026-08-03 14:07:53,2026-09-08 07:15:25,7,35.71,0.6316,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11684,1.0,0.0,0.0,0.0,1.0,40326293.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11012,6.0,0.0,1.0,2.0,1.0,103566787.78,111353298.28,6.0,2.0,0.0,True,0.0,8.0,EXACT,19,13,11,12,2026-07-08 07:23:00,2026-09-05 01:42:35,6,58.76,0.6842,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11582,2.0,1.0,0.0,2.0,0.0,82131798.0,47588992.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10057,8.0,4.0,1.0,2.0,3.0,193243918.24,210032732.92,5.0,3.0,0.0,True,0.5,11.0,EXACT,21,12,12,8,2026-08-01 13:30:38,2026-09-04 20:01:24,9,34.27,0.5714,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10631,5.0,0.0,1.0,4.0,1.0,99712839.88,130777374.64,4.0,3.0,0.0,True,0.0,8.0,EXACT,12,6,6,5,2026-08-11 00:00:00,2026-09-05 01:43:15,6,25.07,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11904,10.0,2.0,0.0,6.0,3.0,304468462.46,293507744.28,5.0,4.0,1.0,True,0.2,14.0,EXACT,19,9,8,5,2026-08-07 22:54:29,2026-09-09 00:00:00,10,32.05,0.4737,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_10130,1.0,0.0,0.0,0.0,0.0,14864622.0,45157792.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-10963,2.0,0.0,0.0,0.0,0.0,61830130.0,58148843.68,1.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12119,3.0,0.0,2.0,3.0,2.0,52941171.78,74530002.28,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12529,1.0,0.0,0.0,1.0,1.0,458224.0,24813488.0,0.0,2.0,0.0,False,0.0,3.0,PROBABLE,7,4,4,4,2026-08-05 20:28:09,2026-08-17 15:17:43,3,11.78,0.5714,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10792,8.0,1.0,2.0,6.0,3.0,212218208.84,202974278.52,8.0,2.0,0.0,True,0.125,10.0,EXACT,14,6,6,5,2026-08-01 00:00:00,2026-09-09 19:39:00,8,39.82,0.4286,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10326,3.0,1.0,0.0,2.0,2.0,48575433.22,53596245.8,3.0,1.0,0.0,True,0.3333333333333333,4.0,EXACT,10,7,7,6,2026-04-09 14:50:00,2026-09-05 07:24:30,3,148.69,0.7,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11036,7.0,1.0,0.0,5.0,3.0,141384685.22,168896945.56,3.0,1.0,0.0,True,0.1428571428571428,8.0,EXACT,14,5,5,5,2026-08-21 05:49:00,2026-09-07 12:24:06,9,17.27,0.3571,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-12070,1.0,1.0,0.0,1.0,1.0,12201288.0,21485322.24,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10229.corp.local,2.0,0.0,0.0,2.0,1.0,47178724.18,24910848.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11728.corp.local,1.0,0.0,0.0,0.0,0.0,13842142.0,15789318.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10128.corp.local,2.0,2.0,0.0,1.0,1.0,49639286.44,40729417.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-10678,1.0,1.0,0.0,0.0,1.0,24819643.22,43197639.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10250.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12196,6.0,0.0,0.0,3.0,1.0,144035335.68,86406140.4,5.0,0.0,0.0,True,0.0,6.0,EXACT,11,5,5,4,2026-05-09 10:43:00,2026-08-29 03:55:04,6,111.72,0.4545,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-10402,1.0,1.0,0.0,1.0,0.0,22994134.0,24526192.64,0.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12593,3.0,0.0,0.0,1.0,1.0,89860287.44,63200744.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11349.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10959,4.0,0.0,1.0,1.0,3.0,137438718.48,120315740.64,3.0,2.0,0.0,True,0.0,6.0,EXACT,14,7,7,5,2026-08-09 16:03:20,2026-11-08 18:49:00,7,91.12,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10913,4.0,2.0,1.0,4.0,2.0,69963015.16,124668225.28,3.0,1.0,0.0,True,0.5,5.0,EXACT,10,5,5,4,2026-08-18 00:00:00,2026-09-02 09:51:40,5,15.41,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12915,6.0,0.0,0.0,4.0,3.0,125912174.36,136204958.07999998,6.0,5.0,1.0,True,0.0,11.0,EXACT,15,9,9,7,2026-07-09 20:29:00,2026-09-09 00:00:00,6,61.15,0.6,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11162,5.0,0.0,0.0,2.0,4.0,147083506.2,122476300.2,5.0,1.0,0.0,True,0.0,6.0,EXACT,13,8,8,8,2026-08-06 17:31:19,2026-12-08 00:00:00,5,123.27,0.6154,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12603,7.0,2.0,0.0,4.0,2.0,198080756.66,238984936.64,7.0,4.0,1.0,True,0.2857142857142857,11.0,EXACT,68,50,32,19,2026-03-08 00:00:00,2026-10-08 00:00:00,18,214.0,0.7353,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-12729,1.0,0.0,0.0,0.0,0.0,24819643.22,42567769.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_10490,1.0,1.0,0.0,1.0,1.0,24134281.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_10977,1.0,1.0,0.0,0.0,1.0,18431744.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12851.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11164.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-12504,1.0,0.0,0.0,1.0,1.0,24819643.22,7185301.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_12566,1.0,0.0,0.0,0.0,0.0,24819643.22,987289.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12077,6.0,0.0,0.0,3.0,2.0,119642234.44,148352532.48000002,6.0,2.0,1.0,True,0.0,8.0,EXACT,15,6,5,6,2026-08-02 21:51:59,2026-09-08 13:11:00,9,36.64,0.4,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11261.corp.local,1.0,0.0,0.0,1.0,1.0,2029041.0,24871454.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_10922,2.0,1.0,0.0,1.0,2.0,64095716.22,79466830.0,1.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11845.corp.local,1.0,1.0,0.0,0.0,1.0,43818726.0,46047252.48,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11214,12.0,4.0,1.0,8.0,7.0,298007552.24,295499344.28,12.0,2.0,1.0,True,0.3333333333333333,14.0,EXACT,20,8,8,7,2026-08-05 08:52:02,2026-09-08 13:24:27,12,34.19,0.4,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11128,2.0,0.0,0.0,0.0,1.0,70441853.0,70725625.0,2.0,3.0,0.0,True,0.0,5.0,EXACT,11,6,6,4,2026-08-03 17:53:38,2026-08-22 23:55:53,5,19.25,0.5455,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12366.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10154.corp.local,1.0,0.0,1.0,1.0,1.0,10171316.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11348,2.0,1.0,1.0,0.0,1.0,47513078.0,61489607.6,1.0,2.0,0.0,True,0.5,4.0,EXACT,10,7,6,6,2026-08-02 04:36:18,2026-09-01 14:48:56,3,30.43,0.7,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11892,3.0,3.0,0.0,0.0,0.0,53511545.44,68153343.36,1.0,0.0,0.0,False,1.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10931.corp.local,2.0,1.0,0.0,0.0,1.0,64319501.14,47549330.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11711,3.0,1.0,0.0,2.0,1.0,57047192.0,73268502.64,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10011,8.0,3.0,0.0,4.0,5.0,225003449.22,214714530.64,8.0,4.0,0.0,True,0.375,12.0,EXACT,16,8,8,7,2026-01-08 03:29:00,2026-09-02 07:56:12,8,237.19,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12365,8.0,3.0,0.0,6.0,5.0,184013646.8,199583435.48,6.0,2.0,0.0,True,0.375,10.0,EXACT,18,9,8,7,2026-08-12 18:50:00,2026-09-06 08:44:21,9,24.58,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11685,3.0,0.0,0.0,0.0,2.0,96426536.12,99973529.0,3.0,0.0,0.0,True,0.0,3.0,EXACT,8,4,3,4,2026-08-29 22:14:27,2026-09-09 17:30:17,4,10.8,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10967,3.0,0.0,2.0,2.0,1.0,94267887.44,67868690.0,3.0,4.0,0.0,True,0.0,7.0,EXACT,8,4,3,4,2026-08-01 20:19:00,2026-09-05 05:41:00,4,34.39,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_10531,1.0,0.0,0.0,1.0,0.0,15867698.0,36468155.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11934.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10819,4.0,0.0,0.0,3.0,3.0,153425181.0,82039767.56,4.0,3.0,0.0,True,0.0,7.0,EXACT,11,6,6,6,2026-02-08 01:14:00,2026-09-09 06:02:51,5,213.2,0.5455,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11205,2.0,0.0,0.0,0.0,1.0,50149785.2,71598947.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11230.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_12185,1.0,1.0,0.0,1.0,1.0,24819643.22,27863888.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12574,11.0,2.0,1.0,7.0,6.0,305326103.1,271616522.84000003,8.0,1.0,0.0,True,0.1818181818181818,12.0,EXACT,16,4,4,4,2026-08-06 03:26:39,2026-09-01 00:02:54,12,25.86,0.25,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11172.corp.local,1.0,0.0,0.0,0.0,1.0,48507125.76,30651203.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12707.corp.local,2.0,0.0,0.0,1.0,1.0,36240236.08,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12676.corp.local,2.0,0.0,0.0,2.0,2.0,48235665.0,81010016.92,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11227,1.0,1.0,0.0,1.0,0.0,19335741.44,49870274.56,0.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11059,1.0,0.0,0.0,0.0,1.0,21558.0,9556712.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10719,11.0,2.0,1.0,4.0,5.0,249629363.02,285898137.32,9.0,2.0,0.0,True,0.1818181818181818,13.0,EXACT,14,2,2,2,2026-08-30 16:07:06,2026-08-31 15:33:54,12,0.98,0.1429,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11413,2.0,0.0,1.0,2.0,0.0,32442381.0,70746043.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10889.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,47122599.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11225,5.0,2.0,0.0,1.0,2.0,157495926.66,112002282.16,4.0,4.0,1.0,True,0.4,9.0,EXACT,14,8,8,5,2026-04-09 00:00:00,2026-09-09 07:17:47,6,153.3,0.5714,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12347,3.0,0.0,1.0,2.0,1.0,58470120.0,24844224.44,3.0,1.0,0.0,False,0.0,4.0,PROBABLE,8,4,4,4,2026-08-08 07:05:01,2026-09-02 00:00:00,4,24.7,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10688,5.0,0.0,0.0,2.0,4.0,64081050.06,181337162.24,3.0,1.0,0.0,True,0.0,6.0,EXACT,12,6,5,6,2026-04-09 14:42:00,2026-08-26 03:30:16,6,138.53,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12551.corp.local,3.0,1.0,0.0,2.0,3.0,89743003.0,69579172.28,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11532,7.0,0.0,0.0,2.0,7.0,178192197.51999998,200882586.64,6.0,1.0,0.0,True,0.0,8.0,EXACT,12,5,5,4,2026-08-01 00:00:00,2026-09-07 19:43:42,7,37.82,0.4167,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12998,4.0,1.0,0.0,2.0,2.0,107704750.44,113556643.64,4.0,6.0,2.0,False,0.25,10.0,PROBABLE,14,10,10,9,2026-08-01 06:57:43,2026-09-04 00:00:00,4,33.71,0.7143,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10024.corp.local,2.0,1.0,0.0,2.0,1.0,42069846.22,51259486.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_11189,2.0,0.0,0.0,1.0,2.0,53750413.72,39067431.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_11122,1.0,0.0,0.0,1.0,0.0,24819643.22,39957489.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_10121,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12258.corp.local,2.0,0.0,0.0,1.0,1.0,97785572.0,52711728.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12313,3.0,1.0,0.0,0.0,1.0,52354763.72,54824967.08,2.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12287,4.0,0.0,0.0,0.0,2.0,124144136.94,53957969.64,3.0,3.0,0.0,True,0.0,7.0,EXACT,12,5,4,4,2026-02-08 10:23:00,2026-08-09 12:50:19,7,182.1,0.4167,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-12908,2.0,1.0,0.0,1.0,1.0,32337094.22,74403243.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10681,6.0,0.0,1.0,2.0,2.0,156061907.0,144783015.4,4.0,2.0,0.0,True,0.0,8.0,EXACT,11,5,5,5,2026-08-01 17:41:30,2026-09-02 14:51:35,6,31.88,0.4545,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11889,4.0,0.0,0.0,2.0,1.0,102969766.18,84533603.72,4.0,0.0,0.0,False,0.0,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10005,6.0,1.0,1.0,3.0,3.0,144623195.1,124964825.92,4.0,2.0,0.0,True,0.1666666666666666,8.0,EXACT,16,8,7,6,2026-08-07 07:45:00,2026-10-08 00:00:00,8,61.68,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10975,4.0,0.0,0.0,1.0,2.0,112960927.66,66421470.0,3.0,2.0,0.0,True,0.0,6.0,EXACT,10,5,4,5,2026-08-01 09:37:00,2026-09-04 13:51:21,5,34.18,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10569,1.0,1.0,0.0,0.0,1.0,7732838.4,19472056.32,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12863,6.0,2.0,0.0,5.0,3.0,139828634.22,94263786.28,4.0,2.0,0.0,True,0.3333333333333333,8.0,EXACT,13,6,6,6,2026-08-09 09:41:57,2026-09-08 00:00:00,7,29.6,0.4615,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10189,5.0,0.0,0.0,4.0,2.0,145551239.44,112622482.4,4.0,1.0,0.0,True,0.0,6.0,EXACT,11,6,6,5,2026-08-02 07:36:20,2026-09-02 16:15:52,5,31.36,0.5455,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
