edge_id,source_id,target_id,relationship_type,relationship_confidence,source_dataset,source_record_id,evidence_type
EDG-47413,SID173945,IP-192.168.144.156,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00000879,NETWORK_ORIGIN_IP
EDG-47414,EMP12254,SID463857,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009993,IAM_SESSION_ESTABLISHMENT
EDG-47415,EMP10807,SID516288,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002744,IAM_SESSION_ESTABLISHMENT
EDG-47416,EMP10316,SID301475,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00000094,IAM_SESSION_ESTABLISHMENT
EDG-47417,SID301475,IP-172.16.239.198,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00000094,NETWORK_ORIGIN_IP
EDG-47418,EMP11114,SID985934,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018583,IAM_SESSION_ESTABLISHMENT
EDG-47419,EMP12126,SID756804,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016220,IAM_SESSION_ESTABLISHMENT
EDG-47420,SID756804,IP-100.212.185.73,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00016220,NETWORK_ORIGIN_IP
EDG-47421,EMP11467,SID702837,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019732,IAM_SESSION_ESTABLISHMENT
EDG-47422,SID702837,IP-192.168.170.131,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00019732,NETWORK_ORIGIN_IP
EDG-47423,EMP11224,SID277205,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002077,IAM_SESSION_ESTABLISHMENT
EDG-47424,SID277205,IP-172.16.58.45,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00002077,NETWORK_ORIGIN_IP
EDG-47425,EMP11299,SID945727,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017591,IAM_SESSION_ESTABLISHMENT
EDG-47426,EMP12313,SID836732,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00011397,IAM_SESSION_ESTABLISHMENT
EDG-47427,SID836732,IP-10.112.17.0,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00011397,NETWORK_ORIGIN_IP
EDG-47428,EMP10284,SID433884,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00013094,IAM_SESSION_ESTABLISHMENT
EDG-47429,SID433884,IP-69.176.36.170,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00013094,NETWORK_ORIGIN_IP
EDG-47430,EMP10328,SID288488,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00013710,IAM_SESSION_ESTABLISHMENT
EDG-47431,SID288488,IP-192.168.242.18,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00013710,NETWORK_ORIGIN_IP
EDG-47432,EMP10056,SID430297,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009617,IAM_SESSION_ESTABLISHMENT
EDG-47433,SID430297,IP-172.16.173.190,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00009617,NETWORK_ORIGIN_IP
EDG-47434,EMP10781,SID270854,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017659,IAM_SESSION_ESTABLISHMENT
EDG-47435,EMP11117,SID583171,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00010597,IAM_SESSION_ESTABLISHMENT
EDG-47436,EMP10959,SID234655,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00008149,IAM_SESSION_ESTABLISHMENT
EDG-47437,SID234655,IP-79.204.83.239,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00008149,NETWORK_ORIGIN_IP
EDG-47438,EMP10678,SID957351,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018054,IAM_SESSION_ESTABLISHMENT
EDG-47439,EMP11961,SID724733,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00006656,IAM_SESSION_ESTABLISHMENT
EDG-47440,SID724733,IP-172.16.16.19,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00006656,NETWORK_ORIGIN_IP
EDG-47441,EMP10295,SID993775,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00007498,IAM_SESSION_ESTABLISHMENT
EDG-47442,SID993775,IP-172.16.143.39,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00007498,NETWORK_ORIGIN_IP
EDG-47443,EMP10063,SID944051,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018657,IAM_SESSION_ESTABLISHMENT
EDG-47444,EMP11874,SID480389,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00008621,IAM_SESSION_ESTABLISHMENT
EDG-47445,EMP10728,SID546763,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009778,IAM_SESSION_ESTABLISHMENT
EDG-47446,EMP11467,SID897796,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00010308,IAM_SESSION_ESTABLISHMENT
EDG-47447,SID897796,IP-98.6.52.155,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00010308,NETWORK_ORIGIN_IP
EDG-47448,EMP11318,SID595900,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00003009,IAM_SESSION_ESTABLISHMENT
EDG-47449,SID595900,IP-172.16.74.84,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00003009,NETWORK_ORIGIN_IP
EDG-47450,EMP10589,SID120583,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00000800,IAM_SESSION_ESTABLISHMENT
EDG-47451,EMP12851,SID175324,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019856,IAM_SESSION_ESTABLISHMENT
EDG-47452,SID175324,IP-127.222.99.29,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00019856,NETWORK_ORIGIN_IP
EDG-47453,EMP12579,SID948868,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00012824,IAM_SESSION_ESTABLISHMENT
EDG-47454,EMP11904,SID498627,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016233,IAM_SESSION_ESTABLISHMENT
EDG-47455,EMP10788,SID427571,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019427,IAM_SESSION_ESTABLISHMENT
EDG-47456,EMP12850,SID923682,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00001132,IAM_SESSION_ESTABLISHMENT
EDG-47457,SID923682,IP-192.168.80.139,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00001132,NETWORK_ORIGIN_IP
EDG-47458,EMP12122,SID985618,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002070,IAM_SESSION_ESTABLISHMENT
EDG-47459,SID985618,IP-172.16.70.135,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00002070,NETWORK_ORIGIN_IP
EDG-47460,EMP11674,SID485159,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00007127,IAM_SESSION_ESTABLISHMENT
EDG-47461,EMP11014,SID387984,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009553,IAM_SESSION_ESTABLISHMENT
EDG-47462,SID387984,IP-169.219.62.245,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00009553,NETWORK_ORIGIN_IP
EDG-47463,EMP10199,SID308099,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00001998,IAM_SESSION_ESTABLISHMENT
EDG-47464,EMP11190,SID408659,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00011284,IAM_SESSION_ESTABLISHMENT
EDG-47465,SID408659,IP-58.127.201.119,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00011284,NETWORK_ORIGIN_IP
EDG-47466,EMP12153,SID368532,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00000038,IAM_SESSION_ESTABLISHMENT
EDG-47467,SID368532,IP-54.42.113.200,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00000038,NETWORK_ORIGIN_IP
EDG-47468,EMP11047,SID926041,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002205,IAM_SESSION_ESTABLISHMENT
EDG-47469,EMP12193,SID120362,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00006926,IAM_SESSION_ESTABLISHMENT
EDG-47470,EMP12057,SID258086,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016056,IAM_SESSION_ESTABLISHMENT
EDG-47471,EMP12595,SID245713,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00001479,IAM_SESSION_ESTABLISHMENT
EDG-47472,SID245713,IP-95.231.46.163,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00001479,NETWORK_ORIGIN_IP
EDG-47473,EMP10999,SID291551,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016785,IAM_SESSION_ESTABLISHMENT
EDG-47474,EMP12791,SID844943,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00006039,IAM_SESSION_ESTABLISHMENT
EDG-47475,SID844943,IP-192.168.76.39,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00006039,NETWORK_ORIGIN_IP
EDG-47476,EMP10037,SID434359,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00015978,IAM_SESSION_ESTABLISHMENT
EDG-47477,EMP10613,SID550296,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002974,IAM_SESSION_ESTABLISHMENT
EDG-47478,SID550296,IP-79.230.139.146,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00002974,NETWORK_ORIGIN_IP
EDG-47479,EMP12964,SID227077,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00011204,IAM_SESSION_ESTABLISHMENT
EDG-47480,SID227077,IP-192.168.47.157,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00011204,NETWORK_ORIGIN_IP
EDG-47481,EMP10298,SID596335,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009942,IAM_SESSION_ESTABLISHMENT
EDG-47482,SID596335,IP-192.168.221.246,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00009942,NETWORK_ORIGIN_IP
EDG-47483,EMP11307,SID354002,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019273,IAM_SESSION_ESTABLISHMENT
EDG-47484,EMP11600,SID908870,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00015380,IAM_SESSION_ESTABLISHMENT
EDG-47485,SID908870,IP-172.16.70.221,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00015380,NETWORK_ORIGIN_IP
EDG-47486,EMP12758,SID142988,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016767,IAM_SESSION_ESTABLISHMENT
EDG-47487,SID142988,IP-172.16.214.179,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00016767,NETWORK_ORIGIN_IP
EDG-47488,EMP10044,SID850243,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00010019,IAM_SESSION_ESTABLISHMENT
EDG-47489,SID850243,IP-51.180.156.92,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00010019,NETWORK_ORIGIN_IP
EDG-47490,EMP11629,SID707129,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002410,IAM_SESSION_ESTABLISHMENT
EDG-47491,EMP10317,SID854534,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017960,IAM_SESSION_ESTABLISHMENT
EDG-47492,SID854534,IP-172.16.181.227,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00017960,NETWORK_ORIGIN_IP
EDG-47493,EMP10322,SID464151,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00003745,IAM_SESSION_ESTABLISHMENT
EDG-47494,EMP10562,SID864711,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018878,IAM_SESSION_ESTABLISHMENT
EDG-47495,SID864711,IP-172.16.218.83,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00018878,NETWORK_ORIGIN_IP
EDG-47496,EMP10536,SID924806,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00001492,IAM_SESSION_ESTABLISHMENT
EDG-47497,SID924806,IP-154.143.177.163,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00001492,NETWORK_ORIGIN_IP
EDG-47498,EMP12475,SID952603,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019642,IAM_SESSION_ESTABLISHMENT
EDG-47499,EMP11964,SID115199,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00004149,IAM_SESSION_ESTABLISHMENT
EDG-47500,EMP10275,SID232919,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00013102,IAM_SESSION_ESTABLISHMENT
EDG-47501,EMP12673,SID686685,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019860,IAM_SESSION_ESTABLISHMENT
EDG-47502,SID686685,IP-172.16.209.50,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00019860,NETWORK_ORIGIN_IP
EDG-47503,EMP11298,SID245773,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00007081,IAM_SESSION_ESTABLISHMENT
EDG-47504,EMP11602,SID210271,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00007270,IAM_SESSION_ESTABLISHMENT
EDG-47505,EMP11446,SID448364,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017983,IAM_SESSION_ESTABLISHMENT
EDG-47506,EMP11669,SID762912,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00005701,IAM_SESSION_ESTABLISHMENT
EDG-47507,EMP12354,SID529202,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00008247,IAM_SESSION_ESTABLISHMENT
EDG-47508,EMP12941,SID257945,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00001655,IAM_SESSION_ESTABLISHMENT
EDG-47509,SID257945,IP-192.168.193.63,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00001655,NETWORK_ORIGIN_IP
EDG-47510,EMP10280,SID882440,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00001759,IAM_SESSION_ESTABLISHMENT
EDG-47511,EMP10605,SID464550,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009118,IAM_SESSION_ESTABLISHMENT
EDG-47512,SID464550,IP-101.17.115.88,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00009118,NETWORK_ORIGIN_IP
EDG-47513,EMP10433,SID702742,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00003000,IAM_SESSION_ESTABLISHMENT
EDG-47514,SID702742,IP-122.79.28.118,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00003000,NETWORK_ORIGIN_IP
EDG-47515,EMP11278,SID199880,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018063,IAM_SESSION_ESTABLISHMENT
EDG-47516,EMP11611,SID667335,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019804,IAM_SESSION_ESTABLISHMENT
EDG-47517,EMP11960,SID625265,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00007537,IAM_SESSION_ESTABLISHMENT
EDG-47518,EMP11932,SID252321,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00006975,IAM_SESSION_ESTABLISHMENT
EDG-47519,EMP11811,SID887519,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00000282,IAM_SESSION_ESTABLISHMENT
EDG-47520,EMP10407,SID203995,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017654,IAM_SESSION_ESTABLISHMENT
EDG-47521,EMP11241,SID962777,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00013914,IAM_SESSION_ESTABLISHMENT
EDG-47522,SID962777,IP-172.16.251.98,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00013914,NETWORK_ORIGIN_IP
EDG-47523,EMP12738,SID700115,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00001724,IAM_SESSION_ESTABLISHMENT
EDG-47524,SID700115,IP-156.237.206.245,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00001724,NETWORK_ORIGIN_IP
EDG-47525,EMP12891,SID589095,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00006713,IAM_SESSION_ESTABLISHMENT
EDG-47526,SID589095,IP-192.168.232.24,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00006713,NETWORK_ORIGIN_IP
EDG-47527,EMP11763,SID760567,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016454,IAM_SESSION_ESTABLISHMENT
EDG-47528,SID760567,IP-99.98.178.53,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00016454,NETWORK_ORIGIN_IP
EDG-47529,EMP11368,SID420707,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00013091,IAM_SESSION_ESTABLISHMENT
EDG-47530,SID420707,IP-18.133.131.236,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00013091,NETWORK_ORIGIN_IP
EDG-47531,EMP11241,SID449105,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019077,IAM_SESSION_ESTABLISHMENT
EDG-47532,SID449105,IP-192.168.233.17,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00019077,NETWORK_ORIGIN_IP
EDG-47533,EMP10403,SID-171640,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016386,IAM_SESSION_ESTABLISHMENT
EDG-47534,SID-171640,IP-172.16.162.228,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00016386,NETWORK_ORIGIN_IP
EDG-47535,EMP10014,SID750365,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009486,IAM_SESSION_ESTABLISHMENT
EDG-47536,SID750365,IP-108.118.250.217,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00009486,NETWORK_ORIGIN_IP
EDG-47537,EMP11136,SID781995,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00005625,IAM_SESSION_ESTABLISHMENT
EDG-47538,EMP12297,SID914050,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00012913,IAM_SESSION_ESTABLISHMENT
EDG-47539,SID914050,IP-172.16.96.197,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00012913,NETWORK_ORIGIN_IP
EDG-47540,EMP11687,SID-559830,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00000206,IAM_SESSION_ESTABLISHMENT
EDG-47541,SID-559830,IP-192.168.192.68,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00000206,NETWORK_ORIGIN_IP
EDG-47542,EMP10276,SID714758,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00015113,IAM_SESSION_ESTABLISHMENT
EDG-47543,SID714758,IP-172.16.154.188,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00015113,NETWORK_ORIGIN_IP
EDG-47544,EMP10851,SID553169,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018505,IAM_SESSION_ESTABLISHMENT
EDG-47545,SID553169,IP-10.94.179.0,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00018505,NETWORK_ORIGIN_IP
EDG-47546,EMP12603,SID756549,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017904,IAM_SESSION_ESTABLISHMENT
EDG-47547,SID756549,IP-172.16.39.3,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00017904,NETWORK_ORIGIN_IP
EDG-47548,EMP12600,SID544032,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016142,IAM_SESSION_ESTABLISHMENT
EDG-47549,EMP12450,SID285600,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002628,IAM_SESSION_ESTABLISHMENT
EDG-47550,SID285600,IP-172.16.252.193,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00002628,NETWORK_ORIGIN_IP
EDG-47551,EMP11543,SID150545,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00015330,IAM_SESSION_ESTABLISHMENT
EDG-47552,EMP11562,SID178770,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00008574,IAM_SESSION_ESTABLISHMENT
EDG-47553,SID178770,IP-192.168.155.8,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00008574,NETWORK_ORIGIN_IP
EDG-47554,EMP11210,SID380493,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00012195,IAM_SESSION_ESTABLISHMENT
EDG-47555,SID380493,IP-192.168.13.209,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00012195,NETWORK_ORIGIN_IP
EDG-47556,EMP12509,SID393278,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017549,IAM_SESSION_ESTABLISHMENT
EDG-47557,EMP11874,SID550511,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00010477,IAM_SESSION_ESTABLISHMENT
EDG-47558,EMP12873,SID308862,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00010270,IAM_SESSION_ESTABLISHMENT
EDG-47559,SID308862,IP-192.168.177.98,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00010270,NETWORK_ORIGIN_IP
EDG-47560,EMP10768,SID709342,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00007244,IAM_SESSION_ESTABLISHMENT
EDG-47561,EMP11900,SID846906,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00003047,IAM_SESSION_ESTABLISHMENT
EDG-47562,EMP11298,SID475988,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00005030,IAM_SESSION_ESTABLISHMENT
EDG-47563,SID475988,IP-165.87.232.206,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00005030,NETWORK_ORIGIN_IP
EDG-47564,EMP11090,SID470601,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017253,IAM_SESSION_ESTABLISHMENT
EDG-47565,EMP10201,SID287393,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017481,IAM_SESSION_ESTABLISHMENT
EDG-47566,SID287393,IP-192.168.239.45,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00017481,NETWORK_ORIGIN_IP
EDG-47567,EMP12340,SID448814,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002001,IAM_SESSION_ESTABLISHMENT
EDG-47568,EMP11090,SID697025,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00014277,IAM_SESSION_ESTABLISHMENT
EDG-47569,EMP11864,SID124065,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00003964,IAM_SESSION_ESTABLISHMENT
EDG-47570,SID124065,IP-59.23.210.238,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00003964,NETWORK_ORIGIN_IP
EDG-47571,EMP12366,SID776070,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009460,IAM_SESSION_ESTABLISHMENT
EDG-47572,SID776070,IP-185.154.103.248,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00009460,NETWORK_ORIGIN_IP
EDG-47573,EMP10807,SID820466,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018560,IAM_SESSION_ESTABLISHMENT
EDG-47574,EMP12321,SID924812,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00015090,IAM_SESSION_ESTABLISHMENT
EDG-47575,EMP10866,SID791159,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002944,IAM_SESSION_ESTABLISHMENT
EDG-47576,SID791159,IP-192.168.195.185,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00002944,NETWORK_ORIGIN_IP
EDG-47577,EMP11411,SID922934,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00010950,IAM_SESSION_ESTABLISHMENT
EDG-47578,EMP12724,SID146410,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00003562,IAM_SESSION_ESTABLISHMENT
EDG-47579,EMP12396,SID-219545,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00004028,IAM_SESSION_ESTABLISHMENT
EDG-47580,EMP12288,SID793773,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00004985,IAM_SESSION_ESTABLISHMENT
EDG-47581,EMP10720,SID589001,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00007923,IAM_SESSION_ESTABLISHMENT
EDG-47582,EMP10131,SID-954207,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00006321,IAM_SESSION_ESTABLISHMENT
EDG-47583,SID-954207,IP-192.168.123.250,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00006321,NETWORK_ORIGIN_IP
EDG-47584,EMP10203,SID615889,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009133,IAM_SESSION_ESTABLISHMENT
EDG-47585,EMP12686,SID269011,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00012922,IAM_SESSION_ESTABLISHMENT
EDG-47586,EMP11342,SID640151,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00009547,IAM_SESSION_ESTABLISHMENT
EDG-47587,SID640151,IP-192.168.39.172,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00009547,NETWORK_ORIGIN_IP
EDG-47588,EMP11005,SID677904,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00011648,IAM_SESSION_ESTABLISHMENT
EDG-47589,EMP11461,SID734522,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00019488,IAM_SESSION_ESTABLISHMENT
EDG-47590,EMP10580,SID804923,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00003377,IAM_SESSION_ESTABLISHMENT
EDG-47591,EMP10017,SID187427,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018002,IAM_SESSION_ESTABLISHMENT
EDG-47592,SID187427,IP-192.168.254.155,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00018002,NETWORK_ORIGIN_IP
EDG-47593,EMP10418,SID217530,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00005471,IAM_SESSION_ESTABLISHMENT
EDG-47594,SID217530,IP-160.134.76.21,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00005471,NETWORK_ORIGIN_IP
EDG-47595,EMP11718,SID839692,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00004414,IAM_SESSION_ESTABLISHMENT
EDG-47596,EMP10492,SID600696,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00006208,IAM_SESSION_ESTABLISHMENT
EDG-47597,SID600696,IP-172.16.166.119,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00006208,NETWORK_ORIGIN_IP
EDG-47598,EMP10532,SID427821,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00013738,IAM_SESSION_ESTABLISHMENT
EDG-47599,SID427821,IP-192.168.76.104,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00013738,NETWORK_ORIGIN_IP
EDG-47600,EMP10727,SID672653,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00002674,IAM_SESSION_ESTABLISHMENT
EDG-47601,SID672653,IP-172.16.55.132,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00002674,NETWORK_ORIGIN_IP
EDG-47602,EMP11034,SID639111,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00015208,IAM_SESSION_ESTABLISHMENT
EDG-47603,SID639111,IP-96.140.205.243,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00015208,NETWORK_ORIGIN_IP
EDG-47604,EMP10826,SID-615104,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00018400,IAM_SESSION_ESTABLISHMENT
EDG-47605,SID-615104,IP-18.137.60.180,CONNECTED_FROM_IP,EXACT,canonical_events,IAM00018400,NETWORK_ORIGIN_IP
EDG-47606,EMP10044,SID135940,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016949,IAM_SESSION_ESTABLISHMENT
EDG-47607,EMP11005,SID102630,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016702,IAM_SESSION_ESTABLISHMENT
EDG-47608,EMP10152,SID755425,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00017513,IAM_SESSION_ESTABLISHMENT
EDG-47609,EMP10160,SID356287,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00007157,IAM_SESSION_ESTABLISHMENT
EDG-47610,EMP10472,SID187515,AUTHENTICATED_VIA,EXACT,canonical_events,IAM00016834,IAM_SESSION_ESTABLISHMENT
