entity_id,entity_type,traceone_risk_score,auth_contribution,network_contribution,endpoint_contribution,operational_contribution,multi_signal_boost
EMP10469,USER,20.02,3.16,0.0,8.43,8.43,0.0
EMP10954,USER,16.86,0.0,12.65,4.22,0.0,0.0
EMP12735,USER,16.86,4.22,12.65,0.0,0.0,0.0
EMP10639,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12863,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11218,USER,37.94,12.65,4.22,12.65,8.43,0.0
EMP11158,USER,11.8,7.59,0.0,4.22,0.0,0.0
EMP11415,USER,33.73,8.43,4.22,12.65,8.43,0.0
EMP12934,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11527,USER,13.6,0.95,8.43,0.0,4.22,0.0
EMP11300,USER,33.73,12.65,4.22,16.86,0.0,0.0
EMP12952,USER,21.08,21.08,0.0,0.0,0.0,0.0
EMP11603,USER,9.22,9.22,0.0,0.0,0.0,0.0
EMP10160,USER,21.08,0.0,12.65,8.43,0.0,0.0
EMP11704,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10956,USER,8.43,4.22,0.0,0.0,4.22,0.0
EMP10877,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP11919,USER,8.43,0.0,4.22,0.0,4.22,0.0
EMP11884,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP12200,USER,6.12,6.12,0.0,0.0,0.0,0.0
EMP10098,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12912,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12557,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10253,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10103,USER,1.69,1.69,0.0,0.0,0.0,0.0
EMP11445,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11443,USER,12.65,0.0,4.22,8.43,0.0,0.0
EMP11648,USER,52.7,21.08,5.27,5.27,21.08,10.54
EMP10586,USER,12.65,8.43,4.22,0.0,0.0,0.0
EMP10627,USER,21.08,8.43,12.65,0.0,0.0,0.0
EMP11696,USER,8.43,4.22,4.22,0.0,0.0,0.0
EMP12101,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12199,USER,10.54,6.32,0.0,4.22,0.0,0.0
EMP10403,USER,21.08,0.0,0.0,16.86,4.22,0.0
EMP11154,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12255,USER,16.86,4.22,4.22,0.0,8.43,0.0
EMP11682,USER,16.86,4.22,0.0,8.43,4.22,0.0
EMP12056,USER,12.65,4.22,0.0,0.0,8.43,0.0
EMP12929,USER,15.81,15.81,0.0,0.0,0.0,0.0
EMP10452,USER,16.86,12.65,4.22,0.0,0.0,0.0
EMP12301,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11327,USER,5.17,0.95,0.0,4.22,0.0,0.0
EMP12049,USER,29.51,8.43,21.08,0.0,0.0,0.0
EMP10880,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10623,USER,12.65,4.22,4.22,0.0,4.22,0.0
EMP12393,USER,37.94,0.0,12.65,16.86,8.43,0.0
EMP12856,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP11787,USER,21.08,8.43,4.22,4.22,4.22,0.0
EMP10262,USER,8.43,4.22,0.0,0.0,4.22,0.0
EMP11634,USER,37.94,16.86,4.22,12.65,4.22,0.0
EMP11438,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12198,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11969,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP12520,USER,24.24,15.81,8.43,0.0,0.0,0.0
EMP11802,USER,10.42,1.99,0.0,8.43,0.0,0.0
EMP10640,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP12385,USER,21.08,4.22,4.22,0.0,12.65,0.0
EMP12598,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12915,USER,30.35,9.27,4.22,12.65,4.22,0.0
EMP11959,USER,18.97,6.32,0.0,12.65,0.0,0.0
EMP10488,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP11843,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11734,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10146,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11534,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11986,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11369,USER,19.39,15.18,0.0,0.0,4.22,0.0
EMP12450,USER,29.51,4.22,0.0,12.65,12.65,0.0
EMP12811,USER,5.9,1.69,0.0,0.0,4.22,0.0
EMP10659,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11794,USER,8.43,4.22,0.0,4.22,0.0,0.0
EMP12511,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10186,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11147,USER,11.8,7.59,4.22,0.0,0.0,0.0
EMP10608,USER,8.43,4.22,0.0,0.0,4.22,0.0
EMP12191,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12799,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11930,USER,2.11,2.11,0.0,0.0,0.0,0.0
EMP10197,USER,5.62,0.0,4.22,1.41,0.0,0.0
EMP12327,USER,10.54,6.32,0.0,4.22,0.0,0.0
EMP10293,USER,14.16,9.94,0.0,0.0,4.22,0.0
EMP10766,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10400,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10122,USER,16.86,16.86,0.0,0.0,0.0,0.0
EMP10202,USER,8.43,0.0,0.0,4.22,4.22,0.0
EMP10835,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12294,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11439,USER,22.13,22.13,0.0,0.0,0.0,0.0
EMP11733,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11695,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP11707,USER,29.51,12.65,8.43,8.43,0.0,0.0
EMP12999,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11153,USER,12.65,0.0,8.43,0.0,4.22,0.0
EMP11661,USER,6.32,6.32,0.0,0.0,0.0,0.0
EMP12432,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP11759,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10854,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP11589,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP12267,USER,11.08,1.25,0.0,9.84,0.0,0.0
EMP10641,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP10001,USER,19.88,3.02,8.43,8.43,0.0,0.0
EMP12160,USER,29.51,4.22,16.86,0.0,8.43,0.0
EMP10698,USER,37.94,8.43,16.86,4.22,8.43,0.0
EMP11636,USER,18.97,6.32,0.0,12.65,0.0,0.0
EMP11291,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12941,USER,8.43,0.0,0.0,0.0,8.43,0.0
EMP12489,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11520,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11853,USER,33.73,4.22,8.43,0.0,21.08,0.0
EMP11136,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12984,USER,12.65,5.62,0.0,7.03,0.0,0.0
EMP11631,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11998,USER,15.81,3.16,0.0,8.43,4.22,0.0
EMP10663,USER,6.74,6.74,0.0,0.0,0.0,0.0
EMP10683,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11257,USER,5.62,0.0,4.22,1.41,0.0,0.0
EMP10317,USER,44.67,25.0,12.65,7.03,0.0,0.0
EMP10648,USER,16.86,0.0,8.43,0.0,8.43,0.0
EMP11434,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11479,USER,20.66,16.44,0.0,4.22,0.0,0.0
EMP10709,USER,7.23,3.02,0.0,4.22,0.0,0.0
EMP11282,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11768,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10972,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12675,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12680,USER,1.69,1.69,0.0,0.0,0.0,0.0
EMP11306,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11400,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11408,USER,25.29,12.65,0.0,0.0,12.65,0.0
EMP12237,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11496,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP12038,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11529,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11663,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11354,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11643,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP11051,USER,5.27,5.27,0.0,0.0,0.0,0.0
EMP10795,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12693,USER,41.86,4.22,4.22,8.43,25.0,0.0
EMP11597,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP12604,USER,5.62,1.41,0.0,4.22,0.0,0.0
EMP12729,USER,8.43,0.0,0.0,0.0,8.43,0.0
EMP12625,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11819,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11722,USER,16.86,16.86,0.0,0.0,0.0,0.0
EMP11183,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP12572,USER,8.43,4.22,0.0,4.22,0.0,0.0
EMP11059,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10540,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11678,USER,15.46,8.43,0.0,7.03,0.0,0.0
EMP12796,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12974,USER,8.43,0.0,4.22,0.0,4.22,0.0
EMP12532,USER,5.27,5.27,0.0,0.0,0.0,0.0
EMP11757,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP11923,USER,16.86,0.0,0.0,16.86,0.0,0.0
EMP10095,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP11020,USER,57.96,21.08,15.81,0.0,21.08,11.59
EMP10563,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP12790,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10863,USER,9.27,9.27,0.0,0.0,0.0,0.0
EMP11484,USER,42.16,12.65,16.86,4.22,8.43,0.0
EMP12939,USER,12.65,0.0,8.43,4.22,0.0,0.0
EMP11881,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11038,USER,6.74,6.74,0.0,0.0,0.0,0.0
EMP10206,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10392,USER,25.29,4.22,8.43,0.0,12.65,0.0
EMP12842,USER,10.54,6.32,0.0,4.22,0.0,0.0
EMP10870,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10397,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12814,USER,21.08,0.0,0.0,16.86,4.22,0.0
EMP12968,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11028,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP12690,USER,5.9,1.69,4.22,0.0,0.0,0.0
EMP11485,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12660,USER,16.86,4.22,0.0,12.65,0.0,0.0
EMP10960,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11570,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12773,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP11895,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP12731,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP12146,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10804,USER,21.08,0.0,8.43,0.0,12.65,0.0
EMP11751,USER,16.86,0.0,0.0,16.86,0.0,0.0
EMP12454,USER,1.69,1.69,0.0,0.0,0.0,0.0
EMP10502,USER,1.41,1.41,0.0,0.0,0.0,0.0
EMP10779,USER,10.54,6.32,0.0,4.22,0.0,0.0
EMP11863,USER,15.34,11.13,0.0,4.22,0.0,0.0
EMP10200,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12182,USER,1.05,1.05,0.0,0.0,0.0,0.0
EMP12088,USER,12.65,0.0,4.22,8.43,0.0,0.0
EMP12278,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11796,USER,29.63,12.76,8.43,8.43,0.0,0.0
EMP10378,USER,37.94,12.65,4.22,12.65,8.43,0.0
EMP12336,USER,16.86,8.43,0.0,4.22,4.22,0.0
EMP10418,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11698,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP10391,USER,33.73,16.86,12.65,0.0,4.22,0.0
EMP12640,USER,8.43,0.0,4.22,4.22,0.0,0.0
EMP11522,USER,12.65,0.0,0.0,8.43,4.22,0.0
EMP11162,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11495,USER,8.43,4.22,0.0,4.22,0.0,0.0
EMP12695,USER,16.86,0.0,8.43,0.0,8.43,0.0
EMP12027,USER,29.51,4.22,8.43,0.0,16.86,0.0
EMP11152,USER,29.51,4.22,4.22,8.43,12.65,0.0
EMP11367,USER,12.65,4.22,0.0,4.22,4.22,0.0
EMP12568,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10064,USER,10.54,2.11,0.0,8.43,0.0,0.0
EMP12062,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11180,USER,11.29,11.29,0.0,0.0,0.0,0.0
EMP10492,USER,12.65,0.0,4.22,8.43,0.0,0.0
EMP10379,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12235,USER,73.41,15.81,31.25,0.0,26.35,14.68
EMP10763,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP12264,USER,16.86,12.65,4.22,0.0,0.0,0.0
EMP10791,USER,8.43,0.0,0.0,4.22,4.22,0.0
EMP11076,USER,8.43,0.0,0.0,4.22,4.22,0.0
EMP10878,USER,21.08,0.0,0.0,21.08,0.0,0.0
EMP10337,USER,12.65,4.22,0.0,8.43,0.0,0.0
EMP12767,USER,8.43,4.22,4.22,0.0,0.0,0.0
EMP12343,USER,16.86,4.22,4.22,0.0,8.43,0.0
EMP11016,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11275,USER,16.86,16.86,0.0,0.0,0.0,0.0
EMP10455,USER,10.42,1.99,0.0,8.43,0.0,0.0
EMP10815,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12317,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10995,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11981,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10201,USER,2.11,2.11,0.0,0.0,0.0,0.0
EMP10161,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11579,USER,12.65,0.0,8.43,0.0,4.22,0.0
EMP12777,USER,14.75,6.32,0.0,8.43,0.0,0.0
EMP12449,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10702,USER,25.29,8.43,4.22,0.0,12.65,0.0
EMP11500,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP11129,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12613,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11021,USER,11.13,11.13,0.0,0.0,0.0,0.0
EMP11585,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11955,USER,33.73,8.43,0.0,16.86,8.43,0.0
EMP12253,USER,12.65,0.0,4.22,8.43,0.0,0.0
EMP10034,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP10775,USER,13.7,13.7,0.0,0.0,0.0,0.0
EMP12556,USER,33.73,4.22,16.86,0.0,12.65,0.0
EMP11478,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11390,USER,16.86,0.0,0.0,8.43,8.43,0.0
EMP12139,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11363,USER,16.86,4.22,4.22,4.22,4.22,0.0
EMP12945,USER,25.29,4.22,4.22,0.0,16.86,0.0
EMP12612,USER,16.86,0.0,12.65,0.0,4.22,0.0
EMP12824,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12041,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10241,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12061,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12363,USER,11.59,11.59,0.0,0.0,0.0,0.0
EMP10600,USER,33.73,21.08,0.0,12.65,0.0,0.0
EMP12435,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP11297,USER,16.86,8.43,4.22,0.0,4.22,0.0
EMP12214,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12888,USER,16.86,0.0,8.43,0.0,8.43,0.0
EMP12068,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP10646,USER,6.12,6.12,0.0,0.0,0.0,0.0
EMP11528,USER,8.43,4.22,0.0,4.22,0.0,0.0
EMP12879,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP11267,USER,21.08,0.0,0.0,21.08,0.0,0.0
EMP11899,USER,12.65,8.43,0.0,0.0,4.22,0.0
EMP10562,USER,42.16,4.22,8.43,21.08,8.43,0.0
EMP12734,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP10189,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11806,USER,22.13,13.7,4.22,4.22,0.0,0.0
EMP10975,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12747,USER,12.65,0.0,0.0,0.0,12.65,0.0
EMP12047,USER,14.55,6.12,8.43,0.0,0.0,0.0
EMP12558,USER,33.73,8.43,0.0,12.65,12.65,0.0
EMP11082,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10474,USER,17.92,5.27,12.65,0.0,0.0,0.0
EMP12904,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP10747,USER,33.73,12.65,4.22,4.22,12.65,0.0
EMP12300,USER,14.05,4.22,4.22,1.41,4.22,0.0
EMP10021,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP10459,USER,12.65,0.0,4.22,0.0,8.43,0.0
EMP11184,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12324,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10955,USER,12.65,8.43,0.0,4.22,0.0,0.0
EMP11215,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12433,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12853,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11515,USER,15.46,11.24,0.0,4.22,0.0,0.0
EMP12391,USER,8.43,4.22,0.0,4.22,0.0,0.0
EMP10769,USER,16.86,0.0,4.22,4.22,8.43,0.0
EMP11685,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10130,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12919,USER,19.88,3.02,8.43,4.22,4.22,0.0
EMP12135,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP11482,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10330,USER,25.29,0.0,4.22,16.86,4.22,0.0
EMP11238,USER,29.51,8.43,8.43,4.22,8.43,0.0
EMP10466,USER,33.73,12.65,4.22,0.0,16.86,0.0
EMP12169,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11638,USER,16.86,0.0,0.0,12.65,4.22,0.0
EMP11095,USER,7.03,0.0,0.0,7.03,0.0,0.0
EMP11130,USER,63.23,21.08,10.54,21.08,10.54,12.65
EMP11294,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10860,USER,5.27,5.27,0.0,0.0,0.0,0.0
LPT-10321.corp.local,HOST,2.63,0.0,0.0,0.0,2.63,0.0
vdr-11746,HOST,3.65,0.0,0.0,0.0,3.65,0.0
vdr-10354,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_12159,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12644.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT_12522,HOST,12.96,0.0,8.33,0.0,4.63,0.0
lpt-12780,HOST,6.8,0.0,0.0,0.0,6.8,0.0
ws-11994,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-12119,HOST,46.41,0.0,11.24,16.66,18.51,0.0
VDR-10929,HOST,50.0,0.0,11.24,25.0,13.76,0.0
WS-11672,HOST,66.97,0.0,16.86,33.33,16.78,0.0
VDR-10825.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11910,HOST,32.69,0.0,11.24,8.33,13.12,0.0
vdr-12579,HOST,5.13,0.0,0.0,0.0,5.13,0.0
ws-11393,HOST,10.44,0.0,8.33,0.0,2.11,0.0
WS-10117.corp.local,HOST,2.54,0.0,0.0,0.0,2.54,0.0
WS-10190,HOST,44.44,0.0,0.0,33.33,11.11,0.0
LPT-12169,HOST,58.89,0.0,11.24,33.33,14.32,0.0
lpt-10107,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-10414,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11281,HOST,36.93,0.0,5.62,16.66,14.64,0.0
WS-11696,HOST,49.31,0.0,11.24,16.66,21.41,0.0
WS-10970,HOST,52.15,0.0,8.33,25.0,18.82,0.0
LPT_12813,HOST,0.82,0.0,0.0,0.0,0.82,0.0
VDR-12775.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12225,HOST,100.0,0.0,37.5,49.99,36.21,41.23
LPT_10763,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12643.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12699,HOST,45.89,0.0,5.62,33.33,6.94,0.0
LPT-11928.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-11437,HOST,61.25,0.0,11.24,16.66,33.34,0.0
vdr-12178,HOST,1.81,0.0,0.0,0.0,1.81,0.0
VDR-10960.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-10364,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11627,HOST,81.69,0.0,14.05,31.25,36.39,16.34
vdr-10924,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11487,HOST,61.0,0.0,11.24,33.33,16.43,0.0
VDR-10299,HOST,23.54,0.0,0.0,16.66,6.88,0.0
LPT-10127,HOST,25.19,0.0,8.33,16.66,0.19,0.0
LPT-10418,HOST,54.46,0.0,16.66,25.0,12.79,0.0
lpt-12014,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10010,HOST,38.38,0.0,11.24,0.0,27.14,0.0
LPT-10375,HOST,40.47,0.0,16.66,8.33,15.47,0.0
VDR_12936,HOST,7.41,0.0,0.0,0.0,7.41,0.0
LPT_10496,HOST,19.39,0.0,8.33,0.0,11.05,0.0
VDR-10387.corp.local,HOST,20.68,0.0,16.66,0.0,4.02,0.0
VDR-10940,HOST,40.26,0.0,5.62,16.66,17.97,0.0
VDR-10744,HOST,92.84,0.0,20.83,41.66,30.35,18.57
ws-11172,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_11068,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-11903,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12349,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10128,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-11185.corp.local,HOST,26.94,0.0,16.66,0.0,10.28,0.0
VDR_12958,HOST,9.44,0.0,5.62,0.0,3.82,0.0
LPT_10905,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10168,HOST,77.22,0.0,10.42,31.25,35.56,15.44
WS-10874,HOST,48.28,0.0,8.33,25.0,14.95,0.0
VDR-10621,HOST,46.93,0.0,16.66,8.33,21.93,0.0
WS-11953,HOST,100.0,0.0,49.99,37.5,50.01,45.83
LPT-12475.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_12663,HOST,8.33,0.0,8.33,0.0,0.0,0.0
ws-11952,HOST,0.16,0.0,0.0,0.0,0.16,0.0
WS-11365,HOST,100.0,0.0,37.5,37.5,39.43,38.14
WS-12549,HOST,93.75,0.0,41.66,10.42,41.68,18.75
WS-12910.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10969,HOST,20.25,0.0,0.0,16.66,3.58,0.0
VDR-12554.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-11887.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12409.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_10667,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR_11575,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-10279.corp.local,HOST,32.1,0.0,25.0,0.0,7.11,0.0
LPT-10931,HOST,40.42,0.0,11.24,0.0,29.18,0.0
VDR-11166.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10793,HOST,49.78,0.0,16.86,16.66,16.26,0.0
vdr-12308,HOST,13.89,0.0,8.33,0.0,5.56,0.0
VDR-10396,HOST,83.34,0.0,31.25,10.42,41.68,16.67
VDR_12618,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12978,HOST,43.67,0.0,22.48,8.33,12.86,0.0
LPT_12852,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11577,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10129.corp.local,HOST,0.17,0.0,0.0,0.0,0.17,0.0
LPT-11062,HOST,100.0,0.0,49.99,49.99,50.01,50.0
LPT-11705.corp.local,HOST,21.63,0.0,16.66,0.0,4.97,0.0
WS-12337.corp.local,HOST,1.02,0.0,0.0,0.0,1.02,0.0
LPT-12657,HOST,29.58,0.0,8.33,8.33,12.91,0.0
WS-12337,HOST,100.0,0.0,42.15,49.99,50.01,47.39
VDR_12367,HOST,9.73,0.0,5.62,0.0,4.11,0.0
WS-12283,HOST,100.0,0.0,49.99,37.5,37.61,41.7
LPT-11274,HOST,77.3,0.0,31.25,10.42,35.64,15.46
LPT-12253.corp.local,HOST,2.19,0.0,0.0,0.0,2.19,0.0
VDR-12367,HOST,100.0,0.0,33.72,37.5,50.01,40.41
ws-12559,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12763,HOST,61.25,0.0,11.24,16.66,33.34,0.0
lpt-11597,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11887,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_10264,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11091.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-11873,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS_10970,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11590,HOST,52.73,0.0,16.86,8.33,27.53,0.0
LPT-10378,HOST,53.56,0.0,8.33,33.33,11.9,0.0
WS_11260,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-11068,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12874,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12292,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12204,HOST,53.39,0.0,16.66,8.33,28.4,0.0
LPT-12285,HOST,90.39,0.0,31.25,20.83,38.32,18.08
lpt-12378,HOST,8.65,0.0,8.33,0.0,0.32,0.0
