hostname,total_firewall_logs,firewall_denies,threat_flags,endpoint_alerts,is_managed
VDR-11090.corp.local,3.0,2.0,1.0,0.0,False
VDR-12604,4.0,0.0,0.0,2.0,True
lpt-12249,3.0,0.0,0.0,0.0,False
VDR-12479,5.0,1.0,0.0,0.0,True
WS_11760,1.0,0.0,0.0,0.0,False
vdr-12618,2.0,1.0,0.0,0.0,False
VDR-12948,6.0,3.0,0.0,0.0,False
ws-10513,2.0,1.0,1.0,0.0,False
VDR_12527,2.0,0.0,0.0,0.0,False
ws-10665,1.0,0.0,0.0,0.0,False
WS-11708.corp.local,1.0,1.0,0.0,0.0,False
VDR-10022,7.0,2.0,1.0,5.0,True
ws-10009,2.0,0.0,0.0,0.0,False
VDR-10031.corp.local,1.0,0.0,0.0,0.0,False
lpt-12532,1.0,1.0,0.0,0.0,False
VDR_12811,1.0,1.0,0.0,0.0,False
WS_10578,1.0,0.0,0.0,0.0,False
ws-12442,3.0,1.0,0.0,0.0,False
VDR_10457,2.0,0.0,0.0,0.0,False
LPT-10258.corp.local,1.0,0.0,1.0,0.0,False
LPT-12652.corp.local,1.0,0.0,0.0,0.0,False
WS-10450,8.0,4.0,1.0,1.0,True
ws-12359,1.0,0.0,0.0,0.0,False
vdr-12972,1.0,0.0,0.0,0.0,False
VDR-12173.corp.local,4.0,1.0,0.0,0.0,False
VDR-11645,6.0,1.0,0.0,4.0,True
lpt-12524,1.0,0.0,0.0,0.0,False
WS-10932,6.0,1.0,0.0,1.0,True
LPT-11349.,0.0,0.0,0.0,0.0,True
LPT-10968,7.0,1.0,2.0,1.0,True
LPT-12766.corp.local,1.0,1.0,0.0,0.0,False
VDR-12499.corp.local,1.0,0.0,0.0,0.0,False
lpt-12026,2.0,0.0,0.0,0.0,False
LPT-11107.corp.local,1.0,0.0,0.0,0.0,False
VDR_11227,2.0,0.0,0.0,0.0,False
ws-10305,2.0,1.0,1.0,0.0,False
LPT-11649.corp.local,1.0,0.0,0.0,0.0,False
WS_12125,2.0,1.0,0.0,0.0,False
LPT-10122.corp.local,2.0,0.0,0.0,0.0,False
VDR-12328,3.0,0.0,0.0,1.0,True
LPT-12045.corp.local,1.0,0.0,0.0,0.0,False
LPT_11903,1.0,0.0,0.0,0.0,False
ws-11562,4.0,0.0,0.0,0.0,False
VDR-10010,7.0,1.0,1.0,0.0,True
VDR-12352.corp.local,1.0,0.0,0.0,0.0,False
ws-11844,4.0,2.0,0.0,0.0,False
lpt-12970,1.0,1.0,0.0,0.0,False
VDR-12079,8.0,2.0,2.0,3.0,True
VDR-11709.corp.local,1.0,1.0,1.0,0.0,False
VDR-11479,9.0,4.0,0.0,3.0,False
VDR-11318,9.0,1.0,1.0,3.0,True
ws-12039,2.0,0.0,0.0,0.0,False
VDR_10060,2.0,1.0,0.0,0.0,False
WS-11159.corp.local,1.0,0.0,0.0,0.0,False
LPT-12314.corp.local,1.0,0.0,0.0,0.0,False
VDR-12684.corp.local,1.0,0.0,0.0,0.0,False
ws-10683,2.0,1.0,0.0,0.0,False
lpt-12657,1.0,0.0,1.0,0.0,False
LPT-11276.corp.local,3.0,2.0,0.0,0.0,False
ws-11043,1.0,1.0,0.0,0.0,False
VDR-11093,5.0,0.0,0.0,0.0,True
LPT-11161,10.0,1.0,1.0,1.0,True
VDR-10295,4.0,1.0,0.0,3.0,True
LPT-10182.corp.local,1.0,1.0,0.0,0.0,False
ws-10256,1.0,0.0,0.0,0.0,False
ws-12051,2.0,0.0,0.0,0.0,False
LPT-11140,10.0,2.0,1.0,2.0,True
VDR-12218,7.0,0.0,2.0,5.0,True
WS-10974.corp.local,1.0,0.0,0.0,0.0,False
VDR_10535,2.0,0.0,0.0,0.0,False
vdr-12863,1.0,0.0,0.0,0.0,False
LPT_12658,1.0,0.0,0.0,0.0,False
ws-11997,1.0,0.0,0.0,0.0,False
LPT-10541,9.0,0.0,1.0,3.0,True
WS-10368,7.0,2.0,0.0,4.0,True
LPT-12329,8.0,4.0,1.0,3.0,True
VDR-10353.corp.local,3.0,0.0,0.0,0.0,False
VDR-10762,11.0,6.0,0.0,3.0,True
LPT-10654,7.0,2.0,0.0,3.0,True
LPT_12854,2.0,2.0,0.0,0.0,False
ws-10675,1.0,0.0,0.0,0.0,False
LPT-12990,10.0,2.0,1.0,6.0,True
LPT-10987,9.0,3.0,0.0,2.0,True
ws-11985,1.0,0.0,0.0,0.0,False
LPT-10853,10.0,2.0,0.0,0.0,False
vdr-10833,4.0,2.0,0.0,0.0,False
LPT-12800,4.0,3.0,1.0,2.0,True
WS-12855.corp.local,3.0,1.0,0.0,0.0,False
VDR-10736.corp.local,2.0,1.0,0.0,0.0,False
lpt-11055,3.0,0.0,0.0,0.0,False
WS-11852,8.0,1.0,0.0,3.0,True
WS-12413.,0.0,0.0,0.0,0.0,True
LPT-11834,8.0,2.0,1.0,4.0,False
WS-12822.corp.local,1.0,0.0,0.0,0.0,False
WS-10365,5.0,1.0,0.0,5.0,True
LPT-12268.corp.local,2.0,0.0,0.0,0.0,False
vdr-11588,2.0,1.0,0.0,0.0,False
LPT-12202.corp.local,2.0,1.0,0.0,0.0,False
LPT-10257,6.0,0.0,0.0,1.0,True
LPT_12502,2.0,1.0,0.0,0.0,False
WS_12064,1.0,0.0,0.0,0.0,False
lpt-10127,2.0,1.0,0.0,0.0,False
VDR-11874.,0.0,0.0,0.0,0.0,True
VDR-10300,6.0,1.0,0.0,6.0,True
LPT-11325,8.0,0.0,1.0,3.0,True
VDR-12696,8.0,4.0,0.0,2.0,True
LPT_11784,1.0,1.0,0.0,0.0,False
WS_12879,1.0,0.0,0.0,0.0,False
VDR_10010,1.0,0.0,0.0,0.0,False
vdr-10166,1.0,0.0,0.0,0.0,False
WS-10569,4.0,0.0,0.0,4.0,True
WS-10606.corp.local,1.0,0.0,0.0,0.0,False
vdr-12776,1.0,0.0,0.0,0.0,False
VDR-11653,6.0,2.0,0.0,2.0,True
lpt-10259,4.0,2.0,0.0,0.0,False
lpt-10931,2.0,0.0,0.0,0.0,False
LPT-10075,7.0,2.0,0.0,3.0,True
LPT-11900,5.0,2.0,0.0,3.0,True
ws-10806,1.0,1.0,0.0,0.0,False
vdr-10577,1.0,0.0,0.0,0.0,False
LPT_11919,1.0,0.0,0.0,0.0,False
VDR-10093.corp.local,1.0,0.0,0.0,0.0,False
LPT-10804.corp.local,3.0,1.0,0.0,0.0,False
VDR-12150,12.0,2.0,2.0,2.0,True
VDR_10715,2.0,1.0,0.0,0.0,False
lpt-11425,4.0,2.0,0.0,0.0,False
LPT-11035,4.0,0.0,0.0,2.0,True
LPT-10395.corp.local,2.0,0.0,0.0,0.0,False
WS-12418,13.0,4.0,2.0,2.0,True
VDR-11872,4.0,2.0,0.0,6.0,False
vdr-12157,1.0,0.0,0.0,0.0,False
LPT-12407,6.0,2.0,0.0,2.0,False
lpt-12280,2.0,0.0,0.0,0.0,False
ws-11079,2.0,1.0,0.0,0.0,False
vdr-10282,1.0,1.0,0.0,0.0,False
LPT-12211.,0.0,0.0,0.0,0.0,True
VDR_11056,2.0,0.0,0.0,0.0,False
lpt-10360,2.0,0.0,0.0,0.0,False
LPT-10058,4.0,0.0,0.0,4.0,True
LPT-10002.corp.local,2.0,0.0,0.0,0.0,False
WS-10566,7.0,0.0,1.0,0.0,True
ws-11252,1.0,0.0,1.0,0.0,False
VDR_11797,1.0,1.0,0.0,0.0,False
LPT-11928,7.0,2.0,1.0,1.0,True
vdr-10642,1.0,1.0,0.0,0.0,False
VDR-11494.corp.local,1.0,0.0,0.0,0.0,False
lpt-10650,3.0,1.0,0.0,0.0,False
vdr-11199,2.0,0.0,0.0,0.0,False
ws-12908,2.0,1.0,0.0,0.0,False
LPT-12203.corp.local,1.0,0.0,0.0,0.0,False
vdr-10744,5.0,1.0,0.0,0.0,False
lpt-12182,2.0,0.0,0.0,0.0,False
VDR-10902,7.0,3.0,0.0,3.0,True
WS-11690,3.0,0.0,0.0,6.0,True
vdr-10718,1.0,0.0,0.0,0.0,False
VDR-11811,10.0,4.0,1.0,3.0,False
VDR-12269,5.0,3.0,0.0,1.0,True
lpt-10169,2.0,1.0,0.0,0.0,False
VDR_12568,1.0,0.0,0.0,0.0,False
lpt-10173,3.0,0.0,2.0,0.0,False
VDR-10222.corp.local,1.0,0.0,0.0,0.0,False
WS-12631.corp.local,3.0,0.0,0.0,0.0,False
LPT-11522,6.0,0.0,0.0,5.0,True
WS-12496,6.0,2.0,0.0,0.0,True
ws-11515,1.0,0.0,0.0,0.0,False
VDR-11510,8.0,3.0,1.0,1.0,True
VDR_11338,1.0,0.0,0.0,0.0,False
WS_12394,2.0,0.0,1.0,0.0,False
LPT_11300,3.0,0.0,0.0,0.0,False
WS-12117,5.0,1.0,1.0,3.0,True
vdr-11466,1.0,1.0,0.0,0.0,False
LPT-12300,8.0,0.0,1.0,2.0,True
ws-12559,1.0,0.0,0.0,0.0,False
LPT-10177,10.0,4.0,1.0,3.0,True
LPT-10289.,0.0,0.0,0.0,0.0,True
VDR-12121,8.0,2.0,1.0,3.0,True
vdr-11910,1.0,0.0,0.0,0.0,False
LPT-10779.corp.local,1.0,0.0,0.0,0.0,False
VDR-11445.corp.local,1.0,0.0,1.0,0.0,False
LPT-12149,5.0,2.0,1.0,2.0,True
lpt-10262,2.0,1.0,0.0,0.0,False
WS-12910,8.0,1.0,1.0,0.0,True
vdr-12613,2.0,0.0,0.0,0.0,False
VDR-12215,5.0,3.0,0.0,1.0,True
VDR-12906.corp.local,1.0,1.0,0.0,0.0,False
WS-11406.corp.local,1.0,0.0,0.0,0.0,False
lpt-12146,1.0,1.0,0.0,0.0,False
WS-11207,10.0,4.0,1.0,2.0,True
VDR-11643,4.0,1.0,0.0,4.0,True
LPT-10490.corp.local,1.0,0.0,0.0,0.0,False
ws-12733,3.0,1.0,0.0,0.0,False
WS_10895,1.0,1.0,0.0,0.0,False
VDR-12073,6.0,5.0,0.0,7.0,True
LPT_10204,1.0,1.0,0.0,0.0,False
vdr-10830,2.0,0.0,0.0,0.0,False
LPT-11163,11.0,1.0,1.0,4.0,True
VDR_12705,2.0,0.0,0.0,0.0,False
WS-12908.corp.local,2.0,0.0,0.0,0.0,False
LPT-10098,6.0,2.0,0.0,3.0,True
vdr-10992,2.0,0.0,0.0,0.0,False
VDR_12994,1.0,0.0,0.0,0.0,False
VDR_11214,1.0,0.0,0.0,0.0,False
LPT-11276,7.0,1.0,0.0,4.0,True
vdr-10597,1.0,1.0,0.0,0.0,False
VDR-11963.corp.local,2.0,0.0,0.0,0.0,False
lpt-10619,1.0,0.0,0.0,0.0,False
LPT_11661,1.0,0.0,0.0,0.0,False
LPT-12299,8.0,2.0,3.0,1.0,True
VDR_10208,1.0,0.0,0.0,0.0,False
WS_10549,1.0,0.0,0.0,0.0,False
VDR-11549,7.0,3.0,2.0,4.0,False
WS-10873.corp.local,1.0,0.0,0.0,0.0,False
LPT-10414.corp.local,1.0,0.0,0.0,0.0,False
vdr-10218,2.0,1.0,0.0,0.0,False
ws-11719,1.0,0.0,1.0,0.0,False
vdr-10592,3.0,0.0,0.0,0.0,False
VDR-11255.,0.0,0.0,0.0,0.0,True
LPT-11425.corp.local,1.0,0.0,0.0,0.0,False
LPT-11558,7.0,1.0,0.0,7.0,True
vdr-10093,2.0,1.0,0.0,0.0,False
LPT-10377.corp.local,1.0,0.0,0.0,0.0,False
VDR-12804.corp.local,1.0,0.0,0.0,0.0,False
ws-10184,1.0,1.0,0.0,0.0,False
ws-12082,2.0,1.0,0.0,0.0,False
WS_11743,1.0,0.0,0.0,0.0,False
WS-11393,3.0,1.0,0.0,3.0,True
LPT_12783,1.0,0.0,0.0,0.0,False
vdr-10079,1.0,1.0,0.0,0.0,False
vdr-10357,2.0,1.0,1.0,0.0,False
ws-12337,1.0,0.0,0.0,0.0,False
VDR-11253,3.0,1.0,2.0,3.0,True
LPT-12903,6.0,0.0,2.0,2.0,False
VDR_11232,1.0,0.0,0.0,0.0,False
LPT_11030,1.0,0.0,0.0,0.0,False
ws-10512,2.0,0.0,0.0,0.0,False
WS-10190,4.0,0.0,1.0,5.0,False
LPT-11058.corp.local,1.0,0.0,1.0,0.0,False
VDR_11812,2.0,0.0,1.0,0.0,False
VDR-11327,10.0,2.0,0.0,3.0,True
VDR-10096,5.0,0.0,0.0,7.0,True
WS_11749,1.0,0.0,0.0,0.0,False
VDR-10903,3.0,1.0,0.0,4.0,True
vdr-10877,2.0,1.0,0.0,0.0,False
VDR-11402.corp.local,1.0,0.0,0.0,0.0,False
LPT_12086,1.0,0.0,0.0,0.0,False
LPT-12494,5.0,1.0,0.0,0.0,True
lpt-12098,1.0,1.0,0.0,0.0,False
VDR-10234,4.0,0.0,0.0,5.0,True
WS-12509,4.0,2.0,0.0,2.0,True
VDR-10712,3.0,0.0,0.0,2.0,True
LPT-12196,6.0,0.0,0.0,0.0,True
VDR_11445,1.0,0.0,0.0,0.0,False
VDR_11312,1.0,0.0,0.0,0.0,False
WS_12637,1.0,0.0,0.0,0.0,False
WS-11871,4.0,1.0,1.0,2.0,True
LPT_12349,1.0,0.0,0.0,0.0,False
LPT-10479.corp.local,2.0,1.0,0.0,0.0,False
VDR_12552,2.0,1.0,0.0,0.0,False
LPT-12263,6.0,1.0,0.0,3.0,True
WS-12501,7.0,3.0,0.0,4.0,True
WS-11044.corp.local,1.0,0.0,0.0,0.0,False
LPT-11539,5.0,1.0,0.0,2.0,False
VDR-12863.corp.local,1.0,0.0,0.0,0.0,False
lpt-10901,2.0,0.0,0.0,0.0,False
LPT-10663,7.0,2.0,0.0,2.0,True
VDR_12678,1.0,1.0,0.0,0.0,False
WS-12682.,0.0,0.0,0.0,0.0,True
WS-12478.corp.local,3.0,0.0,1.0,0.0,False
LPT_11834,1.0,1.0,0.0,0.0,False
VDR_10902,2.0,0.0,0.0,0.0,False
LPT-10537,5.0,0.0,0.0,0.0,True
lpt-12138,1.0,0.0,0.0,0.0,False
WS-11301.corp.local,1.0,0.0,0.0,0.0,False
VDR_11455,1.0,0.0,1.0,0.0,False
WS-11301,12.0,2.0,0.0,2.0,True
LPT_10133,2.0,0.0,0.0,0.0,False
ws-12529,1.0,0.0,0.0,0.0,False
VDR-10042,4.0,2.0,0.0,6.0,True
LPT-11446,10.0,1.0,0.0,2.0,True
VDR-11014,6.0,3.0,0.0,0.0,True
ws-10579,1.0,0.0,0.0,0.0,False
VDR-10633,9.0,2.0,1.0,3.0,False
VDR-10164,13.0,0.0,0.0,2.0,True
LPT_11568,1.0,1.0,0.0,0.0,False
LPT-12611.corp.local,1.0,1.0,0.0,0.0,False
vdr-10698,3.0,1.0,0.0,0.0,False
vdr-12403,4.0,0.0,0.0,0.0,False
LPT-10360.corp.local,1.0,1.0,0.0,0.0,False
WS-11952,14.0,3.0,3.0,2.0,True
LPT-12421,5.0,1.0,1.0,0.0,True
vdr-10906,3.0,1.0,0.0,0.0,False
VDR-10504,8.0,2.0,0.0,5.0,True
VDR-11665,6.0,1.0,0.0,4.0,False
WS_12953,1.0,1.0,1.0,0.0,False
lpt-11478,3.0,1.0,0.0,0.0,False
WS-10155,13.0,2.0,2.0,0.0,True
VDR-11042.corp.local,2.0,1.0,0.0,0.0,False
lpt-12299,1.0,0.0,0.0,0.0,False
WS-10994.corp.local,2.0,0.0,1.0,0.0,False
VDR-12400.corp.local,1.0,0.0,0.0,0.0,False
VDR-10057.corp.local,1.0,0.0,0.0,0.0,False
VDR-12123,10.0,4.0,0.0,4.0,True
LPT_10593,1.0,0.0,1.0,0.0,False
VDR_12141,1.0,0.0,0.0,0.0,False
VDR-11038,3.0,0.0,0.0,2.0,True
vdr-12400,1.0,0.0,0.0,0.0,False
VDR-11003.corp.local,1.0,0.0,0.0,0.0,False
LPT_12651,1.0,1.0,0.0,0.0,False
LPT-10881,10.0,1.0,0.0,4.0,True
WS-10365.corp.local,1.0,1.0,0.0,0.0,False
ws-10313,2.0,1.0,0.0,0.0,False
vdr-10715,2.0,0.0,0.0,0.0,False
LPT-10067.corp.local,2.0,1.0,0.0,0.0,False
ws-10932,3.0,2.0,0.0,0.0,False
ws-12632,2.0,0.0,0.0,0.0,False
VDR_11087,1.0,0.0,0.0,0.0,False
vdr-12113,1.0,0.0,1.0,0.0,False
WS-10352,10.0,4.0,0.0,3.0,True
VDR-11231.corp.local,1.0,1.0,0.0,0.0,False
lpt-11432,1.0,0.0,0.0,0.0,False
LPT-12551.corp.local,3.0,1.0,0.0,0.0,False
WS-11248,7.0,0.0,1.0,1.0,True
WS-10064,4.0,0.0,0.0,4.0,True
VDR_10672,2.0,0.0,0.0,0.0,False
vdr-11979,1.0,0.0,0.0,0.0,False
VDR-11592,9.0,3.0,2.0,4.0,False
VDR-11592.,0.0,0.0,0.0,0.0,True
LPT-11886,7.0,1.0,1.0,1.0,True
VDR-10715,8.0,0.0,0.0,1.0,False
LPT-12766,7.0,3.0,0.0,3.0,True
WS-10686.corp.local,1.0,0.0,0.0,0.0,False
LPT_12066,1.0,0.0,0.0,0.0,False
LPT-11818,7.0,2.0,0.0,4.0,True
VDR-12075,8.0,1.0,1.0,0.0,True
WS-10149,5.0,0.0,1.0,0.0,True
ws-12952,1.0,0.0,0.0,0.0,False
VDR_10361,3.0,0.0,1.0,0.0,False
WS-10591.corp.local,2.0,1.0,0.0,0.0,False
WS-10121.corp.local,3.0,1.0,0.0,0.0,False
LPT-11679,2.0,0.0,0.0,6.0,True
VDR-10914,7.0,3.0,0.0,6.0,False
WS-11894,6.0,1.0,0.0,4.0,False
LPT-11326.,0.0,0.0,0.0,0.0,True
WS-11860,7.0,1.0,1.0,3.0,True
LPT-12427.corp.local,2.0,1.0,0.0,0.0,False
lpt-10459,1.0,1.0,0.0,0.0,False
VDR_10983,1.0,0.0,0.0,0.0,False
WS-12855,3.0,1.0,0.0,3.0,True
WS-12872,6.0,4.0,1.0,3.0,True
WS-10456,4.0,1.0,1.0,1.0,True
VDR-11225,5.0,2.0,0.0,4.0,True
LPT_12203,1.0,1.0,0.0,0.0,False
lpt-10669,1.0,0.0,1.0,0.0,False
ws-10526,4.0,1.0,0.0,0.0,False
WS-10467,10.0,2.0,0.0,4.0,True
LPT-10956,7.0,1.0,0.0,0.0,True
LPT-11105,6.0,0.0,1.0,1.0,True
lpt-10229,1.0,0.0,0.0,0.0,False
WS-11975.corp.local,2.0,0.0,1.0,0.0,False
LPT_11376,3.0,2.0,0.0,0.0,False
VDR-11314.corp.local,1.0,0.0,0.0,0.0,False
VDR_10166,1.0,1.0,0.0,0.0,False
WS_12124,2.0,1.0,0.0,0.0,False
VDR-11610,7.0,2.0,0.0,4.0,False
vdr-11083,1.0,1.0,1.0,0.0,False
LPT-12259,6.0,2.0,1.0,2.0,True
ws-11098,2.0,1.0,0.0,0.0,False
lpt-11640,1.0,0.0,0.0,0.0,False
vdr-12770,1.0,0.0,0.0,0.0,False
WS-11777,7.0,4.0,0.0,2.0,True
WS-11132,8.0,2.0,0.0,3.0,True
WS_10181,1.0,1.0,0.0,0.0,False
vdr-11117,3.0,0.0,0.0,0.0,False
VDR-11150.corp.local,2.0,0.0,1.0,0.0,False
vdr-11421,1.0,0.0,0.0,0.0,False
lpt-10373,1.0,1.0,0.0,0.0,False
lpt-10398,2.0,1.0,0.0,0.0,False
LPT-12086,4.0,0.0,0.0,4.0,True
LPT-11304,4.0,0.0,0.0,2.0,True
lpt-10986,1.0,1.0,0.0,0.0,False
LPT-11728,9.0,1.0,0.0,2.0,True
vdr-11921,1.0,0.0,0.0,0.0,False
VDR_12602,2.0,0.0,1.0,0.0,False
WS-11923.corp.local,2.0,0.0,1.0,0.0,False
vdr-10867,3.0,0.0,0.0,0.0,False
WS-11885.corp.local,3.0,0.0,0.0,0.0,False
WS-10355.corp.local,1.0,1.0,0.0,0.0,False
lpt-12202,3.0,1.0,0.0,0.0,False
ws-12469,1.0,0.0,0.0,0.0,False
LPT-12304,7.0,2.0,2.0,3.0,True
LPT-11485.corp.local,1.0,0.0,0.0,0.0,False
WS_11601,2.0,0.0,0.0,0.0,False
ws-12234,1.0,0.0,0.0,0.0,False
WS-10307,10.0,2.0,2.0,6.0,True
WS-12468,9.0,1.0,1.0,4.0,True
WS_11630,1.0,0.0,0.0,0.0,False
LPT-10616.corp.local,1.0,0.0,0.0,0.0,False
WS_11252,1.0,0.0,0.0,0.0,False
VDR-11130,6.0,0.0,0.0,5.0,True
LPT-11526,8.0,0.0,0.0,3.0,True
LPT_11085,2.0,2.0,0.0,0.0,False
lpt-11568,1.0,0.0,0.0,0.0,False
vdr-10296,1.0,0.0,0.0,0.0,False
lpt-10275,1.0,0.0,0.0,0.0,False
VDR-12405,4.0,0.0,0.0,2.0,True
WS-10121,7.0,1.0,1.0,4.0,True
WS-11053.corp.local,2.0,0.0,0.0,0.0,False
VDR_10147,2.0,0.0,0.0,0.0,False
LPT-12651,13.0,2.0,1.0,5.0,True
LPT-10609,9.0,2.0,1.0,1.0,True
LPT-10516.corp.local,1.0,0.0,1.0,0.0,False
VDR_11697,1.0,1.0,1.0,0.0,False
WS-11948.corp.local,1.0,0.0,0.0,0.0,False
WS-11221,4.0,1.0,0.0,3.0,True
VDR-12906,4.0,0.0,0.0,2.0,True
LPT-11826.corp.local,2.0,0.0,0.0,0.0,False
VDR_10599,1.0,1.0,1.0,0.0,False
lpt-12766,2.0,0.0,1.0,0.0,False
ws-11354,3.0,1.0,0.0,0.0,False
WS-11241,5.0,4.0,0.0,3.0,True
WS_11248,1.0,0.0,0.0,0.0,False
VDR-11848,4.0,1.0,0.0,1.0,True
lpt-10951,2.0,0.0,0.0,0.0,False
WS-10151,13.0,1.0,3.0,2.0,True
WS-11820,11.0,4.0,0.0,1.0,True
ws-10241,1.0,0.0,0.0,0.0,False
WS_10635,2.0,1.0,0.0,0.0,False
VDR-11999.corp.local,3.0,0.0,0.0,0.0,False
VDR-11935,6.0,1.0,1.0,4.0,True
ws-12077,2.0,1.0,0.0,0.0,False
WS_10828,1.0,0.0,0.0,0.0,False
WS-11791,12.0,2.0,0.0,0.0,True
LPT-12761,3.0,0.0,0.0,4.0,False
vdr-12163,1.0,0.0,0.0,0.0,False
VDR-10791.corp.local,1.0,0.0,0.0,0.0,False
VDR-12463.corp.local,1.0,0.0,0.0,0.0,False
WS_10394,1.0,0.0,0.0,0.0,False
LPT-12044.corp.local,4.0,1.0,0.0,0.0,False
VDR-12152.,0.0,0.0,0.0,0.0,True
LPT_12377,2.0,0.0,0.0,0.0,False
LPT-10410.corp.local,2.0,0.0,0.0,0.0,False
lpt-10657,1.0,0.0,0.0,0.0,False
LPT_12539,1.0,1.0,0.0,0.0,False
VDR-12122.corp.local,1.0,0.0,0.0,0.0,False
WS-11295,6.0,0.0,0.0,4.0,True
ws-12631,2.0,0.0,0.0,0.0,False
LPT_12132,1.0,1.0,0.0,0.0,False
WS-12633,8.0,3.0,0.0,2.0,True
VDR-11449.corp.local,1.0,0.0,0.0,0.0,False
WS-11847,10.0,2.0,0.0,3.0,True
WS-10916,2.0,2.0,1.0,4.0,True
vdr-12487,2.0,0.0,0.0,0.0,False
VDR-11778,7.0,2.0,0.0,3.0,True
WS-11168,11.0,2.0,1.0,2.0,True
LPT-10216,5.0,1.0,0.0,4.0,True
LPT-10046,6.0,1.0,0.0,3.0,True
VDR-10492,7.0,2.0,1.0,5.0,True
vdr-10735,4.0,1.0,0.0,0.0,False
lpt-10670,1.0,0.0,1.0,0.0,False
VDR-10856,9.0,1.0,0.0,1.0,True
LPT-11280,7.0,3.0,0.0,4.0,True
LPT-12355.corp.local,1.0,1.0,1.0,0.0,False
VDR-10680,10.0,2.0,2.0,3.0,True
WS-11987,12.0,2.0,1.0,1.0,True
LPT-10037,4.0,0.0,0.0,1.0,True
WS-10564.,0.0,0.0,0.0,0.0,True
lpt-12541,1.0,0.0,0.0,0.0,False
WS_11803,2.0,0.0,0.0,0.0,False
VDR-11589,5.0,2.0,2.0,2.0,True
VDR-11703,7.0,1.0,1.0,2.0,True
vdr-11419,1.0,0.0,0.0,0.0,False
LPT_10927,1.0,0.0,0.0,0.0,False
VDR-11588.corp.local,1.0,0.0,0.0,0.0,False
WS-12319,4.0,2.0,2.0,6.0,True
WS_11820,2.0,1.0,1.0,0.0,False
lpt-12683,4.0,1.0,0.0,0.0,False
LPT-10972,5.0,0.0,0.0,1.0,True
ws-10973,1.0,0.0,0.0,0.0,False
WS_12514,1.0,0.0,0.0,0.0,False
VDR_12777,1.0,0.0,0.0,0.0,False
LPT-10630,4.0,2.0,1.0,3.0,True
LPT-12616,10.0,2.0,0.0,3.0,False
LPT-10547,6.0,3.0,1.0,3.0,False
WS-10232,6.0,2.0,1.0,0.0,True
WS_10526,1.0,0.0,0.0,0.0,False
WS-10476.corp.local,1.0,0.0,0.0,0.0,False
WS-10397,8.0,1.0,1.0,3.0,False
vdr-12160,1.0,0.0,0.0,0.0,False
WS-12601.corp.local,1.0,0.0,0.0,0.0,False
LPT-11554,7.0,2.0,0.0,3.0,True
WS-12290,2.0,0.0,0.0,1.0,True
VDR-11214,12.0,4.0,1.0,2.0,True
lpt-10372,2.0,0.0,0.0,0.0,False
LPT-11453.corp.local,2.0,1.0,0.0,0.0,False
ws-11418,1.0,0.0,0.0,0.0,False
WS-10136,9.0,1.0,2.0,6.0,True
VDR-10608.,0.0,0.0,0.0,0.0,True
LPT-12739,8.0,4.0,0.0,2.0,True
LPT_12607,1.0,0.0,0.0,0.0,False
WS-10649.corp.local,2.0,0.0,0.0,0.0,False
VDR-12130.corp.local,1.0,0.0,0.0,0.0,False
VDR-11455,7.0,1.0,1.0,3.0,True
VDR-10140.corp.local,1.0,0.0,1.0,0.0,False
LPT-11977,3.0,1.0,1.0,2.0,True
VDR-10282.corp.local,3.0,2.0,0.0,0.0,False
LPT-11103,7.0,2.0,0.0,3.0,False
LPT-11780.corp.local,1.0,0.0,0.0,0.0,False
LPT-10055.corp.local,1.0,0.0,0.0,0.0,False
VDR-10768,5.0,2.0,1.0,1.0,True
vdr-12435,1.0,0.0,0.0,0.0,False
WS-10996.corp.local,1.0,0.0,0.0,0.0,False
ws-12713,3.0,1.0,0.0,0.0,False
WS-10823,9.0,2.0,0.0,3.0,True
ws-12501,3.0,1.0,0.0,0.0,False
WS-11896,10.0,0.0,1.0,1.0,True
WS-11352.corp.local,3.0,1.0,0.0,0.0,False
LPT-10804,7.0,1.0,0.0,1.0,True
WS_10726,1.0,1.0,0.0,0.0,False
LPT-12402,8.0,3.0,0.0,2.0,True
VDR-10226,7.0,1.0,1.0,2.0,True
VDR-12336,6.0,2.0,0.0,4.0,True
VDR-11445,7.0,3.0,1.0,3.0,True
VDR-12020,9.0,1.0,0.0,3.0,True
VDR-12178.corp.local,2.0,0.0,0.0,0.0,False
VDR-10778,6.0,1.0,3.0,5.0,True
lpt-11124,2.0,1.0,1.0,0.0,False
WS-11533,9.0,3.0,0.0,2.0,True
LPT-12014,4.0,2.0,0.0,3.0,True
lpt-12263,1.0,1.0,0.0,0.0,False
LPT-12475.corp.local,3.0,1.0,0.0,0.0,False
WS_12041,1.0,0.0,0.0,0.0,False
vdr-10768,1.0,1.0,0.0,0.0,False
LPT-10653.corp.local,2.0,0.0,0.0,0.0,False
WS-11308,4.0,2.0,1.0,1.0,True
VDR_11787,2.0,0.0,0.0,0.0,False
LPT-10395,5.0,2.0,1.0,0.0,True
WS_10683,1.0,0.0,0.0,0.0,False
VDR-10279.corp.local,4.0,3.0,0.0,0.0,False
WS-11313,9.0,1.0,1.0,2.0,True
lpt-10782,3.0,0.0,0.0,0.0,False
lpt-12522,2.0,1.0,0.0,0.0,False
LPT-11788,3.0,2.0,0.0,4.0,True
WS-12234,7.0,0.0,2.0,4.0,True
