event_id,source_dataset,source_record_id,event_category,event_type,severity,action,user_id,hostname,session_id,data_quality_status,is_off_hours,is_chronology_anomaly,feature_confidence
IAM00011631,IAM,IAM00011631,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11073,WS-11073,SID663039,UNKNOWN,True,False,PROBABLE
IAM00015389,IAM,IAM00015389,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11291,LPT-11291,SID804094,VALID,True,False,EXACT
IAM00017638,IAM,IAM00017638,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10577,VDR-10577,SID614148,UNKNOWN,False,False,PROBABLE
IAM00003115,IAM,IAM00003115,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10291,VDR-10291,SID981793,REPAIRED,True,False,PROBABLE
IAM00010901,IAM,IAM00010901,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11583,VDR-11583,Unknown,REPAIRED,False,False,PROBABLE
IAM00004183,IAM,IAM00004183,AUTHENTICATION,other,Low,OTHER,EMP12358,VDR-12358,Unknown,VALID,True,False,EXACT
IAM00015130,IAM,IAM00015130,AUTHENTICATION,other,Low,OTHER,EMP11082,VDR-11082,Unknown,UNKNOWN,False,False,PROBABLE
IAM00007148,IAM,IAM00007148,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12122,VDR-12122,SID342991,VALID,True,False,EXACT
IAM00003225,IAM,IAM00003225,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11459,LPT-11459,SID318853,VALID,True,False,EXACT
IAM00002878,IAM,IAM00002878,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11864,WS-11864,SID430628,UNKNOWN,True,False,PROBABLE
IAM00009983,IAM,IAM00009983,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11485,LPT-11485,SID265498,UNKNOWN,True,False,PROBABLE
IAM00004157,IAM,IAM00004157,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10237,VDR-10237,SID286026,IMPUTED,True,False,PROBABLE
IAM00015640,IAM,IAM00015640,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11090,VDR-11090,SID744132,UNKNOWN,False,False,PROBABLE
IAM00013845,IAM,IAM00013845,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11750,WS-11750,SID253429,VALID,False,False,EXACT
IAM00016265,IAM,IAM00016265,AUTHENTICATION,other,High,OTHER,EMP12150,VDR-12150,Unknown,UNKNOWN,False,False,PROBABLE
IAM00016944,IAM,IAM00016944,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10879,VDR-10879,SID211654,UNKNOWN,True,False,PROBABLE
IAM00013582,IAM,IAM00013582,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11583,VDR-11583,Unknown,VALID,False,False,EXACT
IAM00010728,IAM,IAM00010728,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10052,LPT-10052,Unknown,UNKNOWN,True,False,PROBABLE
IAM00004227,IAM,IAM00004227,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10781,WS-10781,Unknown,UNKNOWN,False,False,PROBABLE
IAM00002503,IAM,IAM00002503,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP11934,Unknown,SID130168,UNKNOWN,False,False,PROBABLE
IAM00015773,IAM,IAM00015773,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11704,LPT-11704,Unknown,UNKNOWN,False,False,PROBABLE
IAM00005961,IAM,IAM00005961,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12273,VDR-12273,SID953752,UNKNOWN,False,False,PROBABLE
IAM00007400,IAM,IAM00007400,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP12012,VDR-12012,SID146766,VALID,True,False,EXACT
IAM00011420,IAM,IAM00011420,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11411,VDR-11411,SID161722,UNKNOWN,True,False,PROBABLE
IAM00011403,IAM,IAM00011403,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11359,LPT-11359,SID975398,REPAIRED,True,False,PROBABLE
IAM00013657,IAM,IAM00013657,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12903,LPT-12903,SID888868,UNKNOWN,False,False,PROBABLE
IAM00000481,IAM,IAM00000481,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11253,VDR-11253,SID558843,VALID,True,False,EXACT
IAM00013803,IAM,IAM00013803,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11630,WS-11630,SID455157,UNKNOWN,True,False,PROBABLE
IAM00010004,IAM,IAM00010004,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12254,VDR-12254,SID579453,UNKNOWN,False,False,PROBABLE
IAM00004277,IAM,IAM00004277,AUTHENTICATION,other,Medium,OTHER,EMP11359,LPT-11359,Unknown,REPAIRED,True,False,PROBABLE
IAM00015810,IAM,IAM00015810,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP11763,LPT-11763,Unknown,VALID,True,False,EXACT
IAM00007435,IAM,IAM00007435,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11411,VDR-11411,Unknown,REPAIRED,True,False,PROBABLE
IAM00000739,IAM,IAM00000739,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11159,WS-11159,SID696632,VALID,False,False,EXACT
IAM00017702,IAM,IAM00017702,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12635,LPT-12635,SID502190,UNKNOWN,True,False,PROBABLE
IAM00005211,IAM,IAM00005211,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12275,LPT-12275,SID656078,REPAIRED,True,False,PROBABLE
IAM00005964,IAM,IAM00005964,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10108,VDR-10108,SID942556,UNKNOWN,False,False,PROBABLE
IAM00002855,IAM,IAM00002855,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11261,WS-11261,SID383410,REPAIRED,True,False,PROBABLE
IAM00006435,IAM,IAM00006435,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10667,VDR-10667,Unknown,UNKNOWN,True,False,PROBABLE
IAM00011585,IAM,IAM00011585,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10385,WS-10385,SID667963,VALID,False,False,EXACT
IAM00017295,IAM,IAM00017295,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11210,VDR-11210,Unknown,UNKNOWN,True,False,PROBABLE
IAM00008308,IAM,IAM00008308,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12239,LPT-12239,Unknown,VALID,False,False,EXACT
IAM00017726,IAM,IAM00017726,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10577,VDR-10577,SID747234,UNKNOWN,False,False,PROBABLE
IAM00013996,IAM,IAM00013996,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP11413,VDR-11413,Unknown,UNKNOWN,False,False,PROBABLE
IAM00006931,IAM,IAM00006931,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10038,VDR-10038,Unknown,UNKNOWN,False,False,PROBABLE
IAM00004695,IAM,IAM00004695,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10609,LPT-10609,SID485875,IMPUTED,False,False,PROBABLE
IAM00005140,IAM,IAM00005140,AUTHENTICATION,other,High,OTHER,EMP11406,WS-11406,Unknown,VALID,False,False,EXACT
IAM00018296,IAM,IAM00018296,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP12338,VDR-12338,Unknown,UNKNOWN,True,False,PROBABLE
IAM00000168,IAM,IAM00000168,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11763,LPT-11763,SID816178,REPAIRED,True,False,PROBABLE
IAM00011858,IAM,IAM00011858,AUTHENTICATION,other,Info,OTHER,EMP11624,WS-11624,Unknown,UNKNOWN,False,False,PROBABLE
IAM00001282,IAM,IAM00001282,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12098,LPT-12098,Unknown,VALID,True,False,EXACT
IAM00006995,IAM,IAM00006995,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP11801,LPT-11801,Unknown,UNKNOWN,True,False,PROBABLE
IAM00015774,IAM,IAM00015774,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10540,WS-10540,SID713468,REPAIRED,True,False,PROBABLE
IAM00019413,IAM,IAM00019413,AUTHENTICATION,other,Low,OTHER,EMP10192,VDR-10192,Unknown,UNKNOWN,True,False,PROBABLE
IAM00008710,IAM,IAM00008710,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10095,WS-10095,SID514094,UNKNOWN,True,False,PROBABLE
IAM00006681,IAM,IAM00006681,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11024,LPT-11024,Unknown,UNKNOWN,False,False,PROBABLE
IAM00013670,IAM,IAM00013670,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10472,WS-10472,SID148081,UNKNOWN,False,False,PROBABLE
IAM00006185,IAM,IAM00006185,AUTHENTICATION,other,Medium,OTHER,EMP10000,WS-10000,Unknown,UNKNOWN,True,False,PROBABLE
IAM00013577,IAM,IAM00013577,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12932,VDR-12932,SID301869,REPAIRED,True,False,PROBABLE
IAM00014497,IAM,IAM00014497,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11773,VDR-11773,SID302073,IMPUTED,True,False,PROBABLE
IAM00006347,IAM,IAM00006347,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11326,LPT-11326,SID290518,UNKNOWN,False,False,PROBABLE
IAM00011501,IAM,IAM00011501,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10532,VDR-10532,SID469667,UNKNOWN,False,False,PROBABLE
IAM00012190,IAM,IAM00012190,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10904,LPT-10904,Unknown,VALID,True,False,EXACT
IAM00014816,IAM,IAM00014816,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10335,VDR-10335,SID228319,UNKNOWN,True,False,PROBABLE
IAM00018638,IAM,IAM00018638,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP10727,WS-10727,Unknown,REPAIRED,True,False,PROBABLE
IAM00015404,IAM,IAM00015404,AUTHENTICATION,other,Info,OTHER,EMP11434,WS-11434,Unknown,REPAIRED,False,False,PROBABLE
IAM00003597,IAM,IAM00003597,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10974,WS-10974,SID495296,UNKNOWN,False,False,PROBABLE
IAM00013988,IAM,IAM00013988,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11878,WS-11878,SID184700,UNKNOWN,True,False,PROBABLE
IAM00001155,IAM,IAM00001155,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10993,LPT-10993,SID439825,VALID,True,False,EXACT
IAM00000828,IAM,IAM00000828,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10724,VDR-10724,SID571809,UNKNOWN,False,False,PROBABLE
IAM00006232,IAM,IAM00006232,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10183,LPT-10183,SID857203,UNKNOWN,True,False,PROBABLE
IAM00011172,IAM,IAM00011172,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP12114,LPT-12114,SID121436,UNKNOWN,True,False,PROBABLE
IAM00007967,IAM,IAM00007967,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12802,WS-12802,SID519143,IMPUTED,True,False,PROBABLE
IAM00012502,IAM,IAM00012502,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10994,WS-10994,SID143415,UNKNOWN,False,False,PROBABLE
IAM00008506,IAM,IAM00008506,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10296,VDR-10296,SID147384,UNKNOWN,True,False,PROBABLE
IAM00014778,IAM,IAM00014778,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10222,VDR-10222,Unknown,REPAIRED,False,False,PROBABLE
IAM00006901,IAM,IAM00006901,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12679,WS-12679,SID492567,VALID,True,False,EXACT
IAM00002847,IAM,IAM00002847,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12818,WS-12818,Unknown,UNKNOWN,True,False,PROBABLE
IAM00012403,IAM,IAM00012403,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11462,WS-11462,Unknown,UNKNOWN,False,False,PROBABLE
IAM00009110,IAM,IAM00009110,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12164,WS-12164,Unknown,UNKNOWN,False,False,PROBABLE
IAM00006316,IAM,IAM00006316,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12518,Unknown,SID928386,UNKNOWN,False,False,PROBABLE
IAM00015345,IAM,IAM00015345,AUTHENTICATION,other,High,OTHER,EMP12895,WS-12895,Unknown,REPAIRED,True,False,PROBABLE
IAM00015787,IAM,IAM00015787,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10879,VDR-10879,SID499307,REPAIRED,True,False,PROBABLE
IAM00009470,IAM,IAM00009470,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12186,LPT-12186,SID370099,UNKNOWN,True,False,PROBABLE
IAM00001532,IAM,IAM00001532,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP10253,WS-10253,SID661513,REPAIRED,False,False,PROBABLE
IAM00016077,IAM,IAM00016077,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11575,VDR-11575,SID322366,REPAIRED,True,False,PROBABLE
IAM00011902,IAM,IAM00011902,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10785,LPT-10785,SID564019,UNKNOWN,True,False,PROBABLE
IAM00004954,IAM,IAM00004954,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP12738,VDR-12738,Unknown,IMPUTED,True,False,PROBABLE
IAM00005917,IAM,IAM00005917,AUTHENTICATION,other,Info,OTHER,EMP11117,VDR-11117,Unknown,UNKNOWN,True,False,PROBABLE
IAM00008545,IAM,IAM00008545,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10772,VDR-10772,SID399129,UNKNOWN,True,False,PROBABLE
IAM00006946,IAM,IAM00006946,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10053,VDR-10053,SID537789,VALID,False,False,EXACT
IAM00013620,IAM,IAM00013620,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10928,WS-10928,SID459401,IMPUTED,True,False,PROBABLE
IAM00005238,IAM,IAM00005238,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11434,WS-11434,SID723680,REPAIRED,True,False,PROBABLE
IAM00017848,IAM,IAM00017848,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10603,VDR-10603,SID783554,REPAIRED,False,False,PROBABLE
IAM00003936,IAM,IAM00003936,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10052,Unknown,SID561736,UNKNOWN,False,False,PROBABLE
IAM00016653,IAM,IAM00016653,AUTHENTICATION,other,Medium,OTHER,EMP12010,LPT-12010,Unknown,REPAIRED,False,False,PROBABLE
IAM00011823,IAM,IAM00011823,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11486,WS-11486,SID954298,REPAIRED,False,False,PROBABLE
IAM00004996,IAM,IAM00004996,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10526,WS-10526,SID179219,UNKNOWN,True,False,PROBABLE
IAM00017857,IAM,IAM00017857,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11034,LPT-11034,Unknown,UNKNOWN,False,False,PROBABLE
IAM00004224,IAM,IAM00004224,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10299,VDR-10299,SID647633,REPAIRED,False,False,PROBABLE
IAM00019780,IAM,IAM00019780,AUTHENTICATION,other,Low,OTHER,EMP10903,VDR-10903,Unknown,VALID,True,False,EXACT
IAM00017124,IAM,IAM00017124,AUTHENTICATION,other,Low,OTHER,EMP12639,LPT-12639,Unknown,REPAIRED,False,False,PROBABLE
IAM00003345,IAM,IAM00003345,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11763,LPT-11763,SID-146110,REPAIRED,True,False,PROBABLE
IAM00000288,IAM,IAM00000288,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP12491,WS-12491,SID408449,UNKNOWN,True,False,PROBABLE
IAM00006076,IAM,IAM00006076,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10052,LPT-10052,Unknown,UNKNOWN,True,False,PROBABLE
IAM00011282,IAM,IAM00011282,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11117,VDR-11117,SID900618,VALID,False,False,EXACT
IAM00019345,IAM,IAM00019345,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12111,LPT-12111,SID954139,UNKNOWN,True,False,PROBABLE
IAM00004284,IAM,IAM00004284,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12738,VDR-12738,Unknown,UNKNOWN,True,False,PROBABLE
IAM00002443,IAM,IAM00002443,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12567,VDR-12567,SID554362,REPAIRED,False,False,PROBABLE
IAM00003906,IAM,IAM00003906,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10278,VDR-10278,Unknown,REPAIRED,True,False,PROBABLE
IAM00003863,IAM,IAM00003863,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10014,WS-10014,SID856255,VALID,True,False,EXACT
IAM00009886,IAM,IAM00009886,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12064,WS-12064,SID598860,UNKNOWN,True,False,PROBABLE
IAM00009511,IAM,IAM00009511,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12738,VDR-12738,SID966265,UNKNOWN,False,False,PROBABLE
IAM00014581,IAM,IAM00014581,AUTHENTICATION,other,Medium,OTHER,EMP11359,LPT-11359,Unknown,REPAIRED,False,False,PROBABLE
IAM00012603,IAM,IAM00012603,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12763,LPT-12763,Unknown,UNKNOWN,False,False,PROBABLE
IAM00008361,IAM,IAM00008361,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP12656,VDR-12656,SID533971,UNKNOWN,True,False,PROBABLE
IAM00008096,IAM,IAM00008096,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11360,WS-11360,Unknown,UNKNOWN,True,False,PROBABLE
IAM00005200,IAM,IAM00005200,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12321,LPT-12321,Unknown,UNKNOWN,False,False,PROBABLE
IAM00003195,IAM,IAM00003195,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12083,LPT-12083,SID828385,UNKNOWN,True,False,PROBABLE
IAM00007033,IAM,IAM00007033,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12016,LPT-12016,Unknown,UNKNOWN,True,False,PROBABLE
IAM00004925,IAM,IAM00004925,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11289,WS-11289,SID256260,UNKNOWN,True,False,PROBABLE
IAM00008925,IAM,IAM00008925,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11206,VDR-11206,Unknown,REPAIRED,True,False,PROBABLE
IAM00014524,IAM,IAM00014524,AUTHENTICATION,other,High,OTHER,EMP10131,LPT-10131,Unknown,VALID,False,False,EXACT
IAM00007695,IAM,IAM00007695,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10539,VDR-10539,SID851331,UNKNOWN,False,False,PROBABLE
IAM00004455,IAM,IAM00004455,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11763,LPT-11763,SID-424660,REPAIRED,True,False,PROBABLE
IAM00008912,IAM,IAM00008912,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12821,VDR-12821,SID775921,VALID,True,False,EXACT
IAM00012267,IAM,IAM00012267,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12567,VDR-12567,Unknown,REPAIRED,False,False,PROBABLE
IAM00009047,IAM,IAM00009047,AUTHENTICATION,other,Medium,OTHER,EMP11047,VDR-11047,Unknown,UNKNOWN,True,False,PROBABLE
IAM00016481,IAM,IAM00016481,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP11259,LPT-11259,Unknown,UNKNOWN,True,False,PROBABLE
IAM00007554,IAM,IAM00007554,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11103,LPT-11103,SID988253,UNKNOWN,True,False,PROBABLE
IAM00015154,IAM,IAM00015154,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10014,WS-10014,SID577363,UNKNOWN,True,False,PROBABLE
IAM00005538,IAM,IAM00005538,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11364,WS-11364,SID868435,UNKNOWN,False,False,PROBABLE
IAM00009007,IAM,IAM00009007,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10783,VDR-10783,Unknown,REPAIRED,True,False,PROBABLE
IAM00011072,IAM,IAM00011072,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP12330,VDR-12330,Unknown,UNKNOWN,True,False,PROBABLE
IAM00012207,IAM,IAM00012207,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12831,LPT-12831,Unknown,VALID,False,False,EXACT
IAM00004608,IAM,IAM00004608,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10123,VDR-10123,SID419693,UNKNOWN,False,False,PROBABLE
IAM00014990,IAM,IAM00014990,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11694,VDR-11694,SID287356,UNKNOWN,False,False,PROBABLE
IAM00000706,IAM,IAM00000706,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12901,WS-12901,SID939135,UNKNOWN,False,False,PROBABLE
IAM00018728,IAM,IAM00018728,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11042,VDR-11042,SID569355,UNKNOWN,True,False,PROBABLE
IAM00002559,IAM,IAM00002559,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12083,LPT-12083,Unknown,UNKNOWN,True,False,PROBABLE
IAM00006223,IAM,IAM00006223,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11390,WS-11390,SID253953,UNKNOWN,True,False,PROBABLE
IAM00006431,IAM,IAM00006431,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12795,LPT-12795,Unknown,UNKNOWN,True,False,PROBABLE
IAM00004297,IAM,IAM00004297,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12315,LPT-12315,SID338859,UNKNOWN,False,False,PROBABLE
IAM00018966,IAM,IAM00018966,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11307,VDR-11307,Unknown,REPAIRED,True,False,PROBABLE
IAM00008035,IAM,IAM00008035,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11080,WS-11080,Unknown,IMPUTED,True,False,PROBABLE
IAM00010657,IAM,IAM00010657,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP11291,Unknown,Unknown,UNKNOWN,False,False,PROBABLE
IAM00000116,IAM,IAM00000116,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12579,VDR-12579,Unknown,VALID,False,False,EXACT
IAM00016963,IAM,IAM00016963,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10727,Unknown,Unknown,UNKNOWN,False,False,PROBABLE
IAM00014483,IAM,IAM00014483,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10121,WS-10121,SID583540,VALID,True,False,EXACT
IAM00014189,IAM,IAM00014189,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11329,WS-11329,SID325311,UNKNOWN,False,False,PROBABLE
IAM00007252,IAM,IAM00007252,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10953,WS-10953,SID831078,VALID,True,False,EXACT
IAM00009880,IAM,IAM00009880,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10373,LPT-10373,SID429931,VALID,True,False,EXACT
IAM00003708,IAM,IAM00003708,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10257,LPT-10257,SID118105,VALID,True,False,EXACT
IAM00018841,IAM,IAM00018841,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12409,WS-12409,SID506071,REPAIRED,False,False,PROBABLE
IAM00005359,IAM,IAM00005359,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11322,LPT-11322,Unknown,UNKNOWN,False,False,PROBABLE
IAM00003894,IAM,IAM00003894,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10084,Unknown,Unknown,REPAIRED,True,False,PROBABLE
IAM00017142,IAM,IAM00017142,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10644,VDR-10644,Unknown,UNKNOWN,False,False,PROBABLE
IAM00002578,IAM,IAM00002578,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10194,LPT-10194,SID216131,IMPUTED,True,False,PROBABLE
IAM00011756,IAM,IAM00011756,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12628,LPT-12628,SID826067,VALID,False,False,EXACT
IAM00000973,IAM,IAM00000973,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10660,WS-10660,SID550338,UNKNOWN,True,False,PROBABLE
IAM00017992,IAM,IAM00017992,AUTHENTICATION,other,Medium,OTHER,EMP11809,WS-11809,Unknown,VALID,False,False,EXACT
IAM00006998,IAM,IAM00006998,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10727,WS-10727,SID303661,UNKNOWN,True,False,PROBABLE
IAM00018826,IAM,IAM00018826,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10050,WS-10050,SID825829,UNKNOWN,False,False,PROBABLE
IAM00000159,IAM,IAM00000159,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11380,WS-11380,Unknown,REPAIRED,True,False,PROBABLE
IAM00007121,IAM,IAM00007121,AUTHENTICATION,other,Low,OTHER,EMP12945,VDR-12945,Unknown,UNKNOWN,True,False,PROBABLE
IAM00007585,IAM,IAM00007585,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12647,VDR-12647,SID876853,UNKNOWN,False,False,PROBABLE
IAM00000411,IAM,IAM00000411,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11525,VDR-11525,SID578467,UNKNOWN,True,False,PROBABLE
IAM00011727,IAM,IAM00011727,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11525,VDR-11525,SID671753,UNKNOWN,False,False,PROBABLE
IAM00017841,IAM,IAM00017841,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12316,LPT-12316,Unknown,UNKNOWN,False,False,PROBABLE
IAM00019857,IAM,IAM00019857,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11484,LPT-11484,Unknown,IMPUTED,True,False,PROBABLE
IAM00013353,IAM,IAM00013353,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10189,WS-10189,SID318987,UNKNOWN,True,False,PROBABLE
