hostname,temporal_sequence_count,strongest_sequence_strength,temporal_evidence_count,temporal_confidence,temporal_signal_present
VDR-10608.,0,0.0,0,0.0,False
LPT-12739,0,0.0,0,0.0,False
LPT_12607,0,0.0,0,0.0,False
WS-10649.corp.local,0,0.0,0,0.0,False
VDR-12130.corp.local,0,0.0,0,0.0,False
VDR-11455,1,100.0,2,0.88,True
VDR-10140.corp.local,0,0.0,0,0.0,False
LPT-11977,0,0.0,0,0.0,False
VDR-10282.corp.local,0,0.0,0,0.0,False
LPT-11103,0,0.0,0,0.0,False
LPT-11780.corp.local,0,0.0,0,0.0,False
LPT-10055.corp.local,0,0.0,0,0.0,False
VDR-10768,0,0.0,0,0.0,False
vdr-12435,0,0.0,0,0.0,False
WS-10996.corp.local,0,0.0,0,0.0,False
ws-12713,0,0.0,0,0.0,False
WS-10823,0,0.0,0,0.0,False
ws-12501,0,0.0,0,0.0,False
WS-11896,0,0.0,0,0.0,False
WS-11352.corp.local,0,0.0,0,0.0,False
LPT-10804,1,100.0,2,0.88,True
WS_10726,0,0.0,0,0.0,False
LPT-12402,0,0.0,0,0.0,False
VDR-10226,0,0.0,0,0.0,False
VDR-12336,0,0.0,0,0.0,False
VDR-11445,0,0.0,0,0.0,False
VDR-12020,0,0.0,0,0.0,False
VDR-12178.corp.local,0,0.0,0,0.0,False
VDR-10778,0,0.0,0,0.0,False
lpt-11124,0,0.0,0,0.0,False
WS-11533,0,0.0,0,0.0,False
LPT-12014,0,0.0,0,0.0,False
lpt-12263,0,0.0,0,0.0,False
LPT-12475.corp.local,0,0.0,0,0.0,False
WS_12041,0,0.0,0,0.0,False
vdr-10768,0,0.0,0,0.0,False
LPT-10653.corp.local,0,0.0,0,0.0,False
WS-11308,0,0.0,0,0.0,False
VDR_11787,0,0.0,0,0.0,False
LPT-10395,0,0.0,0,0.0,False
WS_10683,0,0.0,0,0.0,False
VDR-10279.corp.local,0,0.0,0,0.0,False
WS-11313,0,0.0,0,0.0,False
lpt-10782,0,0.0,0,0.0,False
lpt-12522,0,0.0,0,0.0,False
LPT-11788,0,0.0,0,0.0,False
WS-12234,1,100.0,2,0.88,True
lpt-12729,0,0.0,0,0.0,False
LPT-11219,0,0.0,0,0.0,False
VDR-10605.corp.local,0,0.0,0,0.0,False
VDR-11095,0,0.0,0,0.0,False
WS-10319,0,0.0,0,0.0,False
ws-12307,0,0.0,0,0.0,False
VDR_11507,0,0.0,0,0.0,False
VDR_10498,0,0.0,0,0.0,False
VDR-10233.corp.local,0,0.0,0,0.0,False
LPT-12569,0,0.0,0,0.0,False
WS_10156,0,0.0,0,0.0,False
WS-10344,0,0.0,0,0.0,False
vdr-10016,0,0.0,0,0.0,False
vdr-11402,0,0.0,0,0.0,False
VDR-12388,0,0.0,0,0.0,False
ws-11651,0,0.0,0,0.0,False
LPT-10842.,0,0.0,0,0.0,False
WS_12878,0,0.0,0,0.0,False
LPT_10130,0,0.0,0,0.0,False
vdr-12692,0,0.0,0,0.0,False
ws-11390,0,0.0,0,0.0,False
vdr-10528,0,0.0,0,0.0,False
WS_11243,0,0.0,0,0.0,False
VDR-11165,0,0.0,0,0.0,False
WS-11894.,0,0.0,0,0.0,False
LPT-12316,1,100.0,2,0.88,True
LPT-12903.corp.local,0,0.0,0,0.0,False
LPT-12645,0,0.0,0,0.0,False
ws-12751,0,0.0,0,0.0,False
WS-12062,0,0.0,0,0.0,False
VDR-12513.corp.local,0,0.0,0,0.0,False
WS_10998,0,0.0,0,0.0,False
lpt-11736,0,0.0,0,0.0,False
VDR-11001.corp.local,0,0.0,0,0.0,False
LPT-12714,0,0.0,0,0.0,False
WS-12728,0,0.0,0,0.0,False
VDR-12771,0,0.0,0,0.0,False
WS-10530.corp.local,0,0.0,0,0.0,False
LPT-12670,1,100.0,2,0.88,True
LPT-12522,1,90.0,3,0.77,True
LPT_11023,0,0.0,0,0.0,False
WS-11828.corp.local,0,0.0,0,0.0,False
ws-12084,0,0.0,0,0.0,False
VDR-10767.corp.local,0,0.0,0,0.0,False
lpt-12968,0,0.0,0,0.0,False
VDR-11439,0,0.0,0,0.0,False
WS-10699.corp.local,0,0.0,0,0.0,False
VDR-11021,0,0.0,0,0.0,False
WS-12999.corp.local,0,0.0,0,0.0,False
WS-10063,4,100.0,9,0.92,True
lpt-11914,0,0.0,0,0.0,False
ws-10870,0,0.0,0,0.0,False
WS-11924,0,0.0,0,0.0,False
WS-12422,1,75.0,2,0.73,True
LPT-10785,1,100.0,2,0.88,True
LPT_12730,0,0.0,0,0.0,False
VDR-11227.corp.local,0,0.0,0,0.0,False
WS-11198,0,0.0,0,0.0,False
lpt-11440,0,0.0,0,0.0,False
LPT-11472.corp.local,0,0.0,0,0.0,False
ws-10916,0,0.0,0,0.0,False
VDR_10768,0,0.0,0,0.0,False
lpt-12354,0,0.0,0,0.0,False
WS-11719.corp.local,0,0.0,0,0.0,False
VDR-10285,0,0.0,0,0.0,False
WS_12232,0,0.0,0,0.0,False
LPT-12960,2,75.0,4,0.73,True
VDR-10110.corp.local,0,0.0,0,0.0,False
VDR-10805.corp.local,0,0.0,0,0.0,False
LPT-12475,0,0.0,0,0.0,False
WS-12929,0,0.0,0,0.0,False
LPT_11869,0,0.0,0,0.0,False
ws-11867,0,0.0,0,0.0,False
VDR-10626,0,0.0,0,0.0,False
LPT-12767.corp.local,0,0.0,0,0.0,False
WS-10078,0,0.0,0,0.0,False
LPT-10881.corp.local,0,0.0,0,0.0,False
LPT_10777,0,0.0,0,0.0,False
ws-11553,0,0.0,0,0.0,False
LPT_12708,0,0.0,0,0.0,False
WS-11899,0,0.0,0,0.0,False
LPT-11282.corp.local,0,0.0,0,0.0,False
VDR-11167.corp.local,0,0.0,0,0.0,False
WS-10526,0,0.0,0,0.0,False
VDR_11832,0,0.0,0,0.0,False
WS-10706,0,0.0,0,0.0,False
LPT-12924,0,0.0,0,0.0,False
vdr-10533,0,0.0,0,0.0,False
ws-10505,0,0.0,0,0.0,False
VDR-10925,0,0.0,0,0.0,False
LPT-11202.,0,0.0,0,0.0,False
lpt-12864,0,0.0,0,0.0,False
lpt-10217,0,0.0,0,0.0,False
VDR-10093.,0,0.0,0,0.0,False
ws-12834,0,0.0,0,0.0,False
LPT-10431,0,0.0,0,0.0,False
ws-12938,0,0.0,0,0.0,False
lpt-11762,0,0.0,0,0.0,False
vdr-10689,0,0.0,0,0.0,False
WS_12695,0,0.0,0,0.0,False
ws-11223,0,0.0,0,0.0,False
lpt-12197,0,0.0,0,0.0,False
lpt-10545,0,0.0,0,0.0,False
LPT_12094,0,0.0,0,0.0,False
WS-11424,0,0.0,0,0.0,False
WS-10814,0,0.0,0,0.0,False
VDR_10857,0,0.0,0,0.0,False
VDR_12251,0,0.0,0,0.0,False
LPT-10054,0,0.0,0,0.0,False
LPT-10679,0,0.0,0,0.0,False
WS_10172,0,0.0,0,0.0,False
LPT-12829,0,0.0,0,0.0,False
WS-11320.corp.local,0,0.0,0,0.0,False
VDR-10278.corp.local,0,0.0,0,0.0,False
vdr-10109,0,0.0,0,0.0,False
LPT-11070.corp.local,0,0.0,0,0.0,False
WS_10442,0,0.0,0,0.0,False
WS-12189,0,0.0,0,0.0,False
WS-10913,0,0.0,0,0.0,False
LPT-11786.corp.local,0,0.0,0,0.0,False
ws-11690,0,0.0,0,0.0,False
LPT-11187,0,0.0,0,0.0,False
VDR-11404,0,0.0,0,0.0,False
vdr-11566,0,0.0,0,0.0,False
VDR-10474,0,0.0,0,0.0,False
ws-12984,0,0.0,0,0.0,False
WS-10190.corp.local,0,0.0,0,0.0,False
LPT_10987,0,0.0,0,0.0,False
WS-10918.corp.local,0,0.0,0,0.0,False
lpt-11129,0,0.0,0,0.0,False
WS_11517,0,0.0,0,0.0,False
vdr-11877,0,0.0,0,0.0,False
VDR-11479.corp.local,0,0.0,0,0.0,False
VDR-11650,0,0.0,0,0.0,False
LPT-12208,0,0.0,0,0.0,False
WS_10916,0,0.0,0,0.0,False
WS-12571,0,0.0,0,0.0,False
ws-11814,0,0.0,0,0.0,False
WS-10284.corp.local,0,0.0,0,0.0,False
lpt-10194,0,0.0,0,0.0,False
VDR-11778.corp.local,0,0.0,0,0.0,False
WS-10417.corp.local,0,0.0,0,0.0,False
ws-10764,0,0.0,0,0.0,False
LPT-11271.corp.local,0,0.0,0,0.0,False
VDR-11817.corp.local,0,0.0,0,0.0,False
WS-11923,0,0.0,0,0.0,False
vdr-10648,0,0.0,0,0.0,False
lpt-10122,0,0.0,0,0.0,False
LPT-12670.corp.local,0,0.0,0,0.0,False
LPT-11161.corp.local,0,0.0,0,0.0,False
LPT-12691,0,0.0,0,0.0,False
LPT-11311,0,0.0,0,0.0,False
LPT-11604,0,0.0,0,0.0,False
LPT-10651,1,100.0,2,0.88,True
LPT-10719,1,100.0,2,0.88,True
LPT-10909.corp.local,0,0.0,0,0.0,False
WS-10568.corp.local,0,0.0,0,0.0,False
VDR_10346,0,0.0,0,0.0,False
LPT-11705,0,0.0,0,0.0,False
VDR-12919,0,0.0,0,0.0,False
VDR-12483.corp.local,0,0.0,0,0.0,False
VDR-12453,1,100.0,2,0.88,True
VDR-12145.corp.local,0,0.0,0,0.0,False
lpt-10957,0,0.0,0,0.0,False
WS-10578,0,0.0,0,0.0,False
WS_12791,0,0.0,0,0.0,False
VDR-11557.corp.local,0,0.0,0,0.0,False
VDR-11647,0,0.0,0,0.0,False
VDR-10016,0,0.0,0,0.0,False
WS-10908.corp.local,0,0.0,0,0.0,False
VDR-10825,1,100.0,2,0.88,True
vdr-10914,0,0.0,0,0.0,False
VDR-10237.corp.local,0,0.0,0,0.0,False
VDR-11861,0,0.0,0,0.0,False
WS-12589.corp.local,0,0.0,0,0.0,False
LPT-12947.corp.local,0,0.0,0,0.0,False
VDR-11556,0,0.0,0,0.0,False
LPT_11902,0,0.0,0,0.0,False
LPT-11831,0,0.0,0,0.0,False
LPT-12229.corp.local,0,0.0,0,0.0,False
vdr-11962,0,0.0,0,0.0,False
VDR-10977,0,0.0,0,0.0,False
ws-10185,0,0.0,0,0.0,False
VDR-12154,0,0.0,0,0.0,False
vdr-12200,0,0.0,0,0.0,False
LPT-10418.corp.local,0,0.0,0,0.0,False
lpt-10804,0,0.0,0,0.0,False
VDR_10776,0,0.0,0,0.0,False
vdr-12177,0,0.0,0,0.0,False
LPT-12043,0,0.0,0,0.0,False
vdr-12137,0,0.0,0,0.0,False
ws-11657,0,0.0,0,0.0,False
LPT-10636,0,0.0,0,0.0,False
vdr-11576,0,0.0,0,0.0,False
LPT-12329.corp.local,0,0.0,0,0.0,False
LPT-12603.corp.local,0,0.0,0,0.0,False
WS_11896,0,0.0,0,0.0,False
ws-11545,0,0.0,0,0.0,False
lpt-10075,0,0.0,0,0.0,False
LPT_10289,0,0.0,0,0.0,False
VDR-12177,0,0.0,0,0.0,False
WS-11473,0,0.0,0,0.0,False
VDR-11377.corp.local,0,0.0,0,0.0,False
WS-12790,0,0.0,0,0.0,False
vdr-11709,0,0.0,0,0.0,False
LPT_10669,0,0.0,0,0.0,False
LPT-12429.corp.local,0,0.0,0,0.0,False
LPT_12635,0,0.0,0,0.0,False
LPT-12634,0,0.0,0,0.0,False
WS-12902,0,0.0,0,0.0,False
WS-11153.corp.local,0,0.0,0,0.0,False
WS_10149,0,0.0,0,0.0,False
VDR-10688.corp.local,0,0.0,0,0.0,False
WS-12343,0,0.0,0,0.0,False
WS-10824,1,75.0,2,0.73,True
VDR-12919.corp.local,0,0.0,0,0.0,False
LPT_10563,0,0.0,0,0.0,False
WS-12671,0,0.0,0,0.0,False
WS_11295,0,0.0,0,0.0,False
WS_12830,0,0.0,0,0.0,False
lpt-10221,0,0.0,0,0.0,False
ws-10586,0,0.0,0,0.0,False
LPT-11710,0,0.0,0,0.0,False
lpt-11107,0,0.0,0,0.0,False
WS-12037,1,100.0,2,0.88,True
WS-10809,0,0.0,0,0.0,False
ws-12898,0,0.0,0,0.0,False
VDR-11490,0,0.0,0,0.0,False
LPT-12640,0,0.0,0,0.0,False
ws-10369,0,0.0,0,0.0,False
VDR-12758.corp.local,0,0.0,0,0.0,False
LPT-12149.corp.local,0,0.0,0,0.0,False
VDR-10527,0,0.0,0,0.0,False
WS-11864,0,0.0,0,0.0,False
lpt-12056,0,0.0,0,0.0,False
LPT-12351,0,0.0,0,0.0,False
VDR-11634.corp.local,0,0.0,0,0.0,False
WS-10582,0,0.0,0,0.0,False
VDR-10631,0,0.0,0,0.0,False
LPT-12429,0,0.0,0,0.0,False
vdr-10761,0,0.0,0,0.0,False
ws-11777,0,0.0,0,0.0,False
vdr-10154,0,0.0,0,0.0,False
VDR-12519,1,100.0,2,0.88,True
WS-10150.corp.local,0,0.0,0,0.0,False
LPT-10289,3,75.0,6,0.73,True
LPT_11414,0,0.0,0,0.0,False
vdr-11378,0,0.0,0,0.0,False
WS_12081,0,0.0,0,0.0,False
WS_12449,0,0.0,0,0.0,False
vdr-10310,0,0.0,0,0.0,False
VDR-12184.corp.local,0,0.0,0,0.0,False
lpt-10751,0,0.0,0,0.0,False
WS_10045,0,0.0,0,0.0,False
LPT-12239.corp.local,0,0.0,0,0.0,False
WS-11218.corp.local,0,0.0,0,0.0,False
WS-11009.,0,0.0,0,0.0,False
ws-11543,0,0.0,0,0.0,False
WS-10774,0,0.0,0,0.0,False
LPT-10612,0,0.0,0,0.0,False
lpt-11886,0,0.0,0,0.0,False
lpt-10630,0,0.0,0,0.0,False
WS-11750.corp.local,0,0.0,0,0.0,False
LPT-12681,0,0.0,0,0.0,False
WS-11462,0,0.0,0,0.0,False
LPT-11176,0,0.0,0,0.0,False
lpt-10104,0,0.0,0,0.0,False
LPT-11134.corp.local,0,0.0,0,0.0,False
LPT-10141.corp.local,0,0.0,0,0.0,False
vdr-11632,0,0.0,0,0.0,False
WS_11260,0,0.0,0,0.0,False
WS-12599,1,100.0,2,0.88,True
WS-12368,1,100.0,3,0.92,True
ws-12872,0,0.0,0,0.0,False
LPT-10483,1,100.0,2,0.88,True
ws-11462,0,0.0,0,0.0,False
ws-11059,0,0.0,0,0.0,False
WS_10280,0,0.0,0,0.0,False
ws-11503,0,0.0,0,0.0,False
WS-12112.corp.local,0,0.0,0,0.0,False
lpt-12539,0,0.0,0,0.0,False
LPT-12721,0,0.0,0,0.0,False
LPT_12252,0,0.0,0,0.0,False
vdr-10899,0,0.0,0,0.0,False
vdr-12241,0,0.0,0,0.0,False
WS-12751,0,0.0,0,0.0,False
WS-12711,1,100.0,2,0.88,True
vdr-12129,0,0.0,0,0.0,False
VDR-11901.corp.local,0,0.0,0,0.0,False
WS-12711.corp.local,0,0.0,0,0.0,False
vdr-10020,0,0.0,0,0.0,False
lpt-12946,0,0.0,0,0.0,False
ws-11623,0,0.0,0,0.0,False
VDR-11420.corp.local,0,0.0,0,0.0,False
VDR-10024,1,100.0,2,0.88,True
VDR-11971,0,0.0,0,0.0,False
VDR-12090,0,0.0,0,0.0,False
lpt-12080,0,0.0,0,0.0,False
LPT-12240.corp.local,0,0.0,0,0.0,False
WS-11630,0,0.0,0,0.0,False
LPT_10671,0,0.0,0,0.0,False
LPT-11408,0,0.0,0,0.0,False
LPT-12583,0,0.0,0,0.0,False
WS-11168.corp.local,0,0.0,0,0.0,False
VDR-10869,0,0.0,0,0.0,False
WS-10085,1,75.0,2,0.73,True
LPT-10426.corp.local,0,0.0,0,0.0,False
VDR-11877,0,0.0,0,0.0,False
WS-11211,3,100.0,6,0.88,True
WS-11347,0,0.0,0,0.0,False
WS-11379,0,0.0,0,0.0,False
VDR-12178,1,100.0,2,0.88,True
LPT-11887.,0,0.0,0,0.0,False
ws-10351,0,0.0,0,0.0,False
LPT-12088,1,100.0,2,0.88,True
VDR-12647.corp.local,0,0.0,0,0.0,False
LPT_12800,0,0.0,0,0.0,False
LPT-12424.corp.local,0,0.0,0,0.0,False
vdr-11758,0,0.0,0,0.0,False
LPT-10852,0,0.0,0,0.0,False
lpt-11801,0,0.0,0,0.0,False
WS-12172.corp.local,0,0.0,0,0.0,False
VDR-10830.,0,0.0,0,0.0,False
LPT-12211,0,0.0,0,0.0,False
VDR-10033,0,0.0,0,0.0,False
VDR-12173,0,0.0,0,0.0,False
LPT_11114,0,0.0,0,0.0,False
LPT_12428,0,0.0,0,0.0,False
VDR-11779,0,0.0,0,0.0,False
VDR-11421,0,0.0,0,0.0,False
VDR_12479,0,0.0,0,0.0,False
WS-12101,0,0.0,0,0.0,False
LPT-11631.corp.local,0,0.0,0,0.0,False
lpt-10733,0,0.0,0,0.0,False
ws-10493,0,0.0,0,0.0,False
LPT-12768,0,0.0,0,0.0,False
WS-11430,0,0.0,0,0.0,False
WS-10984.corp.local,0,0.0,0,0.0,False
WS_11456,0,0.0,0,0.0,False
WS-10997,0,0.0,0,0.0,False
lpt-11721,0,0.0,0,0.0,False
VDR-11165.corp.local,0,0.0,0,0.0,False
VDR_12525,0,0.0,0,0.0,False
VDR-10269,0,0.0,0,0.0,False
WS_10355,0,0.0,0,0.0,False
LPT-12755.,0,0.0,0,0.0,False
WS-10794.corp.local,0,0.0,0,0.0,False
WS_12751,0,0.0,0,0.0,False
VDR-10907.,0,0.0,0,0.0,False
VDR_10885,0,0.0,0,0.0,False
VDR_10796,0,0.0,0,0.0,False
WS-11766,1,100.0,2,0.88,True
VDR-12152.corp.local,0,0.0,0,0.0,False
LPT-12761.corp.local,0,0.0,0,0.0,False
VDR-10588,0,0.0,0,0.0,False
LPT-12470,0,0.0,0,0.0,False
VDR-11405.corp.local,0,0.0,0,0.0,False
VDR_11328,0,0.0,0,0.0,False
VDR-10640.corp.local,0,0.0,0,0.0,False
LPT-10939.corp.local,0,0.0,0,0.0,False
LPT-12965,1,100.0,2,0.88,True
WS-11895.corp.local,0,0.0,0,0.0,False
LPT-10567.corp.local,0,0.0,0,0.0,False
VDR-12458.corp.local,0,0.0,0,0.0,False
vdr-10644,0,0.0,0,0.0,False
vdr-11071,0,0.0,0,0.0,False
vdr-10427,0,0.0,0,0.0,False
LPT-11209.,0,0.0,0,0.0,False
VDR-10455,0,0.0,0,0.0,False
WS-11153,0,0.0,0,0.0,False
VDR_10285,0,0.0,0,0.0,False
WS-10266.corp.local,0,0.0,0,0.0,False
WS-12548,0,0.0,0,0.0,False
WS-10252,0,0.0,0,0.0,False
WS_11193,0,0.0,0,0.0,False
VDR-10282,0,0.0,0,0.0,False
LPT-12000,1,100.0,2,0.88,True
lpt-10414,0,0.0,0,0.0,False
LPT-12652,1,100.0,2,0.88,True
ws-10945,0,0.0,0,0.0,False
LPT-11735,0,0.0,0,0.0,False
WS_12092,0,0.0,0,0.0,False
VDR-11560,0,0.0,0,0.0,False
LPT_10066,0,0.0,0,0.0,False
lpt-11105,0,0.0,0,0.0,False
LPT-10490,0,0.0,0,0.0,False
lpt-11840,0,0.0,0,0.0,False
vdr-10033,0,0.0,0,0.0,False
ws-12356,0,0.0,0,0.0,False
WS-11621,0,0.0,0,0.0,False
vdr-11449,1,75.0,2,0.73,True
vdr-12861,0,0.0,0,0.0,False
lpt-11281,0,0.0,0,0.0,False
LPT_12078,0,0.0,0,0.0,False
VDR-11628,0,0.0,0,0.0,False
WS-10214.corp.local,0,0.0,0,0.0,False
vdr-10330,0,0.0,0,0.0,False
ws-10704,0,0.0,0,0.0,False
WS-10043.corp.local,0,0.0,0,0.0,False
LPT_11998,0,0.0,0,0.0,False
WS-10225.corp.local,0,0.0,0,0.0,False
LPT-12539.corp.local,0,0.0,0,0.0,False
vdr-10167,0,0.0,0,0.0,False
VDR-12707,0,0.0,0,0.0,False
VDR-10558,0,0.0,0,0.0,False
lpt-12813,0,0.0,0,0.0,False
VDR-12430,0,0.0,0,0.0,False
ws-11739,0,0.0,0,0.0,False
LPT-12382.corp.local,0,0.0,0,0.0,False
ws-12576,0,0.0,0,0.0,False
WS_11699,0,0.0,0,0.0,False
ws-10928,0,0.0,0,0.0,False
vdr-12153,0,0.0,0,0.0,False
VDR-10012,1,100.0,2,0.88,True
VDR-12882,0,0.0,0,0.0,False
LPT-10378,0,0.0,0,0.0,False
LPT-10227,0,0.0,0,0.0,False
VDR_12665,0,0.0,0,0.0,False
WS-11856,0,0.0,0,0.0,False
lpt-12616,0,0.0,0,0.0,False
WS-10896,0,0.0,0,0.0,False
WS-12895,5,100.0,10,0.88,True
LPT-12783.,0,0.0,0,0.0,False
VDR-10354.corp.local,0,0.0,0,0.0,False
VDR-11603,0,0.0,0,0.0,False
WS-10419,0,0.0,0,0.0,False
ws-11000,0,0.0,0,0.0,False
WS-10916.corp.local,0,0.0,0,0.0,False
LPT-11783,0,0.0,0,0.0,False
lpt-11904,0,0.0,0,0.0,False
vdr-11386,0,0.0,0,0.0,False
vdr-11794,0,0.0,0,0.0,False
VDR-11388.,0,0.0,0,0.0,False
LPT-12718,0,0.0,0,0.0,False
vdr-10153,0,0.0,0,0.0,False
ws-10117,0,0.0,0,0.0,False
LPT_12182,0,0.0,0,0.0,False
LPT-12603,7,100.0,14,0.88,True
VDR-10278,1,75.0,2,0.73,True
VDR-12738,3,75.0,6,0.73,True
LPT-11040.,0,0.0,0,0.0,False
VDR-10830,1,75.0,2,0.73,True
ws-12511,0,0.0,0,0.0,False
LPT_10580,0,0.0,0,0.0,False
WS-10998,0,0.0,0,0.0,False
WS-11444,1,75.0,2,0.73,True
LPT_11837,0,0.0,0,0.0,False
VDR-12357,0,0.0,0,0.0,False
ws-12393,0,0.0,0,0.0,False
LPT_12315,0,0.0,0,0.0,False
VDR_12610,0,0.0,0,0.0,False
WS_12596,0,0.0,0,0.0,False
LPT-10262,0,0.0,0,0.0,False
WS-11365.corp.local,0,0.0,0,0.0,False
ws-10445,0,0.0,0,0.0,False
lpt-12530,0,0.0,0,0.0,False
LPT-12508,0,0.0,0,0.0,False
LPT_12008,0,0.0,0,0.0,False
VDR-12814.corp.local,0,0.0,0,0.0,False
lpt-12169,0,0.0,0,0.0,False
LPT-11993,0,0.0,0,0.0,False
WS_10476,0,0.0,0,0.0,False
WS_11422,0,0.0,0,0.0,False
vdr-10071,0,0.0,0,0.0,False
WS-12442.corp.local,0,0.0,0,0.0,False
LPT_10286,0,0.0,0,0.0,False
WS-11879.corp.local,0,0.0,0,0.0,False
LPT-12943,1,100.0,2,0.88,True
WS-10971,1,100.0,2,0.88,True
lpt-11158,0,0.0,0,0.0,False
LPT-12314.,0,0.0,0,0.0,False
VDR-10701,0,0.0,0,0.0,False
LPT_12169,0,0.0,0,0.0,False
lpt-10186,0,0.0,0,0.0,False
LPT-10755.corp.local,0,0.0,0,0.0,False
LPT-11960.,0,0.0,0,0.0,False
WS_12288,0,0.0,0,0.0,False
VDR-12019,0,0.0,0,0.0,False
vdr-11922,0,0.0,0,0.0,False
vdr-10558,0,0.0,0,0.0,False
WS-10681,0,0.0,0,0.0,False
lpt-11017,0,0.0,0,0.0,False
LPT-12597,0,0.0,0,0.0,False
VDR-11848.corp.local,0,0.0,0,0.0,False
WS-11795,0,0.0,0,0.0,False
ws-10964,0,0.0,0,0.0,False
LPT-10567,0,0.0,0,0.0,False
WS-10305,1,75.0,2,0.73,True
VDR-10790,0,0.0,0,0.0,False
VDR-12455,0,0.0,0,0.0,False
VDR_10523,0,0.0,0,0.0,False
vdr-11099,0,0.0,0,0.0,False
VDR-10648.corp.local,0,0.0,0,0.0,False
lpt-11294,0,0.0,0,0.0,False
WS-12923.corp.local,0,0.0,0,0.0,False
VDR-11579,0,0.0,0,0.0,False
LPT-12223.corp.local,0,0.0,0,0.0,False
VDR-11083,1,75.0,2,0.73,True
WS-11424.corp.local,0,0.0,0,0.0,False
ws-11497,0,0.0,0,0.0,False
VDR-10559,0,0.0,0,0.0,False
LPT-11692,0,0.0,0,0.0,False
VDR-10061,0,0.0,0,0.0,False
WS-11223.corp.local,0,0.0,0,0.0,False
WS-12695,0,0.0,0,0.0,False
LPT-11880,0,0.0,0,0.0,False
LPT-11740,0,0.0,0,0.0,False
VDR-11166,1,100.0,2,0.88,True
WS-10281,1,100.0,2,0.88,True
WS-10412.corp.local,0,0.0,0,0.0,False
WS-12449.,0,0.0,0,0.0,False
VDR_11419,0,0.0,0,0.0,False
ws-12401,0,0.0,0,0.0,False
LPT_10851,0,0.0,0,0.0,False
VDR-12897,0,0.0,0,0.0,False
WS_12112,0,0.0,0,0.0,False
VDR-10555.corp.local,0,0.0,0,0.0,False
lpt-12372,0,0.0,0,0.0,False
VDR_11302,0,0.0,0,0.0,False
VDR-12096,0,0.0,0,0.0,False
VDR-10924,0,0.0,0,0.0,False
LPT-11745.corp.local,0,0.0,0,0.0,False
LPT_11862,0,0.0,0,0.0,False
WS-12385.corp.local,0,0.0,0,0.0,False
VDR-10353,1,75.0,2,0.73,True
WS_11651,0,0.0,0,0.0,False
VDR_11758,0,0.0,0,0.0,False
LPT-11175,0,0.0,0,0.0,False
VDR-11251.corp.local,0,0.0,0,0.0,False
lpt-11204,0,0.0,0,0.0,False
LPT-12612.corp.local,0,0.0,0,0.0,False
LPT_10909,0,0.0,0,0.0,False
LPT-10728,0,0.0,0,0.0,False
LPT-11129.,0,0.0,0,0.0,False
VDR-12412.corp.local,0,0.0,0,0.0,False
VDR_11136,0,0.0,0,0.0,False
LPT-10931.corp.local,0,0.0,0,0.0,False
VDR-10473,0,0.0,0,0.0,False
VDR_12784,0,0.0,0,0.0,False
LPT-12584.corp.local,0,0.0,0,0.0,False
WS_11286,0,0.0,0,0.0,False
VDR-11206.,0,0.0,0,0.0,False
LPT-12659,0,0.0,0,0.0,False
VDR-12163.corp.local,0,0.0,0,0.0,False
LPT_12016,0,0.0,0,0.0,False
LPT-12476,0,0.0,0,0.0,False
WS_10681,0,0.0,0,0.0,False
VDR-12734.corp.local,0,0.0,0,0.0,False
vdr-10847,0,0.0,0,0.0,False
WS_11461,0,0.0,0,0.0,False
WS-11098.,0,0.0,0,0.0,False
ws-10729,0,0.0,0,0.0,False
vdr-12091,0,0.0,0,0.0,False
LPT-12681.corp.local,0,0.0,0,0.0,False
VDR-12557.corp.local,0,0.0,0,0.0,False
ws-12862,0,0.0,0,0.0,False
VDR-12151,0,0.0,0,0.0,False
VDR_12593,0,0.0,0,0.0,False
lpt-10420,0,0.0,0,0.0,False
VDR-10462.corp.local,0,0.0,0,0.0,False
WS_10978,0,0.0,0,0.0,False
WS-11336.corp.local,0,0.0,0,0.0,False
LPT-11646,0,0.0,0,0.0,False
WS_11733,0,0.0,0,0.0,False
LPT_12107,0,0.0,0,0.0,False
LPT-12060.corp.local,0,0.0,0,0.0,False
LPT_10401,0,0.0,0,0.0,False
LPT_10080,0,0.0,0,0.0,False
LPT-12300.corp.local,0,0.0,0,0.0,False
VDR-12527,0,0.0,0,0.0,False
LPT-10177.corp.local,0,0.0,0,0.0,False
vdr-11883,0,0.0,0,0.0,False
VDR-11363.,0,0.0,0,0.0,False
LPT_12534,0,0.0,0,0.0,False
VDR-10656,0,0.0,0,0.0,False
LPT-11840.corp.local,0,0.0,0,0.0,False
LPT-11498,0,0.0,0,0.0,False
VDR-10458,0,0.0,0,0.0,False
lpt-12854,0,0.0,0,0.0,False
ws-10265,0,0.0,0,0.0,False
LPT-10676,0,0.0,0,0.0,False
VDR-10757.,0,0.0,0,0.0,False
LPT-11440.corp.local,0,0.0,0,0.0,False
lpt-10065,0,0.0,0,0.0,False
LPT-12769.corp.local,0,0.0,0,0.0,False
ws-10926,0,0.0,0,0.0,False
lpt-10447,0,0.0,0,0.0,False
WS-10696,1,100.0,2,0.88,True
lpt-10001,0,0.0,0,0.0,False
VDR-11588,0,0.0,0,0.0,False
WS-11496.,0,0.0,0,0.0,False
LPT_11626,0,0.0,0,0.0,False
VDR_11629,0,0.0,0,0.0,False
