entity_id,entity_type,hypothesis,traceone_risk_score,confidence_score,supporting_signals,counter_evidence,limitations
WS-10998,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.5674,"Net:21.08, Ep:41.66, Vol:39.1",LOW_TIMESTAMP_QUALITY,"Observed events: 19, Managed: True"
vdr-11071,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-11194.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-10650,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,62.93,0.6067,"Net:16.86, Ep:16.66, Vol:29.4",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 15, Managed: True"
LPT-12504,HOST,NO_ACTIONABLE_HYPOTHESIS,35.99,0.7432,"Net:11.24, Ep:8.33, Vol:16.42",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 11, Managed: True"
LPT-11340.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-10896,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,81.95,0.6046,"Net:28.1, Ep:31.25, Vol:22.6",LOW_TIMESTAMP_QUALITY,"Observed events: 13, Managed: True"
vdr-11152,HOST,NO_ACTIONABLE_HYPOTHESIS,8.41,0.06,"Net:8.33, Ep:0.0, Vol:0.07",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR_12801,HOST,NO_ACTIONABLE_HYPOTHESIS,23.77,0.18,"Net:8.33, Ep:0.0, Vol:15.44",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 5, Managed: False"
lpt-11220,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-12985.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-12540,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,80.19,0.5376,"Net:28.1, Ep:10.42, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 17, Managed: True"
VDR_10207,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-11323,HOST,NO_ACTIONABLE_HYPOTHESIS,44.49,0.7917,"Net:11.24, Ep:16.66, Vol:16.58",UNMANAGED_HOST_CONTEXT; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 15, Managed: False"
VDR-10492,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.7566,"Net:33.72, Ep:49.99, Vol:45.5",NONE_OBSERVED,"Observed events: 19, Managed: True"
WS-12108,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,79.66,0.54,"Net:21.08, Ep:31.25, Vol:27.33",LOW_TIMESTAMP_QUALITY,"Observed events: 10, Managed: True"
LPT_11790,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-10289,HOST,NO_ACTIONABLE_HYPOTHESIS,45.01,0.9235,"Net:11.24, Ep:8.33, Vol:25.44",UNMANAGED_HOST_CONTEXT; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 68, Managed: False"
VDR-11758,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,94.0,0.5724,"Net:21.08, Ep:31.25, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 21, Managed: True"
LPT_10897,HOST,NO_ACTIONABLE_HYPOTHESIS,2.94,0.09,"Net:0.0, Ep:0.0, Vol:2.94",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-11686.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-10145,HOST,NO_ACTIONABLE_HYPOTHESIS,9.63,0.09,"Net:8.33, Ep:0.0, Vol:1.3",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-11509,HOST,NO_ACTIONABLE_HYPOTHESIS,46.33,0.5533,"Net:16.86, Ep:8.33, Vol:21.13",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 12, Managed: True"
LPT-12826,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,84.34,0.765,"Net:14.05, Ep:41.66, Vol:28.63",NONE_OBSERVED,"Observed events: 15, Managed: True"
LPT-10752,HOST,NO_ACTIONABLE_HYPOTHESIS,16.75,0.58,"Net:0.0, Ep:0.0, Vol:16.75",LOW_TIMESTAMP_QUALITY,"Observed events: 10, Managed: True"
VDR-11940.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-12348,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-10641.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-12856,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.6095,"Net:21.08, Ep:41.66, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 19, Managed: True"
WS_11374,HOST,NO_ACTIONABLE_HYPOTHESIS,5.62,0.09,"Net:5.62, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
lpt-10327,HOST,NO_ACTIONABLE_HYPOTHESIS,21.09,0.15,"Net:11.24, Ep:0.0, Vol:9.85",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 4, Managed: False"
LPT_12466,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS_10486,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-11286,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,91.91,0.7603,"Net:21.08, Ep:41.66, Vol:29.17",NONE_OBSERVED,"Observed events: 17, Managed: True"
WS-10413,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,58.53,0.5431,"Net:16.86, Ep:8.33, Vol:33.34",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 13, Managed: True"
WS-12217,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,93.75,0.495,"Net:41.66, Ep:10.42, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 16, Managed: True"
vdr-10603,HOST,NO_ACTIONABLE_HYPOTHESIS,3.01,0.09,"Net:0.0, Ep:0.0, Vol:3.01",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-11441,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-11436,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_10669,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-11623,HOST,NO_ACTIONABLE_HYPOTHESIS,24.84,0.51,"Net:5.62, Ep:0.0, Vol:19.22",LOW_TIMESTAMP_QUALITY,"Observed events: 8, Managed: True"
LPT_11661,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-10822.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS_11434,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-11910,HOST,NO_ACTIONABLE_HYPOTHESIS,0.04,0.06,"Net:0.0, Ep:0.0, Vol:0.04",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-12956,HOST,NO_ACTIONABLE_HYPOTHESIS,14.09,0.12,"Net:0.0, Ep:0.0, Vol:14.09",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
WS-12221,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,77.97,0.6046,"Net:35.13, Ep:10.42, Vol:32.43",LOW_TIMESTAMP_QUALITY; UNMANAGED_HOST_CONTEXT,"Observed events: 13, Managed: False"
VDR_11843,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-10715,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,76.27,0.725,"Net:28.1, Ep:10.42, Vol:37.75",UNMANAGED_HOST_CONTEXT,"Observed events: 16, Managed: False"
VDR-10608.,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.03,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY,"Observed events: 0, Managed: True"
vdr-10315,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-12996,HOST,NO_ACTIONABLE_HYPOTHESIS,0.01,0.09,"Net:0.0, Ep:0.0, Vol:0.01",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-10568,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-11874,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,58.59,0.6067,"Net:16.86, Ep:16.66, Vol:25.06",LOW_TIMESTAMP_QUALITY; UNMANAGED_HOST_CONTEXT; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 15, Managed: False"
LPT-12240,HOST,NO_ACTIONABLE_HYPOTHESIS,18.87,0.5014,"Net:8.33, Ep:0.0, Vol:10.54",LOW_TIMESTAMP_QUALITY,"Observed events: 7, Managed: True"
LPT-11115,HOST,NO_ACTIONABLE_HYPOTHESIS,23.45,0.715,"Net:5.62, Ep:16.66, Vol:1.16",NONE_OBSERVED,"Observed events: 8, Managed: True"
VDR-11314,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,78.91,0.545,"Net:31.25, Ep:10.42, Vol:37.25",LOW_TIMESTAMP_QUALITY; UNMANAGED_HOST_CONTEXT,"Observed events: 16, Managed: False"
WS-10908,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.5756,"Net:37.5, Ep:49.99, Vol:42.41",LOW_TIMESTAMP_QUALITY,"Observed events: 18, Managed: True"
VDR-11999.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,13.87,0.12,"Net:11.24, Ep:0.0, Vol:2.63",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
vdr-11081,HOST,NO_ACTIONABLE_HYPOTHESIS,19.77,0.12,"Net:8.33, Ep:0.0, Vol:11.43",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
VDR-10801,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,82.61,0.725,"Net:28.1, Ep:31.25, Vol:23.26",UNMANAGED_HOST_CONTEXT,"Observed events: 12, Managed: False"
lpt-12583,HOST,NO_ACTIONABLE_HYPOTHESIS,10.4,0.09,"Net:8.33, Ep:0.0, Vol:2.06",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-10296,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.8341,"Net:49.99, Ep:49.99, Vol:50.01",NONE_OBSERVED,"Observed events: 88, Managed: True"
ws-11739,HOST,NO_ACTIONABLE_HYPOTHESIS,7.89,0.09,"Net:5.62, Ep:0.0, Vol:2.27",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-11691.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-12127.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.09,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-12567,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,91.07,0.9211,"Net:21.08, Ep:31.25, Vol:38.75",UNMANAGED_HOST_CONTEXT,"Observed events: 71, Managed: False"
WS_11806,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-12591,HOST,NO_ACTIONABLE_HYPOTHESIS,49.34,0.805,"Net:11.24, Ep:33.33, Vol:4.77",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 10, Managed: True"
LPT_10054,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.09,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR_12525,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-10594,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,53.28,0.7536,"Net:8.33, Ep:16.66, Vol:28.28",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 14, Managed: True"
WS-11132,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.765,"Net:42.15, Ep:37.5, Vol:50.01",NONE_OBSERVED,"Observed events: 20, Managed: True"
WS-11670.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,4.26,0.09,"Net:0.0, Ep:0.0, Vol:4.26",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-12787,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,84.63,0.6067,"Net:28.1, Ep:20.83, Vol:35.7",LOW_TIMESTAMP_QUALITY,"Observed events: 15, Managed: True"
WS-12901,HOST,NO_ACTIONABLE_HYPOTHESIS,52.91,0.8403,"Net:11.24, Ep:8.33, Vol:33.34",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 85, Managed: True"
vdr-11327,HOST,NO_ACTIONABLE_HYPOTHESIS,40.72,0.21,"Net:11.24, Ep:0.0, Vol:29.48",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 6, Managed: False"
ws-12913,HOST,NO_ACTIONABLE_HYPOTHESIS,9.85,0.12,"Net:5.62, Ep:0.0, Vol:4.23",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
VDR-10267,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.6067,"Net:21.08, Ep:41.66, Vol:37.6",LOW_TIMESTAMP_QUALITY,"Observed events: 15, Managed: True"
WS-12410,HOST,NO_ACTIONABLE_HYPOTHESIS,34.07,0.7917,"Net:8.33, Ep:16.66, Vol:9.07",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 12, Managed: True"
ws-10494,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-11240,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.09,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-10823,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.5884,"Net:33.72, Ep:37.5, Vol:50.01",LOW_TIMESTAMP_QUALITY,"Observed events: 19, Managed: True"
VDR-10192,HOST,NO_ACTIONABLE_HYPOTHESIS,43.47,0.5978,"Net:16.86, Ep:8.33, Vol:18.28",LOW_TIMESTAMP_QUALITY; UNMANAGED_HOST_CONTEXT; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 18, Managed: False"
lpt-11140,HOST,NO_ACTIONABLE_HYPOTHESIS,11.99,0.09,"Net:8.33, Ep:0.0, Vol:3.66",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-12834,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-10954,HOST,NO_ACTIONABLE_HYPOTHESIS,2.2,0.12,"Net:0.0, Ep:0.0, Vol:2.2",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
lpt-10013,HOST,NO_ACTIONABLE_HYPOTHESIS,10.9,0.09,"Net:8.33, Ep:0.0, Vol:2.56",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-12923,HOST,NO_ACTIONABLE_HYPOTHESIS,19.88,0.15,"Net:11.24, Ep:0.0, Vol:8.64",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 4, Managed: False"
LPT_11212,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-10158,HOST,NO_ACTIONABLE_HYPOTHESIS,10.88,0.12,"Net:5.62, Ep:0.0, Vol:5.26",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
VDR-10164.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.09,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
vdr-11594,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-10948,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-12918,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,83.34,0.5533,"Net:31.25, Ep:10.42, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 15, Managed: True"
LPT-10426.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,10.51,0.09,"Net:8.33, Ep:0.0, Vol:2.18",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-11475,HOST,NO_ACTIONABLE_HYPOTHESIS,10.0,0.09,"Net:5.62, Ep:0.0, Vol:4.38",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-10358,HOST,NO_ACTIONABLE_HYPOTHESIS,47.96,0.5654,"Net:22.48, Ep:8.33, Vol:17.15",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 11, Managed: True"
LPT-10750.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,3.73,0.09,"Net:0.0, Ep:0.0, Vol:3.73",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-10506,HOST,NO_ACTIONABLE_HYPOTHESIS,15.79,0.12,"Net:5.62, Ep:0.0, Vol:10.17",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
WS_12104,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-12617,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,71.93,0.7404,"Net:14.05, Ep:31.25, Vol:26.63",NONE_OBSERVED,"Observed events: 13, Managed: True"
