user_id,username,department,global_behavior_score,dept_peer_behavior_score,peer_deviation_delta,global_vs_peer_behavior,peer_outlier_flag
EMP12204,upasna_batra71,Finance,0.548,0.337,0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10998,lopa.sarin4,Finance,0.6745,0.6742,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11431,diya.dutt12,Procurement,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12509,zarna.pall69,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10549,inaya.garg98,Support,0.6745,0.6745,0.3035,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11210,warda.bora45,Sales,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10783,bahadurjit.ramaswamy51,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12791,rehaan.kothari61,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12007,rajata.sem34,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10742,bhanumati.tella99,Innovation,0.3372,-0.3374,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12488,jhalak.ben53,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12733,nilima.basak27,Procurement,0.0674,-0.5397,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12910,noah.ray4,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11642,samesh_tandon65,Human Resources,0.9193,1.4601,0.544,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12033,jason.lanka36,Support,0.3035,-0.1499,-0.0675,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11239,benjamin.bhatia78,Call Center,0.0947,-0.4851,-0.2425,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12208,sarthak_zacharia39,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12967,zilmil.sankaran33,Customer Support,1.0118,1.6193,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10247,aadhya.shan11,Support,0.2361,-0.2996,-0.1348,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10871,Unknown,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10952,januja.yadav88,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12262,damyanti_lal3,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12803,Unknown,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10626,sara.bhattacharyya47,Human Resources,1.46,2.9113,1.0847,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10347,jacob.chadha82,Support,0.0,-0.8243,-0.371,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10278,david.lad68,Finance,2.5294,5.6193,2.1078,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP12689,Unknown,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10655,eshana.bala7,Human Resources,0.582,0.5548,0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11298,harrison.varughese13,Procurement,12.588,24.5049,12.2508,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10962,aarav.sankaran82,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12706,inaya.rastogi36,Legal,1.0118,2.6972,0.6746,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12667,ansh.bose59,Finance,1.6862,3.3714,1.2646,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11091,nathaniel.wadhwa89,Human Resources,0.6745,0.8031,0.2992,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11820,lipika.ramaswamy9,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10632,dayita.malhotra55,Brand,0.3147,-0.3411,-0.1586,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11178,mason.goyal5,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10445,charvi.mann64,Sales,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10617,gaurav.rajagopal62,Customer Support,0.8993,1.3492,0.5621,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11915,jasmit.panchal36,IT,0.8431,0.6743,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12922,brijesh.karpe81,Marketing,1.0118,1.8554,0.6184,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12792,hemal.anne22,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11207,dhriti.choudhary42,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12014,yadavi.karan30,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10844,saksham.vohra67,Supply Chain,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12631,shivani.madan32,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10547,tristan.mukherjee88,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11889,atharv.shukla79,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10942,Unknown,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11011,adya.divan78,R&D,0.7166,0.4215,0.2107,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10263,tanish.issac29,Brand,0.3372,-0.2927,-0.1361,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11393,rishi.iyengar51,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11933,balendra.madan83,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10353,lajita.rao81,Human Resources,0.0381,-0.905,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12923,Unknown,Sales,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10208,liam.agate34,Sales,0.2361,-0.2022,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10613,pavani.bansal82,Legal,0.5733,0.944,0.2361,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11710,advaith.barman92,Finance,1.0118,1.5735,0.5902,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11780,radha.gour60,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11844,anamika.ben86,Finance,1.5176,2.9219,1.096,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11572,peter.chowdhury40,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12702,samuel.dubey7,Supply Chain,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12113,akshay.dugal56,Finance,13.3724,34.5265,12.9508,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP12307,saksham.rege93,Brand,0.1686,-0.6553,-0.3047,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10057,nimrat.nair32,Marketing,1.349,2.8672,0.9556,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12312,ranbir.kumar36,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10811,diya.ratta6,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12260,patrick.salvi50,R&D,1.0118,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10561,raghav.nanda23,Marketing,1.1804,2.3613,0.787,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12112,Unknown,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10229,bhavna.dass88,Brand,0.6295,0.336,0.1562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12586,sai.mitra8,Innovation,1.0118,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11833,janya.wagle29,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11080,pavani.rout64,R&D,1.5176,2.0237,1.0117,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10538,indali.dora66,Customer Support,0.8431,1.2143,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11320,qasim.munshi11,Customer Support,0.8431,1.2143,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11674,sudiksha.shenoy74,Sales,0.2698,-0.1348,-0.0674,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11110,meera.banik95,Customer Support,0.05,-0.6894,-0.2872,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11128,pratyush.deshpande35,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10707,raksha.mahal36,Marketing,1.0118,1.8554,0.6184,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10424,eesha.basu78,Brand,0.1686,-0.6553,-0.3047,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10069,brijesh.arora88,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12817,suhani.dhar2,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12059,qushi.sandhu96,IT Support,0.0797,-0.976,-0.2575,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10647,vedant.kumer4,Finance,0.4216,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12975,warjas.barman48,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12051,warda.dey18,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12382,girik.shere27,Human Resources,0.4515,0.2045,0.0762,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11743,Unknown,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12683,meghana.grewal81,Legal,1.1804,3.3713,0.8432,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11453,aadi.sharma83,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12519,chaaya.mody33,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10620,udyati.basu22,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12682,yuvraj.talwar62,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11407,zashil.menon96,Finance,0.371,-0.1349,-0.0506,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11977,rudra.gokhale89,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11105,neel.soman20,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11618,Unknown,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11580,hemangini.goda47,Sales,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12321,bhavani.khare8,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12746,neha.pal10,R&D,1.1804,1.3492,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12320,warinder.pai74,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10279,rayaan.kari11,Operations,0.548,0.4217,0.2108,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12250,jyoti.rajagopal11,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12242,adya_deep36,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11606,manya.kale19,Human Resources,0.2448,-0.3503,-0.1305,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10166,omkaar.balan50,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11242,reva.cherian68,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11756,zaid.goel6,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10553,nirja.kar42,Operations,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10834,warda_rege61,Compliance,1.349,2.0239,1.0118,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10657,Unknown,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10596,wishi.dixit15,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12828,siddharth.cheema52,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10802,panini.gokhale89,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12203,yashodhara.de11,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11811,ishani.bhardwaj87,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12802,fariq.sanghvi8,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10440,laksh.kari28,IT Support,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10508,nandini.kade65,IT,1.1804,1.3488,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10076,yamini.tata89,R&D,0.6745,0.3372,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12986,ekaja.dugar99,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11948,kamya.ram56,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10649,tejas.narula94,Support,0.1686,-0.4496,-0.2024,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10522,widisha.seshadri22,Sales,1.349,2.0239,1.0118,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11586,gunbir.goda45,R&D,0.3372,-0.3374,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11117,yagnesh.bhardwaj90,Call Center,14.1056,27.5405,13.7684,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP12383,gaurangi.natarajan89,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11593,Unknown,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10654,vamakshi.ravel8,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11375,ijaya.sachar81,IT,1.349,1.6859,0.8431,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11644,ayushman.dara8,Human Resources,0.6201,0.657,0.2448,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12131,chaaya_sodhi94,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10976,michael.dhillon14,IT,0.0674,-0.8769,-0.4385,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11760,kashvi.shere48,Call Center,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10630,Unknown,Marketing,1.0118,1.8554,0.6184,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11340,ranbir.tak34,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11609,Unknown,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12728,ekaraj.jaggi47,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10482,zayyan.pal49,IT,0.6745,0.3371,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10560,jasmit_ramaswamy33,Operations,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11192,vamakshi.divan13,IT,0.7082,0.4045,0.2023,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12642,jalsa.nagy51,Customer Support,0.7869,1.0794,0.4497,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12032,alka.jayaraman50,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10438,urmi.gulati6,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12151,manya.mohanty64,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11947,xalak.handa21,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12634,samarth.brar15,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10856,odika.shanker32,Support,0.1686,-0.4496,-0.2024,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10530,indali.toor53,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11818,triveni.ranganathan7,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10049,luke.walia87,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10858,aditya.bhakta49,Supply Chain,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10719,chanakya.taneja17,Legal,0.6745,1.3486,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12256,charvi.mannan37,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11366,jagat.mohanty55,Marketing,0.8431,1.3493,0.4497,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12318,jacob.karnik59,Marketing,0.6745,0.8434,0.2811,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12770,azad.ahluwalia77,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11559,girish.jayaraman91,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12194,waida.dyal18,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11374,vyanjana.ahuja87,Human Resources,1.349,2.6134,0.9737,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12593,rudra.madan20,Marketing,0.0562,-1.0117,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11321,arin.rattan45,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11068,yasti.swamy25,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11711,kai.chatterjee31,Human Resources,0.7506,1.0073,0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12606,ishani.mitra6,Finance,1.0118,1.5735,0.5902,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12711,Unknown,Innovation,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11577,yashodhara_sen16,Customer Support,0.6183,0.6747,0.2811,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10297,simon.dara84,Supply Chain,0.0843,-0.5059,-0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11269,ekavir.kalita10,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12111,chatresh.krish60,Sales,14.1056,27.5405,13.7684,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10958,azaan.sampath86,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11263,anirudh.warrior56,Human Resources,0.7506,1.0073,0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11288,urvashi.rege4,Compliance,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10349,vedant.kashyap40,Legal,0.2361,-0.4042,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11326,aarini.rajan41,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10643,abeer.lad5,Customer Support,0.5621,0.5398,0.2249,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11330,vyanjana.chawla67,Sales,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12972,yadavi.taneja61,Sales,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11322,agastya.subramanian49,IT,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11106,veer.batra88,Call Center,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12213,vidhi.sabharwal85,R&D,0.6745,0.3372,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11123,samesh.tak93,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12447,umang.sharma23,IT,1.1804,1.3488,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12410,samar.tank75,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11637,daniel.raj34,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10786,gavin.samra37,Finance,0.371,-0.1349,-0.0506,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12776,abeer.bhatt30,IT,12.588,24.1603,12.0821,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10140,finn.gupta86,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10788,tarak.som54,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11949,nirja_munshi38,Compliance,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12097,rachit.balan30,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10714,matthew.prabhu13,Customer Support,0.3934,0.1349,0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11869,oni_varkey46,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11640,meghana.chana6,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11918,lekha.dhawan29,Procurement,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12987,owen_vala92,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10618,yuvraj.ganesan68,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10406,vedhika.goda56,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11791,zehaan.comar63,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11226,tanveer.dugar93,Legal,12.8666,50.0946,12.5294,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP11146,tanay.halder50,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12275,indrajit.chander47,Procurement,1.5176,2.3611,1.1804,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12462,chavvi.prashad2,IT,0.6745,0.3371,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10497,viraj.saha85,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10342,harita.bhasin77,Supply Chain,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11957,noah.tailor28,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12338,geetika.biswas80,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10782,benjamin.sahota99,Marketing,0.5396,0.4387,0.1462,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11557,oscar.kari74,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10303,yashvi.more14,Sales,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11765,anirudh.shukla15,Support,0.6745,0.6745,0.3035,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10664,yauvani.bajwa71,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12243,pratyush.thaman21,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11551,pavani.choudhary20,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11797,chatura.rajagopalan46,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12858,devansh.sen33,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10084,pavani.mitter20,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12281,omkaar.mital79,Marketing,0.6745,0.8434,0.2811,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10941,tanveer.murty16,Customer Support,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10961,samar.deep47,IT,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10841,luke.mohan55,IT,1.1804,1.3488,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11562,upkaar.chaudhary2,Procurement,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12847,faraj.shanker29,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12529,kala.arora16,Human Resources,0.2448,-0.3503,-0.1305,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11352,umang.chaudry16,Customer Support,0.6745,0.8096,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10290,lakshit.sule41,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11907,wridesh.wable13,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11190,yuvraj.mistry78,Support,12.4194,26.7718,12.0484,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
