sequence_id,entity_id,entity_type,sequence_type,start_time,end_time,duration_seconds,event_count,event_ids,source_datasets,temporal_window_minutes,sequence_confidence,sequence_strength,counter_evidence
SEQ-USR-1784,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 14:46:19+00:00,2026-08-04 15:43:29+00:00,3430,14,FW000004149; FW000011227; FW000018809; FW000004804; FW000008623; FW000012504; FW000003445; FW000027004; FW000017874; FW000016061; FW000009000; FW000003331; FW000027850; FW000005366,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1785,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 15:51:39+00:00,2026-08-04 16:47:28+00:00,3349,22,FW000005666; FW000029752; FW000026046; FW000020930; FW000021232; FW000023657; FW000021166; FW000005542; FW000004967; FW000026286; FW000007490; FW000000447; FW000004752; FW000020817; FW000002880; FW000017006; FW000016860; FW000000794; FW000007228; FW000012374; FW000025303; FW000003193,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1786,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 16:53:13+00:00,2026-08-04 17:48:05+00:00,3292,12,FW000012693; FW000022203; FW000016312; FW000024152; FW000007380; FW000007588; FW000012194; FW000004152; FW000000654; FW000000032; FW000010389; FW000029015,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1787,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 18:06:25+00:00,2026-08-04 18:55:07+00:00,2922,17,FW000002140; FW000018335; FW000028034; FW000013528; FW000023409; FW000012295; FW000012250; FW000015671; FW000005193; FW000004243; FW000013705; FW000015771; FW000011646; FW000024727; FW000018387; FW000015522; FW000013346,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1788,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 19:13:47+00:00,2026-08-04 20:08:08+00:00,3261,19,FW000027732; FW000008818; FW000004407; FW000003216; FW000017482; FW000027617; FW000009568; FW000026209; FW000021052; FW000017902; FW000027374; FW000017386; FW000022070; FW000015474; FW000017815; FW000018833; FW000027629; FW000018704; FW000028339,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1789,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 20:16:01+00:00,2026-08-04 21:14:21+00:00,3500,15,FW000009305; FW000019764; FW000013479; FW000001529; FW000029804; FW000025811; FW000020055; FW000003480; FW000020284; FW000020196; FW000011141; FW000006327; FW000020230; FW000020527; FW000026099,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1790,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 21:21:28+00:00,2026-08-04 22:21:13+00:00,3585,14,FW000028258; FW000006092; FW000001564; FW000002528; FW000007831; FW000005433; FW000022218; FW000020736; FW000016507; FW000012376; FW000012616; FW000025086; FW000001009; FW000028997,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1791,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 22:22:13+00:00,2026-08-04 23:15:33+00:00,3200,11,FW000017508; FW000002766; FW000028531; FW000001003; FW000013521; FW000018128; FW000025886; FW000016693; FW000021799; FW000022083; FW000025297,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1792,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 23:27:27+00:00,2026-08-05 00:27:18+00:00,3591,82,FW000007514; FW000008997; FW000019169; FW000023647; FW000022454; FW000007866; FW000000349; FW000001959; FW000002198; FW000002298; FW000002655; FW000002690; FW000003369; FW000003746; FW000004061; FW000004252; FW000004643; FW000004724; FW000005142; FW000005467; FW000005761; FW000005949; FW000006018; FW000006206; FW000006254; FW000006373; FW000006867; FW000008177; FW000009095; FW000009429; FW000009651; FW000009803; FW000009908; FW000009909; FW000010239; FW000010939; FW000011230; FW000011546; FW000011883; FW000012683; FW000013714; FW000014744; FW000014896; FW000015663; FW000016508; FW000017505; FW000017612; FW000018065; FW000019570; FW000020414; FW000021059; FW000021277; FW000021375; FW000021401; FW000022260; FW000022326; FW000022507; FW000022765; FW000023555; FW000024471; FW000024906; FW000027224; FW000027628; FW000027673; FW000027975; FW000028408; FW000028653; FW000029149; FW000029344; FW000029737; FW000029763; FW000012668; FW000028015; FW000024526; FW000028347; FW000020672; FW000009732; FW000028166; FW000026931; FW000007167; FW000025674; FW000019325,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1793,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 00:28:04+00:00,2026-08-05 01:22:57+00:00,3293,21,FW000000584; FW000013323; FW000007335; FW000009016; FW000008409; FW000028781; FW000027847; FW000001500; FW000004146; FW000006962; FW000020450; FW000028776; FW000018656; FW000009843; FW000009256; FW000006890; FW000015286; FW000025585; FW000016615; FW000027609; FW000024287,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1794,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 01:35:39+00:00,2026-08-05 02:08:20+00:00,1961,6,FW000017942; FW000027568; FW000021625; FW000004261; FW000004260; FW000009967,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1795,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 02:38:17+00:00,2026-08-05 03:35:34+00:00,3437,14,FW000020260; FW000001846; FW000007223; FW000013112; FW000003373; FW000021680; FW000018492; FW000000659; FW000015157; FW000003471; FW000024267; FW000023983; FW000009032; FW000011741,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1796,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 04:09:47+00:00,2026-08-05 05:01:22+00:00,3095,14,FW000027959; FW000017873; FW000002096; FW000017777; FW000016018; FW000009139; FW000011511; FW000017308; FW000019904; FW000013749; FW000013495; FW000015742; FW000021951; FW000000910,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1797,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 05:11:56+00:00,2026-08-05 06:03:24+00:00,3088,20,FW000014109; FW000004864; FW000025042; FW000004317; FW000020739; FW000026155; FW000004885; FW000015520; FW000008141; FW000003412; FW000009450; FW000003040; FW000020052; FW000007172; FW000028485; FW000029702; FW000028090; FW000019218; FW000020537; FW000016324,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1798,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 06:19:31+00:00,2026-08-05 07:15:13+00:00,3342,13,FW000002158; FW000020153; FW000014582; FW000017435; FW000026548; FW000022443; FW000011326; FW000000419; FW000020780; FW000027098; FW000015610; FW000005648; FW000008340,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1799,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 07:24:46+00:00,2026-08-05 08:22:07+00:00,3441,15,FW000025581; FW000000971; FW000006049; FW000019781; FW000013526; FW000000925; FW000000247; FW000011869; FW000004112; FW000012033; FW000011412; FW000005390; FW000013766; FW000028208; FW000009046,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1800,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 08:24:52+00:00,2026-08-05 09:19:26+00:00,3274,24,FW000022717; FW000006625; FW000010787; FW000016642; FW000029540; FW000003259; FW000015691; FW000013407; FW000018391; FW000029736; FW000026441; FW000025968; FW000014318; FW000021419; FW000004938; FW000013605; FW000009721; FW000013436; FW000005414; FW000029893; FW000019298; FW000005677; FW000021270; FW000014197,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1801,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 09:29:30+00:00,2026-08-05 10:23:34+00:00,3244,11,FW000024641; FW000029539; FW000010357; FW000010331; FW000020340; FW000000125; FW000006504; FW000003720; FW000005681; FW000009273; FW000021387,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1802,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 10:33:15+00:00,2026-08-05 11:32:00+00:00,3525,15,FW000026463; FW000024987; FW000026963; FW000022715; FW000018570; FW000029640; FW000000677; FW000005741; FW000029341; FW000007634; FW000026312; FW000012359; FW000011783; FW000012483; FW000002243,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1803,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 11:37:22+00:00,2026-08-05 12:33:45+00:00,3383,19,FW000017706; FW000013520; FW000024306; FW000007440; FW000009457; FW000023339; FW000001769; FW000005553; FW000025412; FW000027319; FW000023445; FW000008026; FW000010341; FW000012628; FW000012395; FW000016512; FW000026429; FW000013992; FW000021234,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1804,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 12:38:46+00:00,2026-08-05 13:37:57+00:00,3551,17,FW000000946; FW000005877; FW000017448; FW000027499; FW000006432; FW000029864; FW000006185; FW000009942; FW000029360; FW000002780; FW000017805; FW000029138; FW000017019; FW000022219; FW000017032; FW000002563; FW000021196,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1805,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 13:43:30+00:00,2026-08-05 14:36:08+00:00,3158,18,FW000018466; FW000014190; FW000024132; FW000028404; FW000003096; FW000004713; FW000013261; FW000021694; FW000004520; FW000022405; FW000023009; FW000010856; FW000001506; FW000019093; FW000023085; FW000026413; FW000005932; FW000002464,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1806,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 14:44:09+00:00,2026-08-05 15:39:53+00:00,3344,16,FW000017662; FW000002292; FW000029806; FW000027487; FW000006194; FW000004907; FW000019503; FW000014260; FW000003161; FW000016172; FW000023343; FW000023338; FW000021467; FW000000766; FW000004194; FW000009507,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1807,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 15:47:38+00:00,2026-08-05 16:43:42+00:00,3364,20,FW000029016; FW000012852; FW000008060; FW000001239; FW000002714; FW000014269; FW000014414; FW000023880; FW000021900; FW000009092; FW000006552; FW000028768; FW000019267; FW000021181; FW000023999; FW000016908; FW000001139; FW000028474; FW000023161; FW000018133,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1808,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 16:53:49+00:00,2026-08-05 17:50:57+00:00,3428,16,FW000011417; FW000014408; FW000012820; FW000003657; FW000021887; FW000026290; FW000019355; FW000011245; FW000016729; FW000007702; FW000005961; FW000006523; FW000013477; FW000029717; FW000002787; FW000028794,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1809,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 17:55:44+00:00,2026-08-05 18:55:39+00:00,3595,15,FW000023459; FW000016828; FW000005534; FW000013429; FW000021442; FW000012951; FW000002322; FW000022730; FW000020690; FW000005612; FW000000465; FW000029975; FW000018896; FW000001810; FW000024286,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1810,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 19:04:53+00:00,2026-08-05 20:02:35+00:00,3462,18,FW000012131; FW000002637; FW000014834; FW000013725; FW000016505; FW000013458; FW000005935; FW000000074; FW000007220; FW000016096; FW000007278; FW000021852; FW000028211; FW000026468; FW000024555; FW000010691; FW000020168; FW000003597,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1811,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 20:10:53+00:00,2026-08-05 21:06:37+00:00,3344,17,FW000002704; FW000004246; FW000007949; FW000019639; FW000029556; FW000012317; FW000019406; FW000023510; FW000028288; FW000025878; FW000001687; FW000013941; FW000024221; FW000016464; FW000002395; FW000012680; FW000018796,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1812,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 21:15:12+00:00,2026-08-05 22:14:49+00:00,3577,22,FW000027455; FW000023719; FW000017915; FW000011915; FW000005350; FW000022209; FW000018175; FW000023499; FW000006299; FW000016482; FW000018930; FW000021569; FW000013756; FW000007047; FW000004345; FW000017316; FW000018651; FW000002686; FW000008000; FW000013221; FW000003819; FW000019666,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1813,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 22:22:53+00:00,2026-08-05 23:20:37+00:00,3464,20,FW000018495; FW000026982; FW000029759; FW000008295; FW000019902; FW000008629; FW000027256; FW000005698; FW000010376; FW000012139; FW000015662; FW000006922; FW000006680; FW000029487; FW000027988; FW000024396; FW000007984; FW000018457; FW000026496; FW000010861,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1814,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 23:33:17+00:00,2026-08-06 00:23:24+00:00,3007,80,FW000029442; FW000020826; FW000000377; FW000029911; FW000006530; FW000016123; FW000009482; FW000011200; FW000001312; FW000000262; FW000000296; FW000000315; FW000001282; FW000001492; FW000001578; FW000001683; FW000001786; FW000002077; FW000003441; FW000004200; FW000005776; FW000006464; FW000006749; FW000008223; FW000008237; FW000008995; FW000009227; FW000009348; FW000009574; FW000010218; FW000010603; FW000010778; FW000011527; FW000013544; FW000014416; FW000014475; FW000014489; FW000014503; FW000014713; FW000015109; FW000015599; FW000015702; FW000016046; FW000017281; FW000017490; FW000017520; FW000018498; FW000018601; FW000018696; FW000018774; FW000019351; FW000020520; FW000021026; FW000021588; FW000021691; FW000021774; FW000022265; FW000022337; FW000023282; FW000023324; FW000023420; FW000023939; FW000024373; FW000024407; FW000024768; FW000025263; FW000026737; FW000026824; FW000027472; FW000027839; FW000028266; FW000028359; FW000028631; FW000028987; FW000029101; FW000002420; FW000028449; FW000002908; FW000014530; FW000004104,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1815,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 00:36:43+00:00,2026-08-06 01:35:11+00:00,3508,12,FW000008416; FW000011803; FW000007602; FW000019663; FW000001428; FW000025220; FW000004951; FW000014602; FW000002032; FW000028106; FW000020497; FW000019100,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1816,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 02:02:27+00:00,2026-08-06 02:58:55+00:00,3388,13,FW000015732; FW000005490; FW000006673; FW000008724; FW000019610; FW000010308; FW000021512; FW000001743; FW000028364; FW000007867; FW000025259; FW000014322; FW000022064,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1817,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 03:09:03+00:00,2026-08-06 03:55:10+00:00,2767,15,FW000021801; FW000006461; FW000018095; FW000002529; FW000005162; FW000028532; FW000002511; FW000015070; FW000026849; FW000000322; FW000007097; FW000016022; FW000020707; FW000029866; FW000011484,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1818,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 04:16:29+00:00,2026-08-06 05:11:54+00:00,3325,19,FW000011037; FW000023060; FW000020240; FW000012419; FW000015126; FW000004319; FW000024574; FW000020843; FW000027787; FW000010138; FW000011668; FW000016612; FW000005324; FW000007002; FW000014116; FW000002768; FW000007688; FW000025486; FW000021596,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1819,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 05:17:49+00:00,2026-08-06 05:59:31+00:00,2502,18,FW000016712; FW000016916; FW000008048; FW000017630; FW000015717; FW000007701; FW000028498; FW000002378; FW000006313; FW000018673; FW000022160; FW000026729; FW000026319; FW000000703; FW000012429; FW000020309; FW000019046; FW000001448,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1820,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 06:25:06+00:00,2026-08-06 07:24:30+00:00,3564,13,FW000007273; FW000014118; FW000028019; FW000016572; FW000012014; FW000026528; FW000015841; FW000022172; FW000029930; FW000008827; FW000005953; FW000007030; FW000021606,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1821,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 07:29:03+00:00,2026-08-06 08:28:07+00:00,3544,15,FW000007829; FW000005852; FW000016029; FW000003237; FW000026907; FW000008654; FW000005552; FW000027777; FW000005564; FW000026048; FW000029139; FW000011966; FW000009736; FW000029937; FW000001942,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1822,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 08:30:29+00:00,2026-08-06 09:27:39+00:00,3430,16,FW000009220; FW000014724; FW000000081; FW000029071; FW000006058; FW000001083; FW000026210; FW000025446; FW000004357; FW000000873; FW000017866; FW000024609; FW000026823; FW000027636; FW000029119; FW000027483,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1823,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 09:30:46+00:00,2026-08-06 10:28:08+00:00,3442,21,FW000026896; FW000025928; FW000010176; FW000007095; FW000029995; FW000005952; FW000028139; FW000000229; FW000017753; FW000013687; FW000017132; FW000008059; FW000022711; FW000014302; FW000011363; FW000023030; FW000008316; FW000022600; FW000005703; FW000028643; FW000010483,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1824,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 10:30:54+00:00,2026-08-06 11:27:49+00:00,3415,12,FW000023421; FW000009954; FW000007213; FW000015381; FW000008132; FW000006622; FW000007762; FW000029229; FW000010885; FW000015769; FW000027367; FW000018243,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1825,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 11:36:56+00:00,2026-08-06 12:34:37+00:00,3461,24,FW000005380; FW000009536; FW000003221; FW000026664; FW000006944; FW000014112; FW000003004; FW000001635; FW000004856; FW000009731; FW000018395; FW000028411; FW000027227; FW000026442; FW000005908; FW000015639; FW000014673; FW000023900; FW000017352; FW000007545; FW000025121; FW000001382; FW000011000; FW000010100,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1826,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 12:45:40+00:00,2026-08-06 13:45:28+00:00,3588,12,FW000008485; FW000024608; FW000012881; FW000027447; FW000024028; FW000019072; FW000002978; FW000022358; FW000012531; FW000023603; FW000012525; FW000013969,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1827,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 14:02:45+00:00,2026-08-06 14:53:09+00:00,3024,8,FW000010788; FW000011157; FW000000117; FW000024434; FW000009901; FW000006694; FW000005394; FW000001469,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1828,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 15:17:59+00:00,2026-08-06 16:12:32+00:00,3273,21,FW000013211; FW000008906; FW000022624; FW000005523; FW000027460; FW000028615; FW000015738; FW000014389; FW000020276; FW000028787; FW000019433; FW000005369; FW000029996; FW000023662; FW000001081; FW000002224; FW000029625; FW000025524; FW000021206; FW000009630; FW000011462,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1829,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 16:29:01+00:00,2026-08-06 17:23:46+00:00,3285,19,FW000015909; FW000007071; FW000010024; FW000000983; FW000023236; FW000008621; FW000017908; FW000004383; FW000001076; FW000005893; FW000022447; FW000003224; FW000001673; FW000019660; FW000012915; FW000029690; FW000013306; FW000004268; FW000005976,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1830,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 17:34:27+00:00,2026-08-06 18:32:15+00:00,3468,18,FW000025586; FW000026009; FW000008116; FW000029371; FW000013167; FW000002649; FW000027197; FW000002266; FW000007415; FW000009329; FW000006909; FW000010342; FW000020008; FW000024887; FW000020494; FW000019811; FW000019182; FW000014606,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1831,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 18:44:52+00:00,2026-08-06 19:42:24+00:00,3452,10,FW000003248; FW000025250; FW000004074; FW000002408; FW000011978; FW000020304; FW000019872; FW000009238; FW000017219; FW000013690,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1832,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 19:48:09+00:00,2026-08-06 20:45:36+00:00,3447,20,FW000027303; FW000001243; FW000027048; FW000003387; FW000015925; FW000013397; FW000024050; FW000027862; FW000025255; FW000017845; FW000004020; FW000016636; FW000009762; FW000012228; FW000008597; FW000006782; FW000008536; FW000029562; FW000015433; FW000002150,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1833,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 20:49:22+00:00,2026-08-06 21:43:51+00:00,3269,19,FW000013441; FW000005192; FW000027121; FW000021144; FW000018174; FW000024245; FW000018067; FW000000067; FW000014094; FW000029663; FW000010921; FW000021752; FW000001302; FW000022151; FW000020653; FW000009684; FW000002710; FW000015703; FW000006326,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1834,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 21:49:44+00:00,2026-08-06 22:42:56+00:00,3192,15,FW000007156; FW000018075; FW000006192; FW000017315; FW000019757; FW000002109; FW000011210; FW000016751; FW000027556; FW000006415; FW000016906; FW000009413; FW000021055; FW000002941; FW000001979,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1835,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 22:55:38+00:00,2026-08-06 23:52:58+00:00,3440,16,FW000003655; FW000015131; FW000002954; FW000022110; FW000028492; FW000022761; FW000024215; FW000015778; FW000005485; FW000025002; FW000024652; FW000027596; FW000004387; FW000020565; FW000018383; FW000004428,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1836,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 23:59:53+00:00,2026-08-07 00:57:18+00:00,3445,83,FW000025499; FW000000361; FW000001290; FW000001300; FW000001910; FW000002501; FW000004833; FW000005334; FW000005449; FW000005567; FW000005895; FW000006296; FW000007434; FW000007523; FW000008054; FW000008432; FW000008748; FW000009055; FW000009309; FW000009425; FW000009995; FW000010275; FW000010630; FW000010631; FW000011676; FW000011686; FW000012413; FW000013023; FW000013024; FW000013073; FW000013197; FW000013263; FW000013706; FW000014097; FW000014281; FW000015300; FW000015506; FW000015564; FW000015842; FW000016326; FW000016827; FW000017091; FW000017898; FW000018015; FW000019082; FW000019192; FW000019411; FW000019495; FW000020540; FW000021127; FW000021366; FW000021499; FW000021672; FW000021925; FW000022165; FW000022248; FW000022308; FW000022781; FW000023793; FW000024153; FW000024162; FW000024459; FW000024589; FW000025714; FW000026147; FW000026213; FW000027379; FW000027758; FW000027890; FW000028157; FW000028715; FW000029029; FW000029091; FW000029192; FW000000742; FW000000103; FW000016570; FW000027538; FW000000979; FW000015051; FW000029449; FW000004720; FW000010724,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
