session_id,iam_event_count,has_failed_login,firewall_log_count,has_firewall_deny,has_threat_flag,present_in_iam,present_in_firewall,match_status,session_event_count,feature_confidence
SID130374,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID130378,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130397,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID130441,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130513,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130624,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID130659,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130713,2.0,False,0.0,False,False,True,False,UNMATCHED,2.0,UNMATCHED
SID130769,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID130779,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130788,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130834,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130847,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID130876,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130901,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130908,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID130909,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID130944,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID130954,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131011,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131047,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131109,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131185,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131186,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131266,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131282,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131283,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131292,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131294,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131324,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131333,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131387,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131401,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131408,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131424,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131425,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131458,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131466,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131476,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131481,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131506,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131542,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131575,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131656,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131658,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131675,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131803,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131821,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131886,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131899,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131904,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID131918,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131927,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID131943,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132012,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132080,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132099,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132109,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132124,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132133,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132156,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132169,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132240,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132275,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132296,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132337,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132338,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132353,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132356,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132357,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132390,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID132445,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132454,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132481,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132503,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132545,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132600,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132625,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132654,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132676,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132701,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132720,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132751,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132752,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132767,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132775,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132777,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132779,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132791,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132794,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132828,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132897,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132901,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID132907,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132921,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID132982,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID133045,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133075,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133077,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133086,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133149,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133150,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133179,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133195,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133222,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133231,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133305,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133320,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133328,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133338,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133361,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133382,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133407,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133416,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133423,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133475,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133478,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133492,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID133522,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133563,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133592,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133598,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133637,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133639,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133665,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133675,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133724,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID133727,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133748,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133800,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133824,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133908,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID133956,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID133962,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID134095,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134112,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134115,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134119,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134217,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134245,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID134263,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134265,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134329,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134395,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134407,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134418,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134426,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134487,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134510,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134533,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134606,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134635,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134659,0.0,False,3.0,True,False,False,True,UNMATCHED,3.0,UNMATCHED
SID134680,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134681,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134776,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134794,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID134808,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134830,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134894,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134923,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID134938,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134954,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134981,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID134986,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135040,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135064,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135069,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135071,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135097,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135134,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135138,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135143,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135160,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135161,2.0,False,0.0,False,False,True,False,UNMATCHED,2.0,UNMATCHED
SID135170,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135182,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135195,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID135202,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135263,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135362,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135407,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135422,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135424,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135436,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135442,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135447,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135462,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135476,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135494,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135554,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135611,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135628,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135669,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135700,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135816,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135857,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135889,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135917,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135940,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135953,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135972,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135973,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID135979,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID135985,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136001,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136028,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136039,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136052,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136084,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID136114,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136123,0.0,False,2.0,False,False,False,True,UNMATCHED,2.0,UNMATCHED
SID136136,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136189,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136247,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136250,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136263,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136295,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136360,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136362,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136418,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136444,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136548,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136549,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136581,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136582,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID136633,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136640,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID136697,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136720,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136734,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136747,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID136767,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136793,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136795,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136803,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136840,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136892,0.0,False,2.0,False,False,False,True,UNMATCHED,2.0,UNMATCHED
SID136894,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136895,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136954,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID136957,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID136968,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID136988,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137058,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137069,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137071,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137107,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137154,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137270,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137360,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137372,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137383,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137413,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137415,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137431,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137438,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137456,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137467,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137468,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137615,1.0,False,1.0,False,False,True,True,EXACT,2.0,EXACT
SID137699,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137721,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137728,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137731,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137756,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137791,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137816,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137832,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137844,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137847,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID137873,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137899,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID137901,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID138021,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138054,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138056,2.0,False,0.0,False,False,True,False,UNMATCHED,2.0,UNMATCHED
SID138087,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138107,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138182,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138193,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID138229,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138234,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138254,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138259,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138290,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID138323,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138376,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138397,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138469,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138549,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138582,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138583,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138630,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138644,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138683,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138706,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138735,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138782,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138790,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138818,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138841,1.0,False,1.0,True,False,True,True,EXACT,2.0,EXACT
SID138842,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138850,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138883,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID138926,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138958,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID138983,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138985,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID138999,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID139022,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID139025,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID139110,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
