hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence
lpt-11476,3.0,1.0,1.0,1.0,2.0,77915169.62,51653140.0,2.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
WS-11463,5.0,2.0,0.0,3.0,4.0,188805636.44,154783443.92000002,4.0,2.0,0.0,True,0.4,7.0,EXACT
lpt-12540,1.0,0.0,0.0,0.0,0.0,14037661.0,299553.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12761,3.0,0.0,0.0,3.0,1.0,84841666.22,81651529.0,3.0,4.0,1.0,False,0.0,7.0,PROBABLE
vdr-10279,1.0,1.0,0.0,1.0,0.0,24819643.22,511611.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-11229,1.0,1.0,0.0,0.0,1.0,28758863.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-10234.corp.local,3.0,0.0,2.0,3.0,1.0,95171486.64,78606355.12,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
VDR_10571,1.0,0.0,0.0,0.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_12020,1.0,0.0,0.0,0.0,0.0,12778630.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11078,3.0,1.0,1.0,2.0,1.0,99369898.42,98000969.64,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
VDR-10723,7.0,0.0,0.0,4.0,5.0,177388605.66,121565995.48,5.0,4.0,0.0,True,0.0,11.0,EXACT
vdr-10633,1.0,0.0,0.0,1.0,1.0,12005840.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10899,1.0,0.0,0.0,1.0,0.0,7440483.0,3418357.76,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11207.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-11145,1.0,0.0,0.0,1.0,0.0,25791811.0,33806090.24,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11701,6.0,1.0,2.0,3.0,3.0,116342819.94,192482031.16,6.0,1.0,0.0,True,0.16666666666666666,7.0,EXACT
WS-10088.corp.local,1.0,0.0,0.0,0.0,1.0,42360349.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10244.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,15525303.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10556,1.0,1.0,0.0,0.0,0.0,24819643.22,48011966.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-12796,6.0,1.0,0.0,2.0,4.0,113436855.22,123206372.92,4.0,4.0,0.0,True,0.16666666666666666,10.0,EXACT
LPT-11745.corp.local,1.0,0.0,0.0,1.0,0.0,12380633.0,643621.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12522,15.0,2.0,1.0,12.0,6.0,380601162.18,409464130.64,13.0,3.0,0.0,True,0.13333333333333333,18.0,EXACT
LPT-11917,12.0,3.0,1.0,4.0,6.0,337003639.36,211714056.4,11.0,0.0,0.0,True,0.25,12.0,EXACT
WS-12390.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,6854389.76,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_12602,2.0,0.0,1.0,1.0,0.0,49639286.44,53117496.24,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_12870,2.0,2.0,0.0,0.0,1.0,23779221.8,71659683.84,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
LPT_10125,1.0,0.0,0.0,0.0,0.0,24819643.22,2866844.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10156,1.0,0.0,0.0,1.0,1.0,2919792.64,41690130.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10732.corp.local,1.0,0.0,0.0,0.0,1.0,17815656.0,36294307.84,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12440,1.0,0.0,0.0,1.0,0.0,15281.0,33095809.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12542.corp.local,1.0,0.0,0.0,0.0,0.0,3107576.0,45525887.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12061,1.0,0.0,1.0,0.0,1.0,24494735.36,19022068.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11120.corp.local,1.0,0.0,0.0,1.0,0.0,18377595.0,49089874.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10163,8.0,1.0,1.0,7.0,3.0,220076861.66,220025187.56,6.0,0.0,0.0,True,0.125,8.0,EXACT
VDR-12437.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
VDR-12150,12.0,2.0,2.0,5.0,7.0,224219774.58,229833134.28,11.0,2.0,0.0,True,0.16666666666666666,14.0,EXACT
vdr-12338,2.0,2.0,0.0,0.0,2.0,40790029.0,30062527.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
WS-12715.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
vdr-10123,3.0,0.0,0.0,2.0,2.0,53642063.22,79385035.56,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
vdr-10237,2.0,1.0,0.0,0.0,2.0,67418882.9,25575123.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-11492,3.0,1.0,0.0,2.0,2.0,75992236.56,67949613.28,3.0,2.0,0.0,True,0.3333333333333333,5.0,EXACT
WS-10546,9.0,2.0,0.0,2.0,5.0,193887235.48,220054753.2,6.0,2.0,0.0,True,0.2222222222222222,11.0,EXACT
VDR-10626,6.0,1.0,0.0,4.0,4.0,174023811.7,127936555.16,6.0,5.0,2.0,True,0.16666666666666666,11.0,EXACT
LPT-11403.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
WS-11223,4.0,1.0,0.0,4.0,1.0,128471770.96000001,119220752.64,4.0,4.0,0.0,True,0.25,8.0,EXACT
LPT-12252,3.0,1.0,0.0,1.0,1.0,47095710.22,46944446.0,2.0,1.0,0.0,True,0.3333333333333333,4.0,EXACT
LPT-11134,5.0,0.0,0.0,3.0,3.0,94412714.69999999,142393337.07999998,5.0,2.0,0.0,True,0.0,7.0,EXACT
LPT-11926.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,31594542.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12589.corp.local,1.0,0.0,0.0,1.0,0.0,7051731.0,32565799.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10842,5.0,0.0,0.0,3.0,2.0,151284813.76,115654701.92,5.0,2.0,0.0,False,0.0,7.0,PROBABLE
ws-11342,2.0,1.0,0.0,2.0,2.0,66858846.22,70565858.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-10725,8.0,3.0,0.0,6.0,2.0,204362798.26,203277296.36,5.0,1.0,0.0,True,0.375,9.0,EXACT
VDR-11910.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
WS-11896,10.0,0.0,1.0,4.0,7.0,242262795.1,188478258.12,7.0,1.0,0.0,True,0.0,11.0,EXACT
VDR-10203,2.0,1.0,0.0,2.0,1.0,53852100.22,49024291.88,2.0,2.0,0.0,True,0.5,4.0,EXACT
lpt-11288,1.0,0.0,0.0,1.0,1.0,24819643.22,22581790.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11611,7.0,2.0,2.0,3.0,4.0,149874398.88,210329756.36,6.0,7.0,1.0,True,0.2857142857142857,14.0,EXACT
WS-11374,6.0,3.0,0.0,4.0,5.0,147909345.84,169732481.92000002,5.0,7.0,1.0,False,0.5,13.0,PROBABLE
LPT-12524.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
VDR-12577,9.0,3.0,1.0,4.0,4.0,207638777.28,252239406.24,9.0,4.0,0.0,False,0.3333333333333333,13.0,PROBABLE
LPT-10815,9.0,3.0,1.0,9.0,5.0,212526989.1,215151868.16,8.0,2.0,1.0,True,0.3333333333333333,11.0,EXACT
vdr-12865,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10955,9.0,2.0,0.0,6.0,3.0,220358413.92,205744334.56,9.0,3.0,0.0,True,0.2222222222222222,12.0,EXACT
lpt-11300,1.0,0.0,0.0,1.0,0.0,2409635.0,10708577.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12192,4.0,1.0,1.0,3.0,4.0,68042741.22,87098130.64,4.0,1.0,0.0,True,0.25,5.0,EXACT
WS-12938,4.0,0.0,0.0,0.0,1.0,111285285.66,150325857.32,3.0,3.0,0.0,True,0.0,7.0,EXACT
LPT-10859,3.0,1.0,2.0,0.0,2.0,66429730.22,84303370.0,3.0,1.0,0.0,True,0.3333333333333333,4.0,EXACT
WS_10292,2.0,0.0,0.0,1.0,1.0,42664673.22,37073384.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
vdr-11798,1.0,1.0,0.0,0.0,0.0,33125349.0,25401891.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-10774,1.0,1.0,0.0,0.0,1.0,46934261.76,47779561.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-10917,8.0,2.0,2.0,3.0,7.0,251853100.24,195089073.72,8.0,4.0,0.0,True,0.25,12.0,EXACT
ws-12031,2.0,0.0,0.0,1.0,0.0,67229267.0,35245586.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_12523,2.0,1.0,0.0,2.0,1.0,75271246.6,35494466.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT_12884,1.0,0.0,0.0,1.0,0.0,26891241.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11363.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,37709694.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10657.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
LPT_11281,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10664,1.0,1.0,0.0,0.0,0.0,44502105.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-10256,9.0,2.0,1.0,3.0,6.0,237237919.84,153152566.88,9.0,3.0,1.0,True,0.2222222222222222,12.0,EXACT
LPT_10439,1.0,0.0,0.0,1.0,0.0,22232802.0,39898547.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10204,3.0,1.0,1.0,2.0,1.0,74864958.44,65609400.32000001,3.0,2.0,1.0,True,0.3333333333333333,5.0,EXACT
WS_11284,1.0,0.0,1.0,0.0,0.0,29937865.0,49086998.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10570,6.0,2.0,0.0,3.0,2.0,167306503.54,170444207.92000002,5.0,3.0,0.0,True,0.3333333333333333,9.0,EXACT
LPT-11187.corp.local,1.0,0.0,0.0,0.0,1.0,6809044.0,32552370.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11699,1.0,0.0,0.0,0.0,1.0,7504127.0,2828334.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_12229,1.0,0.0,0.0,0.0,0.0,33444830.0,36736726.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11304,4.0,0.0,0.0,2.0,3.0,108383723.56,154339127.16,3.0,2.0,0.0,True,0.0,6.0,EXACT
LPT-12643,5.0,2.0,0.0,0.0,3.0,167095134.44,156795676.04,3.0,0.0,0.0,False,0.4,5.0,PROBABLE
WS-10721.corp.local,2.0,1.0,0.0,1.0,1.0,30130873.22,71592243.2,1.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS_11468,1.0,0.0,0.0,1.0,1.0,17819258.0,36076792.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11333,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11839,6.0,2.0,0.0,4.0,4.0,185260500.94,143876255.04,4.0,0.0,0.0,True,0.3333333333333333,6.0,EXACT
LPT-11131,7.0,0.0,0.0,2.0,5.0,204384736.44,216782947.08,7.0,0.0,0.0,False,0.0,7.0,PROBABLE
LPT-11691.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
VDR-10491.corp.local,1.0,0.0,0.0,0.0,0.0,21580666.88,11194666.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12033.corp.local,1.0,1.0,0.0,1.0,0.0,24819643.22,9305866.24,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR_10626,1.0,0.0,1.0,1.0,0.0,35626877.0,6934630.4,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12764,1.0,0.0,0.0,1.0,1.0,37926993.92,27215207.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11523.corp.local,1.0,0.0,0.0,0.0,1.0,8829721.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10371,1.0,0.0,0.0,0.0,1.0,31434791.0,14089639.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10134,7.0,0.0,0.0,2.0,2.0,181592671.84,173673783.68,6.0,3.0,0.0,False,0.0,10.0,PROBABLE
VDR-10624,7.0,0.0,0.0,3.0,2.0,153928391.07999998,162597037.36,7.0,2.0,0.0,True,0.0,9.0,EXACT
VDR-12905.corp.local,1.0,0.0,0.0,0.0,1.0,38755368.96,16325263.36,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10872,8.0,2.0,2.0,4.0,5.0,140349302.12,223831095.56,8.0,3.0,1.0,True,0.25,11.0,EXACT
LPT-11573,3.0,0.0,0.0,1.0,1.0,68541644.0,68209868.8,2.0,1.0,0.0,False,0.0,4.0,PROBABLE
WS-12192.corp.local,1.0,0.0,1.0,0.0,0.0,10256137.0,27724349.44,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_12309,1.0,0.0,1.0,0.0,0.0,42551214.08,12495133.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_10671,2.0,0.0,0.0,0.0,1.0,31012928.34,42825186.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10009,9.0,2.0,1.0,4.0,4.0,265028157.57999998,205218689.32,8.0,2.0,0.0,True,0.2222222222222222,11.0,EXACT
WS_11252,1.0,0.0,0.0,0.0,0.0,34774232.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12458.corp.local,1.0,0.0,0.0,0.0,0.0,38944562.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10492,2.0,0.0,0.0,1.0,2.0,63753292.0,56347320.88,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_10828,1.0,0.0,0.0,1.0,0.0,499908.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11915,8.0,1.0,0.0,5.0,3.0,234382380.56,222771322.0,8.0,2.0,0.0,True,0.125,10.0,EXACT
lpt-11498,1.0,0.0,0.0,1.0,0.0,7581886.0,41554402.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10034,1.0,0.0,0.0,0.0,0.0,14326110.0,28902262.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12177.corp.local,2.0,2.0,0.0,0.0,1.0,38086197.8,26986293.64,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
LPT_10521,1.0,0.0,0.0,1.0,1.0,24819643.22,37046454.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11952,1.0,0.0,0.0,1.0,0.0,32306626.56,32064328.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10950.corp.local,2.0,0.0,0.0,1.0,0.0,31257468.0,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-12597,7.0,2.0,1.0,3.0,5.0,183979288.66,175143018.84,6.0,1.0,0.0,False,0.2857142857142857,8.0,PROBABLE
WS-10224,3.0,1.0,1.0,0.0,3.0,44892659.22,55290977.64,2.0,0.0,0.0,True,0.3333333333333333,3.0,EXACT
LPT-11714.corp.local,4.0,2.0,1.0,4.0,2.0,88724099.22,118828027.28,4.0,0.0,0.0,False,0.5,4.0,PROBABLE
VDR-10903,3.0,1.0,0.0,2.0,1.0,57643257.22,73754597.64,3.0,4.0,0.0,True,0.3333333333333333,7.0,EXACT
LPT-11072.corp.local,1.0,0.0,0.0,1.0,0.0,47077443.0,48621891.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11452.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
VDR-11962,6.0,1.0,0.0,2.0,4.0,166030763.66,102729785.0,5.0,4.0,0.0,True,0.16666666666666666,10.0,EXACT
LPT_12144,1.0,1.0,0.0,0.0,1.0,46409973.76,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-12239,1.0,0.0,0.0,0.0,0.0,24819643.22,39725632.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10821,7.0,1.0,4.0,5.0,5.0,126098202.78,203253293.92000002,7.0,6.0,0.0,True,0.14285714285714285,13.0,EXACT
VDR-12479,5.0,1.0,0.0,2.0,2.0,112903765.44,100187787.28,5.0,0.0,0.0,True,0.2,5.0,EXACT
WS-11750.corp.local,1.0,0.0,0.0,1.0,1.0,35935783.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10079.corp.local,1.0,0.0,0.0,0.0,1.0,31489470.0,699428.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12355,2.0,0.0,1.0,0.0,1.0,47049252.0,63466176.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10325,13.0,2.0,1.0,8.0,4.0,307645736.82,306877609.2,11.0,0.0,0.0,True,0.15384615384615385,13.0,EXACT
WS-10493,7.0,1.0,0.0,3.0,3.0,126709511.6,180260595.56,6.0,0.0,0.0,True,0.14285714285714285,7.0,EXACT
WS-10324,4.0,1.0,0.0,2.0,2.0,137106531.0,84037754.03999999,3.0,3.0,0.0,True,0.25,7.0,EXACT
VDR-10444,8.0,3.0,1.0,4.0,6.0,301249852.9,260170653.6,8.0,3.0,0.0,True,0.375,11.0,EXACT
WS-12501,7.0,3.0,0.0,2.0,3.0,142904408.01999998,175795891.92000002,5.0,4.0,0.0,True,0.42857142857142855,11.0,EXACT
VDR-10692,6.0,2.0,0.0,4.0,1.0,153181247.56,176159143.08,6.0,6.0,0.0,True,0.3333333333333333,12.0,EXACT
VDR_10491,1.0,0.0,0.0,1.0,1.0,47861217.0,15514919.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11766,9.0,3.0,2.0,1.0,4.0,237254883.82,263943497.92,8.0,1.0,0.0,True,0.3333333333333333,10.0,EXACT
WS-11454.corp.local,1.0,0.0,0.0,0.0,0.0,37857832.96,10496800.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-11314,1.0,0.0,0.0,0.0,0.0,13144871.0,48814892.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12273,5.0,0.0,0.0,3.0,5.0,111685709.32,120046381.48,4.0,4.0,0.0,True,0.0,9.0,EXACT
WS_11245,1.0,0.0,0.0,1.0,0.0,3123987.0,33833425.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11270,3.0,0.0,0.0,2.0,1.0,53679571.44,50067881.56,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
VDR-11858.corp.local,1.0,0.0,0.0,0.0,1.0,37724661.76,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11025,2.0,1.0,0.0,1.0,1.0,43093738.22,55354925.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-10304,9.0,4.0,0.0,4.0,5.0,252294951.46,296346149.92,9.0,0.0,0.0,True,0.4444444444444444,9.0,EXACT
LPT_11070,1.0,1.0,0.0,1.0,1.0,30345789.44,6474591.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-11607,5.0,1.0,0.0,2.0,3.0,145776344.4,140008828.07999998,5.0,1.0,0.0,True,0.2,6.0,EXACT
WS-11873,7.0,1.0,1.0,3.0,2.0,151064095.5,220134514.88,6.0,3.0,0.0,True,0.14285714285714285,10.0,EXACT
WS-11347,6.0,3.0,0.0,1.0,3.0,150419790.66,156164831.64,4.0,3.0,1.0,False,0.5,9.0,PROBABLE
LPT-10912.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,7790919.68,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-12833,4.0,1.0,0.0,0.0,2.0,126013437.22,112524714.0,3.0,0.0,0.0,False,0.25,4.0,PROBABLE
vdr-11628,1.0,0.0,0.0,1.0,1.0,39126270.0,26346630.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-10636,1.0,0.0,0.0,0.0,1.0,21788962.0,31270860.8,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11235,12.0,2.0,1.0,7.0,6.0,281834484.84000003,304131799.8,11.0,4.0,1.0,True,0.16666666666666666,16.0,EXACT
WS_10078,1.0,1.0,0.0,0.0,0.0,12639561.0,41652541.44,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-11178.corp.local,1.0,0.0,0.0,0.0,0.0,13390315.52,5042096.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-12953,1.0,1.0,0.0,1.0,0.0,42103739.0,31830710.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-10790.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
lpt-12146,1.0,1.0,0.0,0.0,1.0,23099277.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-10446.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,36898584.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11996.corp.local,1.0,0.0,0.0,0.0,1.0,7780265.0,12788827.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10584,7.0,1.0,1.0,5.0,6.0,214527627.88,104145214.08,5.0,2.0,1.0,True,0.14285714285714285,9.0,EXACT
LPT-12208,7.0,1.0,0.0,3.0,4.0,146029508.0,201245184.8,7.0,3.0,1.0,True,0.14285714285714285,10.0,EXACT
LPT_11478,4.0,1.0,1.0,3.0,2.0,75259429.66,86682748.28,4.0,0.0,0.0,False,0.25,4.0,PROBABLE
ws-10540,4.0,1.0,0.0,1.0,0.0,96014164.44,120458779.92,4.0,0.0,0.0,False,0.25,4.0,PROBABLE
WS-10787,7.0,1.0,0.0,4.0,3.0,157229077.9,142756971.07999998,6.0,1.0,0.0,True,0.14285714285714285,8.0,EXACT
VDR-11095.corp.local,1.0,0.0,1.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11913,10.0,3.0,1.0,6.0,5.0,249260231.8,252820782.92000002,7.0,0.0,0.0,True,0.3,10.0,EXACT
LPT-10171,9.0,3.0,2.0,4.0,4.0,250251718.3,191578400.92000002,7.0,1.0,0.0,True,0.3333333333333333,10.0,EXACT
ws-11806,3.0,2.0,0.0,0.0,2.0,95210399.4,72674306.76,3.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE
WS-10408.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
VDR_10503,1.0,0.0,0.0,0.0,0.0,43632473.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11775.corp.local,4.0,0.0,0.0,1.0,3.0,115182689.66,103252844.32,3.0,0.0,0.0,False,0.0,4.0,PROBABLE
LPT_12854,2.0,2.0,0.0,2.0,2.0,61276658.22,7305219.0,1.0,0.0,0.0,False,1.0,2.0,PROBABLE
LPT-12530.corp.local,1.0,0.0,0.0,1.0,0.0,5300879.36,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12542,4.0,2.0,0.0,2.0,2.0,119235175.22,66607704.72,3.0,3.0,0.0,True,0.5,7.0,EXACT
VDR-10638,7.0,1.0,2.0,4.0,2.0,238715711.76,194187704.72,6.0,2.0,0.0,True,0.14285714285714285,9.0,EXACT
ws-11473,2.0,0.0,0.0,1.0,1.0,28339639.22,66558471.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_11218,1.0,0.0,0.0,1.0,0.0,870335.0,47990900.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10102.corp.local,1.0,0.0,0.0,1.0,1.0,12587996.0,15290777.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12079,1.0,0.0,0.0,0.0,1.0,28301066.24,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_10366,1.0,1.0,0.0,0.0,1.0,7903482.0,44167494.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-12145,1.0,0.0,0.0,0.0,1.0,36899389.44,4015260.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10190.corp.local,2.0,0.0,1.0,1.0,1.0,39521027.22,78447155.19999999,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-11052.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,45243449.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11111,1.0,0.0,1.0,1.0,0.0,4374025.0,4439291.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12560,9.0,2.0,1.0,7.0,3.0,196566510.66,304572352.28,8.0,1.0,1.0,True,0.2222222222222222,10.0,EXACT
lpt-10047,1.0,0.0,0.0,1.0,0.0,40433090.56,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12538.corp.local,1.0,0.0,0.0,0.0,1.0,7554110.0,36977616.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10214,6.0,1.0,0.0,2.0,3.0,83438075.25999999,195464488.92000002,6.0,1.0,0.0,True,0.16666666666666666,7.0,EXACT
ws-10400,3.0,0.0,0.0,2.0,1.0,64441969.22,63479535.239999995,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
LPT_12258,2.0,0.0,0.0,2.0,2.0,38589441.96,45426140.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-10885,6.0,1.0,1.0,4.0,4.0,153409463.92,161985966.28,6.0,3.0,0.0,True,0.16666666666666666,9.0,EXACT
LPT_12271,1.0,1.0,0.0,1.0,1.0,44258273.0,28919528.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS_12417,1.0,0.0,0.0,1.0,0.0,3398831.0,3832838.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10501,7.0,3.0,0.0,6.0,4.0,152323107.52,163771584.92000002,5.0,2.0,0.0,True,0.42857142857142855,9.0,EXACT
