user_id,username,assigned_cluster,cluster_label,drift_distance,drift_score,drift_confidence,drift_category,cluster_changed
EMP11322,agastya.subramanian49,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2227,33.34,0.8181,MODERATE_DRIFT,False
EMP11106,veer.batra88,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7756,26.63,0.8492,MODERATE_DRIFT,False
EMP12213,vidhi.sabharwal85,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3071,34.61,0.8125,MODERATE_DRIFT,False
EMP11123,samesh.tak93,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2373,18.56,0.8899,STABLE,False
EMP12447,umang.sharma23,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4981,37.47,0.8001,MODERATE_DRIFT,False
EMP12410,samar.tank75,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2837,34.26,0.8141,MODERATE_DRIFT,False
EMP11637,daniel.raj34,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9145,28.72,0.8393,MODERATE_DRIFT,False
EMP10786,gavin.samra37,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9708,14.56,0.9115,STABLE,False
EMP12776,abeer.bhatt30,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,1.6086,24.13,0.8614,MODERATE_DRIFT,False
EMP10140,finn.gupta86,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1643,32.46,0.8221,MODERATE_DRIFT,False
EMP10788,tarak.som54,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.7143,10.71,0.9333,STABLE,False
EMP11949,nirja_munshi38,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9915,29.87,0.8339,MODERATE_DRIFT,False
EMP12097,rachit.balan30,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9923,29.88,0.8339,MODERATE_DRIFT,False
EMP10714,matthew.prabhu13,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9405,29.11,0.8375,MODERATE_DRIFT,False
EMP11869,oni_varkey46,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3405,20.11,0.8818,MODERATE_DRIFT,False
EMP11640,meghana.chana6,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5764,23.65,0.8638,MODERATE_DRIFT,False
EMP11918,lekha.dhawan29,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.7613,41.42,0.7836,MODERATE_DRIFT,False
EMP12987,owen_vala92,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2787,19.18,0.8866,STABLE,False
EMP10618,yuvraj.ganesan68,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1382,32.07,0.8238,MODERATE_DRIFT,False
EMP10406,vedhika.goda56,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4803,37.2,0.8013,MODERATE_DRIFT,False
EMP11791,zehaan.comar63,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4026,36.04,0.8063,MODERATE_DRIFT,False
EMP11226,tanveer.dugar93,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,2.9071,43.61,0.7748,MODERATE_DRIFT,False
EMP11146,tanay.halder50,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1334,32.0,0.8242,MODERATE_DRIFT,False
EMP12275,indrajit.chander47,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5031,37.55,0.7998,MODERATE_DRIFT,False
EMP12462,chavvi.prashad2,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1414,17.12,0.8976,STABLE,False
EMP10497,viraj.saha85,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4129,21.19,0.8762,MODERATE_DRIFT,False
EMP10342,harita.bhasin77,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5964,23.95,0.8623,MODERATE_DRIFT,False
EMP11957,noah.tailor28,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2526,18.79,0.8887,STABLE,False
EMP12338,geetika.biswas80,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3954,20.93,0.8775,MODERATE_DRIFT,False
EMP10782,benjamin.sahota99,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9184,28.78,0.839,MODERATE_DRIFT,False
EMP11557,oscar.kari74,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3596,20.39,0.8803,MODERATE_DRIFT,False
EMP10303,yashvi.more14,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6164,39.25,0.7926,MODERATE_DRIFT,False
EMP11765,anirudh.shukla15,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6952,25.43,0.8551,MODERATE_DRIFT,False
EMP10664,yauvani.bajwa71,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3979,20.97,0.8774,MODERATE_DRIFT,False
EMP12243,pratyush.thaman21,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3494,20.24,0.8811,MODERATE_DRIFT,False
EMP11551,pavani.choudhary20,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2453,18.68,0.8893,STABLE,False
EMP11797,chatura.rajagopalan46,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0891,16.34,0.9018,STABLE,False
EMP12858,devansh.sen33,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3783,20.67,0.8789,MODERATE_DRIFT,False
EMP10084,pavani.mitter20,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4095,21.14,0.8765,MODERATE_DRIFT,False
EMP12281,omkaar.mital79,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.7977,41.97,0.7814,MODERATE_DRIFT,False
EMP10941,tanveer.murty16,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7528,26.29,0.8509,MODERATE_DRIFT,False
EMP10961,samar.deep47,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2531,33.8,0.8161,MODERATE_DRIFT,False
EMP10841,luke.mohan55,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.829,42.44,0.7795,MODERATE_DRIFT,False
EMP11562,upkaar.chaudhary2,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9806,29.71,0.8347,MODERATE_DRIFT,False
EMP12847,faraj.shanker29,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0871,16.31,0.9019,STABLE,False
EMP12529,kala.arora16,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1061,16.59,0.9004,STABLE,False
EMP11352,umang.chaudry16,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5245,22.87,0.8677,MODERATE_DRIFT,False
EMP10290,lakshit.sule41,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5548,23.32,0.8654,MODERATE_DRIFT,False
EMP11907,wridesh.wable13,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.3385,35.08,0.8105,MODERATE_DRIFT,False
EMP11190,yuvraj.mistry78,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,2.7871,41.81,0.782,MODERATE_DRIFT,False
EMP10604,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2923,19.38,0.8856,STABLE,False
EMP12471,azad_bal82,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1412,17.12,0.8976,STABLE,False
EMP10916,chavvi.thaman9,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9337,29.01,0.838,MODERATE_DRIFT,False
EMP11569,lakshit_dutt68,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9528,14.29,0.913,STABLE,False
EMP11740,faris.chowdhury96,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8507,27.76,0.8438,MODERATE_DRIFT,False
EMP11099,aashi.kapadia1,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1772,17.66,0.8947,STABLE,False
EMP11088,mohini_kalla19,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6545,24.82,0.858,MODERATE_DRIFT,False
EMP12378,rachita.narayan1,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4845,22.27,0.8707,MODERATE_DRIFT,False
EMP11377,yutika.sheth56,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.08,16.2,0.9025,STABLE,False
EMP10821,libni.aurora70,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9331,29.0,0.838,MODERATE_DRIFT,False
EMP12543,zayan.gole8,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7043,25.56,0.8544,MODERATE_DRIFT,False
EMP11000,chanakya.bali26,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.2109,48.16,0.757,MODERATE_DRIFT,False
EMP11427,niharika.murty3,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.4555,51.83,0.7432,HIGH_DRIFT,False
EMP10018,orinder.bera98,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8383,27.57,0.8447,MODERATE_DRIFT,False
EMP12575,nandini.kothari89,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.3542,35.31,0.8094,MODERATE_DRIFT,False
EMP11450,radha.bera98,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1908,17.86,0.8936,STABLE,False
EMP11746,nimrat.chhabra38,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3424,20.14,0.8816,MODERATE_DRIFT,False
EMP11360,osha.dutta17,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,7.4195,100.0,0.5741,HIGH_DRIFT,False
EMP11641,chakrika.garde44,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7081,25.62,0.8541,MODERATE_DRIFT,False
EMP12785,Unknown,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0566,30.85,0.8294,MODERATE_DRIFT,False
EMP11729,anvi.biswas59,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9866,29.8,0.8343,MODERATE_DRIFT,False
EMP11582,aadi.bhasin11,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.3698,50.55,0.748,HIGH_DRIFT,False
EMP12083,mohini.minhas94,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,3.6294,54.44,0.7337,HIGH_DRIFT,False
EMP12726,kamya.rana5,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.2099,48.15,0.757,MODERATE_DRIFT,False
EMP12024,imaran.narasimhan79,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5321,22.98,0.8671,MODERATE_DRIFT,False
EMP10360,nitara.bedi94,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3819,20.73,0.8786,MODERATE_DRIFT,False
EMP12636,chandani.pant6,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.2429,48.64,0.7551,MODERATE_DRIFT,False
EMP11922,william.rajan75,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2703,19.05,0.8873,STABLE,False
EMP12992,sathvik.agrawal90,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4982,22.47,0.8697,MODERATE_DRIFT,False
EMP11334,varsha.ramanathan85,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0369,30.55,0.8308,MODERATE_DRIFT,False
EMP11670,vritti.badal80,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5423,23.13,0.8664,MODERATE_DRIFT,False
EMP10344,frado.sheth77,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.076,16.14,0.9029,STABLE,False
EMP10986,raksha.sethi26,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.7041,40.56,0.7871,MODERATE_DRIFT,False
EMP12221,faris.shukla14,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4355,21.53,0.8745,MODERATE_DRIFT,False
EMP12421,manan.savant11,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6753,25.13,0.8565,MODERATE_DRIFT,False
EMP11410,yagnesh.jayaraman45,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1722,32.58,0.8215,MODERATE_DRIFT,False
EMP12019,fariq.mammen10,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.255,18.82,0.8885,STABLE,False
EMP12983,vyanjana.gour79,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2497,18.75,0.8889,STABLE,False
EMP12287,vritti.rajagopalan54,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.577,23.66,0.8638,MODERATE_DRIFT,False
EMP12460,reyansh.chana86,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7953,26.93,0.8478,MODERATE_DRIFT,False
EMP10085,maya.gola80,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.399,20.98,0.8773,MODERATE_DRIFT,False
EMP12129,praneel.raju81,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0369,30.55,0.8308,MODERATE_DRIFT,False
EMP10668,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8024,27.04,0.8473,MODERATE_DRIFT,False
EMP11014,farhan.khanna40,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.7898,41.85,0.7819,MODERATE_DRIFT,False
EMP10128,adweta.bhagat28,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4386,21.58,0.8742,MODERATE_DRIFT,False
EMP11993,yashodhara.baria35,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3552,35.33,0.8094,MODERATE_DRIFT,False
EMP11229,aahana.rao53,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3381,35.07,0.8105,MODERATE_DRIFT,False
EMP10891,eiravati.mahal58,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9829,29.74,0.8345,MODERATE_DRIFT,False
EMP11937,omya.arya6,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5914,38.87,0.7942,MODERATE_DRIFT,False
EMP10307,gavin.rama19,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8752,28.13,0.8421,MODERATE_DRIFT,False
EMP10383,krishna.oak8,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6249,39.37,0.7921,MODERATE_DRIFT,False
EMP11952,kavya.char72,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1549,17.32,0.8965,STABLE,False
EMP11208,utkarsh.tata53,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3263,19.89,0.8829,STABLE,False
EMP10426,banjeet.mishra77,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1521,17.28,0.8967,STABLE,False
EMP10494,anvi_chakrabarti53,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9967,14.95,0.9094,STABLE,False
EMP11671,viraj.chaudhuri89,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2074,18.11,0.8923,STABLE,False
EMP12506,tanveer.sachdev72,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4478,36.72,0.8034,MODERATE_DRIFT,False
EMP12629,wahab.gupta10,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0397,30.6,0.8306,MODERATE_DRIFT,False
EMP11337,siddharth.brahmbhatt93,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7688,26.53,0.8497,MODERATE_DRIFT,False
EMP11385,dalaja.bakshi40,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2142,33.21,0.8187,MODERATE_DRIFT,False
EMP10275,ira.ravi81,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2703,34.05,0.815,MODERATE_DRIFT,False
EMP10489,henry.ganesan99,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2653,18.98,0.8877,STABLE,False
EMP11578,henry.sami6,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6237,24.36,0.8603,MODERATE_DRIFT,False
EMP10690,umang.sahni49,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.8438,12.66,0.9222,STABLE,False
EMP11402,gagan.devan62,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7745,26.62,0.8493,MODERATE_DRIFT,False
EMP12630,darpan.kadakia49,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4769,22.15,0.8713,MODERATE_DRIFT,False
EMP11273,krisha.natarajan39,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9247,28.87,0.8386,MODERATE_DRIFT,False
EMP12273,ekaraj.kumar45,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5428,23.14,0.8663,MODERATE_DRIFT,False
EMP12691,meera.hora64,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7982,26.97,0.8476,MODERATE_DRIFT,False
EMP11058,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1467,32.2,0.8233,MODERATE_DRIFT,False
EMP10118,sneha.prakash29,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1401,32.1,0.8237,MODERATE_DRIFT,False
EMP11024,ubika.koshy18,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.5608,53.41,0.7374,HIGH_DRIFT,False
EMP11423,krishna.sama90,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6742,25.11,0.8566,MODERATE_DRIFT,False
EMP10281,wazir.tak22,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8745,28.12,0.8421,MODERATE_DRIFT,False
EMP12681,abha.borah44,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6385,24.58,0.8592,MODERATE_DRIFT,False
EMP12407,chavvi_chakrabarti3,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8368,27.55,0.8448,MODERATE_DRIFT,False
EMP10968,raksha.johal11,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3095,19.64,0.8842,STABLE,False
EMP11231,raagini.bail16,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.829,57.44,0.7231,HIGH_DRIFT,False
EMP11660,naksh.ramachandran75,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1944,32.92,0.82,MODERATE_DRIFT,False
EMP11709,bhavna.patel98,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1401,32.1,0.8237,MODERATE_DRIFT,False
EMP10155,qabil.chanda52,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3232,34.85,0.8115,MODERATE_DRIFT,False
EMP10304,tanay.bandi97,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1295,31.94,0.8244,MODERATE_DRIFT,False
EMP11963,sanya.ram80,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8947,28.42,0.8407,MODERATE_DRIFT,False
EMP11448,aishani.mandal32,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0967,31.45,0.8267,MODERATE_DRIFT,False
EMP11610,daksh.dhar53,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0158,30.24,0.8322,MODERATE_DRIFT,False
EMP12308,omaja.bhalla35,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.391,20.87,0.8779,MODERATE_DRIFT,False
EMP11457,noah.sood63,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6764,40.15,0.7889,MODERATE_DRIFT,False
EMP10575,mahika_choudhary53,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3502,20.25,0.881,MODERATE_DRIFT,False
EMP11991,harsh.talwar88,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7584,26.38,0.8505,MODERATE_DRIFT,False
EMP12651,aishani.pillai56,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3705,35.56,0.8084,MODERATE_DRIFT,False
EMP12704,vedhika.khatri69,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.8594,12.89,0.9209,STABLE,False
EMP12188,sai.puri51,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6014,24.02,0.862,MODERATE_DRIFT,False
EMP11264,nitesh.dugar74,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.0093,45.14,0.7687,MODERATE_DRIFT,False
EMP10843,amol.dayal53,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5948,38.92,0.794,MODERATE_DRIFT,False
EMP11344,zayyan.krishnan75,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8774,28.16,0.8419,MODERATE_DRIFT,False
EMP10269,alexander.sachar64,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8802,28.2,0.8417,MODERATE_DRIFT,False
EMP10629,ojasvi.majumdar45,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1721,17.58,0.8951,STABLE,False
EMP11033,ayushman.andra77,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9964,29.95,0.8336,MODERATE_DRIFT,False
EMP10286,hamsini.bandi7,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5728,38.59,0.7954,MODERATE_DRIFT,False
EMP12279,fiyaz.talwar66,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8849,28.27,0.8414,MODERATE_DRIFT,False
EMP10300,adweta.kaur27,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.604,54.06,0.7351,HIGH_DRIFT,False
EMP12248,darsh.choudhry88,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8989,28.48,0.8404,MODERATE_DRIFT,False
EMP11929,jagat_gulati29,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8424,27.64,0.8444,MODERATE_DRIFT,False
EMP11979,noah_dhar52,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3243,19.86,0.8831,STABLE,False
EMP10065,chandresh_prashad29,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8156,27.23,0.8463,MODERATE_DRIFT,False
EMP12288,vasatika.ravi8,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4312,36.47,0.8044,MODERATE_DRIFT,False
EMP10890,utkarsh.mand24,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3226,19.84,0.8832,STABLE,False
EMP11882,sai.garde41,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.613,24.2,0.8611,MODERATE_DRIFT,False
EMP12841,ekavir.menon22,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4758,22.14,0.8714,MODERATE_DRIFT,False
EMP11898,hemani.dada38,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0607,30.91,0.8291,MODERATE_DRIFT,False
EMP10230,sarthak.rajagopalan99,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0383,15.57,0.9059,STABLE,False
EMP10503,girish.dyal84,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5546,23.32,0.8655,MODERATE_DRIFT,False
EMP11399,rehaan.trivedi61,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7745,26.62,0.8493,MODERATE_DRIFT,False
EMP11442,reyansh.keer59,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9828,14.74,0.9105,STABLE,False
EMP11602,ekavir_nigam18,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2535,33.8,0.8161,MODERATE_DRIFT,False
EMP11313,gautami.sodhi74,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7161,25.74,0.8535,MODERATE_DRIFT,False
EMP11004,yamini.baral97,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1445,32.17,0.8234,MODERATE_DRIFT,False
EMP10836,mahika.dube81,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9197,13.8,0.9158,STABLE,False
EMP12093,aadhya.bahri88,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5245,22.87,0.8677,MODERATE_DRIFT,False
EMP10374,hemani_venkataraman88,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.8312,12.47,0.9233,STABLE,False
EMP11336,darpan.batra94,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6986,40.48,0.7875,MODERATE_DRIFT,False
EMP12177,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4643,21.96,0.8723,MODERATE_DRIFT,False
EMP11902,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6097,24.15,0.8613,MODERATE_DRIFT,False
EMP11921,warda.bhatt30,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.7278,40.92,0.7857,MODERATE_DRIFT,False
EMP12755,wriddhish_barad18,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8708,28.06,0.8424,MODERATE_DRIFT,False
EMP10751,robert.cherian10,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1878,32.82,0.8205,MODERATE_DRIFT,False
EMP10099,dev.kanda57,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.8467,42.7,0.7784,MODERATE_DRIFT,False
EMP11835,yashoda.nair8,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5045,37.57,0.7997,MODERATE_DRIFT,False
EMP10866,ayush.sami8,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3298,19.95,0.8826,STABLE,False
EMP10910,arya.srivastava79,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3453,20.18,0.8814,MODERATE_DRIFT,False
EMP11411,zaid.raval52,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,2.7633,41.45,0.7835,MODERATE_DRIFT,False
EMP10529,gagan.dyal1,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3735,20.6,0.8792,MODERATE_DRIFT,False
EMP10636,udyati.dubey36,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1611,17.42,0.896,STABLE,False
EMP10185,ojasvi.char85,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8724,28.09,0.8423,MODERATE_DRIFT,False
EMP11271,krishna.hayre68,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2572,18.86,0.8883,STABLE,False
EMP11498,lakshmi.biswas36,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.011,30.17,0.8326,MODERATE_DRIFT,False
EMP10931,sanaya.chaudhary66,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8556,27.83,0.8435,MODERATE_DRIFT,False
