session_id,present_in_iam,present_in_firewall,match_status
SID568263,True,False,UNMATCHED
SID925082,True,False,UNMATCHED
SID546226,False,True,UNMATCHED
SID269011,True,False,UNMATCHED
SID475217,True,False,UNMATCHED
SID426782,False,True,UNMATCHED
SID804293,True,False,UNMATCHED
SID618686,True,False,UNMATCHED
sid637992,False,True,UNMATCHED
sid618415,False,True,UNMATCHED
SID-226055,False,True,UNMATCHED
SID301251,False,True,UNMATCHED
SID414262,False,True,UNMATCHED
SID113590,True,False,UNMATCHED
SID647905,False,True,UNMATCHED
SID-184440,False,True,UNMATCHED
SID774674,True,False,UNMATCHED
SID860562,True,False,UNMATCHED
SID515660,False,True,UNMATCHED
SID416302,True,False,UNMATCHED
SID462185,False,True,UNMATCHED
SID685448,True,False,UNMATCHED
SID938298,True,False,UNMATCHED
SID-208980,False,True,UNMATCHED
SID779773,True,False,UNMATCHED
SID133665,True,False,UNMATCHED
SID637323,False,True,UNMATCHED
SID871715,False,True,UNMATCHED
SID774693,False,True,UNMATCHED
SID403671,False,True,UNMATCHED
sid150250,False,True,UNMATCHED
SID596942,True,False,UNMATCHED
SID218853,True,False,UNMATCHED
SID678304,True,False,UNMATCHED
SID977065,True,False,UNMATCHED
SID952010,False,True,UNMATCHED
SID473095,True,False,UNMATCHED
SID502004,False,True,UNMATCHED
SID622610,True,False,UNMATCHED
SID953010,False,True,UNMATCHED
SID355284,False,True,UNMATCHED
SID545853,False,True,UNMATCHED
SID665585,True,False,UNMATCHED
SID-793450,False,True,UNMATCHED
SID886673,True,False,UNMATCHED
SID632246,False,True,UNMATCHED
SID955776,False,True,UNMATCHED
SID-860166,True,False,UNMATCHED
SID892699,False,True,UNMATCHED
SID143103,True,False,UNMATCHED
SID193404,True,False,UNMATCHED
SID746195,False,True,UNMATCHED
SID733338,False,True,UNMATCHED
SID502595,False,True,UNMATCHED
SID395868,True,False,UNMATCHED
SID168767,False,True,UNMATCHED
SID801004,False,True,UNMATCHED
SID194428,False,True,UNMATCHED
SID-435781,True,False,UNMATCHED
SID486699,True,True,EXACT
SID727975,True,False,UNMATCHED
SID995209,False,True,UNMATCHED
SID520954,False,True,UNMATCHED
SID190127,True,False,UNMATCHED
SID676632,False,True,UNMATCHED
SID128032,False,True,UNMATCHED
SID-226780,False,True,UNMATCHED
SID951997,False,True,UNMATCHED
SID639882,False,True,UNMATCHED
SID595289,False,True,UNMATCHED
SID825253,False,True,UNMATCHED
SID373047,True,False,UNMATCHED
SID705121,False,True,UNMATCHED
SID776747,False,True,UNMATCHED
SID414218,True,False,UNMATCHED
SID561036,True,False,UNMATCHED
SID106518,False,True,UNMATCHED
SID880257,False,True,UNMATCHED
SID854027,False,True,UNMATCHED
SID383360,True,False,UNMATCHED
SID800650,False,True,UNMATCHED
SID435439,False,True,UNMATCHED
SID237477,False,True,UNMATCHED
SID463054,False,True,UNMATCHED
SID828775,False,True,UNMATCHED
SID252470,False,True,UNMATCHED
SID375402,True,False,UNMATCHED
SID275782,True,False,UNMATCHED
SID712347,False,True,UNMATCHED
SID335337,False,True,UNMATCHED
SID186563,True,False,UNMATCHED
SID777312,False,True,UNMATCHED
SID397183,False,True,UNMATCHED
SID275098,True,False,UNMATCHED
SID435748,False,True,UNMATCHED
SID496268,False,True,UNMATCHED
SID789910,False,True,UNMATCHED
SID259026,True,False,UNMATCHED
SID617531,True,False,UNMATCHED
SID314997,False,True,UNMATCHED
SID243667,False,True,UNMATCHED
SID477169,True,False,UNMATCHED
SID759423,False,True,UNMATCHED
SID-645550,False,True,UNMATCHED
SID-667233,False,True,UNMATCHED
SID674616,False,True,UNMATCHED
SID861409,False,True,UNMATCHED
SID657986,True,False,UNMATCHED
SID439825,True,False,UNMATCHED
SID429600,False,True,UNMATCHED
SID454394,False,True,UNMATCHED
SID865242,False,True,UNMATCHED
SID-653063,False,True,UNMATCHED
SID462340,True,False,UNMATCHED
SID258912,False,True,UNMATCHED
sid611154,False,True,UNMATCHED
SID118539,False,True,UNMATCHED
SID-718200,False,True,UNMATCHED
SID191129,False,True,UNMATCHED
sid271229,False,True,UNMATCHED
SID468968,False,True,UNMATCHED
SID813034,True,False,UNMATCHED
SID866637,False,True,UNMATCHED
SID-337979,True,False,UNMATCHED
SID725369,False,True,UNMATCHED
SID996333,False,True,UNMATCHED
SID878798,True,False,UNMATCHED
SID539716,True,False,UNMATCHED
SID-304121,True,False,UNMATCHED
SID904010,False,True,UNMATCHED
SID827250,False,True,UNMATCHED
SID970241,False,True,UNMATCHED
SID865939,False,True,UNMATCHED
SID818508,False,True,UNMATCHED
SID244164,False,True,UNMATCHED
SID677386,False,True,UNMATCHED
SID-867927,False,True,UNMATCHED
SID430061,True,False,UNMATCHED
SID118955,False,True,UNMATCHED
SID-798677,False,True,UNMATCHED
SID152734,True,False,UNMATCHED
SID831131,True,False,UNMATCHED
SID190274,True,False,UNMATCHED
sid734631,False,True,UNMATCHED
SID981115,True,False,UNMATCHED
sid485649,False,True,UNMATCHED
SID107796,True,False,UNMATCHED
SID829686,False,True,UNMATCHED
SID413068,False,True,UNMATCHED
SID712039,False,True,UNMATCHED
SID255001,False,True,UNMATCHED
SID718194,False,True,UNMATCHED
SID421758,False,True,UNMATCHED
SID-124200,False,True,UNMATCHED
SID703457,False,True,UNMATCHED
SID-969203,False,True,UNMATCHED
SID288752,False,True,UNMATCHED
SID467968,False,True,UNMATCHED
SID804094,True,False,UNMATCHED
SID595770,True,False,UNMATCHED
SID832997,False,True,UNMATCHED
SID278842,False,True,UNMATCHED
SID184435,False,True,UNMATCHED
SID384128,False,True,UNMATCHED
SID763294,False,True,UNMATCHED
SID805919,False,True,UNMATCHED
SID113776,False,True,UNMATCHED
SID987070,False,True,UNMATCHED
SID815020,False,True,UNMATCHED
SID670528,True,False,UNMATCHED
SID135985,True,False,UNMATCHED
SID419052,False,True,UNMATCHED
SID881272,True,False,UNMATCHED
SID224181,False,True,UNMATCHED
sid884290,False,True,UNMATCHED
SID500967,False,True,UNMATCHED
SID462245,False,True,UNMATCHED
SID358926,False,True,UNMATCHED
SID787067,False,True,UNMATCHED
SID258857,False,True,UNMATCHED
SID366008,True,False,UNMATCHED
SID383695,True,False,UNMATCHED
SID-832517,False,True,UNMATCHED
SID697327,False,True,UNMATCHED
SID699054,True,False,UNMATCHED
sid778473,False,True,UNMATCHED
SID630200,False,True,UNMATCHED
SID332050,False,True,UNMATCHED
SID928739,False,True,UNMATCHED
SID994295,False,True,UNMATCHED
SID373544,False,True,UNMATCHED
SID938105,False,True,UNMATCHED
SID847904,False,True,UNMATCHED
SID661465,False,True,UNMATCHED
SID671721,True,False,UNMATCHED
SID823984,False,True,UNMATCHED
sid953211,False,True,UNMATCHED
SID549916,False,True,UNMATCHED
SID588564,True,False,UNMATCHED
SID278630,False,True,UNMATCHED
SID921279,True,False,UNMATCHED
SID936569,False,True,UNMATCHED
SID384653,True,False,UNMATCHED
SID649650,False,True,UNMATCHED
SID340164,True,False,UNMATCHED
SID557645,False,True,UNMATCHED
SID608439,False,True,UNMATCHED
SID-755707,False,True,UNMATCHED
SID220638,False,True,UNMATCHED
SID790436,False,True,UNMATCHED
SID796034,True,False,UNMATCHED
SID772039,False,True,UNMATCHED
SID351712,False,True,UNMATCHED
SID972170,False,True,UNMATCHED
SID487371,False,True,UNMATCHED
SID134245,False,True,UNMATCHED
SID522960,True,False,UNMATCHED
SID352190,True,False,UNMATCHED
SID889051,True,False,UNMATCHED
SID675263,False,True,UNMATCHED
SID936391,False,True,UNMATCHED
SID306954,True,False,UNMATCHED
SID885326,False,True,UNMATCHED
SID722532,True,False,UNMATCHED
SID-983685,False,True,UNMATCHED
SID364436,True,False,UNMATCHED
SID394696,False,True,UNMATCHED
SID401676,False,True,UNMATCHED
SID634750,False,True,UNMATCHED
SID784983,False,True,UNMATCHED
SID774673,False,True,UNMATCHED
SID224326,False,True,UNMATCHED
SID826478,False,True,UNMATCHED
SID319325,False,True,UNMATCHED
SID404965,True,False,UNMATCHED
SID-393563,False,True,UNMATCHED
sid740286,False,True,UNMATCHED
SID704738,True,False,UNMATCHED
SID633679,False,True,UNMATCHED
SID515921,False,True,UNMATCHED
SID928120,True,False,UNMATCHED
SID215025,False,True,UNMATCHED
SID141861,False,True,UNMATCHED
SID663455,False,True,UNMATCHED
SID861160,False,True,UNMATCHED
SID324756,False,True,UNMATCHED
SID999178,True,False,UNMATCHED
SID876305,False,True,UNMATCHED
SID828155,False,True,UNMATCHED
SID611867,False,True,UNMATCHED
SID-789579,False,True,UNMATCHED
SID316974,False,True,UNMATCHED
SID409259,False,True,UNMATCHED
SID480156,False,True,UNMATCHED
SID547309,True,False,UNMATCHED
SID749336,True,False,UNMATCHED
SID667564,True,False,UNMATCHED
SID483736,True,False,UNMATCHED
SID741873,False,True,UNMATCHED
SID434617,False,True,UNMATCHED
SID546638,False,True,UNMATCHED
sid573958,False,True,UNMATCHED
SID463491,False,True,UNMATCHED
SID621760,False,True,UNMATCHED
SID325634,True,False,UNMATCHED
SID999490,False,True,UNMATCHED
SID881944,True,False,UNMATCHED
sid651850,False,True,UNMATCHED
SID542140,False,True,UNMATCHED
SID683247,False,True,UNMATCHED
SID757451,False,True,UNMATCHED
SID601840,False,True,UNMATCHED
SID544123,False,True,UNMATCHED
sid737316,False,True,UNMATCHED
SID241801,True,False,UNMATCHED
SID597370,False,True,UNMATCHED
SID489351,False,True,UNMATCHED
SID381769,False,True,UNMATCHED
SID520824,False,True,UNMATCHED
SID916535,False,True,UNMATCHED
SID234330,True,False,UNMATCHED
SID-580630,False,True,UNMATCHED
SID-900644,False,True,UNMATCHED
sid367124,False,True,UNMATCHED
SID972680,False,True,UNMATCHED
SID787582,True,False,UNMATCHED
SID590152,True,False,UNMATCHED
SID871090,False,True,UNMATCHED
SID243371,False,True,UNMATCHED
SID756066,True,False,UNMATCHED
SID511852,False,True,UNMATCHED
SID940175,True,False,UNMATCHED
SID810841,False,True,UNMATCHED
SID473844,False,True,UNMATCHED
SID862108,False,True,UNMATCHED
SID545951,False,True,UNMATCHED
SID361344,False,True,UNMATCHED
SID475079,False,True,UNMATCHED
SID-988742,True,False,UNMATCHED
SID142064,False,True,UNMATCHED
SID677151,False,True,UNMATCHED
SID695377,True,False,UNMATCHED
SID790964,False,True,UNMATCHED
SID577814,True,False,UNMATCHED
SID543520,False,True,UNMATCHED
SID958744,False,True,UNMATCHED
SID639285,False,True,UNMATCHED
SID629373,False,True,UNMATCHED
SID538950,True,False,UNMATCHED
SID522625,False,True,UNMATCHED
SID298253,True,False,UNMATCHED
SID814333,False,True,UNMATCHED
SID921481,False,True,UNMATCHED
SID684607,False,True,UNMATCHED
SID-743830,False,True,UNMATCHED
SID352493,False,True,UNMATCHED
SID795738,True,True,EXACT
SID853327,False,True,UNMATCHED
SID634773,True,False,UNMATCHED
SID565667,False,True,UNMATCHED
SID626069,False,True,UNMATCHED
SID378129,False,True,UNMATCHED
SID696357,False,True,UNMATCHED
SID-372348,False,True,UNMATCHED
SID275972,True,False,UNMATCHED
sid192556,False,True,UNMATCHED
SID554429,False,True,UNMATCHED
SID-729338,False,True,UNMATCHED
SID473983,False,True,UNMATCHED
SID788130,False,True,UNMATCHED
SID938251,False,True,UNMATCHED
SID197752,False,True,UNMATCHED
SID628473,False,True,UNMATCHED
SID587602,True,False,UNMATCHED
SID978974,False,True,UNMATCHED
SID171218,False,True,UNMATCHED
SID654603,False,True,UNMATCHED
SID885373,False,True,UNMATCHED
SID118410,False,True,UNMATCHED
SID973816,False,True,UNMATCHED
SID396630,True,False,UNMATCHED
SID316609,False,True,UNMATCHED
SID175667,False,True,UNMATCHED
SID-900056,False,True,UNMATCHED
SID-758935,False,True,UNMATCHED
SID160163,False,True,UNMATCHED
SID915722,False,True,UNMATCHED
SID790418,False,True,UNMATCHED
SID265522,False,True,UNMATCHED
SID371350,False,True,UNMATCHED
SID-140107,False,True,UNMATCHED
SID322914,True,False,UNMATCHED
SID297368,False,True,UNMATCHED
SID127039,False,True,UNMATCHED
SID445352,False,True,UNMATCHED
SID602846,False,True,UNMATCHED
SID826524,False,True,UNMATCHED
SID450006,False,True,UNMATCHED
SID216131,True,False,UNMATCHED
SID522202,False,True,UNMATCHED
SID670740,False,True,UNMATCHED
SID186021,False,True,UNMATCHED
SID-522387,False,True,UNMATCHED
SID751767,False,True,UNMATCHED
SID636264,False,True,UNMATCHED
SID-985842,True,False,UNMATCHED
SID733345,True,True,EXACT
sid892894,False,True,UNMATCHED
SID503110,False,True,UNMATCHED
SID131481,False,True,UNMATCHED
SID363251,True,False,UNMATCHED
SID973828,True,False,UNMATCHED
SID548711,False,True,UNMATCHED
sid966209,False,True,UNMATCHED
SID815659,False,True,UNMATCHED
SID590393,False,True,UNMATCHED
SID172302,False,True,UNMATCHED
sid156054,False,True,UNMATCHED
SID271504,False,True,UNMATCHED
SID695868,True,False,UNMATCHED
SID275187,True,False,UNMATCHED
SID288893,False,True,UNMATCHED
SID115152,False,True,UNMATCHED
SID301785,False,True,UNMATCHED
SID570759,False,True,UNMATCHED
SID324813,False,True,UNMATCHED
SID607458,True,False,UNMATCHED
SID522481,False,True,UNMATCHED
SID219683,True,True,EXACT
SID884835,False,True,UNMATCHED
SID-166257,False,True,UNMATCHED
SID-155628,False,True,UNMATCHED
SID485506,True,False,UNMATCHED
SID660811,True,False,UNMATCHED
SID918189,False,True,UNMATCHED
sid402920,False,True,UNMATCHED
SID866149,False,True,UNMATCHED
SID551852,False,True,UNMATCHED
SID129519,False,True,UNMATCHED
SID367571,True,False,UNMATCHED
SID758748,True,False,UNMATCHED
sid735832,False,True,UNMATCHED
SID924179,False,True,UNMATCHED
SID996806,True,False,UNMATCHED
SID-528379,False,True,UNMATCHED
SID885577,False,True,UNMATCHED
SID645461,False,True,UNMATCHED
SID961216,True,False,UNMATCHED
SID828808,False,True,UNMATCHED
SID891315,False,True,UNMATCHED
SID238805,False,True,UNMATCHED
SID-540347,True,False,UNMATCHED
SID411493,False,True,UNMATCHED
SID887679,False,True,UNMATCHED
SID-681858,False,True,UNMATCHED
SID416114,False,True,UNMATCHED
SID843574,False,True,UNMATCHED
SID301303,True,False,UNMATCHED
SID-192903,False,True,UNMATCHED
SID552701,True,False,UNMATCHED
sid550939,False,True,UNMATCHED
SID975728,False,True,UNMATCHED
SID667701,True,False,UNMATCHED
SID576413,True,False,UNMATCHED
SID561955,False,True,UNMATCHED
SID640268,True,False,UNMATCHED
SID625908,False,True,UNMATCHED
SID691234,True,False,UNMATCHED
sid274652,False,True,UNMATCHED
SID851819,False,True,UNMATCHED
SID366486,True,False,UNMATCHED
SID636703,True,False,UNMATCHED
SID496714,False,True,UNMATCHED
SID542528,True,False,UNMATCHED
SID921536,False,True,UNMATCHED
SID613251,False,True,UNMATCHED
SID100380,False,True,UNMATCHED
SID305092,False,True,UNMATCHED
SID614339,True,False,UNMATCHED
SID690441,False,True,UNMATCHED
SID268418,False,True,UNMATCHED
SID537984,False,True,UNMATCHED
SID189607,True,False,UNMATCHED
SID982630,False,True,UNMATCHED
SID900133,False,True,UNMATCHED
sid302925,False,True,UNMATCHED
SID-408661,False,True,UNMATCHED
SID-533440,True,False,UNMATCHED
SID571760,False,True,UNMATCHED
SID458279,False,True,UNMATCHED
SID533427,False,True,UNMATCHED
SID349000,False,True,UNMATCHED
SID532261,False,True,UNMATCHED
SID-330498,False,True,UNMATCHED
sid967209,False,True,UNMATCHED
SID342203,False,True,UNMATCHED
SID310274,False,True,UNMATCHED
SID490752,True,False,UNMATCHED
SID728805,True,False,UNMATCHED
sid505323,False,True,UNMATCHED
SID456181,False,True,UNMATCHED
SID-209821,False,True,UNMATCHED
SID293139,False,True,UNMATCHED
SID614162,False,True,UNMATCHED
SID237577,True,False,UNMATCHED
SID188848,False,True,UNMATCHED
SID643219,False,True,UNMATCHED
SID-777761,False,True,UNMATCHED
SID164831,True,False,UNMATCHED
SID880458,True,False,UNMATCHED
SID236309,False,True,UNMATCHED
SID194723,False,True,UNMATCHED
SID874816,False,True,UNMATCHED
SID228218,False,True,UNMATCHED
SID962557,True,False,UNMATCHED
SID895451,False,True,UNMATCHED
SID156578,False,True,UNMATCHED
SID528943,True,False,UNMATCHED
SID695589,True,False,UNMATCHED
SID346767,True,False,UNMATCHED
sid325009,False,True,UNMATCHED
SID172154,False,True,UNMATCHED
SID-728953,False,True,UNMATCHED
SID567753,False,True,UNMATCHED
SID463798,False,True,UNMATCHED
SID370661,False,True,UNMATCHED
SID308473,True,False,UNMATCHED
SID743719,False,True,UNMATCHED
sid637608,False,True,UNMATCHED
SID373832,True,False,UNMATCHED
sid319764,False,True,UNMATCHED
SID244080,True,False,UNMATCHED
SID321186,False,True,UNMATCHED
SID140753,False,True,UNMATCHED
SID453114,False,True,UNMATCHED
SID464546,True,False,UNMATCHED
sid791377,False,True,UNMATCHED
SID434316,False,True,UNMATCHED
SID681728,False,True,UNMATCHED
SID276290,False,True,UNMATCHED
SID624854,False,True,UNMATCHED
SID527322,True,False,UNMATCHED
SID-456928,False,True,UNMATCHED
SID554399,False,True,UNMATCHED
SID272534,False,True,UNMATCHED
SID-560816,False,True,UNMATCHED
SID569556,False,True,UNMATCHED
SID160542,False,True,UNMATCHED
SID883363,False,True,UNMATCHED
SID973522,False,True,UNMATCHED
SID324520,False,True,UNMATCHED
SID149482,False,True,UNMATCHED
SID631391,False,True,UNMATCHED
SID237481,False,True,UNMATCHED
SID299773,False,True,UNMATCHED
SID648665,True,False,UNMATCHED
SID453474,False,True,UNMATCHED
SID811281,False,True,UNMATCHED
SID604358,False,True,UNMATCHED
SID632840,True,False,UNMATCHED
SID476408,False,True,UNMATCHED
SID236967,False,True,UNMATCHED
SID434011,True,False,UNMATCHED
SID360629,False,True,UNMATCHED
SID110202,False,True,UNMATCHED
SID464876,True,False,UNMATCHED
SID420065,False,True,UNMATCHED
SID305397,False,True,UNMATCHED
SID238564,False,True,UNMATCHED
SID475236,True,False,UNMATCHED
SID487024,False,True,UNMATCHED
SID731336,False,True,UNMATCHED
SID-428449,False,True,UNMATCHED
SID303013,True,False,UNMATCHED
SID699964,False,True,UNMATCHED
SID444312,False,True,UNMATCHED
SID495654,True,False,UNMATCHED
SID-673679,False,True,UNMATCHED
SID742244,False,True,UNMATCHED
SID343969,False,True,UNMATCHED
SID399353,True,False,UNMATCHED
SID192261,False,True,UNMATCHED
SID385749,False,True,UNMATCHED
SID818061,True,False,UNMATCHED
SID934955,False,True,UNMATCHED
SID288624,False,True,UNMATCHED
SID660221,False,True,UNMATCHED
SID665170,False,True,UNMATCHED
SID539462,False,True,UNMATCHED
SID550530,False,True,UNMATCHED
SID166807,False,True,UNMATCHED
SID104100,False,True,UNMATCHED
SID738294,False,True,UNMATCHED
SID224256,False,True,UNMATCHED
SID601743,True,True,EXACT
SID925241,True,False,UNMATCHED
SID551742,False,True,UNMATCHED
SID558992,True,False,UNMATCHED
SID175454,False,True,UNMATCHED
SID802538,True,False,UNMATCHED
SID231003,True,False,UNMATCHED
SID381456,True,False,UNMATCHED
SID224046,False,True,UNMATCHED
SID656592,False,True,UNMATCHED
SID860410,False,True,UNMATCHED
SID831656,False,True,UNMATCHED
SID821610,True,False,UNMATCHED
SID674753,False,True,UNMATCHED
SID102586,True,False,UNMATCHED
SID292566,False,True,UNMATCHED
SID485508,False,True,UNMATCHED
SID423164,False,True,UNMATCHED
SID321109,False,True,UNMATCHED
SID327398,True,False,UNMATCHED
SID428793,False,True,UNMATCHED
SID994384,False,True,UNMATCHED
SID238255,True,False,UNMATCHED
SID332341,False,True,UNMATCHED
SID824553,False,True,UNMATCHED
SID325397,False,True,UNMATCHED
SID996816,False,True,UNMATCHED
SID-963927,False,True,UNMATCHED
sid577438,False,True,UNMATCHED
SID983687,False,True,UNMATCHED
SID475752,False,True,UNMATCHED
SID-102205,False,True,UNMATCHED
SID812988,False,True,UNMATCHED
SID724402,False,True,UNMATCHED
SID746310,True,False,UNMATCHED
SID111893,False,True,UNMATCHED
SID443281,True,False,UNMATCHED
SID777571,False,True,UNMATCHED
SID223115,False,True,UNMATCHED
SID603453,False,True,UNMATCHED
SID782859,False,True,UNMATCHED
SID861756,True,False,UNMATCHED
SID560070,False,True,UNMATCHED
SID214180,False,True,UNMATCHED
SID868474,False,True,UNMATCHED
SID290528,False,True,UNMATCHED
SID953913,False,True,UNMATCHED
SID185955,False,True,UNMATCHED
SID925758,False,True,UNMATCHED
SID257945,True,False,UNMATCHED
SID927197,True,False,UNMATCHED
SID824242,False,True,UNMATCHED
SID983149,False,True,UNMATCHED
SID689997,True,False,UNMATCHED
SID735301,False,True,UNMATCHED
SID726852,False,True,UNMATCHED
SID659061,True,False,UNMATCHED
SID154561,False,True,UNMATCHED
SID910395,False,True,UNMATCHED
SID285340,True,False,UNMATCHED
SID315771,True,False,UNMATCHED
SID839616,False,True,UNMATCHED
SID863713,True,False,UNMATCHED
SID633213,False,True,UNMATCHED
SID612680,False,True,UNMATCHED
SID466092,True,False,UNMATCHED
SID935887,False,True,UNMATCHED
SID765157,True,False,UNMATCHED
SID461508,True,False,UNMATCHED
SID776953,True,False,UNMATCHED
SID107737,True,False,UNMATCHED
SID751704,False,True,UNMATCHED
SID898141,False,True,UNMATCHED
SID-584568,False,True,UNMATCHED
SID135462,False,True,UNMATCHED
SID531103,True,False,UNMATCHED
SID399699,False,True,UNMATCHED
