event_id,event_timestamp,event_type,event_category,user_id,hostname,device_id,session_id,source_ip,destination_ip,department,severity,action,source_dataset,source_record_id,data_quality_status,resolution_confidence
IAM00014718,2026-08-25 15:18:14,login_success,AUTHENTICATION,EMP12183,LPT-12183,DEV82756,SID939731,Unknown,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00014718,UNKNOWN,EXACT
IAM00007708,2026-08-24 14:24:30,login_success,AUTHENTICATION,EMP12178,VDR-12178,DEV32915,SID686280,Unknown,Unknown,Finance,Medium,LOGIN_SUCCESS,IAM,IAM00007708,UNKNOWN,EXACT
IAM00008327,2026-08-04 00:00:00,login_success,AUTHENTICATION,EMP11359,LPT-11359,DEV66547,SID416110,Unknown,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00008327,UNKNOWN,EXACT
IAM00014978,2026-08-12 17:52:03,login_success,AUTHENTICATION,EMP11600,VDR-11600,DEV60738,SID225227,50.131.239.29,Unknown,Procurement,Low,LOGIN_SUCCESS,IAM,IAM00014978,REPAIRED,EXACT
IAM00005221,2026-08-14 03:12:00,login_success,AUTHENTICATION,EMP11281,LPT-11281,Unknown,SID927833,183.76.71.185,Unknown,Unknown,Info,LOGIN_SUCCESS,IAM,IAM00005221,REPAIRED,EXACT
IAM00006183,Unknown,login_failed,AUTHENTICATION,EMP11171,WS-11171,Unknown,Unknown,155.255.94.160,Unknown,Sales,Medium,LOGIN_FAILED,IAM,IAM00006183,UNKNOWN,EXACT
IAM00005509,2026-08-30 19:29:00,login_success,AUTHENTICATION,EMP12494,LPT-12494,DEV21139,Unknown,Unknown,Unknown,Sales,High,LOGIN_SUCCESS,IAM,IAM00005509,UNKNOWN,EXACT
IAM00007325,2026-08-08 13:18:50,other,AUTHENTICATION,EMP11581,VDR-11581,Unknown,Unknown,Unknown,Unknown,Marketing,High,OTHER,IAM,IAM00007325,UNKNOWN,EXACT
IAM00008949,2026-08-14 10:40:55,other,AUTHENTICATION,EMP12454,WS-12454,Unknown,Unknown,172.16.147.52,Unknown,Procurement,Info,OTHER,IAM,IAM00008949,REPAIRED,EXACT
IAM00008188,2026-08-29 03:41:00,other,AUTHENTICATION,EMP10568,WS-10568,DEV68085,Unknown,Unknown,Unknown,Sales,High,OTHER,IAM,IAM00008188,UNKNOWN,EXACT
IAM00002455,2026-08-11 19:04:45,login_failed,AUTHENTICATION,EMP10531,WS-10531,DEV99208,Unknown,Unknown,Unknown,Procurement,Low,LOGIN_FAILED,IAM,IAM00002455,UNKNOWN,EXACT
IAM00001498,2026-08-21 07:13:00,login_success,AUTHENTICATION,EMP12459,LPT-12459,DEV10071,SID769754,Unknown,Unknown,Operations,Medium,LOGIN_SUCCESS,IAM,IAM00001498,UNKNOWN,EXACT
IAM00001501,2026-02-09 13:11:00,login_failed,AUTHENTICATION,EMP12788,WS-12788,DEV47566,Unknown,172.16.139.239,Unknown,Marketing,Medium,LOGIN_FAILED,IAM,IAM00001501,REPAIRED,EXACT
IAM00006169,2026-08-29 00:00:00,login_failed,AUTHENTICATION,EMP11769,WS-11769,DEV61724,Unknown,Unknown,Unknown,IT,Medium,LOGIN_FAILED,IAM,IAM00006169,UNKNOWN,EXACT
IAM00019058,2026-08-10 18:26:58,other,AUTHENTICATION,EMP11096,VDR-11096,DEV33584,Unknown,Unknown,Unknown,Human Resources,Medium,OTHER,IAM,IAM00019058,UNKNOWN,EXACT
IAM00010542,2026-08-14 20:58:50,login_failed,AUTHENTICATION,EMP11273,VDR-11273,DEV88085,SID797050,Unknown,Unknown,Operations,Info,LOGIN_FAILED,IAM,IAM00010542,UNKNOWN,EXACT
IAM00011803,2026-08-06 10:54:17,login_success,AUTHENTICATION,EMP10143,VDR-10143,DEV73201,SID867136,66.227.2.240,Unknown,Customer Support,High,LOGIN_SUCCESS,IAM,IAM00011803,REPAIRED,EXACT
IAM00016199,2026-09-01 18:52:42,login_success,AUTHENTICATION,EMP11144,VDR-11144,DEV45933,SID755856,192.168.174.189,Unknown,Customer Support,Medium,LOGIN_SUCCESS,IAM,IAM00016199,REPAIRED,EXACT
IAM00010668,2026-08-19 20:17:53,login_failed,AUTHENTICATION,EMP10514,VDR-10514,DEV84732,Unknown,Unknown,Unknown,Brand,Medium,LOGIN_FAILED,IAM,IAM00010668,UNKNOWN,EXACT
IAM00008152,Unknown,login_failed,AUTHENTICATION,EMP12962,LPT-12962,DEV13579,Unknown,Unknown,Unknown,Human Resources,Low,LOGIN_FAILED,IAM,IAM00008152,UNKNOWN,EXACT
IAM00018613,2026-09-04 08:10:32,login_success,AUTHENTICATION,EMP12584,Unknown,DEV99996,SID570369,192.168.188.219,Unknown,Operations,Low,LOGIN_SUCCESS,IAM,IAM00018613,REPAIRED,EXACT
IAM00001451,2026-08-20 14:54:23,login_success,AUTHENTICATION,EMP11024,LPT-11024,DEV32359,SID524601,Unknown,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00001451,UNKNOWN,EXACT
IAM00005029,2026-06-08 01:45:00,login_success,AUTHENTICATION,EMP12776,VDR-12776,DEV19269,Unknown,Unknown,Unknown,IT,Info,LOGIN_SUCCESS,IAM,IAM00005029,UNKNOWN,EXACT
IAM00010880,2026-08-23 22:46:16,other,AUTHENTICATION,EMP10843,VDR-10843,DEV28423,Unknown,20.106.234.63,Unknown,Operations,High,OTHER,IAM,IAM00010880,REPAIRED,EXACT
IAM00001008,2026-08-15 00:18:33,login_success,AUTHENTICATION,EMP10083,LPT-10083,Unknown,SID598231,Unknown,Unknown,Unknown,Info,LOGIN_SUCCESS,IAM,IAM00001008,UNKNOWN,EXACT
IAM00003842,2026-08-10 11:26:53,login_success,AUTHENTICATION,EMP12064,WS-12064,DEV57603,SID857772,192.168.190.67,Unknown,R&D,Info,LOGIN_SUCCESS,IAM,IAM00003842,REPAIRED,EXACT
IAM00009204,2026-08-18 16:35:03,login_success,AUTHENTICATION,EMP10289,LPT-10289,DEV59807,SID239477,112.113.246.240,Unknown,Human Resources,Info,LOGIN_SUCCESS,IAM,IAM00009204,IMPUTED,EXACT
IAM00006733,2026-09-08 19:01:18,login_success,AUTHENTICATION,EMP10814,WS-10814,DEV62510,SID731208,Unknown,Unknown,Human Resources,Medium,LOGIN_SUCCESS,IAM,IAM00006733,UNKNOWN,EXACT
IAM00002781,2026-08-22 00:00:00,login_success,AUTHENTICATION,EMP10322,VDR-10322,DEV67850,SID515404,192.168.30.223,Unknown,Support,Info,LOGIN_SUCCESS,IAM,IAM00002781,REPAIRED,EXACT
IAM00007412,2026-09-06 14:59:39,login_success,AUTHENTICATION,EMP11090,VDR-11090,DEV88139,Unknown,192.168.192.65,Unknown,Legal,Medium,LOGIN_SUCCESS,IAM,IAM00007412,REPAIRED,EXACT
IAM00004460,2026-08-22 21:30:18,other,AUTHENTICATION,EMP12860,LPT-12860,DEV39154,Unknown,166.47.167.67,Unknown,Marketing,Low,OTHER,IAM,IAM00004460,REPAIRED,EXACT
IAM00006702,Unknown,login_failed,AUTHENTICATION,EMP10980,LPT-10980,DEV76467,SID122595,162.11.231.238,Unknown,Procurement,Low,LOGIN_FAILED,IAM,IAM00006702,UNKNOWN,EXACT
IAM00012224,2026-08-21 23:50:00,login_success,AUTHENTICATION,EMP12893,VDR-12893,Unknown,SID610529,Unknown,Unknown,Customer Support,Low,LOGIN_SUCCESS,IAM,IAM00012224,UNKNOWN,EXACT
IAM00005863,2026-08-04 00:56:49,login_success,AUTHENTICATION,EMP10682,LPT-10682,DEV28837,SID723686,172.16.86.182,Unknown,Innovation,Low,LOGIN_SUCCESS,IAM,IAM00005863,VALID,EXACT
IAM00008233,Unknown,other,AUTHENTICATION,EMP11789,LPT-11789,DEV82575,Unknown,33.27.31.78,Unknown,Operations,Medium,OTHER,IAM,IAM00008233,UNKNOWN,EXACT
IAM00007018,2026-08-03 03:03:48,login_success,AUTHENTICATION,EMP10989,LPT-10989,DEV27143,SID989056,Unknown,Unknown,Legal,Medium,LOGIN_SUCCESS,IAM,IAM00007018,UNKNOWN,EXACT
IAM00008128,2026-09-05 01:15:43,login_success,AUTHENTICATION,EMP11190,LPT-11190,DEV54436,SID774439,172.16.67.100,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00008128,REPAIRED,EXACT
IAM00012122,2026-06-08 00:28:00,login_success,AUTHENTICATION,EMP11871,WS-11871,Unknown,Unknown,90.154.4.237,Unknown,Operations,High,LOGIN_SUCCESS,IAM,IAM00012122,REPAIRED,EXACT
IAM00016141,2026-09-02 10:01:57,other,AUTHENTICATION,EMP12377,Unknown,DEV53354,Unknown,Unknown,Unknown,Support,High,OTHER,IAM,IAM00016141,UNKNOWN,EXACT
IAM00013832,2026-08-18 00:00:00,login_success,AUTHENTICATION,EMP10561,VDR-10561,Unknown,SID249543,123.176.56.190,Unknown,Marketing,Info,LOGIN_SUCCESS,IAM,IAM00013832,REPAIRED,EXACT
IAM00016891,2026-08-17 01:02:10,login_success,AUTHENTICATION,EMP10393,WS-10393,DEV44226,SID182566,Unknown,Unknown,IT,Low,LOGIN_SUCCESS,IAM,IAM00016891,UNKNOWN,EXACT
IAM00000077,2026-08-21 00:00:00,login_success,AUTHENTICATION,EMP12160,VDR-12160,DEV80492,SID766589,192.168.130.106,Unknown,IT,Medium,LOGIN_SUCCESS,IAM,IAM00000077,REPAIRED,EXACT
IAM00002007,2026-08-21 05:10:55,login_failed,AUTHENTICATION,EMP10670,LPT-10670,Unknown,SID777332,Unknown,Unknown,IT,Low,LOGIN_FAILED,IAM,IAM00002007,UNKNOWN,EXACT
IAM00012982,2026-08-08 08:15:05,login_success,AUTHENTICATION,EMP10194,LPT-10194,DEV40932,SID854600,Unknown,Unknown,Innovation,High,LOGIN_SUCCESS,IAM,IAM00012982,UNKNOWN,EXACT
IAM00005755,2026-04-09 21:12:00,login_success,AUTHENTICATION,EMP11801,LPT-11801,DEV21792,SID131047,192.168.144.220,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00005755,VALID,EXACT
IAM00015446,2026-08-15 00:00:00,login_success,AUTHENTICATION,EMP12928,VDR-12928,DEV43330,SID726163,Unknown,Unknown,Human Resources,Low,LOGIN_SUCCESS,IAM,IAM00015446,UNKNOWN,EXACT
IAM00003481,2026-12-08 16:50:00,login_success,AUTHENTICATION,EMP11119,WS-11119,DEV59688,SID293522,Unknown,Unknown,Operations,Info,LOGIN_SUCCESS,IAM,IAM00003481,UNKNOWN,EXACT
IAM00011135,2026-08-29 00:00:00,login_success,AUTHENTICATION,EMP12582,LPT-12582,DEV63947,SID321656,Unknown,Unknown,Sales,Medium,LOGIN_SUCCESS,IAM,IAM00011135,UNKNOWN,EXACT
IAM00010188,2026-09-02 10:42:50,login_failed,AUTHENTICATION,EMP10508,WS-10508,DEV87337,Unknown,192.168.22.164,Unknown,Unknown,Medium,LOGIN_FAILED,IAM,IAM00010188,VALID,EXACT
IAM00008334,2026-08-18 06:25:00,login_failed,AUTHENTICATION,EMP11237,VDR-11237,DEV45608,Unknown,135.129.174.182,Unknown,Legal,Medium,LOGIN_FAILED,IAM,IAM00008334,VALID,EXACT
IAM00007788,2026-08-24 06:33:00,login_success,AUTHENTICATION,EMP10336,WS-10336,Unknown,SID214447,192.168.69.184,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00007788,REPAIRED,EXACT
IAM00016886,2026-08-10 00:00:00,login_failed,AUTHENTICATION,EMP10661,LPT-10661,DEV48074,Unknown,Unknown,Unknown,R&D,High,LOGIN_FAILED,IAM,IAM00016886,UNKNOWN,EXACT
IAM00017759,2026-09-07 16:15:22,login_failed,AUTHENTICATION,EMP12161,WS-12161,DEV94884,SID906451,Unknown,Unknown,Unknown,Medium,LOGIN_FAILED,IAM,IAM00017759,UNKNOWN,EXACT
IAM00004432,2026-09-03 21:44:40,login_success,AUTHENTICATION,EMP11378,VDR-11378,DEV55705,SID203023,Unknown,Unknown,Legal,Low,LOGIN_SUCCESS,IAM,IAM00004432,UNKNOWN,EXACT
IAM00005769,2026-08-07 12:23:45,login_success,AUTHENTICATION,EMP11336,WS-11336,DEV98862,SID191595,172.16.29.83,Unknown,Unknown,Low,LOGIN_SUCCESS,IAM,IAM00005769,REPAIRED,EXACT
IAM00009814,Unknown,other,AUTHENTICATION,EMP11696,WS-11696,DEV46769,Unknown,Unknown,Unknown,Sales,Low,OTHER,IAM,IAM00009814,UNKNOWN,EXACT
IAM00008159,2026-08-19 11:17:13,login_failed,AUTHENTICATION,EMP11965,LPT-11965,DEV86881,SID970012,159.113.0.100,Unknown,R&D,Info,LOGIN_FAILED,IAM,IAM00008159,IMPUTED,EXACT
IAM00016345,2026-08-18 21:50:50,login_success,AUTHENTICATION,EMP10203,VDR-10203,DEV93859,SID665635,172.16.49.3,Unknown,Customer Support,Info,LOGIN_SUCCESS,IAM,IAM00016345,REPAIRED,EXACT
IAM00002425,2026-09-04 21:16:02,login_success,AUTHENTICATION,EMP11319,LPT-11319,DEV55330,SID869772,Unknown,Unknown,Procurement,Medium,LOGIN_SUCCESS,IAM,IAM00002425,UNKNOWN,EXACT
IAM00013795,2026-09-02 20:30:02,login_success,AUTHENTICATION,EMP11701,LPT-11701,DEV45750,SID574566,192.168.101.161,Unknown,Procurement,High,LOGIN_SUCCESS,IAM,IAM00013795,VALID,EXACT
IAM00002301,Unknown,login_failed,AUTHENTICATION,EMP10822,LPT-10822,DEV82963,Unknown,Unknown,Unknown,R&D,Medium,LOGIN_FAILED,IAM,IAM00002301,UNKNOWN,EXACT
IAM00015949,2026-08-11 23:46:38,other,AUTHENTICATION,EMP11915,WS-11915,DEV56779,Unknown,192.168.213.167,Unknown,Unknown,Medium,OTHER,IAM,IAM00015949,REPAIRED,EXACT
IAM00007404,2026-01-09 08:11:00,login_failed,AUTHENTICATION,EMP12035,WS-12035,DEV61299,Unknown,Unknown,Unknown,Call Center,Medium,LOGIN_FAILED,IAM,IAM00007404,UNKNOWN,EXACT
IAM00012837,Unknown,login_success,AUTHENTICATION,EMP10519,VDR-10519,DEV87640,SID218259,Unknown,Unknown,Unknown,Low,LOGIN_SUCCESS,IAM,IAM00012837,UNKNOWN,EXACT
IAM00015350,2026-09-05 23:54:40,login_success,AUTHENTICATION,EMP11073,WS-11073,DEV46747,SID626372,122.145.113.107,Unknown,IT Support,Low,LOGIN_SUCCESS,IAM,IAM00015350,VALID,EXACT
IAM00005062,2026-02-08 15:07:00,login_failed,AUTHENTICATION,EMP11246,LPT-11246,DEV19103,SID370589,172.16.51.47,Unknown,IT,Info,LOGIN_FAILED,IAM,IAM00005062,REPAIRED,EXACT
IAM00009391,2026-08-02 12:25:22,login_success,AUTHENTICATION,EMP12340,WS-12340,Unknown,SID127487,Unknown,Unknown,IT Support,Low,LOGIN_SUCCESS,IAM,IAM00009391,UNKNOWN,EXACT
IAM00017133,2026-08-31 02:52:15,other,AUTHENTICATION,EMP10322,VDR-10322,DEV67850,Unknown,110.181.228.186,Unknown,Unknown,Low,OTHER,IAM,IAM00017133,REPAIRED,EXACT
IAM00009633,2026-08-15 07:07:01,login_failed,AUTHENTICATION,EMP11823,WS-11823,DEV66807,Unknown,112.241.192.204,Unknown,Unknown,High,LOGIN_FAILED,IAM,IAM00009633,VALID,EXACT
IAM00009510,Unknown,login_success,AUTHENTICATION,EMP10988,WS-10988,DEV41476,SID127421,Unknown,Unknown,Operations,Info,LOGIN_SUCCESS,IAM,IAM00009510,UNKNOWN,EXACT
IAM00001484,2026-08-19 11:56:00,login_failed,AUTHENTICATION,EMP11279,VDR-11279,Unknown,Unknown,Unknown,Unknown,Customer Support,Medium,LOGIN_FAILED,IAM,IAM00001484,UNKNOWN,EXACT
IAM00005590,2026-09-08 19:57:14,login_failed,AUTHENTICATION,EMP12116,LPT-12116,DEV72259,SID994989,172.16.53.251,Unknown,Customer Support,Info,LOGIN_FAILED,IAM,IAM00005590,IMPUTED,EXACT
IAM00008301,2026-08-28 07:53:51,login_failed,AUTHENTICATION,EMP11609,LPT-11609,DEV56969,Unknown,172.16.51.125,Unknown,Operations,High,LOGIN_FAILED,IAM,IAM00008301,REPAIRED,EXACT
IAM00019653,2026-08-20 08:49:32,other,AUTHENTICATION,EMP11190,LPT-11190,DEV54436,Unknown,212.60.23.131,Unknown,Unknown,Low,OTHER,IAM,IAM00019653,REPAIRED,EXACT
IAM00006789,2026-08-14 00:00:00,login_success,AUTHENTICATION,EMP11916,VDR-11916,DEV46078,SID453312,172.16.238.204,Unknown,Human Resources,High,LOGIN_SUCCESS,IAM,IAM00006789,VALID,EXACT
IAM00003866,2026-08-18 05:57:27,login_failed,AUTHENTICATION,EMP10983,Unknown,Unknown,Unknown,10.197.77.0,Unknown,R&D,Medium,LOGIN_FAILED,IAM,IAM00003866,REPAIRED,EXACT
IAM00008482,2026-08-06 09:16:48,login_success,AUTHENTICATION,EMP11907,LPT-11907,DEV42097,SID921581,172.16.95.73,Unknown,Legal,Low,LOGIN_SUCCESS,IAM,IAM00008482,REPAIRED,EXACT
IAM00015215,2026-08-07 22:16:21,login_failed,AUTHENTICATION,EMP11163,LPT-11163,DEV24435,Unknown,Unknown,Unknown,Unknown,Medium,LOGIN_FAILED,IAM,IAM00015215,UNKNOWN,EXACT
IAM00004909,2026-08-04 07:39:19,login_success,AUTHENTICATION,EMP12458,VDR-12458,Unknown,SID404728,172.16.105.192,Unknown,Legal,Low,LOGIN_SUCCESS,IAM,IAM00004909,VALID,EXACT
IAM00003679,2026-06-09 09:02:00,login_failed,AUTHENTICATION,EMP10781,WS-10781,DEV17213,SID952001,Unknown,Unknown,R&D,Medium,LOGIN_FAILED,IAM,IAM00003679,UNKNOWN,EXACT
IAM00016865,Unknown,login_success,AUTHENTICATION,EMP11104,WS-11104,DEV83877,SID683033,Unknown,Unknown,Marketing,Low,LOGIN_SUCCESS,IAM,IAM00016865,UNKNOWN,EXACT
IAM00000743,2026-08-26 00:00:00,login_failed,AUTHENTICATION,EMP12610,Unknown,Unknown,SID627213,Unknown,Unknown,Call Center,Medium,LOGIN_FAILED,IAM,IAM00000743,UNKNOWN,EXACT
IAM00000244,2026-08-14 00:53:19,login_success,AUTHENTICATION,EMP12695,WS-12695,DEV73210,SID476474,Unknown,Unknown,IT,Info,LOGIN_SUCCESS,IAM,IAM00000244,UNKNOWN,EXACT
IAM00016899,2026-08-17 18:38:41,login_success,AUTHENTICATION,EMP11796,VDR-11796,DEV99558,SID655983,Unknown,Unknown,Human Resources,Info,LOGIN_SUCCESS,IAM,IAM00016899,UNKNOWN,EXACT
IAM00017105,Unknown,login_failed,AUTHENTICATION,EMP11134,LPT-11134,DEV16678,Unknown,17.129.106.1,Unknown,IT Support,Info,LOGIN_FAILED,IAM,IAM00017105,UNKNOWN,EXACT
IAM00012867,2026-08-15 00:34:12,login_success,AUTHENTICATION,EMP11453,Unknown,DEV15799,SID687842,109.65.7.127,Unknown,Sales,High,LOGIN_SUCCESS,IAM,IAM00012867,REPAIRED,EXACT
IAM00000497,2026-08-11 21:23:08,login_success,AUTHENTICATION,EMP10588,VDR-10588,Unknown,SID705148,218.61.111.146,Unknown,Finance,Low,LOGIN_SUCCESS,IAM,IAM00000497,REPAIRED,EXACT
IAM00001239,2026-08-26 22:17:00,login_success,AUTHENTICATION,EMP10668,LPT-10668,DEV46760,SID443137,192.168.187.44,Unknown,Operations,Info,LOGIN_SUCCESS,IAM,IAM00001239,REPAIRED,EXACT
IAM00018896,Unknown,login_success,AUTHENTICATION,EMP11064,WS-11064,DEV73691,Unknown,Unknown,Unknown,Legal,Info,LOGIN_SUCCESS,IAM,IAM00018896,UNKNOWN,EXACT
IAM00016970,2026-08-25 22:52:00,other,AUTHENTICATION,EMP10609,LPT-10609,DEV43586,Unknown,Unknown,Unknown,Unknown,Info,OTHER,IAM,IAM00016970,UNKNOWN,EXACT
IAM00010878,2026-09-04 14:49:22,login_failed,AUTHENTICATION,EMP12113,VDR-12113,DEV98652,SID496643,Unknown,Unknown,Finance,Low,LOGIN_FAILED,IAM,IAM00010878,UNKNOWN,EXACT
IAM00011451,2026-08-15 09:43:29,login_success,AUTHENTICATION,EMP10251,VDR-10251,DEV18357,SID991805,192.168.202.92,Unknown,IT,Low,LOGIN_SUCCESS,IAM,IAM00011451,VALID,EXACT
IAM00003580,2026-08-21 02:46:00,login_success,AUTHENTICATION,EMP11526,Unknown,Unknown,SID474853,Unknown,Unknown,Unknown,Low,LOGIN_SUCCESS,IAM,IAM00003580,UNKNOWN,EXACT
IAM00015717,2026-08-07 07:50:32,login_success,AUTHENTICATION,EMP11547,WS-11547,DEV18559,SID233788,Unknown,Unknown,Human Resources,Low,LOGIN_SUCCESS,IAM,IAM00015717,UNKNOWN,EXACT
IAM00010795,2026-08-26 18:07:35,other,AUTHENTICATION,EMP12385,WS-12385,DEV44536,Unknown,Unknown,Unknown,R&D,Medium,OTHER,IAM,IAM00010795,UNKNOWN,EXACT
IAM00006785,2026-08-31 23:52:17,login_failed,AUTHENTICATION,EMP12418,WS-12418,Unknown,Unknown,Unknown,Unknown,Marketing,Low,LOGIN_FAILED,IAM,IAM00006785,UNKNOWN,EXACT
IAM00007713,2026-08-30 17:12:45,login_success,AUTHENTICATION,EMP10066,LPT-10066,DEV70952,SID317535,148.143.170.65,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00007713,REPAIRED,EXACT
IAM00011458,2026-09-01 04:43:42,other,AUTHENTICATION,EMP11501,LPT-11501,DEV86445,Unknown,172.16.224.144,Unknown,Sales,Info,OTHER,IAM,IAM00011458,IMPUTED,EXACT
IAM00015923,2026-08-11 08:32:57,login_success,AUTHENTICATION,EMP12567,VDR-12567,DEV78025,SID609159,192.168.246.134,Unknown,IT,Low,LOGIN_SUCCESS,IAM,IAM00015923,VALID,EXACT
IAM00006264,2026-08-21 22:41:34,login_success,AUTHENTICATION,EMP10612,LPT-10612,DEV39716,SID701753,Unknown,Unknown,Operations,Medium,LOGIN_SUCCESS,IAM,IAM00006264,UNKNOWN,EXACT
IAM00003850,2026-11-08 06:32:00,login_success,AUTHENTICATION,EMP10038,VDR-10038,DEV67912,SID155041,Unknown,Unknown,Finance,High,LOGIN_SUCCESS,IAM,IAM00003850,UNKNOWN,EXACT
IAM00004226,2026-03-08 01:54:00,login_failed,AUTHENTICATION,EMP12249,LPT-12249,DEV64746,SID364324,206.129.247.152,Unknown,Operations,Medium,LOGIN_FAILED,IAM,IAM00004226,REPAIRED,EXACT
IAM00009540,2026-08-04 17:12:55,login_success,AUTHENTICATION,EMP10866,WS-10866,DEV56439,SID840307,Unknown,Unknown,Unknown,Low,LOGIN_SUCCESS,IAM,IAM00009540,UNKNOWN,EXACT
IAM00009969,2026-01-09 15:02:00,other,AUTHENTICATION,EMP10063,WS-10063,DEV33819,Unknown,172.16.150.152,Unknown,Human Resources,High,OTHER,IAM,IAM00009969,REPAIRED,EXACT
IAM00005251,2026-09-01 00:00:00,other,AUTHENTICATION,EMP10894,LPT-10894,DEV27709,Unknown,172.16.23.145,Unknown,Compliance,Info,OTHER,IAM,IAM00005251,REPAIRED,EXACT
IAM00016106,Unknown,login_success,AUTHENTICATION,EMP12937,LPT-12937,DEV25279,SID368939,Unknown,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00016106,UNKNOWN,EXACT
IAM00009253,Unknown,login_failed,AUTHENTICATION,EMP12613,VDR-12613,DEV43865,SID-565460,Unknown,Unknown,Procurement,Low,LOGIN_FAILED,IAM,IAM00009253,UNKNOWN,EXACT
IAM00016363,2026-08-04 00:00:00,login_success,AUTHENTICATION,EMP10727,WS-10727,DEV73185,SID808415,129.39.128.4,Unknown,Support,High,LOGIN_SUCCESS,IAM,IAM00016363,VALID,EXACT
IAM00007020,2026-10-08 13:36:00,login_success,AUTHENTICATION,EMP10936,LPT-10936,DEV76160,SID916717,192.168.203.148,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00007020,VALID,EXACT
IAM00004386,2026-09-06 00:00:00,login_success,AUTHENTICATION,EMP12350,WS-12350,DEV38261,SID101451,172.16.62.204,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00004386,VALID,EXACT
IAM00009947,2026-09-07 01:56:27,other,AUTHENTICATION,EMP11596,VDR-11596,DEV48523,Unknown,172.16.246.98,Unknown,Legal,High,OTHER,IAM,IAM00009947,VALID,EXACT
IAM00003557,2026-08-23 23:31:43,login_success,AUTHENTICATION,EMP10291,VDR-10291,Unknown,Unknown,Unknown,Unknown,Finance,Medium,LOGIN_SUCCESS,IAM,IAM00003557,UNKNOWN,EXACT
IAM00016991,2026-08-11 03:17:48,login_success,AUTHENTICATION,EMP10727,WS-10727,DEV73185,SID499507,Unknown,Unknown,Support,High,LOGIN_SUCCESS,IAM,IAM00016991,UNKNOWN,EXACT
IAM00015209,2026-08-29 00:00:00,login_success,AUTHENTICATION,EMP10712,VDR-10712,DEV61127,SID394253,Unknown,Unknown,Sales,Medium,LOGIN_SUCCESS,IAM,IAM00015209,UNKNOWN,EXACT
IAM00004715,2026-08-16 18:18:03,login_success,AUTHENTICATION,EMP10152,VDR-10152,DEV97562,SID209636,Unknown,Unknown,Customer Support,Info,LOGIN_SUCCESS,IAM,IAM00004715,UNKNOWN,EXACT
IAM00009360,2026-12-08 16:47:00,login_success,AUTHENTICATION,EMP11175,LPT-11175,DEV13956,SID467905,172.16.124.227,Unknown,Innovation,Medium,LOGIN_SUCCESS,IAM,IAM00009360,REPAIRED,EXACT
IAM00010971,2026-06-08 17:45:00,other,AUTHENTICATION,EMP10277,LPT-10277,DEV75826,Unknown,172.16.53.55,Unknown,Unknown,Info,OTHER,IAM,IAM00010971,IMPUTED,EXACT
IAM00017278,2026-08-17 16:17:58,other,AUTHENTICATION,EMP12546,WS-12546,DEV38336,Unknown,Unknown,Unknown,IT,High,OTHER,IAM,IAM00017278,UNKNOWN,EXACT
IAM00010887,2026-08-30 22:01:40,login_success,AUTHENTICATION,EMP10414,LPT-10414,DEV63368,SID830054,Unknown,Unknown,Human Resources,Medium,LOGIN_SUCCESS,IAM,IAM00010887,UNKNOWN,EXACT
IAM00003958,2026-08-26 00:00:00,login_success,AUTHENTICATION,EMP10768,VDR-10768,DEV18601,SID434578,126.237.64.215,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00003958,VALID,EXACT
IAM00014790,2026-08-10 18:43:47,login_failed,AUTHENTICATION,EMP12976,VDR-12976,DEV58610,Unknown,Unknown,Unknown,Sales,High,LOGIN_FAILED,IAM,IAM00014790,UNKNOWN,EXACT
IAM00010401,2026-09-05 12:29:34,login_success,AUTHENTICATION,EMP11318,VDR-11318,DEV53202,SID760007,192.168.42.150,Unknown,IT Support,Medium,LOGIN_SUCCESS,IAM,IAM00010401,REPAIRED,EXACT
IAM00012681,Unknown,login_success,AUTHENTICATION,EMP10559,VDR-10559,DEV53864,SID594950,57.182.81.250,Unknown,R&D,High,LOGIN_SUCCESS,IAM,IAM00012681,UNKNOWN,EXACT
IAM00000515,2026-09-07 20:39:17,login_success,AUTHENTICATION,EMP10406,VDR-10406,DEV43801,SID875500,Unknown,Unknown,Sales,Info,LOGIN_SUCCESS,IAM,IAM00000515,UNKNOWN,EXACT
IAM00005532,2026-09-05 04:57:07,login_success,AUTHENTICATION,EMP12086,LPT-12086,DEV29029,SID992331,Unknown,Unknown,R&D,Medium,LOGIN_SUCCESS,IAM,IAM00005532,UNKNOWN,EXACT
IAM00004054,2026-08-03 16:19:15,login_success,AUTHENTICATION,EMP10964,WS-10964,DEV35146,SID602233,192.168.218.158,Unknown,Sales,High,LOGIN_SUCCESS,IAM,IAM00004054,REPAIRED,EXACT
