sequence_id,entity_id,entity_type,event_id,source_dataset,source_record_id,event_timestamp,event_category,role_in_sequence
SEQ-USR-1923,Unknown,USER,FW000017013,Firewall,FW000017013,2026-08-10 19:55:08+00:00,NETWORK_FLOW,step_6
SEQ-USR-1923,Unknown,USER,FW000008358,Firewall,FW000008358,2026-08-10 20:04:08+00:00,NETWORK_FLOW,step_7
SEQ-USR-1923,Unknown,USER,FW000000802,Firewall,FW000000802,2026-08-10 20:13:33+00:00,NETWORK_FLOW,step_8
SEQ-USR-1923,Unknown,USER,FW000005190,Firewall,FW000005190,2026-08-10 20:15:39+00:00,NETWORK_FLOW,step_9
SEQ-USR-1923,Unknown,USER,FW000008062,Firewall,FW000008062,2026-08-10 20:16:41+00:00,NETWORK_FLOW,step_10
SEQ-USR-1923,Unknown,USER,FW000028798,Firewall,FW000028798,2026-08-10 20:20:25+00:00,NETWORK_FLOW,step_11
SEQ-USR-1923,Unknown,USER,FW000019937,Firewall,FW000019937,2026-08-10 20:21:07+00:00,NETWORK_FLOW,step_12
SEQ-USR-1923,Unknown,USER,FW000002944,Firewall,FW000002944,2026-08-10 20:22:52+00:00,NETWORK_FLOW,step_13
SEQ-USR-1923,Unknown,USER,FW000009485,Firewall,FW000009485,2026-08-10 20:23:56+00:00,NETWORK_FLOW,step_14
SEQ-USR-1923,Unknown,USER,FW000029003,Firewall,FW000029003,2026-08-10 20:25:55+00:00,NETWORK_FLOW,step_15
SEQ-USR-1923,Unknown,USER,FW000008586,Firewall,FW000008586,2026-08-10 20:26:14+00:00,NETWORK_FLOW,step_16
SEQ-USR-1923,Unknown,USER,FW000025218,Firewall,FW000025218,2026-08-10 20:32:42+00:00,NETWORK_FLOW,step_17
SEQ-USR-1924,Unknown,USER,FW000008051,Firewall,FW000008051,2026-08-10 20:41:52+00:00,NETWORK_FLOW,step_1
SEQ-USR-1924,Unknown,USER,FW000026527,Firewall,FW000026527,2026-08-10 20:43:06+00:00,NETWORK_FLOW,step_2
SEQ-USR-1924,Unknown,USER,FW000004088,Firewall,FW000004088,2026-08-10 20:44:34+00:00,NETWORK_FLOW,step_3
SEQ-USR-1924,Unknown,USER,FW000007428,Firewall,FW000007428,2026-08-10 21:06:00+00:00,NETWORK_FLOW,step_4
SEQ-USR-1924,Unknown,USER,FW000003446,Firewall,FW000003446,2026-08-10 21:17:16+00:00,NETWORK_FLOW,step_5
SEQ-USR-1924,Unknown,USER,FW000023580,Firewall,FW000023580,2026-08-10 21:20:54+00:00,NETWORK_FLOW,step_6
SEQ-USR-1924,Unknown,USER,FW000017830,Firewall,FW000017830,2026-08-10 21:22:15+00:00,NETWORK_FLOW,step_7
SEQ-USR-1924,Unknown,USER,FW000012805,Firewall,FW000012805,2026-08-10 21:29:23+00:00,NETWORK_FLOW,step_8
SEQ-USR-1924,Unknown,USER,FW000027680,Firewall,FW000027680,2026-08-10 21:39:23+00:00,NETWORK_FLOW,step_9
SEQ-USR-1925,Unknown,USER,FW000015812,Firewall,FW000015812,2026-08-10 21:41:58+00:00,NETWORK_FLOW,step_1
SEQ-USR-1925,Unknown,USER,FW000018109,Firewall,FW000018109,2026-08-10 21:42:19+00:00,NETWORK_FLOW,step_2
SEQ-USR-1925,Unknown,USER,FW000009503,Firewall,FW000009503,2026-08-10 21:43:03+00:00,NETWORK_FLOW,step_3
SEQ-USR-1925,Unknown,USER,FW000026524,Firewall,FW000026524,2026-08-10 21:45:55+00:00,NETWORK_FLOW,step_4
SEQ-USR-1925,Unknown,USER,FW000025180,Firewall,FW000025180,2026-08-10 21:50:43+00:00,NETWORK_FLOW,step_5
SEQ-USR-1925,Unknown,USER,FW000024072,Firewall,FW000024072,2026-08-10 21:53:06+00:00,NETWORK_FLOW,step_6
SEQ-USR-1925,Unknown,USER,FW000018700,Firewall,FW000018700,2026-08-10 22:06:37+00:00,NETWORK_FLOW,step_7
SEQ-USR-1925,Unknown,USER,FW000000527,Firewall,FW000000527,2026-08-10 22:09:42+00:00,NETWORK_FLOW,step_8
SEQ-USR-1925,Unknown,USER,FW000013684,Firewall,FW000013684,2026-08-10 22:13:43+00:00,NETWORK_FLOW,step_9
SEQ-USR-1925,Unknown,USER,FW000014920,Firewall,FW000014920,2026-08-10 22:14:51+00:00,NETWORK_FLOW,step_10
SEQ-USR-1925,Unknown,USER,FW000023178,Firewall,FW000023178,2026-08-10 22:17:08+00:00,NETWORK_FLOW,step_11
SEQ-USR-1925,Unknown,USER,FW000000539,Firewall,FW000000539,2026-08-10 22:17:33+00:00,NETWORK_FLOW,step_12
SEQ-USR-1925,Unknown,USER,FW000004786,Firewall,FW000004786,2026-08-10 22:23:31+00:00,NETWORK_FLOW,step_13
SEQ-USR-1925,Unknown,USER,FW000012681,Firewall,FW000012681,2026-08-10 22:25:58+00:00,NETWORK_FLOW,step_14
SEQ-USR-1925,Unknown,USER,FW000014797,Firewall,FW000014797,2026-08-10 22:32:05+00:00,NETWORK_FLOW,step_15
SEQ-USR-1925,Unknown,USER,FW000013997,Firewall,FW000013997,2026-08-10 22:32:17+00:00,NETWORK_FLOW,step_16
SEQ-USR-1925,Unknown,USER,FW000001985,Firewall,FW000001985,2026-08-10 22:32:29+00:00,NETWORK_FLOW,step_17
SEQ-USR-1925,Unknown,USER,FW000015692,Firewall,FW000015692,2026-08-10 22:34:36+00:00,NETWORK_FLOW,step_18
SEQ-USR-1925,Unknown,USER,FW000019513,Firewall,FW000019513,2026-08-10 22:38:08+00:00,NETWORK_FLOW,step_19
SEQ-USR-1925,Unknown,USER,FW000008389,Firewall,FW000008389,2026-08-10 22:41:16+00:00,NETWORK_FLOW,step_20
SEQ-USR-1925,Unknown,USER,FW000026659,Firewall,FW000026659,2026-08-10 22:41:54+00:00,NETWORK_FLOW,step_21
SEQ-USR-1926,Unknown,USER,FW000029675,Firewall,FW000029675,2026-08-10 22:49:00+00:00,NETWORK_FLOW,step_1
SEQ-USR-1926,Unknown,USER,FW000001423,Firewall,FW000001423,2026-08-10 22:49:36+00:00,NETWORK_FLOW,step_2
SEQ-USR-1926,Unknown,USER,FW000002883,Firewall,FW000002883,2026-08-10 22:49:49+00:00,NETWORK_FLOW,step_3
SEQ-USR-1926,Unknown,USER,FW000003301,Firewall,FW000003301,2026-08-10 22:54:29+00:00,NETWORK_FLOW,step_4
SEQ-USR-1926,Unknown,USER,FW000017273,Firewall,FW000017273,2026-08-10 22:55:50+00:00,NETWORK_FLOW,step_5
SEQ-USR-1926,Unknown,USER,FW000005048,Firewall,FW000005048,2026-08-10 23:02:23+00:00,NETWORK_FLOW,step_6
SEQ-USR-1926,Unknown,USER,FW000014041,Firewall,FW000014041,2026-08-10 23:07:23+00:00,NETWORK_FLOW,step_7
SEQ-USR-1926,Unknown,USER,FW000029205,Firewall,FW000029205,2026-08-10 23:12:03+00:00,NETWORK_FLOW,step_8
SEQ-USR-1926,Unknown,USER,FW000026537,Firewall,FW000026537,2026-08-10 23:17:43+00:00,NETWORK_FLOW,step_9
SEQ-USR-1926,Unknown,USER,FW000024304,Firewall,FW000024304,2026-08-10 23:24:07+00:00,NETWORK_FLOW,step_10
SEQ-USR-1926,Unknown,USER,FW000019353,Firewall,FW000019353,2026-08-10 23:25:53+00:00,NETWORK_FLOW,step_11
SEQ-USR-1926,Unknown,USER,FW000025726,Firewall,FW000025726,2026-08-10 23:28:15+00:00,NETWORK_FLOW,step_12
SEQ-USR-1926,Unknown,USER,FW000025219,Firewall,FW000025219,2026-08-10 23:31:14+00:00,NETWORK_FLOW,step_13
SEQ-USR-1926,Unknown,USER,FW000001978,Firewall,FW000001978,2026-08-10 23:31:28+00:00,NETWORK_FLOW,step_14
SEQ-USR-1926,Unknown,USER,FW000021404,Firewall,FW000021404,2026-08-10 23:34:45+00:00,NETWORK_FLOW,step_15
SEQ-USR-1926,Unknown,USER,FW000001631,Firewall,FW000001631,2026-08-10 23:35:33+00:00,NETWORK_FLOW,step_16
SEQ-USR-1926,Unknown,USER,FW000002063,Firewall,FW000002063,2026-08-10 23:46:10+00:00,NETWORK_FLOW,step_17
SEQ-USR-1926,Unknown,USER,FW000027073,Firewall,FW000027073,2026-08-10 23:46:28+00:00,NETWORK_FLOW,step_18
SEQ-USR-1927,Unknown,USER,FW000020177,Firewall,FW000020177,2026-08-10 23:49:59+00:00,NETWORK_FLOW,step_1
SEQ-USR-1927,Unknown,USER,FW000018453,Firewall,FW000018453,2026-08-10 23:51:42+00:00,NETWORK_FLOW,step_2
SEQ-USR-1927,Unknown,USER,FW000027641,Firewall,FW000027641,2026-08-10 23:52:19+00:00,NETWORK_FLOW,step_3
SEQ-USR-1927,Unknown,USER,FW000000364,Firewall,FW000000364,2026-08-10 23:53:46+00:00,NETWORK_FLOW,step_4
SEQ-USR-1927,Unknown,USER,FW000001994,Firewall,FW000001994,2026-08-10 23:57:25+00:00,NETWORK_FLOW,step_5
SEQ-USR-1927,Unknown,USER,FW000000200,Firewall,FW000000200,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_6
SEQ-USR-1927,Unknown,USER,FW000000398,Firewall,FW000000398,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_7
SEQ-USR-1927,Unknown,USER,FW000000522,Firewall,FW000000522,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_8
SEQ-USR-1927,Unknown,USER,FW000000709,Firewall,FW000000709,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_9
SEQ-USR-1927,Unknown,USER,FW000000812,Firewall,FW000000812,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_10
SEQ-USR-1927,Unknown,USER,FW000002196,Firewall,FW000002196,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_11
SEQ-USR-1927,Unknown,USER,FW000002235,Firewall,FW000002235,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_12
SEQ-USR-1927,Unknown,USER,FW000003967,Firewall,FW000003967,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_13
SEQ-USR-1927,Unknown,USER,FW000005194,Firewall,FW000005194,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_14
SEQ-USR-1927,Unknown,USER,FW000005195,Firewall,FW000005195,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_15
SEQ-USR-1927,Unknown,USER,FW000005331,Firewall,FW000005331,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_16
SEQ-USR-1927,Unknown,USER,FW000005796,Firewall,FW000005796,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_17
SEQ-USR-1927,Unknown,USER,FW000006679,Firewall,FW000006679,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_18
SEQ-USR-1927,Unknown,USER,FW000007211,Firewall,FW000007211,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_19
SEQ-USR-1927,Unknown,USER,FW000008202,Firewall,FW000008202,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_20
SEQ-USR-1927,Unknown,USER,FW000009608,Firewall,FW000009608,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_21
SEQ-USR-1927,Unknown,USER,FW000009790,Firewall,FW000009790,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_22
SEQ-USR-1927,Unknown,USER,FW000009829,Firewall,FW000009829,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_23
SEQ-USR-1927,Unknown,USER,FW000010129,Firewall,FW000010129,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_24
SEQ-USR-1927,Unknown,USER,FW000010289,Firewall,FW000010289,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_25
SEQ-USR-1927,Unknown,USER,FW000011537,Firewall,FW000011537,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_26
SEQ-USR-1927,Unknown,USER,FW000011575,Firewall,FW000011575,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_27
SEQ-USR-1927,Unknown,USER,FW000011618,Firewall,FW000011618,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_28
SEQ-USR-1927,Unknown,USER,FW000011838,Firewall,FW000011838,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_29
SEQ-USR-1927,Unknown,USER,FW000012282,Firewall,FW000012282,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_30
SEQ-USR-1927,Unknown,USER,FW000013064,Firewall,FW000013064,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_31
SEQ-USR-1927,Unknown,USER,FW000013422,Firewall,FW000013422,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_32
SEQ-USR-1927,Unknown,USER,FW000014101,Firewall,FW000014101,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_33
SEQ-USR-1927,Unknown,USER,FW000014441,Firewall,FW000014441,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_34
SEQ-USR-1927,Unknown,USER,FW000016007,Firewall,FW000016007,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_35
SEQ-USR-1927,Unknown,USER,FW000016120,Firewall,FW000016120,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_36
SEQ-USR-1927,Unknown,USER,FW000016705,Firewall,FW000016705,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_37
SEQ-USR-1927,Unknown,USER,FW000016759,Firewall,FW000016759,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_38
SEQ-USR-1927,Unknown,USER,FW000017524,Firewall,FW000017524,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_39
SEQ-USR-1927,Unknown,USER,FW000018219,Firewall,FW000018219,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_40
SEQ-USR-1927,Unknown,USER,FW000018338,Firewall,FW000018338,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_41
SEQ-USR-1927,Unknown,USER,FW000018554,Firewall,FW000018554,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_42
SEQ-USR-1927,Unknown,USER,FW000018771,Firewall,FW000018771,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_43
SEQ-USR-1927,Unknown,USER,FW000019854,Firewall,FW000019854,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_44
SEQ-USR-1927,Unknown,USER,FW000019939,Firewall,FW000019939,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_45
SEQ-USR-1927,Unknown,USER,FW000021191,Firewall,FW000021191,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_46
SEQ-USR-1927,Unknown,USER,FW000021661,Firewall,FW000021661,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_47
SEQ-USR-1927,Unknown,USER,FW000021736,Firewall,FW000021736,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_48
SEQ-USR-1927,Unknown,USER,FW000022397,Firewall,FW000022397,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_49
SEQ-USR-1927,Unknown,USER,FW000023482,Firewall,FW000023482,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_50
SEQ-USR-1927,Unknown,USER,FW000025009,Firewall,FW000025009,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_51
SEQ-USR-1927,Unknown,USER,FW000025362,Firewall,FW000025362,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_52
SEQ-USR-1927,Unknown,USER,FW000025842,Firewall,FW000025842,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_53
SEQ-USR-1927,Unknown,USER,FW000025898,Firewall,FW000025898,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_54
SEQ-USR-1927,Unknown,USER,FW000026111,Firewall,FW000026111,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_55
SEQ-USR-1927,Unknown,USER,FW000026529,Firewall,FW000026529,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_56
SEQ-USR-1927,Unknown,USER,FW000026543,Firewall,FW000026543,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_57
SEQ-USR-1927,Unknown,USER,FW000026602,Firewall,FW000026602,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_58
SEQ-USR-1927,Unknown,USER,FW000026920,Firewall,FW000026920,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_59
SEQ-USR-1927,Unknown,USER,FW000027102,Firewall,FW000027102,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_60
SEQ-USR-1927,Unknown,USER,FW000027103,Firewall,FW000027103,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_61
SEQ-USR-1927,Unknown,USER,FW000027819,Firewall,FW000027819,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_62
SEQ-USR-1927,Unknown,USER,FW000027902,Firewall,FW000027902,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_63
SEQ-USR-1927,Unknown,USER,FW000027987,Firewall,FW000027987,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_64
SEQ-USR-1927,Unknown,USER,FW000028621,Firewall,FW000028621,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_65
SEQ-USR-1927,Unknown,USER,FW000029632,Firewall,FW000029632,2026-08-11 00:00:00+00:00,NETWORK_FLOW,step_66
SEQ-USR-1927,Unknown,USER,FW000023830,Firewall,FW000023830,2026-08-11 00:06:54+00:00,NETWORK_FLOW,step_67
SEQ-USR-1927,Unknown,USER,FW000007482,Firewall,FW000007482,2026-08-11 00:13:39+00:00,NETWORK_FLOW,step_68
SEQ-USR-1927,Unknown,USER,FW000014372,Firewall,FW000014372,2026-08-11 00:13:50+00:00,NETWORK_FLOW,step_69
SEQ-USR-1927,Unknown,USER,FW000019318,Firewall,FW000019318,2026-08-11 00:15:01+00:00,NETWORK_FLOW,step_70
SEQ-USR-1927,Unknown,USER,FW000017945,Firewall,FW000017945,2026-08-11 00:15:47+00:00,NETWORK_FLOW,step_71
SEQ-USR-1927,Unknown,USER,FW000028025,Firewall,FW000028025,2026-08-11 00:18:37+00:00,NETWORK_FLOW,step_72
SEQ-USR-1927,Unknown,USER,FW000000664,Firewall,FW000000664,2026-08-11 00:23:42+00:00,NETWORK_FLOW,step_73
SEQ-USR-1927,Unknown,USER,FW000027971,Firewall,FW000027971,2026-08-11 00:29:54+00:00,NETWORK_FLOW,step_74
SEQ-USR-1927,Unknown,USER,FW000025374,Firewall,FW000025374,2026-08-11 00:31:04+00:00,NETWORK_FLOW,step_75
SEQ-USR-1927,Unknown,USER,FW000028459,Firewall,FW000028459,2026-08-11 00:34:22+00:00,NETWORK_FLOW,step_76
SEQ-USR-1927,Unknown,USER,FW000001782,Firewall,FW000001782,2026-08-11 00:42:26+00:00,NETWORK_FLOW,step_77
SEQ-USR-1927,Unknown,USER,FW000016051,Firewall,FW000016051,2026-08-11 00:45:56+00:00,NETWORK_FLOW,step_78
SEQ-USR-1928,Unknown,USER,FW000008912,Firewall,FW000008912,2026-08-11 00:50:00+00:00,NETWORK_FLOW,step_1
SEQ-USR-1928,Unknown,USER,FW000026687,Firewall,FW000026687,2026-08-11 00:55:24+00:00,NETWORK_FLOW,step_2
SEQ-USR-1928,Unknown,USER,FW000001414,Firewall,FW000001414,2026-08-11 00:57:40+00:00,NETWORK_FLOW,step_3
SEQ-USR-1928,Unknown,USER,FW000007923,Firewall,FW000007923,2026-08-11 00:59:03+00:00,NETWORK_FLOW,step_4
SEQ-USR-1928,Unknown,USER,FW000010997,Firewall,FW000010997,2026-08-11 00:59:06+00:00,NETWORK_FLOW,step_5
SEQ-USR-1928,Unknown,USER,FW000016049,Firewall,FW000016049,2026-08-11 01:00:50+00:00,NETWORK_FLOW,step_6
SEQ-USR-1928,Unknown,USER,FW000015720,Firewall,FW000015720,2026-08-11 01:04:51+00:00,NETWORK_FLOW,step_7
SEQ-USR-1928,Unknown,USER,FW000008743,Firewall,FW000008743,2026-08-11 01:07:45+00:00,NETWORK_FLOW,step_8
SEQ-USR-1928,Unknown,USER,FW000026634,Firewall,FW000026634,2026-08-11 01:08:37+00:00,NETWORK_FLOW,step_9
SEQ-USR-1928,Unknown,USER,FW000019048,Firewall,FW000019048,2026-08-11 01:10:55+00:00,NETWORK_FLOW,step_10
SEQ-USR-1928,Unknown,USER,FW000002547,Firewall,FW000002547,2026-08-11 01:11:04+00:00,NETWORK_FLOW,step_11
SEQ-USR-1928,Unknown,USER,FW000020957,Firewall,FW000020957,2026-08-11 01:13:29+00:00,NETWORK_FLOW,step_12
SEQ-USR-1928,Unknown,USER,FW000006167,Firewall,FW000006167,2026-08-11 01:18:44+00:00,NETWORK_FLOW,step_13
SEQ-USR-1928,Unknown,USER,FW000010254,Firewall,FW000010254,2026-08-11 01:25:52+00:00,NETWORK_FLOW,step_14
SEQ-USR-1928,Unknown,USER,FW000018373,Firewall,FW000018373,2026-08-11 01:26:27+00:00,NETWORK_FLOW,step_15
SEQ-USR-1928,Unknown,USER,FW000003675,Firewall,FW000003675,2026-08-11 01:35:23+00:00,NETWORK_FLOW,step_16
SEQ-USR-1928,Unknown,USER,FW000007779,Firewall,FW000007779,2026-08-11 01:36:29+00:00,NETWORK_FLOW,step_17
SEQ-USR-1928,Unknown,USER,FW000027821,Firewall,FW000027821,2026-08-11 01:38:21+00:00,NETWORK_FLOW,step_18
SEQ-USR-1928,Unknown,USER,FW000015095,Firewall,FW000015095,2026-08-11 01:49:04+00:00,NETWORK_FLOW,step_19
SEQ-USR-1929,Unknown,USER,FW000028482,Firewall,FW000028482,2026-08-11 01:56:25+00:00,NETWORK_FLOW,step_1
SEQ-USR-1929,Unknown,USER,FW000027939,Firewall,FW000027939,2026-08-11 01:57:40+00:00,NETWORK_FLOW,step_2
SEQ-USR-1929,Unknown,USER,FW000007882,Firewall,FW000007882,2026-08-11 02:11:08+00:00,NETWORK_FLOW,step_3
SEQ-USR-1929,Unknown,USER,FW000002381,Firewall,FW000002381,2026-08-11 02:11:53+00:00,NETWORK_FLOW,step_4
SEQ-USR-1929,Unknown,USER,FW000009301,Firewall,FW000009301,2026-08-11 02:25:33+00:00,NETWORK_FLOW,step_5
SEQ-USR-1929,Unknown,USER,FW000027070,Firewall,FW000027070,2026-08-11 02:25:47+00:00,NETWORK_FLOW,step_6
SEQ-USR-1929,Unknown,USER,FW000026428,Firewall,FW000026428,2026-08-11 02:29:20+00:00,NETWORK_FLOW,step_7
SEQ-USR-1929,Unknown,USER,FW000013298,Firewall,FW000013298,2026-08-11 02:37:20+00:00,NETWORK_FLOW,step_8
SEQ-USR-1929,Unknown,USER,FW000022120,Firewall,FW000022120,2026-08-11 02:38:57+00:00,NETWORK_FLOW,step_9
SEQ-USR-1929,Unknown,USER,FW000021248,Firewall,FW000021248,2026-08-11 02:46:11+00:00,NETWORK_FLOW,step_10
SEQ-USR-1929,Unknown,USER,FW000017735,Firewall,FW000017735,2026-08-11 02:47:13+00:00,NETWORK_FLOW,step_11
SEQ-USR-1929,Unknown,USER,FW000022753,Firewall,FW000022753,2026-08-11 02:48:55+00:00,NETWORK_FLOW,step_12
SEQ-USR-1929,Unknown,USER,FW000016393,Firewall,FW000016393,2026-08-11 02:49:43+00:00,NETWORK_FLOW,step_13
SEQ-USR-1929,Unknown,USER,FW000025408,Firewall,FW000025408,2026-08-11 02:50:49+00:00,NETWORK_FLOW,step_14
SEQ-USR-1930,Unknown,USER,FW000003070,Firewall,FW000003070,2026-08-11 02:57:06+00:00,NETWORK_FLOW,step_1
SEQ-USR-1930,Unknown,USER,FW000020919,Firewall,FW000020919,2026-08-11 02:57:25+00:00,NETWORK_FLOW,step_2
SEQ-USR-1930,Unknown,USER,FW000017644,Firewall,FW000017644,2026-08-11 03:08:16+00:00,NETWORK_FLOW,step_3
SEQ-USR-1930,Unknown,USER,FW000009812,Firewall,FW000009812,2026-08-11 03:08:22+00:00,NETWORK_FLOW,step_4
SEQ-USR-1930,Unknown,USER,FW000018280,Firewall,FW000018280,2026-08-11 03:08:47+00:00,NETWORK_FLOW,step_5
SEQ-USR-1930,Unknown,USER,FW000002209,Firewall,FW000002209,2026-08-11 03:09:32+00:00,NETWORK_FLOW,step_6
SEQ-USR-1930,Unknown,USER,FW000025829,Firewall,FW000025829,2026-08-11 03:16:45+00:00,NETWORK_FLOW,step_7
SEQ-USR-1930,Unknown,USER,FW000024534,Firewall,FW000024534,2026-08-11 03:19:13+00:00,NETWORK_FLOW,step_8
SEQ-USR-1930,Unknown,USER,FW000008999,Firewall,FW000008999,2026-08-11 03:20:50+00:00,NETWORK_FLOW,step_9
SEQ-USR-1930,Unknown,USER,FW000006442,Firewall,FW000006442,2026-08-11 03:22:49+00:00,NETWORK_FLOW,step_10
SEQ-USR-1930,Unknown,USER,FW000027552,Firewall,FW000027552,2026-08-11 03:23:03+00:00,NETWORK_FLOW,step_11
SEQ-USR-1930,Unknown,USER,FW000029932,Firewall,FW000029932,2026-08-11 03:25:25+00:00,NETWORK_FLOW,step_12
SEQ-USR-1930,Unknown,USER,FW000004294,Firewall,FW000004294,2026-08-11 03:27:18+00:00,NETWORK_FLOW,step_13
SEQ-USR-1930,Unknown,USER,FW000024253,Firewall,FW000024253,2026-08-11 03:28:11+00:00,NETWORK_FLOW,step_14
SEQ-USR-1930,Unknown,USER,FW000012976,Firewall,FW000012976,2026-08-11 03:38:02+00:00,NETWORK_FLOW,step_15
SEQ-USR-1930,Unknown,USER,FW000026611,Firewall,FW000026611,2026-08-11 03:38:21+00:00,NETWORK_FLOW,step_16
SEQ-USR-1930,Unknown,USER,FW000026390,Firewall,FW000026390,2026-08-11 03:43:00+00:00,NETWORK_FLOW,step_17
SEQ-USR-1930,Unknown,USER,FW000013033,Firewall,FW000013033,2026-08-11 03:43:09+00:00,NETWORK_FLOW,step_18
SEQ-USR-1930,Unknown,USER,FW000006406,Firewall,FW000006406,2026-08-11 03:44:14+00:00,NETWORK_FLOW,step_19
SEQ-USR-1930,Unknown,USER,FW000019721,Firewall,FW000019721,2026-08-11 03:45:47+00:00,NETWORK_FLOW,step_20
SEQ-USR-1930,Unknown,USER,FW000007078,Firewall,FW000007078,2026-08-11 03:46:49+00:00,NETWORK_FLOW,step_21
SEQ-USR-1930,Unknown,USER,FW000029684,Firewall,FW000029684,2026-08-11 03:56:56+00:00,NETWORK_FLOW,step_22
SEQ-USR-1931,Unknown,USER,FW000015488,Firewall,FW000015488,2026-08-11 04:06:38+00:00,NETWORK_FLOW,step_1
SEQ-USR-1931,Unknown,USER,FW000018426,Firewall,FW000018426,2026-08-11 04:10:46+00:00,NETWORK_FLOW,step_2
SEQ-USR-1931,Unknown,USER,FW000014823,Firewall,FW000014823,2026-08-11 04:15:33+00:00,NETWORK_FLOW,step_3
SEQ-USR-1931,Unknown,USER,FW000026148,Firewall,FW000026148,2026-08-11 04:16:20+00:00,NETWORK_FLOW,step_4
SEQ-USR-1931,Unknown,USER,FW000013830,Firewall,FW000013830,2026-08-11 04:16:55+00:00,NETWORK_FLOW,step_5
SEQ-USR-1931,Unknown,USER,FW000018927,Firewall,FW000018927,2026-08-11 04:21:04+00:00,NETWORK_FLOW,step_6
SEQ-USR-1931,Unknown,USER,FW000027226,Firewall,FW000027226,2026-08-11 04:27:10+00:00,NETWORK_FLOW,step_7
SEQ-USR-1931,Unknown,USER,FW000006444,Firewall,FW000006444,2026-08-11 04:31:49+00:00,NETWORK_FLOW,step_8
SEQ-USR-1931,Unknown,USER,FW000006868,Firewall,FW000006868,2026-08-11 04:45:32+00:00,NETWORK_FLOW,step_9
SEQ-USR-1931,Unknown,USER,FW000025493,Firewall,FW000025493,2026-08-11 04:47:18+00:00,NETWORK_FLOW,step_10
SEQ-USR-1931,Unknown,USER,FW000007833,Firewall,FW000007833,2026-08-11 04:47:23+00:00,NETWORK_FLOW,step_11
SEQ-USR-1931,Unknown,USER,FW000000408,Firewall,FW000000408,2026-08-11 04:53:55+00:00,NETWORK_FLOW,step_12
