entity_id,entity_type,event_id,source_dataset,source_record_id,event_category,event_timestamp,severity,action,data_quality_status,resolution_confidence
VDR-11508,HOST,IAM00007953,IAM,IAM00007953,AUTHENTICATION,2026-08-05 16:12:31,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11090,USER,IAM00009542,IAM,IAM00009542,AUTHENTICATION,2026-08-28 00:15:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-11310,HOST,IAM00008025,IAM,IAM00008025,AUTHENTICATION,2026-09-09 20:43:50,Low,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11665,USER,IAM00003737,IAM,IAM00003737,AUTHENTICATION,2026-08-02 22:56:55,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11360,USER,IAM00010677,IAM,IAM00010677,AUTHENTICATION,2026-08-02 12:47:58,Low,OTHER,UNKNOWN,EXACT
VDR-10801,HOST,IAM00007107,IAM,IAM00007107,AUTHENTICATION,2026-09-07 20:39:47,Info,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11426,HOST,IAM00010715,IAM,IAM00010715,AUTHENTICATION,2026-08-15 00:00:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12520,HOST,IAM00003215,IAM,IAM00003215,AUTHENTICATION,2026-09-05 11:55:23,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP10194,USER,IAM00007248,IAM,IAM00007248,AUTHENTICATION,2026-08-15 00:00:00,Low,OTHER,UNKNOWN,EXACT
LPT-10215,HOST,IAM00015652,IAM,IAM00015652,AUTHENTICATION,2026-08-24 13:12:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-12893,HOST,IAM00005994,IAM,IAM00005994,AUTHENTICATION,2026-08-18 12:17:08,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10403,HOST,IAM00003414,IAM,IAM00003414,AUTHENTICATION,2026-08-03 13:43:47,Low,LOGIN_FAILED,UNKNOWN,EXACT
WS-11743,HOST,IAM00006129,IAM,IAM00006129,AUTHENTICATION,2026-08-07 20:44:39,Low,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11306,HOST,IAM00019076,IAM,IAM00019076,AUTHENTICATION,2026-08-14 03:02:38,Low,LOGIN_FAILED,REPAIRED,EXACT
LPT-12408,HOST,IAM00008272,IAM,IAM00008272,AUTHENTICATION,2026-08-20 00:00:00,Low,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10245,HOST,IAM00009938,IAM,IAM00009938,AUTHENTICATION,2026-08-01 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11415,USER,IAM00005810,IAM,IAM00005810,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12546,USER,IAM00011023,IAM,IAM00011023,AUTHENTICATION,2026-08-18 07:39:06,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10324,HOST,IAM00005786,IAM,IAM00005786,AUTHENTICATION,2026-08-16 08:49:07,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11524,HOST,IAM00019003,IAM,IAM00019003,AUTHENTICATION,2026-08-30 20:48:49,High,LOGIN_SUCCESS,VALID,EXACT
EMP11300,USER,IAM00008562,IAM,IAM00008562,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP12393,USER,IAM00010263,IAM,IAM00010263,AUTHENTICATION,2026-08-28 23:48:47,Info,OTHER,REPAIRED,EXACT
EMP11600,USER,IAM00017119,IAM,IAM00017119,AUTHENTICATION,2026-09-09 05:33:54,High,LOGIN_FAILED,REPAIRED,EXACT
LPT-12419,HOST,IAM00002338,IAM,IAM00002338,AUTHENTICATION,2026-08-25 00:00:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11583,USER,IAM00007712,IAM,IAM00007712,AUTHENTICATION,2026-09-09 03:24:00,Medium,LOGIN_FAILED,VALID,EXACT
LPT-11346,HOST,IAM00019971,IAM,IAM00019971,AUTHENTICATION,2026-08-06 00:32:03,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11839,HOST,IAM00007008,IAM,IAM00007008,AUTHENTICATION,2026-08-25 08:08:18,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP12580,USER,IAM00016638,IAM,IAM00016638,AUTHENTICATION,2026-08-30 04:09:43,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11825,HOST,IAM00018629,IAM,IAM00018629,AUTHENTICATION,2026-08-09 22:54:46,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10732,HOST,IAM00000605,IAM,IAM00000605,AUTHENTICATION,2026-09-09 00:00:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12696,HOST,IAM00001449,IAM,IAM00001449,AUTHENTICATION,2026-08-12 00:00:00,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11302,HOST,IAM00000787,IAM,IAM00000787,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11027,HOST,IAM00009924,IAM,IAM00009924,AUTHENTICATION,2026-08-13 17:24:52,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10038,HOST,IAM00005109,IAM,IAM00005109,AUTHENTICATION,2026-09-09 00:00:54,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-10174,HOST,IAM00015691,IAM,IAM00015691,AUTHENTICATION,2026-08-22 03:50:43,Info,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10705,HOST,IAM00016268,IAM,IAM00016268,AUTHENTICATION,2026-01-08 17:14:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11336,HOST,IAM00006442,IAM,IAM00006442,AUTHENTICATION,2026-08-17 00:00:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-11229,HOST,IAM00018939,IAM,IAM00018939,AUTHENTICATION,2026-08-30 20:41:25,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12285,HOST,IAM00010341,IAM,IAM00010341,AUTHENTICATION,2026-08-27 04:07:27,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12831,USER,IAM00007232,IAM,IAM00007232,AUTHENTICATION,2026-08-19 21:53:43,Low,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10194,USER,IAM00014411,IAM,IAM00014411,AUTHENTICATION,2026-08-28 03:21:25,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11901,HOST,IAM00014105,IAM,IAM00014105,AUTHENTICATION,2026-09-05 15:17:54,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11302,HOST,IAM00015429,IAM,IAM00015429,AUTHENTICATION,2026-08-27 00:00:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-12333,HOST,IAM00010669,IAM,IAM00010669,AUTHENTICATION,2026-08-05 00:00:00,High,LOGIN_SUCCESS,VALID,EXACT
EMP12546,USER,IAM00014069,IAM,IAM00014069,AUTHENTICATION,2026-08-05 04:20:36,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12886,HOST,IAM00017797,IAM,IAM00017797,AUTHENTICATION,2026-08-11 09:30:19,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10795,HOST,IAM00008097,IAM,IAM00008097,AUTHENTICATION,2026-08-17 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10240,HOST,IAM00018492,IAM,IAM00018492,AUTHENTICATION,2026-08-23 13:09:34,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10077,USER,IAM00007407,IAM,IAM00007407,AUTHENTICATION,2026-03-09 00:00:00,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-10232,HOST,IAM00017716,IAM,IAM00017716,AUTHENTICATION,2026-09-09 00:00:00,High,LOGIN_SUCCESS,VALID,EXACT
EMP10014,USER,IAM00018600,IAM,IAM00018600,AUTHENTICATION,2026-08-25 18:46:36,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12579,USER,IAM00007072,IAM,IAM00007072,AUTHENTICATION,2026-08-20 11:25:56,Low,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11729,HOST,IAM00007078,IAM,IAM00007078,AUTHENTICATION,2026-08-20 17:37:48,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10120,HOST,IAM00010768,IAM,IAM00010768,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11198,HOST,IAM00009795,IAM,IAM00009795,AUTHENTICATION,2026-08-12 05:02:45,Medium,LOGIN_SUCCESS,VALID,EXACT
LPT-11689,HOST,IAM00011002,IAM,IAM00011002,AUTHENTICATION,2026-08-22 18:27:22,High,LOGIN_SUCCESS,VALID,EXACT
VDR-11002,HOST,IAM00002262,IAM,IAM00002262,AUTHENTICATION,2026-08-01 14:09:24,Info,LOGIN_FAILED,UNKNOWN,EXACT
WS-10301,HOST,IAM00019111,IAM,IAM00019111,AUTHENTICATION,2026-09-08 23:32:19,High,OTHER,VALID,EXACT
LPT-12316,HOST,IAM00010600,IAM,IAM00010600,AUTHENTICATION,2026-08-31 23:33:38,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-12450,HOST,IAM00017203,IAM,IAM00017203,AUTHENTICATION,2026-09-08 04:37:00,High,LOGIN_FAILED,REPAIRED,EXACT
LPT-10452,HOST,IAM00006440,IAM,IAM00006440,AUTHENTICATION,2026-08-31 09:02:00,Medium,LOGIN_FAILED,REPAIRED,EXACT
LPT-11101,HOST,IAM00007579,IAM,IAM00007579,AUTHENTICATION,2026-01-09 05:48:00,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12113,USER,IAM00013734,IAM,IAM00013734,AUTHENTICATION,2026-08-21 00:00:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-12464,HOST,IAM00010192,IAM,IAM00010192,AUTHENTICATION,2026-03-08 18:01:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12718,HOST,IAM00016566,IAM,IAM00016566,AUTHENTICATION,2026-08-20 00:00:00,Info,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11539,HOST,IAM00001771,IAM,IAM00001771,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12014,HOST,IAM00017660,IAM,IAM00017660,AUTHENTICATION,2026-08-25 06:34:56,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12909,HOST,IAM00014850,IAM,IAM00014850,AUTHENTICATION,Unknown,Low,LOGIN_FAILED,UNKNOWN,EXACT
EMP11090,USER,IAM00006397,IAM,IAM00006397,AUTHENTICATION,2026-08-10 08:07:04,Low,LOGIN_SUCCESS,VALID,EXACT
EMP12113,USER,IAM00008874,IAM,IAM00008874,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12477,HOST,IAM00016617,IAM,IAM00016617,AUTHENTICATION,2026-08-26 12:46:44,Info,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10886,HOST,IAM00011605,IAM,IAM00011605,AUTHENTICATION,2026-06-09 13:58:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12050,HOST,IAM00017856,IAM,IAM00017856,AUTHENTICATION,2026-08-13 10:44:51,High,LOGIN_FAILED,REPAIRED,EXACT
EMP11634,USER,IAM00018622,IAM,IAM00018622,AUTHENTICATION,2026-08-13 02:05:28,Medium,LOGIN_FAILED,IMPUTED,EXACT
LPT-10496,HOST,IAM00015527,IAM,IAM00015527,AUTHENTICATION,2026-09-09 12:20:00,Low,LOGIN_FAILED,REPAIRED,EXACT
EMP11665,USER,IAM00008313,IAM,IAM00008313,AUTHENTICATION,2026-08-28 13:06:43,High,OTHER,UNKNOWN,EXACT
LPT-12572,HOST,IAM00002562,IAM,IAM00002562,AUTHENTICATION,2026-08-24 09:11:51,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10875,HOST,IAM00018602,IAM,IAM00018602,AUTHENTICATION,2026-08-23 06:47:56,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12648,HOST,IAM00006249,IAM,IAM00006249,AUTHENTICATION,2026-07-08 00:00:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11575,HOST,IAM00018175,IAM,IAM00018175,AUTHENTICATION,2026-08-24 15:33:50,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10672,HOST,IAM00012140,IAM,IAM00012140,AUTHENTICATION,2026-05-08 04:21:00,Info,OTHER,REPAIRED,EXACT
VDR-11033,HOST,IAM00002779,IAM,IAM00002779,AUTHENTICATION,2026-08-23 16:41:04,Info,LOGIN_FAILED,UNKNOWN,EXACT
WS-12715,HOST,IAM00005524,IAM,IAM00005524,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11304,HOST,IAM00016331,IAM,IAM00016331,AUTHENTICATION,2026-09-07 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-12798,HOST,IAM00017162,IAM,IAM00017162,AUTHENTICATION,2026-09-07 06:10:27,Medium,OTHER,UNKNOWN,EXACT
VDR-11118,HOST,IAM00015716,IAM,IAM00015716,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10012,HOST,IAM00003750,IAM,IAM00003750,AUTHENTICATION,2026-08-29 22:40:07,Info,OTHER,UNKNOWN,EXACT
EMP11117,USER,IAM00013961,IAM,IAM00013961,AUTHENTICATION,Unknown,Info,OTHER,UNKNOWN,EXACT
EMP10378,USER,IAM00007041,IAM,IAM00007041,AUTHENTICATION,2026-08-15 20:53:23,Info,LOGIN_FAILED,REPAIRED,EXACT
VDR-12972,HOST,IAM00002524,IAM,IAM00002524,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11276,HOST,IAM00013946,IAM,IAM00013946,AUTHENTICATION,2026-09-09 15:50:09,Info,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11266,HOST,IAM00017897,IAM,IAM00017897,AUTHENTICATION,2026-08-16 14:55:02,Medium,LOGIN_FAILED,VALID,EXACT
EMP12546,USER,IAM00001770,IAM,IAM00001770,AUTHENTICATION,2026-08-22 19:08:32,Info,OTHER,UNKNOWN,EXACT
WS-12398,HOST,IAM00005237,IAM,IAM00005237,AUTHENTICATION,2026-09-07 09:26:33,Medium,LOGIN_SUCCESS,VALID,EXACT
LPT-10321,HOST,IAM00011776,IAM,IAM00011776,AUTHENTICATION,2026-08-20 20:38:10,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP11853,USER,IAM00014246,IAM,IAM00014246,AUTHENTICATION,2026-09-07 05:44:37,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11139,HOST,IAM00002408,IAM,IAM00002408,AUTHENTICATION,2026-12-08 18:46:00,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP11226,USER,IAM00012199,IAM,IAM00012199,AUTHENTICATION,2026-08-05 19:18:02,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11743,HOST,IAM00013686,IAM,IAM00013686,AUTHENTICATION,2026-08-31 23:19:14,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-10842,HOST,IAM00010198,IAM,IAM00010198,AUTHENTICATION,2026-09-03 22:11:05,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11974,HOST,IAM00008906,IAM,IAM00008906,AUTHENTICATION,2026-08-24 05:18:14,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP12546,USER,IAM00018452,IAM,IAM00018452,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
WS-10064,HOST,IAM00013217,IAM,IAM00013217,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10244,HOST,IAM00019070,IAM,IAM00019070,AUTHENTICATION,2026-08-26 00:00:00,Low,LOGIN_SUCCESS,VALID,EXACT
WS-11287,HOST,IAM00006094,IAM,IAM00006094,AUTHENTICATION,2026-08-13 23:02:00,High,LOGIN_SUCCESS,VALID,EXACT
VDR-12624,HOST,IAM00005429,IAM,IAM00005429,AUTHENTICATION,2026-08-17 00:00:00,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-11424,HOST,IAM00006263,IAM,IAM00006263,AUTHENTICATION,2026-08-29 20:30:48,Info,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10802,HOST,IAM00018931,IAM,IAM00018931,AUTHENTICATION,2026-08-16 11:58:00,Info,LOGIN_SUCCESS,IMPUTED,EXACT
WS-12812,HOST,IAM00001024,IAM,IAM00001024,AUTHENTICATION,2026-08-03 04:52:00,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12391,HOST,IAM00018644,IAM,IAM00018644,AUTHENTICATION,2026-08-24 10:53:31,Low,OTHER,REPAIRED,EXACT
VDR-10765,HOST,IAM00012010,IAM,IAM00012010,AUTHENTICATION,2026-08-24 23:21:02,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11779,HOST,IAM00013923,IAM,IAM00013923,AUTHENTICATION,2026-09-09 11:37:48,Low,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11675,HOST,IAM00001774,IAM,IAM00001774,AUTHENTICATION,2026-07-08 17:15:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-12706,HOST,IAM00000619,IAM,IAM00000619,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12312,HOST,IAM00012945,IAM,IAM00012945,AUTHENTICATION,2026-09-01 13:00:18,Medium,LOGIN_FAILED,VALID,EXACT
WS-11873,HOST,IAM00016001,IAM,IAM00016001,AUTHENTICATION,2026-08-31 17:37:47,Info,OTHER,UNKNOWN,EXACT
EMP11226,USER,IAM00015532,IAM,IAM00015532,AUTHENTICATION,2026-08-08 13:59:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12851,USER,IAM00000943,IAM,IAM00000943,AUTHENTICATION,2026-08-31 14:51:00,High,LOGIN_FAILED,IMPUTED,EXACT
EMP11226,USER,IAM00016044,IAM,IAM00016044,AUTHENTICATION,2026-08-30 00:00:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11490,HOST,IAM00010494,IAM,IAM00010494,AUTHENTICATION,2026-09-09 00:00:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-10186,HOST,IAM00014078,IAM,IAM00014078,AUTHENTICATION,2026-08-01 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11956,HOST,IAM00000845,IAM,IAM00000845,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10618,HOST,IAM00007778,IAM,IAM00007778,AUTHENTICATION,2026-02-08 00:00:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12603,USER,IAM00019406,IAM,IAM00019406,AUTHENTICATION,2026-08-12 21:04:29,Info,LOGIN_FAILED,IMPUTED,EXACT
LPT-11574,HOST,IAM00019194,IAM,IAM00019194,AUTHENTICATION,2026-03-08 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12818,HOST,IAM00009439,IAM,IAM00009439,AUTHENTICATION,2026-08-04 00:51:53,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP10747,USER,IAM00017610,IAM,IAM00017610,AUTHENTICATION,2026-08-08 04:47:35,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12850,USER,IAM00013197,IAM,IAM00013197,AUTHENTICATION,2026-08-06 12:48:37,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP12678,USER,IAM00016032,IAM,IAM00016032,AUTHENTICATION,2026-08-31 09:24:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11375,USER,IAM00000980,IAM,IAM00000980,AUTHENTICATION,Unknown,Low,LOGIN_FAILED,UNKNOWN,EXACT
EMP12776,USER,IAM00011108,IAM,IAM00011108,AUTHENTICATION,2026-08-15 05:52:24,High,LOGIN_SUCCESS,VALID,EXACT
EMP12546,USER,IAM00016748,IAM,IAM00016748,AUTHENTICATION,2026-09-09 08:42:03,Info,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11720,HOST,IAM00008178,IAM,IAM00008178,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11701,HOST,IAM00010782,IAM,IAM00010782,AUTHENTICATION,2026-09-04 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12099,HOST,IAM00008531,IAM,IAM00008531,AUTHENTICATION,2026-08-16 00:41:39,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11850,HOST,IAM00015204,IAM,IAM00015204,AUTHENTICATION,2026-08-20 17:32:10,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11694,HOST,IAM00018727,IAM,IAM00018727,AUTHENTICATION,2026-08-22 15:02:01,Low,LOGIN_FAILED,VALID,EXACT
LPT-11276,HOST,IAM00004061,IAM,IAM00004061,AUTHENTICATION,2026-08-26 06:24:33,Low,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10630,HOST,IAM00007341,IAM,IAM00007341,AUTHENTICATION,2026-08-09 21:28:39,High,OTHER,UNKNOWN,EXACT
EMP12901,USER,IAM00013189,IAM,IAM00013189,AUTHENTICATION,2026-09-07 20:53:16,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11976,HOST,IAM00002288,IAM,IAM00002288,AUTHENTICATION,2026-08-24 14:01:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11817,USER,IAM00001777,IAM,IAM00001777,AUTHENTICATION,2026-08-12 14:48:29,Info,OTHER,UNKNOWN,EXACT
LPT-11294,HOST,IAM00007701,IAM,IAM00007701,AUTHENTICATION,2026-08-04 18:39:13,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12601,HOST,IAM00006085,IAM,IAM00006085,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11574,HOST,IAM00000813,IAM,IAM00000813,AUTHENTICATION,2026-08-17 20:23:59,Low,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12548,HOST,IAM00019959,IAM,IAM00019959,AUTHENTICATION,2026-09-02 22:06:46,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12006,HOST,IAM00008742,IAM,IAM00008742,AUTHENTICATION,2026-08-30 16:55:20,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-12145,HOST,IAM00010344,IAM,IAM00010344,AUTHENTICATION,2026-08-27 18:47:16,Low,LOGIN_FAILED,REPAIRED,EXACT
WS-10082,HOST,IAM00011483,IAM,IAM00011483,AUTHENTICATION,2026-08-14 00:20:41,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12146,HOST,IAM00005928,IAM,IAM00005928,AUTHENTICATION,2026-08-31 19:58:56,Medium,LOGIN_SUCCESS,VALID,EXACT
LPT-12615,HOST,IAM00006797,IAM,IAM00006797,AUTHENTICATION,2026-08-14 19:12:00,Info,LOGIN_SUCCESS,IMPUTED,EXACT
EMP10194,USER,IAM00017995,IAM,IAM00017995,AUTHENTICATION,2026-09-05 00:00:00,Low,LOGIN_FAILED,VALID,EXACT
WS-12957,HOST,IAM00016901,IAM,IAM00016901,AUTHENTICATION,2026-08-29 17:00:48,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP10194,USER,IAM00007306,IAM,IAM00007306,AUTHENTICATION,2026-09-08 00:41:16,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11795,HOST,IAM00014782,IAM,IAM00014782,AUTHENTICATION,2026-08-29 07:35:40,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10905,HOST,IAM00014398,IAM,IAM00014398,AUTHENTICATION,2026-08-13 09:18:24,Info,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10488,HOST,IAM00007211,IAM,IAM00007211,AUTHENTICATION,2026-08-11 15:02:49,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12683,HOST,IAM00016449,IAM,IAM00016449,AUTHENTICATION,2026-08-23 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11226,USER,IAM00016393,IAM,IAM00016393,AUTHENTICATION,2026-09-06 17:49:15,High,LOGIN_SUCCESS,VALID,EXACT
VDR-11297,HOST,IAM00007493,IAM,IAM00007493,AUTHENTICATION,2026-08-27 18:38:00,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-12081,HOST,IAM00014824,IAM,IAM00014824,AUTHENTICATION,2026-08-15 01:24:29,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12546,USER,IAM00016694,IAM,IAM00016694,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10280,HOST,IAM00013527,IAM,IAM00013527,AUTHENTICATION,2026-08-19 00:00:00,Info,LOGIN_FAILED,UNKNOWN,EXACT
EMP11090,USER,IAM00013144,IAM,IAM00013144,AUTHENTICATION,2026-06-09 00:00:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10642,HOST,IAM00014013,IAM,IAM00014013,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-12543,HOST,IAM00001169,IAM,IAM00001169,AUTHENTICATION,2026-09-04 00:12:06,High,LOGIN_FAILED,VALID,EXACT
LPT-12399,HOST,IAM00008605,IAM,IAM00008605,AUTHENTICATION,2026-08-01 03:57:02,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP12693,USER,IAM00007014,IAM,IAM00007014,AUTHENTICATION,2026-08-24 12:14:16,Info,OTHER,UNKNOWN,EXACT
LPT-10927,HOST,IAM00008017,IAM,IAM00008017,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12630,HOST,IAM00006887,IAM,IAM00006887,AUTHENTICATION,2026-09-03 08:15:08,Info,LOGIN_SUCCESS,IMPUTED,EXACT
WS-10145,HOST,IAM00017198,IAM,IAM00017198,AUTHENTICATION,2026-06-08 10:12:00,Low,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10692,HOST,IAM00013196,IAM,IAM00013196,AUTHENTICATION,2026-08-27 07:53:58,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12995,HOST,IAM00011988,IAM,IAM00011988,AUTHENTICATION,2026-08-10 11:33:17,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP11600,USER,IAM00012875,IAM,IAM00012875,AUTHENTICATION,2026-08-26 07:47:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12027,HOST,IAM00006758,IAM,IAM00006758,AUTHENTICATION,Unknown,Info,OTHER,UNKNOWN,EXACT
WS-12003,HOST,IAM00017834,IAM,IAM00017834,AUTHENTICATION,2026-09-08 04:03:35,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10900,USER,IAM00007426,IAM,IAM00007426,AUTHENTICATION,2026-08-14 23:16:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12546,USER,IAM00005712,IAM,IAM00005712,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP11226,USER,IAM00016427,IAM,IAM00016427,AUTHENTICATION,2026-08-30 17:19:30,High,OTHER,REPAIRED,EXACT
WS-11915,HOST,IAM00017386,IAM,IAM00017386,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
