entity_id,entity_type,outlier_dimension_count,active_dimensions,auth_zscore,network_zscore,endpoint_zscore,off_hours_zscore,multi_dimension_outlier_score,outlier_confidence,is_multi_dimensional_outlier
EMP12271,USER,0,NONE,0.0,0.0,-0.67,1.35,0.1,0.5,False
EMP10592,USER,0,NONE,-1.35,-2.02,0.67,-2.02,-1.15,0.5,False
EMP11303,USER,0,NONE,-1.35,-2.02,-0.67,-2.02,-1.48,0.5,False
EMP11387,USER,2,ENDPOINT|OFF_HOURS,0.67,-0.67,2.02,2.02,0.94,0.8,True
EMP12696,USER,0,NONE,1.35,0.0,0.0,-1.35,0.14,0.5,False
EMP12712,USER,0,NONE,0.0,-0.67,0.0,0.0,-0.17,0.5,False
EMP11964,USER,0,NONE,0.67,1.35,0.67,1.35,0.98,0.5,False
EMP12297,USER,0,NONE,-0.67,0.67,0.0,1.35,0.24,0.5,False
EMP10939,USER,2,AUTHENTICATION|OFF_HOURS,2.02,1.35,0.0,2.02,1.35,0.8,True
EMP12873,USER,1,NETWORK_IP,0.67,2.02,-0.67,0.0,0.54,0.65,False
EMP11249,USER,0,NONE,0.0,0.0,-0.67,0.67,-0.03,0.5,False
EMP10904,USER,0,NONE,-1.35,-0.67,1.35,0.67,-0.1,0.5,False
EMP12622,USER,0,NONE,1.35,1.35,-0.67,0.0,0.58,0.5,False
EMP11279,USER,0,NONE,0.0,-1.35,1.12,-1.35,-0.33,0.5,False
EMP12474,USER,0,NONE,0.0,0.67,1.35,0.67,0.64,0.5,False
EMP12965,USER,1,ENDPOINT,0.0,0.0,2.02,0.0,0.51,0.65,False
EMP12419,USER,0,NONE,0.67,0.67,-0.67,0.0,0.2,0.5,False
EMP12459,USER,0,NONE,0.0,-0.67,-0.67,-0.67,-0.47,0.5,False
EMP12539,USER,0,NONE,0.0,0.0,-0.67,0.67,-0.03,0.5,False
EMP11142,USER,0,NONE,0.67,0.67,0.0,-0.67,0.23,0.5,False
EMP12453,USER,0,NONE,0.67,-0.67,-2.02,0.67,-0.34,0.5,False
EMP10706,USER,0,NONE,-0.67,0.0,0.0,0.0,-0.2,0.5,False
EMP12723,USER,0,NONE,-0.67,-0.67,0.0,-0.67,-0.5,0.5,False
EMP11022,USER,0,NONE,0.67,-1.35,0.0,1.35,0.13,0.5,False
EMP10745,USER,1,ENDPOINT,0.0,0.67,2.02,1.35,0.94,0.65,False
EMP11546,USER,1,NETWORK_IP,-0.67,2.02,0.0,-0.67,0.17,0.65,False
EMP12429,USER,1,ENDPOINT,0.0,0.0,3.37,-0.67,0.71,0.65,False
EMP12110,USER,1,ENDPOINT,0.0,-0.67,3.37,0.0,0.68,0.65,False
EMP12013,USER,0,NONE,-0.67,-0.67,0.0,-0.67,-0.5,0.5,False
EMP10513,USER,0,NONE,0.0,-0.67,-1.35,-2.02,-0.91,0.5,False
EMP10081,USER,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
EMP12743,USER,0,NONE,-1.35,-2.02,0.67,-1.35,-1.01,0.5,False
EMP11308,USER,0,NONE,0.0,-0.67,0.0,-1.35,-0.44,0.5,False
EMP12571,USER,0,NONE,-0.67,0.0,-0.22,0.0,-0.26,0.5,False
EMP10914,USER,1,ENDPOINT,-0.67,-1.35,2.02,-0.67,-0.17,0.65,False
EMP11404,USER,0,NONE,-1.35,-1.35,0.67,-1.35,-0.85,0.5,False
EMP11647,USER,0,NONE,-0.67,-1.35,-1.35,-1.35,-1.15,0.5,False
EMP12843,USER,0,NONE,0.0,-1.35,0.0,-1.35,-0.61,0.5,False
EMP11108,USER,0,NONE,0.0,-1.35,0.0,-1.35,-0.61,0.5,False
EMP10150,USER,1,AUTHENTICATION,2.02,0.67,0.67,0.67,1.07,0.65,False
EMP12809,USER,0,NONE,0.67,-0.67,-0.67,-1.35,-0.4,0.5,False
EMP10774,USER,0,NONE,-0.67,0.0,0.0,-2.02,-0.6,0.5,False
EMP10329,USER,0,NONE,0.0,-1.35,-1.35,-0.67,-0.81,0.5,False
EMP10006,USER,1,ENDPOINT,1.35,0.0,2.7,-0.67,0.95,0.65,False
EMP10943,USER,0,NONE,-1.35,-0.67,0.0,-2.02,-0.98,0.5,False
EMP10822,USER,0,NONE,-0.67,-0.67,0.0,0.0,-0.37,0.5,False
EMP10734,USER,0,NONE,1.35,0.0,0.67,0.0,0.57,0.5,False
EMP10909,USER,0,NONE,0.0,0.0,1.12,0.0,0.28,0.5,False
EMP10468,USER,0,NONE,0.0,-0.67,1.35,0.67,0.3,0.5,False
EMP10181,USER,0,NONE,0.0,-0.67,0.67,-0.67,-0.13,0.5,False
EMP10164,USER,0,NONE,-2.02,-0.67,0.0,-1.35,-1.04,0.5,False
EMP11523,USER,0,NONE,-0.67,0.0,0.0,-0.67,-0.34,0.5,False
EMP10451,USER,0,NONE,0.0,1.35,-1.35,-0.67,-0.13,0.5,False
EMP10490,USER,0,NONE,0.0,-1.35,0.67,-0.67,-0.3,0.5,False
EMP10813,USER,1,NETWORK_IP,1.35,2.02,-2.02,-0.67,0.27,0.65,False
EMP11143,USER,1,AUTHENTICATION,2.7,1.35,0.22,0.0,1.2,0.65,False
EMP11311,USER,0,NONE,-0.67,-0.67,-0.67,-0.67,-0.67,0.5,False
EMP12313,USER,0,NONE,0.0,-1.35,0.0,-1.35,-0.61,0.5,False
EMP11111,USER,1,AUTHENTICATION,2.02,0.0,0.67,0.0,0.77,0.65,False
EMP11826,USER,0,NONE,0.0,-1.35,0.67,0.67,-0.04,0.5,False
EMP11441,USER,0,NONE,0.0,0.0,0.0,-2.02,-0.4,0.5,False
EMP12012,USER,1,AUTHENTICATION,2.02,0.67,0.0,0.0,0.77,0.65,False
EMP11006,USER,1,ENDPOINT,-0.67,0.67,2.02,0.67,0.61,0.65,False
EMP11627,USER,0,NONE,0.0,0.0,0.67,-1.35,-0.1,0.5,False
EMP11632,USER,0,NONE,0.67,1.35,0.67,0.0,0.71,0.5,False
EMP11074,USER,0,NONE,-0.67,0.67,0.0,-1.35,-0.3,0.5,False
EMP10578,USER,0,NONE,-1.35,-0.67,1.35,-0.67,-0.37,0.5,False
EMP12168,USER,0,NONE,0.0,-1.35,1.35,0.0,0.0,0.5,False
EMP12417,USER,0,NONE,0.0,0.67,0.0,-0.67,0.03,0.5,False
EMP12335,USER,0,NONE,1.35,-1.35,1.35,0.0,0.41,0.5,False
EMP12374,USER,0,NONE,0.0,-0.67,0.0,-1.35,-0.44,0.5,False
EMP10327,USER,1,AUTHENTICATION,2.02,1.35,0.67,0.0,1.11,0.65,False
EMP11790,USER,0,NONE,-0.67,-0.67,-0.67,-0.67,-0.67,0.5,False
EMP10442,USER,0,NONE,-0.67,-2.02,-1.35,-2.02,-1.45,0.5,False
EMP11858,USER,0,NONE,0.67,0.67,1.35,1.35,0.98,0.5,False
EMP12238,USER,0,NONE,-0.67,-0.67,0.0,-0.67,-0.5,0.5,False
EMP10312,USER,0,NONE,-0.67,-1.35,0.0,-0.67,-0.67,0.5,False
EMP10832,USER,0,NONE,0.67,-1.35,0.67,1.35,0.3,0.5,False
EMP12446,USER,1,ENDPOINT,-0.67,-1.35,3.37,-0.67,0.17,0.65,False
EMP12170,USER,0,NONE,-0.67,0.0,1.35,-1.35,-0.13,0.5,False
EMP11414,USER,0,NONE,0.0,-1.35,-0.67,-1.35,-0.78,0.5,False
EMP11201,USER,0,NONE,-0.67,0.67,1.35,1.35,0.57,0.5,False
EMP12514,USER,1,OFF_HOURS,0.0,1.35,0.67,2.02,0.91,0.65,False
EMP11499,USER,0,NONE,-0.67,-0.67,1.35,-1.35,-0.3,0.5,False
EMP12010,USER,0,NONE,0.0,0.67,-1.35,0.67,-0.04,0.5,False
EMP10086,USER,0,NONE,-0.67,-0.67,1.35,-0.67,-0.17,0.5,False
EMP11403,USER,0,NONE,-0.67,-2.02,0.22,-2.02,-1.05,0.5,False
EMP12481,USER,0,NONE,0.0,0.0,0.67,-1.35,-0.1,0.5,False
EMP12002,USER,0,NONE,0.0,0.67,0.67,0.67,0.47,0.5,False
EMP11481,USER,0,NONE,-1.35,0.67,0.0,0.0,-0.24,0.5,False
EMP10777,USER,0,NONE,0.67,-1.35,0.67,-1.35,-0.24,0.5,False
EMP10799,USER,1,NETWORK_IP,0.0,2.02,0.67,0.67,0.81,0.65,False
EMP11666,USER,0,NONE,0.0,-0.67,0.67,0.0,0.0,0.5,False
EMP11894,USER,0,NONE,-0.67,-1.35,1.35,-1.35,-0.47,0.5,False
EMP10054,USER,0,NONE,0.67,-1.35,0.67,0.0,0.03,0.5,False
EMP12483,USER,0,NONE,0.0,1.35,0.67,0.0,0.51,0.5,False
EMP11287,USER,0,NONE,0.67,0.67,-0.67,-0.67,0.07,0.5,False
EMP11920,USER,0,NONE,0.0,-1.35,0.0,0.0,-0.34,0.5,False
EMP11667,USER,0,NONE,-0.67,-0.67,0.0,-1.35,-0.64,0.5,False
EMP12665,USER,0,NONE,-0.67,-0.67,-1.35,0.67,-0.57,0.5,False
EMP12222,USER,1,ENDPOINT,0.0,-0.67,2.02,0.0,0.34,0.65,False
EMP11701,USER,0,NONE,0.0,0.0,-0.67,-0.67,-0.3,0.5,False
EMP11245,USER,2,AUTHENTICATION|ENDPOINT,2.02,0.67,2.02,0.0,1.28,0.8,True
EMP10113,USER,0,NONE,-0.67,0.0,0.0,0.0,-0.2,0.5,False
EMP12891,USER,0,NONE,0.0,-1.35,0.67,-0.67,-0.3,0.5,False
EMP10987,USER,2,AUTHENTICATION|OFF_HOURS,2.02,1.35,0.0,2.02,1.35,0.8,True
EMP10501,USER,0,NONE,0.0,-0.67,0.0,-1.35,-0.44,0.5,False
EMP12469,USER,0,NONE,0.0,-1.35,-0.67,-1.35,-0.78,0.5,False
EMP11009,USER,1,AUTHENTICATION,2.02,0.0,-0.67,-1.35,0.17,0.65,False
EMP11198,USER,0,NONE,0.67,-0.67,-2.02,0.67,-0.34,0.5,False
EMP11394,USER,0,NONE,0.0,0.67,-0.67,0.0,0.0,0.5,False
EMP10589,USER,0,NONE,-0.67,-2.02,-0.67,1.35,-0.6,0.5,False
EMP10768,USER,1,OFF_HOURS,1.35,1.35,-0.67,4.72,1.52,0.65,False
EMP10017,USER,0,NONE,0.67,0.67,0.67,0.67,0.67,0.5,False
EMP11042,USER,0,NONE,0.0,-2.02,1.35,1.35,0.1,0.5,False
EMP11447,USER,0,NONE,0.0,0.67,0.0,0.67,0.3,0.5,False
EMP10285,USER,0,NONE,1.35,0.67,0.22,0.0,0.63,0.5,False
EMP12720,USER,0,NONE,0.0,0.0,-0.67,-1.35,-0.44,0.5,False
EMP10428,USER,0,NONE,-0.67,0.0,-1.35,-0.67,-0.67,0.5,False
EMP11328,USER,2,AUTHENTICATION|OFF_HOURS,2.02,0.67,1.35,2.7,1.65,0.8,True
EMP12064,USER,1,ENDPOINT,0.0,0.0,2.02,0.0,0.51,0.65,False
EMP10669,USER,1,OFF_HOURS,-0.67,0.67,-0.67,2.02,0.2,0.65,False
EMP10031,USER,0,NONE,-0.67,-0.67,1.35,-0.67,-0.17,0.5,False
EMP11341,USER,0,NONE,0.67,-1.35,-1.35,-0.67,-0.61,0.5,False
EMP10722,USER,0,NONE,0.0,-0.67,0.67,0.0,0.0,0.5,False
EMP10951,USER,2,NETWORK_IP|OFF_HOURS,0.0,2.7,-1.35,2.7,0.88,0.8,True
EMP11914,USER,2,AUTHENTICATION|NETWORK_IP,2.02,4.05,1.35,1.35,2.23,0.8,True
EMP12365,USER,0,NONE,1.35,1.35,-0.67,-0.67,0.44,0.5,False
EMP10214,USER,0,NONE,0.0,-0.67,-0.67,0.67,-0.2,0.5,False
EMP10989,USER,0,NONE,0.0,1.35,-1.35,0.0,0.0,0.5,False
EMP11164,USER,1,NETWORK_IP,1.35,2.02,0.67,-0.67,0.94,0.65,False
EMP12877,USER,0,NONE,0.67,-0.67,1.35,0.0,0.37,0.5,False
EMP12095,USER,1,ENDPOINT,0.67,-1.35,2.7,-1.35,0.27,0.65,False
EMP10326,USER,1,AUTHENTICATION,2.02,0.0,-0.67,-0.67,0.3,0.65,False
EMP11383,USER,0,NONE,0.0,-1.35,0.0,-1.35,-0.61,0.5,False
EMP11724,USER,0,NONE,0.0,0.0,1.35,-0.67,0.2,0.5,False
EMP11086,USER,0,NONE,0.0,-2.02,1.35,0.0,-0.17,0.5,False
EMP10341,USER,0,NONE,-0.67,0.0,0.0,-0.67,-0.34,0.5,False
EMP10147,USER,0,NONE,0.0,-1.35,-0.67,0.67,-0.37,0.5,False
EMP12411,USER,0,NONE,1.35,0.67,-1.12,-1.35,0.02,0.5,False
EMP11107,USER,1,OFF_HOURS,1.35,1.35,0.0,2.7,1.28,0.65,False
EMP10848,USER,0,NONE,0.0,0.67,0.67,0.0,0.34,0.5,False
EMP10966,USER,0,NONE,0.0,0.67,0.0,0.0,0.17,0.5,False
EMP12538,USER,0,NONE,1.35,-0.67,0.0,0.67,0.37,0.5,False
EMP10661,USER,1,ENDPOINT,0.67,-0.67,2.02,0.0,0.54,0.65,False
EMP11002,USER,2,AUTHENTICATION|NETWORK_IP,2.02,2.02,-2.02,-1.35,0.34,0.8,True
EMP12413,USER,1,NETWORK_IP,0.0,2.02,0.0,0.0,0.51,0.65,False
EMP12594,USER,1,ENDPOINT,-1.35,-0.67,2.02,-0.67,-0.2,0.65,False
EMP12736,USER,0,NONE,-0.67,0.0,1.35,0.67,0.27,0.5,False
EMP11879,USER,0,NONE,-0.67,-0.67,-0.67,-1.35,-0.81,0.5,False
EMP12902,USER,0,NONE,0.67,0.0,0.0,0.0,0.2,0.5,False
EMP11203,USER,0,NONE,-0.67,-1.35,-1.35,0.0,-0.88,0.5,False
EMP11990,USER,0,NONE,0.0,1.35,0.0,0.67,0.47,0.5,False
EMP10024,USER,0,NONE,-0.67,-0.67,-0.67,-1.35,-0.81,0.5,False
EMP12895,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,13.49,19.56,0.0,20.0,12.94,0.95,True
EMP12092,USER,1,NETWORK_IP,0.67,2.02,-0.67,1.35,0.81,0.65,False
EMP12989,USER,0,NONE,-1.35,-0.67,0.0,-0.67,-0.71,0.5,False
EMP12371,USER,1,NETWORK_IP,1.35,2.02,-0.22,0.67,0.99,0.65,False
EMP10875,USER,0,NONE,0.0,-0.67,-0.67,-1.35,-0.6,0.5,False
EMP12871,USER,0,NONE,-0.67,-2.02,-0.67,-1.35,-1.14,0.5,False
EMP10938,USER,0,NONE,0.0,-1.35,-0.67,-0.67,-0.64,0.5,False
EMP12584,USER,1,ENDPOINT,-1.35,-0.67,2.02,-1.35,-0.34,0.65,False
EMP10385,USER,0,NONE,0.0,-0.67,0.67,0.67,0.13,0.5,False
EMP12585,USER,0,NONE,-0.67,-1.35,0.0,-1.35,-0.81,0.5,False
EMP12563,USER,0,NONE,-1.35,-0.67,-0.67,0.0,-0.74,0.5,False
EMP12408,USER,0,NONE,0.0,-2.02,0.0,0.0,-0.51,0.5,False
EMP10936,USER,0,NONE,0.67,0.0,-0.67,0.0,0.03,0.5,False
EMP12659,USER,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
EMP11332,USER,0,NONE,-0.67,-1.35,0.67,-2.02,-0.78,0.5,False
EMP11934,USER,1,NETWORK_IP,1.35,2.02,0.0,0.0,0.91,0.65,False
EMP10935,USER,0,NONE,-0.67,0.67,-0.67,-0.67,-0.34,0.5,False
EMP10566,USER,0,NONE,0.67,0.0,-0.67,0.0,0.03,0.5,False
EMP11854,USER,0,NONE,-0.67,-2.02,0.0,-1.35,-0.98,0.5,False
EMP12500,USER,1,OFF_HOURS,1.35,0.67,-0.67,2.02,0.81,0.65,False
EMP11645,USER,0,NONE,0.0,0.0,0.67,-0.67,0.03,0.5,False
EMP12185,USER,0,NONE,-0.67,-0.67,-2.02,-1.35,-1.14,0.5,False
EMP11792,USER,0,NONE,1.35,-1.35,-1.35,0.0,-0.27,0.5,False
EMP11430,USER,0,NONE,0.0,0.67,0.0,1.35,0.44,0.5,False
EMP12825,USER,0,NONE,1.35,-1.35,0.67,-0.67,0.1,0.5,False
EMP11013,USER,0,NONE,-0.67,0.67,-0.67,0.67,-0.07,0.5,False
EMP11928,USER,0,NONE,0.0,0.0,-0.67,1.35,0.1,0.5,False
EMP12319,USER,1,ENDPOINT,0.0,-1.35,2.7,-1.35,0.07,0.65,False
EMP10126,USER,0,NONE,0.67,-0.67,0.0,-1.35,-0.24,0.5,False
EMP12157,USER,0,NONE,0.0,-0.67,0.67,0.0,0.0,0.5,False
EMP11347,USER,0,NONE,-0.67,-0.67,0.0,0.0,-0.37,0.5,False
EMP10355,USER,0,NONE,0.67,0.67,0.67,0.0,0.54,0.5,False
EMP10827,USER,0,NONE,0.0,-1.35,0.0,-0.67,-0.47,0.5,False
EMP11639,USER,0,NONE,-0.67,1.35,0.67,0.0,0.3,0.5,False
EMP10984,USER,2,NETWORK_IP|OFF_HOURS,0.67,2.7,-1.35,3.37,1.21,0.8,True
EMP10362,USER,0,NONE,0.67,-1.35,0.0,-0.67,-0.27,0.5,False
EMP10345,USER,0,NONE,0.0,0.0,0.0,-1.35,-0.27,0.5,False
EMP12124,USER,0,NONE,-0.67,-0.67,-0.67,0.67,-0.4,0.5,False
EMP12620,USER,0,NONE,0.0,-0.67,1.35,-1.35,-0.1,0.5,False
EMP10711,USER,0,NONE,0.0,-2.02,0.0,-1.35,-0.78,0.5,False
EMP12127,USER,0,NONE,0.0,0.0,0.67,-0.67,0.03,0.5,False
EMP10010,USER,1,AUTHENTICATION,2.02,-0.67,-1.35,-2.02,-0.3,0.65,False
EMP12616,USER,0,NONE,0.0,0.0,0.22,-0.67,-0.08,0.5,False
EMP11834,USER,0,NONE,-1.35,-2.02,0.67,-2.02,-1.15,0.5,False
EMP10793,USER,0,NONE,0.67,0.0,0.67,-0.67,0.23,0.5,False
EMP12848,USER,1,AUTHENTICATION,2.02,1.35,-0.67,0.67,0.91,0.65,False
EMP10094,USER,0,NONE,0.67,-0.67,0.67,0.0,0.2,0.5,False
EMP10129,USER,0,NONE,0.67,0.67,-1.35,0.0,0.03,0.5,False
EMP12309,USER,0,NONE,-0.67,0.0,1.35,1.35,0.41,0.5,False
EMP12991,USER,0,NONE,0.0,-2.02,0.67,-1.35,-0.61,0.5,False
EMP11900,USER,0,NONE,0.0,-0.67,0.67,-0.67,-0.13,0.5,False
EMP12467,USER,0,NONE,-0.67,0.0,-1.35,0.0,-0.54,0.5,False
EMP11932,USER,1,ENDPOINT,0.67,-0.67,2.02,0.0,0.54,0.65,False
EMP12499,USER,3,NETWORK_IP|ENDPOINT|OFF_HOURS,0.67,2.02,2.02,2.7,1.75,0.95,True
EMP11865,USER,1,ENDPOINT,0.0,1.35,2.7,1.35,1.28,0.65,False
EMP11658,USER,0,NONE,0.0,-0.67,0.0,0.0,-0.17,0.5,False
EMP10516,USER,0,NONE,-0.67,-1.35,0.67,-0.67,-0.51,0.5,False
EMP11857,USER,1,ENDPOINT,-0.67,-2.02,2.02,0.0,-0.2,0.65,False
EMP11277,USER,0,NONE,-0.67,-1.35,-1.35,-2.02,-1.28,0.5,False
EMP10950,USER,0,NONE,-0.67,1.35,0.0,0.67,0.27,0.5,False
EMP11120,USER,0,NONE,1.35,-0.67,-0.67,0.0,0.07,0.5,False
EMP10419,USER,0,NONE,0.67,0.0,-0.67,-1.35,-0.24,0.5,False
EMP10922,USER,0,NONE,-0.67,-1.35,-0.67,0.0,-0.71,0.5,False
EMP12880,USER,0,NONE,0.0,0.0,-0.67,0.0,-0.17,0.5,False
EMP10477,USER,0,NONE,0.0,-1.35,-1.35,-0.67,-0.81,0.5,False
EMP12035,USER,1,AUTHENTICATION,2.02,-0.67,-0.67,-0.67,0.14,0.65,False
EMP12245,USER,0,NONE,-1.35,-1.35,0.0,-1.35,-1.01,0.5,False
EMP11692,USER,0,NONE,-0.67,0.67,-0.67,0.0,-0.2,0.5,False
EMP12316,USER,0,NONE,0.67,-0.67,1.35,0.0,0.37,0.5,False
EMP11471,USER,0,NONE,0.0,1.35,-0.67,0.67,0.3,0.5,False
EMP11202,USER,0,NONE,0.0,-0.67,-1.35,0.67,-0.37,0.5,False
EMP11669,USER,0,NONE,0.67,1.35,-0.67,0.67,0.51,0.5,False
EMP12859,USER,0,NONE,1.35,-0.67,-0.67,0.67,0.2,0.5,False
EMP11970,USER,0,NONE,-0.67,-0.67,0.67,-0.67,-0.34,0.5,False
EMP10820,USER,0,NONE,-0.67,-1.35,0.0,-0.67,-0.67,0.5,False
EMP11997,USER,0,NONE,-0.67,-1.35,0.67,-1.35,-0.64,0.5,False
EMP12954,USER,0,NONE,0.0,-1.35,-0.67,-0.67,-0.64,0.5,False
EMP11248,USER,0,NONE,-0.67,0.0,-0.67,1.35,-0.1,0.5,False
EMP12742,USER,0,NONE,-1.35,-0.67,-0.67,-1.35,-1.01,0.5,False
EMP12694,USER,1,AUTHENTICATION,2.7,0.0,0.67,0.0,0.98,0.65,False
EMP11046,USER,0,NONE,-0.67,-0.67,0.67,-0.67,-0.34,0.5,False
EMP11888,USER,0,NONE,0.0,-1.35,-1.35,-0.67,-0.81,0.5,False
EMP10615,USER,0,NONE,-0.67,0.0,0.0,-0.67,-0.34,0.5,False
EMP11318,USER,0,NONE,0.0,0.0,0.67,-0.67,0.03,0.5,False
EMP12970,USER,2,NETWORK_IP|OFF_HOURS,0.67,2.02,-1.35,2.7,0.91,0.8,True
EMP12136,USER,0,NONE,0.0,-0.67,-1.35,-0.67,-0.64,0.5,False
EMP12534,USER,0,NONE,-0.67,0.0,0.67,0.67,0.1,0.5,False
EMP11772,USER,0,NONE,-1.35,-0.67,0.67,-1.35,-0.68,0.5,False
EMP10131,USER,1,OFF_HOURS,1.35,1.35,-1.35,3.37,1.08,0.65,False
EMP10077,USER,2,NETWORK_IP|OFF_HOURS,0.67,3.37,0.0,2.02,1.45,0.8,True
EMP12052,USER,0,NONE,1.35,0.0,-1.35,0.0,0.07,0.5,False
EMP10724,USER,0,NONE,0.0,0.0,0.67,0.0,0.17,0.5,False
EMP11314,USER,0,NONE,-0.67,0.0,-0.67,-1.35,-0.64,0.5,False
EMP11851,USER,0,NONE,1.35,1.35,0.67,0.0,0.91,0.5,False
EMP12708,USER,0,NONE,-0.67,-0.67,-2.02,-1.35,-1.14,0.5,False
EMP12562,USER,0,NONE,0.0,1.35,0.0,0.0,0.34,0.5,False
EMP11372,USER,0,NONE,0.0,1.35,0.0,1.35,0.61,0.5,False
EMP11855,USER,0,NONE,1.35,0.67,-0.67,0.0,0.41,0.5,False
EMP11319,USER,0,NONE,0.0,-1.35,-0.67,1.35,-0.23,0.5,False
EMP12960,USER,0,NONE,0.67,0.67,0.0,0.67,0.5,0.5,False
EMP12573,USER,0,NONE,-0.67,-0.67,-0.67,0.67,-0.4,0.5,False
EMP10375,USER,0,NONE,-0.67,-0.67,-0.67,0.0,-0.54,0.5,False
EMP11908,USER,1,ENDPOINT,0.0,-0.67,2.02,0.67,0.47,0.65,False
EMP10333,USER,1,ENDPOINT,0.67,0.67,3.37,0.0,1.21,0.65,False
EMP12323,USER,0,NONE,1.35,0.67,0.0,0.67,0.71,0.5,False
EMP12373,USER,0,NONE,0.67,1.35,0.67,0.0,0.71,0.5,False
EMP11604,USER,0,NONE,0.0,-0.67,1.35,0.0,0.17,0.5,False
EMP11118,USER,1,OFF_HOURS,0.67,1.35,-0.67,2.02,0.78,0.65,False
EMP12913,USER,0,NONE,1.35,0.0,-1.35,-1.35,-0.2,0.5,False
EMP11943,USER,1,ENDPOINT,-0.67,-0.67,2.02,-1.35,-0.13,0.65,False
EMP12333,USER,0,NONE,-1.35,0.0,0.67,-0.67,-0.37,0.5,False
EMP12599,USER,0,NONE,0.0,0.0,-1.35,0.0,-0.34,0.5,False
EMP11342,USER,0,NONE,1.35,0.67,0.67,0.67,0.87,0.5,False
EMP10320,USER,0,NONE,0.0,-0.67,0.0,0.67,-0.03,0.5,False
EMP11619,USER,0,NONE,-0.67,-2.02,1.35,-2.02,-0.77,0.5,False
EMP12628,USER,0,NONE,0.0,0.0,-0.67,0.0,-0.17,0.5,False
EMP12060,USER,0,NONE,0.0,-1.35,0.67,-1.35,-0.44,0.5,False
EMP11673,USER,0,NONE,-0.67,-1.35,-1.35,0.0,-0.88,0.5,False
EMP11942,USER,1,NETWORK_IP,1.35,2.7,0.67,1.35,1.52,0.65,False
EMP10260,USER,0,NONE,-0.67,0.0,0.0,-1.35,-0.47,0.5,False
EMP12426,USER,0,NONE,0.0,-1.35,0.67,-0.67,-0.3,0.5,False
EMP12039,USER,0,NONE,0.0,0.67,0.67,0.0,0.34,0.5,False
EMP10689,USER,0,NONE,-0.67,-2.02,-0.67,-2.02,-1.28,0.5,False
EMP10901,USER,0,NONE,-0.67,-1.35,0.67,-0.67,-0.51,0.5,False
EMP12026,USER,0,NONE,0.0,0.0,-0.67,-0.67,-0.3,0.5,False
EMP10138,USER,0,NONE,0.0,0.0,-1.35,-0.67,-0.47,0.5,False
EMP11917,USER,0,NONE,-0.67,-2.02,-1.35,-2.02,-1.45,0.5,False
EMP11828,USER,0,NONE,0.0,1.35,0.67,0.67,0.64,0.5,False
EMP11573,USER,0,NONE,0.67,0.0,-1.35,0.0,-0.14,0.5,False
EMP10319,USER,0,NONE,0.0,1.35,-0.67,0.67,0.3,0.5,False
EMP10653,USER,0,NONE,0.67,0.0,0.0,-0.67,0.07,0.5,False
EMP12137,USER,1,AUTHENTICATION,3.37,0.67,0.0,0.0,1.18,0.65,False
EMP12394,USER,0,NONE,0.0,-1.35,0.67,-1.35,-0.44,0.5,False
EMP10558,USER,1,NETWORK_IP,1.35,2.7,0.67,-1.35,0.98,0.65,False
EMP12187,USER,1,ENDPOINT,-0.67,-0.67,2.7,-1.35,0.04,0.65,False
EMP10112,USER,1,ENDPOINT,-0.67,-1.35,2.7,0.0,0.14,0.65,False
EMP10531,USER,0,NONE,0.67,-1.35,0.67,-0.67,-0.1,0.5,False
EMP10224,USER,0,NONE,0.67,-0.67,-1.35,-0.67,-0.44,0.5,False
EMP10723,USER,0,NONE,-0.67,-0.67,0.67,-0.67,-0.34,0.5,False
EMP12590,USER,1,OFF_HOURS,0.67,0.0,-1.35,2.02,0.27,0.65,False
EMP12649,USER,0,NONE,-0.67,-1.35,0.0,0.67,-0.4,0.5,False
EMP11433,USER,1,ENDPOINT,1.35,1.35,2.7,1.35,1.69,0.65,False
EMP12401,USER,0,NONE,0.0,1.35,-0.67,1.35,0.44,0.5,False
EMP11458,USER,0,NONE,0.0,-1.35,-0.67,0.0,-0.51,0.5,False
EMP12784,USER,1,ENDPOINT,0.0,0.67,2.02,0.67,0.81,0.65,False
EMP10846,USER,0,NONE,-0.67,-0.67,-1.35,-0.67,-0.84,0.5,False
EMP10193,USER,0,NONE,-0.67,0.0,0.67,0.0,-0.03,0.5,False
EMP11464,USER,0,NONE,0.0,0.0,0.67,0.0,0.17,0.5,False
EMP10946,USER,0,NONE,0.0,-1.35,0.0,0.0,-0.34,0.5,False
EMP12021,USER,0,NONE,1.35,-1.35,0.0,-2.02,-0.34,0.5,False
EMP11629,USER,0,NONE,-0.67,-0.67,1.35,1.35,0.24,0.5,False
EMP10117,USER,0,NONE,-0.67,-1.35,0.67,-0.67,-0.51,0.5,False
EMP10645,USER,0,NONE,1.35,1.35,0.67,0.0,0.91,0.5,False
EMP11870,USER,0,NONE,0.0,-1.35,-0.67,-0.67,-0.64,0.5,False
EMP10003,USER,0,NONE,-0.67,-0.67,1.35,-1.35,-0.3,0.5,False
EMP10074,USER,0,NONE,1.35,0.67,-1.35,-0.67,0.1,0.5,False
EMP11755,USER,1,ENDPOINT,0.67,-2.02,2.7,-1.35,0.1,0.65,False
