source_node,source_type,relationship,target_node,target_type,confidence,provenance
EMP10776,USER,TRIGGERED_ALERT,EPA00004533,ALERT,EXACT,Endpoint_Alerts
EMP10551,USER,TRIGGERED_ALERT,EPA00003888,ALERT,EXACT,Endpoint_Alerts
EMP10697,USER,TRIGGERED_ALERT,EPA00005653,ALERT,EXACT,Endpoint_Alerts
EMP10181,USER,TRIGGERED_ALERT,EPA00003838,ALERT,EXACT,Endpoint_Alerts
EMP11933,USER,TRIGGERED_ALERT,EPA00004618,ALERT,EXACT,Endpoint_Alerts
EMP12164,USER,TRIGGERED_ALERT,EPA00002810,ALERT,EXACT,Endpoint_Alerts
EMP12052,USER,TRIGGERED_ALERT,EPA00000725,ALERT,EXACT,Endpoint_Alerts
EMP12452,USER,TRIGGERED_ALERT,EPA00000766,ALERT,EXACT,Endpoint_Alerts
EMP10986,USER,TRIGGERED_ALERT,EPA00007837,ALERT,EXACT,Endpoint_Alerts
EMP10913,USER,TRIGGERED_ALERT,EPA00004374,ALERT,EXACT,Endpoint_Alerts
EMP10048,USER,TRIGGERED_ALERT,EPA00004678,ALERT,EXACT,Endpoint_Alerts
EMP10961,USER,TRIGGERED_ALERT,EPA00000308,ALERT,EXACT,Endpoint_Alerts
EMP12188,USER,TRIGGERED_ALERT,EPA00001279,ALERT,EXACT,Endpoint_Alerts
EMP11258,USER,TRIGGERED_ALERT,EPA00000349,ALERT,EXACT,Endpoint_Alerts
EMP10317,USER,TRIGGERED_ALERT,EPA00007220,ALERT,EXACT,Endpoint_Alerts
EMP10178,USER,TRIGGERED_ALERT,EPA00006454,ALERT,EXACT,Endpoint_Alerts
EMP12338,USER,TRIGGERED_ALERT,EPA00003520,ALERT,EXACT,Endpoint_Alerts
EMP10827,USER,TRIGGERED_ALERT,EPA00007513,ALERT,EXACT,Endpoint_Alerts
EMP11925,USER,TRIGGERED_ALERT,EPA00001792,ALERT,EXACT,Endpoint_Alerts
EMP12502,USER,TRIGGERED_ALERT,EPA00004315,ALERT,EXACT,Endpoint_Alerts
EMP10914,USER,TRIGGERED_ALERT,EPA00007298,ALERT,EXACT,Endpoint_Alerts
EMP10953,USER,TRIGGERED_ALERT,EPA00005846,ALERT,EXACT,Endpoint_Alerts
EMP10016,USER,TRIGGERED_ALERT,EPA00002054,ALERT,EXACT,Endpoint_Alerts
EMP10498,USER,TRIGGERED_ALERT,EPA00003298,ALERT,EXACT,Endpoint_Alerts
EMP11661,USER,TRIGGERED_ALERT,EPA00000072,ALERT,EXACT,Endpoint_Alerts
EMP12736,USER,TRIGGERED_ALERT,EPA00004014,ALERT,EXACT,Endpoint_Alerts
EMP10577,USER,TRIGGERED_ALERT,EPA00002760,ALERT,EXACT,Endpoint_Alerts
EMP10063,USER,TRIGGERED_ALERT,EPA00006510,ALERT,EXACT,Endpoint_Alerts
EMP11141,USER,TRIGGERED_ALERT,EPA00006005,ALERT,EXACT,Endpoint_Alerts
EMP12409,USER,TRIGGERED_ALERT,EPA00005350,ALERT,EXACT,Endpoint_Alerts
EMP10439,USER,TRIGGERED_ALERT,EPA00004280,ALERT,EXACT,Endpoint_Alerts
EMP12907,USER,TRIGGERED_ALERT,EPA00006999,ALERT,EXACT,Endpoint_Alerts
EMP11659,USER,TRIGGERED_ALERT,EPA00007549,ALERT,EXACT,Endpoint_Alerts
EMP10023,USER,TRIGGERED_ALERT,EPA00001261,ALERT,EXACT,Endpoint_Alerts
EMP12178,USER,TRIGGERED_ALERT,EPA00001667,ALERT,EXACT,Endpoint_Alerts
EMP12709,USER,TRIGGERED_ALERT,EPA00005875,ALERT,EXACT,Endpoint_Alerts
EMP11152,USER,TRIGGERED_ALERT,EPA00004216,ALERT,EXACT,Endpoint_Alerts
EMP10549,USER,TRIGGERED_ALERT,EPA00004406,ALERT,EXACT,Endpoint_Alerts
EMP12482,USER,TRIGGERED_ALERT,EPA00003287,ALERT,EXACT,Endpoint_Alerts
EMP12707,USER,TRIGGERED_ALERT,EPA00002168,ALERT,EXACT,Endpoint_Alerts
EMP10506,USER,TRIGGERED_ALERT,EPA00007889,ALERT,EXACT,Endpoint_Alerts
EMP11849,USER,TRIGGERED_ALERT,EPA00002534,ALERT,EXACT,Endpoint_Alerts
EMP12015,USER,TRIGGERED_ALERT,EPA00001696,ALERT,EXACT,Endpoint_Alerts
EMP10822,USER,TRIGGERED_ALERT,EPA00002893,ALERT,EXACT,Endpoint_Alerts
EMP10789,USER,TRIGGERED_ALERT,EPA00001096,ALERT,EXACT,Endpoint_Alerts
EMP10587,USER,TRIGGERED_ALERT,EPA00007811,ALERT,EXACT,Endpoint_Alerts
EMP10714,USER,TRIGGERED_ALERT,EPA00006074,ALERT,EXACT,Endpoint_Alerts
EMP10756,USER,TRIGGERED_ALERT,EPA00004005,ALERT,EXACT,Endpoint_Alerts
EMP11184,USER,TRIGGERED_ALERT,EPA00001631,ALERT,EXACT,Endpoint_Alerts
EMP12722,USER,TRIGGERED_ALERT,EPA00007648,ALERT,EXACT,Endpoint_Alerts
EMP12646,USER,TRIGGERED_ALERT,EPA00001882,ALERT,EXACT,Endpoint_Alerts
EMP10257,USER,TRIGGERED_ALERT,EPA00005913,ALERT,EXACT,Endpoint_Alerts
EMP12679,USER,TRIGGERED_ALERT,EPA00005565,ALERT,EXACT,Endpoint_Alerts
EMP10031,USER,TRIGGERED_ALERT,EPA00001613,ALERT,EXACT,Endpoint_Alerts
EMP10651,USER,TRIGGERED_ALERT,EPA00000979,ALERT,EXACT,Endpoint_Alerts
EMP11235,USER,TRIGGERED_ALERT,EPA00001414,ALERT,EXACT,Endpoint_Alerts
EMP11004,USER,TRIGGERED_ALERT,EPA00005901,ALERT,EXACT,Endpoint_Alerts
EMP10625,USER,TRIGGERED_ALERT,EPA00003556,ALERT,EXACT,Endpoint_Alerts
EMP10411,USER,TRIGGERED_ALERT,EPA00000849,ALERT,EXACT,Endpoint_Alerts
EMP10463,USER,TRIGGERED_ALERT,EPA00006951,ALERT,EXACT,Endpoint_Alerts
EMP12944,USER,TRIGGERED_ALERT,EPA00003911,ALERT,EXACT,Endpoint_Alerts
EMP12335,USER,TRIGGERED_ALERT,EPA00002878,ALERT,EXACT,Endpoint_Alerts
EMP11923,USER,TRIGGERED_ALERT,EPA00002272,ALERT,EXACT,Endpoint_Alerts
EMP10626,USER,TRIGGERED_ALERT,EPA00002393,ALERT,EXACT,Endpoint_Alerts
EMP11961,USER,TRIGGERED_ALERT,EPA00007479,ALERT,EXACT,Endpoint_Alerts
EMP12116,USER,TRIGGERED_ALERT,EPA00001831,ALERT,EXACT,Endpoint_Alerts
EMP11306,USER,TRIGGERED_ALERT,EPA00004429,ALERT,EXACT,Endpoint_Alerts
EMP12356,USER,TRIGGERED_ALERT,EPA00000048,ALERT,EXACT,Endpoint_Alerts
EMP12866,USER,TRIGGERED_ALERT,EPA00005900,ALERT,EXACT,Endpoint_Alerts
EMP10261,USER,TRIGGERED_ALERT,EPA00004514,ALERT,EXACT,Endpoint_Alerts
EMP10169,USER,TRIGGERED_ALERT,EPA00001351,ALERT,EXACT,Endpoint_Alerts
EMP11409,USER,TRIGGERED_ALERT,EPA00007716,ALERT,EXACT,Endpoint_Alerts
EMP11127,USER,TRIGGERED_ALERT,EPA00000447,ALERT,EXACT,Endpoint_Alerts
EMP11797,USER,TRIGGERED_ALERT,EPA00002249,ALERT,EXACT,Endpoint_Alerts
EMP10459,USER,TRIGGERED_ALERT,EPA00001744,ALERT,EXACT,Endpoint_Alerts
EMP12699,USER,TRIGGERED_ALERT,EPA00000845,ALERT,EXACT,Endpoint_Alerts
EMP11228,USER,TRIGGERED_ALERT,EPA00004130,ALERT,EXACT,Endpoint_Alerts
EMP12277,USER,TRIGGERED_ALERT,EPA00006245,ALERT,EXACT,Endpoint_Alerts
EMP10228,USER,TRIGGERED_ALERT,EPA00007792,ALERT,EXACT,Endpoint_Alerts
EMP12473,USER,TRIGGERED_ALERT,EPA00002441,ALERT,EXACT,Endpoint_Alerts
EMP12662,USER,TRIGGERED_ALERT,EPA00006152,ALERT,EXACT,Endpoint_Alerts
EMP12019,USER,TRIGGERED_ALERT,EPA00000679,ALERT,EXACT,Endpoint_Alerts
EMP11995,USER,TRIGGERED_ALERT,EPA00004598,ALERT,EXACT,Endpoint_Alerts
EMP10928,USER,TRIGGERED_ALERT,EPA00005938,ALERT,EXACT,Endpoint_Alerts
EMP12935,USER,TRIGGERED_ALERT,EPA00004662,ALERT,EXACT,Endpoint_Alerts
EMP11223,USER,TRIGGERED_ALERT,EPA00001295,ALERT,EXACT,Endpoint_Alerts
EMP10712,USER,TRIGGERED_ALERT,EPA00007376,ALERT,EXACT,Endpoint_Alerts
EMP11703,USER,TRIGGERED_ALERT,EPA00004104,ALERT,EXACT,Endpoint_Alerts
EMP12311,USER,TRIGGERED_ALERT,EPA00004693,ALERT,EXACT,Endpoint_Alerts
EMP10042,USER,TRIGGERED_ALERT,EPA00007744,ALERT,EXACT,Endpoint_Alerts
EMP11739,USER,TRIGGERED_ALERT,EPA00005936,ALERT,EXACT,Endpoint_Alerts
EMP12896,USER,TRIGGERED_ALERT,EPA00004957,ALERT,EXACT,Endpoint_Alerts
EMP10549,USER,TRIGGERED_ALERT,EPA00001113,ALERT,EXACT,Endpoint_Alerts
EMP12263,USER,TRIGGERED_ALERT,EPA00002971,ALERT,EXACT,Endpoint_Alerts
EMP10275,USER,TRIGGERED_ALERT,EPA00000777,ALERT,EXACT,Endpoint_Alerts
EMP11999,USER,TRIGGERED_ALERT,EPA00007836,ALERT,EXACT,Endpoint_Alerts
EMP10904,USER,TRIGGERED_ALERT,EPA00002232,ALERT,EXACT,Endpoint_Alerts
EMP12628,USER,TRIGGERED_ALERT,EPA00002229,ALERT,EXACT,Endpoint_Alerts
EMP12517,USER,TRIGGERED_ALERT,EPA00002154,ALERT,EXACT,Endpoint_Alerts
EMP11795,USER,TRIGGERED_ALERT,EPA00005644,ALERT,EXACT,Endpoint_Alerts
EMP12191,USER,TRIGGERED_ALERT,EPA00004057,ALERT,EXACT,Endpoint_Alerts
EMP10177,USER,TRIGGERED_ALERT,EPA00006769,ALERT,EXACT,Endpoint_Alerts
EMP10453,USER,TRIGGERED_ALERT,EPA00007501,ALERT,EXACT,Endpoint_Alerts
EMP12034,USER,TRIGGERED_ALERT,EPA00001367,ALERT,EXACT,Endpoint_Alerts
EMP12639,USER,TRIGGERED_ALERT,EPA00001470,ALERT,EXACT,Endpoint_Alerts
EMP12710,USER,TRIGGERED_ALERT,EPA00001852,ALERT,EXACT,Endpoint_Alerts
EMP11272,USER,TRIGGERED_ALERT,EPA00001964,ALERT,EXACT,Endpoint_Alerts
EMP12520,USER,TRIGGERED_ALERT,EPA00003835,ALERT,EXACT,Endpoint_Alerts
EMP11335,USER,TRIGGERED_ALERT,EPA00006762,ALERT,EXACT,Endpoint_Alerts
EMP10790,USER,TRIGGERED_ALERT,EPA00004815,ALERT,EXACT,Endpoint_Alerts
EMP11990,USER,TRIGGERED_ALERT,EPA00001290,ALERT,EXACT,Endpoint_Alerts
EMP11960,USER,TRIGGERED_ALERT,EPA00000486,ALERT,EXACT,Endpoint_Alerts
EMP12764,USER,TRIGGERED_ALERT,EPA00002240,ALERT,EXACT,Endpoint_Alerts
EMP12760,USER,TRIGGERED_ALERT,EPA00004484,ALERT,EXACT,Endpoint_Alerts
EMP10287,USER,TRIGGERED_ALERT,EPA00003318,ALERT,EXACT,Endpoint_Alerts
EMP12722,USER,TRIGGERED_ALERT,EPA00004621,ALERT,EXACT,Endpoint_Alerts
EMP12561,USER,TRIGGERED_ALERT,EPA00007525,ALERT,EXACT,Endpoint_Alerts
EMP11234,USER,TRIGGERED_ALERT,EPA00000031,ALERT,EXACT,Endpoint_Alerts
EMP11533,USER,TRIGGERED_ALERT,EPA00004160,ALERT,EXACT,Endpoint_Alerts
EMP12554,USER,TRIGGERED_ALERT,EPA00001880,ALERT,EXACT,Endpoint_Alerts
EMP11865,USER,TRIGGERED_ALERT,EPA00006697,ALERT,EXACT,Endpoint_Alerts
EMP12723,USER,TRIGGERED_ALERT,EPA00005016,ALERT,EXACT,Endpoint_Alerts
EMP10527,USER,TRIGGERED_ALERT,EPA00003338,ALERT,EXACT,Endpoint_Alerts
EMP11602,USER,TRIGGERED_ALERT,EPA00005318,ALERT,EXACT,Endpoint_Alerts
EMP10488,USER,TRIGGERED_ALERT,EPA00005360,ALERT,EXACT,Endpoint_Alerts
EMP12801,USER,TRIGGERED_ALERT,EPA00005677,ALERT,EXACT,Endpoint_Alerts
EMP10068,USER,TRIGGERED_ALERT,EPA00001037,ALERT,EXACT,Endpoint_Alerts
EMP12359,USER,TRIGGERED_ALERT,EPA00000637,ALERT,EXACT,Endpoint_Alerts
EMP10494,USER,TRIGGERED_ALERT,EPA00005278,ALERT,EXACT,Endpoint_Alerts
EMP12544,USER,TRIGGERED_ALERT,EPA00004668,ALERT,EXACT,Endpoint_Alerts
EMP12013,USER,TRIGGERED_ALERT,EPA00001084,ALERT,EXACT,Endpoint_Alerts
EMP11547,USER,TRIGGERED_ALERT,EPA00002616,ALERT,EXACT,Endpoint_Alerts
EMP12313,USER,TRIGGERED_ALERT,EPA00000862,ALERT,EXACT,Endpoint_Alerts
EMP11605,USER,TRIGGERED_ALERT,EPA00004302,ALERT,EXACT,Endpoint_Alerts
EMP12041,USER,TRIGGERED_ALERT,EPA00000904,ALERT,EXACT,Endpoint_Alerts
EMP10048,USER,TRIGGERED_ALERT,EPA00003928,ALERT,EXACT,Endpoint_Alerts
EMP10677,USER,TRIGGERED_ALERT,EPA00000110,ALERT,EXACT,Endpoint_Alerts
EMP11113,USER,TRIGGERED_ALERT,EPA00007965,ALERT,EXACT,Endpoint_Alerts
EMP10905,USER,TRIGGERED_ALERT,EPA00003483,ALERT,EXACT,Endpoint_Alerts
EMP10597,USER,TRIGGERED_ALERT,EPA00006509,ALERT,EXACT,Endpoint_Alerts
EMP12263,USER,TRIGGERED_ALERT,EPA00007095,ALERT,EXACT,Endpoint_Alerts
EMP11687,USER,TRIGGERED_ALERT,EPA00004075,ALERT,EXACT,Endpoint_Alerts
EMP11042,USER,TRIGGERED_ALERT,EPA00006092,ALERT,EXACT,Endpoint_Alerts
EMP10636,USER,TRIGGERED_ALERT,EPA00001832,ALERT,EXACT,Endpoint_Alerts
EMP12059,USER,TRIGGERED_ALERT,EPA00005595,ALERT,EXACT,Endpoint_Alerts
EMP11162,USER,TRIGGERED_ALERT,EPA00004217,ALERT,EXACT,Endpoint_Alerts
EMP11524,USER,TRIGGERED_ALERT,EPA00000783,ALERT,EXACT,Endpoint_Alerts
EMP11876,USER,TRIGGERED_ALERT,EPA00003694,ALERT,EXACT,Endpoint_Alerts
EMP10144,USER,TRIGGERED_ALERT,EPA00005448,ALERT,EXACT,Endpoint_Alerts
EMP12043,USER,TRIGGERED_ALERT,EPA00004059,ALERT,EXACT,Endpoint_Alerts
EMP12069,USER,TRIGGERED_ALERT,EPA00004913,ALERT,EXACT,Endpoint_Alerts
EMP10838,USER,TRIGGERED_ALERT,EPA00004289,ALERT,EXACT,Endpoint_Alerts
EMP12448,USER,TRIGGERED_ALERT,EPA00003947,ALERT,EXACT,Endpoint_Alerts
EMP10554,USER,TRIGGERED_ALERT,EPA00001826,ALERT,EXACT,Endpoint_Alerts
EMP12795,USER,TRIGGERED_ALERT,EPA00002618,ALERT,EXACT,Endpoint_Alerts
EMP12780,USER,TRIGGERED_ALERT,EPA00005720,ALERT,EXACT,Endpoint_Alerts
EMP11427,USER,TRIGGERED_ALERT,EPA00001095,ALERT,EXACT,Endpoint_Alerts
EMP10035,USER,TRIGGERED_ALERT,EPA00005825,ALERT,EXACT,Endpoint_Alerts
EMP12852,USER,TRIGGERED_ALERT,EPA00004206,ALERT,EXACT,Endpoint_Alerts
EMP10256,USER,TRIGGERED_ALERT,EPA00003615,ALERT,EXACT,Endpoint_Alerts
EMP10817,USER,TRIGGERED_ALERT,EPA00005678,ALERT,EXACT,Endpoint_Alerts
EMP10216,USER,TRIGGERED_ALERT,EPA00004926,ALERT,EXACT,Endpoint_Alerts
EMP12718,USER,TRIGGERED_ALERT,EPA00006140,ALERT,EXACT,Endpoint_Alerts
EMP10614,USER,TRIGGERED_ALERT,EPA00003065,ALERT,EXACT,Endpoint_Alerts
EMP10620,USER,TRIGGERED_ALERT,EPA00001655,ALERT,EXACT,Endpoint_Alerts
EMP11115,USER,TRIGGERED_ALERT,EPA00006781,ALERT,EXACT,Endpoint_Alerts
EMP12598,USER,TRIGGERED_ALERT,EPA00007592,ALERT,EXACT,Endpoint_Alerts
EMP10022,USER,TRIGGERED_ALERT,EPA00002324,ALERT,EXACT,Endpoint_Alerts
EMP11858,USER,TRIGGERED_ALERT,EPA00002414,ALERT,EXACT,Endpoint_Alerts
EMP12825,USER,TRIGGERED_ALERT,EPA00006354,ALERT,EXACT,Endpoint_Alerts
EMP11598,USER,TRIGGERED_ALERT,EPA00002655,ALERT,EXACT,Endpoint_Alerts
EMP12810,USER,TRIGGERED_ALERT,EPA00003227,ALERT,EXACT,Endpoint_Alerts
EMP11973,USER,TRIGGERED_ALERT,EPA00003347,ALERT,EXACT,Endpoint_Alerts
EMP11038,USER,TRIGGERED_ALERT,EPA00002679,ALERT,EXACT,Endpoint_Alerts
EMP10925,USER,TRIGGERED_ALERT,EPA00004695,ALERT,EXACT,Endpoint_Alerts
EMP12135,USER,TRIGGERED_ALERT,EPA00005403,ALERT,EXACT,Endpoint_Alerts
EMP11895,USER,TRIGGERED_ALERT,EPA00004016,ALERT,EXACT,Endpoint_Alerts
EMP12133,USER,TRIGGERED_ALERT,EPA00003917,ALERT,EXACT,Endpoint_Alerts
EMP10764,USER,TRIGGERED_ALERT,EPA00005983,ALERT,EXACT,Endpoint_Alerts
EMP10994,USER,TRIGGERED_ALERT,EPA00000179,ALERT,EXACT,Endpoint_Alerts
EMP10337,USER,TRIGGERED_ALERT,EPA00005103,ALERT,EXACT,Endpoint_Alerts
EMP10788,USER,TRIGGERED_ALERT,EPA00005100,ALERT,EXACT,Endpoint_Alerts
EMP12157,USER,TRIGGERED_ALERT,EPA00004033,ALERT,EXACT,Endpoint_Alerts
EMP10267,USER,TRIGGERED_ALERT,EPA00006753,ALERT,EXACT,Endpoint_Alerts
EMP11434,USER,TRIGGERED_ALERT,EPA00001205,ALERT,EXACT,Endpoint_Alerts
EMP10938,USER,TRIGGERED_ALERT,EPA00002203,ALERT,EXACT,Endpoint_Alerts
EMP12657,USER,TRIGGERED_ALERT,EPA00005026,ALERT,EXACT,Endpoint_Alerts
EMP10916,USER,TRIGGERED_ALERT,EPA00006721,ALERT,EXACT,Endpoint_Alerts
EMP11457,USER,TRIGGERED_ALERT,EPA00006395,ALERT,EXACT,Endpoint_Alerts
EMP11307,USER,TRIGGERED_ALERT,EPA00003264,ALERT,EXACT,Endpoint_Alerts
EMP12440,USER,TRIGGERED_ALERT,EPA00000976,ALERT,EXACT,Endpoint_Alerts
EMP10249,USER,TRIGGERED_ALERT,EPA00005739,ALERT,EXACT,Endpoint_Alerts
EMP10028,USER,TRIGGERED_ALERT,EPA00001771,ALERT,EXACT,Endpoint_Alerts
EMP11289,USER,TRIGGERED_ALERT,EPA00000830,ALERT,EXACT,Endpoint_Alerts
EMP12589,USER,TRIGGERED_ALERT,EPA00000942,ALERT,EXACT,Endpoint_Alerts
EMP11220,USER,TRIGGERED_ALERT,EPA00006290,ALERT,EXACT,Endpoint_Alerts
EMP10954,USER,TRIGGERED_ALERT,EPA00002487,ALERT,EXACT,Endpoint_Alerts
EMP11707,USER,TRIGGERED_ALERT,EPA00000628,ALERT,EXACT,Endpoint_Alerts
EMP10270,USER,TRIGGERED_ALERT,EPA00004624,ALERT,EXACT,Endpoint_Alerts
EMP12350,USER,TRIGGERED_ALERT,EPA00005703,ALERT,EXACT,Endpoint_Alerts
EMP10410,USER,TRIGGERED_ALERT,EPA00000926,ALERT,EXACT,Endpoint_Alerts
EMP11863,USER,TRIGGERED_ALERT,EPA00003034,ALERT,EXACT,Endpoint_Alerts
EMP12839,USER,TRIGGERED_ALERT,EPA00000296,ALERT,EXACT,Endpoint_Alerts
EMP12931,USER,TRIGGERED_ALERT,EPA00001053,ALERT,EXACT,Endpoint_Alerts
EMP12220,USER,TRIGGERED_ALERT,EPA00002708,ALERT,EXACT,Endpoint_Alerts
EMP12318,USER,TRIGGERED_ALERT,EPA00003435,ALERT,EXACT,Endpoint_Alerts
EMP12395,USER,TRIGGERED_ALERT,EPA00007429,ALERT,EXACT,Endpoint_Alerts
EMP12445,USER,TRIGGERED_ALERT,EPA00004519,ALERT,EXACT,Endpoint_Alerts
EMP10749,USER,TRIGGERED_ALERT,EPA00005890,ALERT,EXACT,Endpoint_Alerts
EMP10735,USER,TRIGGERED_ALERT,EPA00002790,ALERT,EXACT,Endpoint_Alerts
EMP12502,USER,TRIGGERED_ALERT,EPA00000945,ALERT,EXACT,Endpoint_Alerts
EMP12451,USER,TRIGGERED_ALERT,EPA00006590,ALERT,EXACT,Endpoint_Alerts
EMP11833,USER,TRIGGERED_ALERT,EPA00006868,ALERT,EXACT,Endpoint_Alerts
EMP10720,USER,TRIGGERED_ALERT,EPA00007922,ALERT,EXACT,Endpoint_Alerts
EMP11272,USER,TRIGGERED_ALERT,EPA00000013,ALERT,EXACT,Endpoint_Alerts
EMP12744,USER,TRIGGERED_ALERT,EPA00001118,ALERT,EXACT,Endpoint_Alerts
EMP12085,USER,TRIGGERED_ALERT,EPA00006045,ALERT,EXACT,Endpoint_Alerts
EMP10944,USER,TRIGGERED_ALERT,EPA00003769,ALERT,EXACT,Endpoint_Alerts
EMP12424,USER,TRIGGERED_ALERT,EPA00003333,ALERT,EXACT,Endpoint_Alerts
EMP10780,USER,TRIGGERED_ALERT,EPA00004635,ALERT,EXACT,Endpoint_Alerts
EMP11696,USER,TRIGGERED_ALERT,EPA00001320,ALERT,EXACT,Endpoint_Alerts
EMP11204,USER,TRIGGERED_ALERT,EPA00000780,ALERT,EXACT,Endpoint_Alerts
EMP12174,USER,TRIGGERED_ALERT,EPA00007581,ALERT,EXACT,Endpoint_Alerts
EMP11491,USER,TRIGGERED_ALERT,EPA00007781,ALERT,EXACT,Endpoint_Alerts
EMP10300,USER,TRIGGERED_ALERT,EPA00000434,ALERT,EXACT,Endpoint_Alerts
EMP10992,USER,TRIGGERED_ALERT,EPA00000654,ALERT,EXACT,Endpoint_Alerts
EMP11874,USER,TRIGGERED_ALERT,EPA00002478,ALERT,EXACT,Endpoint_Alerts
EMP12946,USER,TRIGGERED_ALERT,EPA00003423,ALERT,EXACT,Endpoint_Alerts
EMP12897,USER,TRIGGERED_ALERT,EPA00003613,ALERT,EXACT,Endpoint_Alerts
EMP10927,USER,TRIGGERED_ALERT,EPA00004835,ALERT,EXACT,Endpoint_Alerts
EMP12135,USER,TRIGGERED_ALERT,EPA00005000,ALERT,EXACT,Endpoint_Alerts
EMP12019,USER,TRIGGERED_ALERT,EPA00005782,ALERT,EXACT,Endpoint_Alerts
EMP10066,USER,TRIGGERED_ALERT,EPA00005005,ALERT,EXACT,Endpoint_Alerts
EMP12482,USER,TRIGGERED_ALERT,EPA00004349,ALERT,EXACT,Endpoint_Alerts
EMP10832,USER,TRIGGERED_ALERT,EPA00002887,ALERT,EXACT,Endpoint_Alerts
EMP12891,USER,TRIGGERED_ALERT,EPA00006681,ALERT,EXACT,Endpoint_Alerts
EMP12307,USER,TRIGGERED_ALERT,EPA00006055,ALERT,EXACT,Endpoint_Alerts
EMP12775,USER,TRIGGERED_ALERT,EPA00005247,ALERT,EXACT,Endpoint_Alerts
EMP10885,USER,TRIGGERED_ALERT,EPA00006835,ALERT,EXACT,Endpoint_Alerts
EMP10035,USER,TRIGGERED_ALERT,EPA00005769,ALERT,EXACT,Endpoint_Alerts
EMP12088,USER,TRIGGERED_ALERT,EPA00002905,ALERT,EXACT,Endpoint_Alerts
EMP10794,USER,TRIGGERED_ALERT,EPA00000571,ALERT,EXACT,Endpoint_Alerts
EMP10435,USER,TRIGGERED_ALERT,EPA00001449,ALERT,EXACT,Endpoint_Alerts
EMP10616,USER,TRIGGERED_ALERT,EPA00004337,ALERT,EXACT,Endpoint_Alerts
EMP11850,USER,TRIGGERED_ALERT,EPA00007335,ALERT,EXACT,Endpoint_Alerts
EMP11159,USER,TRIGGERED_ALERT,EPA00004447,ALERT,EXACT,Endpoint_Alerts
EMP12067,USER,TRIGGERED_ALERT,EPA00006072,ALERT,EXACT,Endpoint_Alerts
EMP10944,USER,TRIGGERED_ALERT,EPA00007389,ALERT,EXACT,Endpoint_Alerts
EMP11714,USER,TRIGGERED_ALERT,EPA00001746,ALERT,EXACT,Endpoint_Alerts
EMP10268,USER,TRIGGERED_ALERT,EPA00002742,ALERT,EXACT,Endpoint_Alerts
EMP10272,USER,TRIGGERED_ALERT,EPA00001591,ALERT,EXACT,Endpoint_Alerts
EMP11474,USER,TRIGGERED_ALERT,EPA00007878,ALERT,EXACT,Endpoint_Alerts
EMP12633,USER,TRIGGERED_ALERT,EPA00004081,ALERT,EXACT,Endpoint_Alerts
EMP10393,USER,TRIGGERED_ALERT,EPA00000288,ALERT,EXACT,Endpoint_Alerts
EMP12987,USER,TRIGGERED_ALERT,EPA00001739,ALERT,EXACT,Endpoint_Alerts
EMP11318,USER,TRIGGERED_ALERT,EPA00006067,ALERT,EXACT,Endpoint_Alerts
EMP12413,USER,TRIGGERED_ALERT,EPA00007318,ALERT,EXACT,Endpoint_Alerts
EMP10057,USER,TRIGGERED_ALERT,EPA00003667,ALERT,EXACT,Endpoint_Alerts
EMP11157,USER,TRIGGERED_ALERT,EPA00005147,ALERT,EXACT,Endpoint_Alerts
EMP11918,USER,TRIGGERED_ALERT,EPA00004952,ALERT,EXACT,Endpoint_Alerts
EMP12198,USER,TRIGGERED_ALERT,EPA00006214,ALERT,EXACT,Endpoint_Alerts
EMP12435,USER,TRIGGERED_ALERT,EPA00005756,ALERT,EXACT,Endpoint_Alerts
EMP10378,USER,TRIGGERED_ALERT,EPA00002828,ALERT,EXACT,Endpoint_Alerts
EMP11006,USER,TRIGGERED_ALERT,EPA00001685,ALERT,EXACT,Endpoint_Alerts
EMP11487,USER,TRIGGERED_ALERT,EPA00005411,ALERT,EXACT,Endpoint_Alerts
EMP10061,USER,TRIGGERED_ALERT,EPA00001339,ALERT,EXACT,Endpoint_Alerts
EMP12515,USER,TRIGGERED_ALERT,EPA00005490,ALERT,EXACT,Endpoint_Alerts
EMP11680,USER,TRIGGERED_ALERT,EPA00002743,ALERT,EXACT,Endpoint_Alerts
EMP11964,USER,TRIGGERED_ALERT,EPA00004079,ALERT,EXACT,Endpoint_Alerts
EMP11794,USER,TRIGGERED_ALERT,EPA00006795,ALERT,EXACT,Endpoint_Alerts
EMP10112,USER,TRIGGERED_ALERT,EPA00000651,ALERT,EXACT,Endpoint_Alerts
EMP12371,USER,TRIGGERED_ALERT,EPA00004632,ALERT,EXACT,Endpoint_Alerts
EMP12436,USER,TRIGGERED_ALERT,EPA00002903,ALERT,EXACT,Endpoint_Alerts
EMP12965,USER,TRIGGERED_ALERT,EPA00002259,ALERT,EXACT,Endpoint_Alerts
EMP10039,USER,TRIGGERED_ALERT,EPA00004503,ALERT,EXACT,Endpoint_Alerts
EMP11422,USER,TRIGGERED_ALERT,EPA00006634,ALERT,EXACT,Endpoint_Alerts
EMP10440,USER,TRIGGERED_ALERT,EPA00006764,ALERT,EXACT,Endpoint_Alerts
EMP11875,USER,TRIGGERED_ALERT,EPA00002122,ALERT,EXACT,Endpoint_Alerts
EMP12766,USER,TRIGGERED_ALERT,EPA00007348,ALERT,EXACT,Endpoint_Alerts
