node_id,node_type,label,department,status,source_dataset,source_record_id
IP-172.16.134.93,IP,172.16.134.93,Unknown,Active,canonical_events,IP-172.16.134.93
IP-204.174.177.1,IP,204.174.177.1,Unknown,Active,canonical_events,IP-204.174.177.1
IP-192.168.68.40,IP,192.168.68.40,Unknown,Active,canonical_events,IP-192.168.68.40
IP-172.16.113.199,IP,172.16.113.199,Unknown,Active,canonical_events,IP-172.16.113.199
IP-172.16.97.248,IP,172.16.97.248,Unknown,Active,canonical_events,IP-172.16.97.248
IP-192.168.5.190,IP,192.168.5.190,Unknown,Active,canonical_events,IP-192.168.5.190
IP-98.153.2.248,IP,98.153.2.248,Unknown,Active,canonical_events,IP-98.153.2.248
IP-22.90.37.226,IP,22.90.37.226,Unknown,Active,canonical_events,IP-22.90.37.226
IP-206.222.242.107,IP,206.222.242.107,Unknown,Active,canonical_events,IP-206.222.242.107
IP-112.59.16.102,IP,112.59.16.102,Unknown,Active,canonical_events,IP-112.59.16.102
IP-192.168.196.216,IP,192.168.196.216,Unknown,Active,canonical_events,IP-192.168.196.216
IP-106.226.90.213,IP,106.226.90.213,Unknown,Active,canonical_events,IP-106.226.90.213
IP-192.168.129.29,IP,192.168.129.29,Unknown,Active,canonical_events,IP-192.168.129.29
IP-172.16.97.245,IP,172.16.97.245,Unknown,Active,canonical_events,IP-172.16.97.245
IP-55.182.251.250,IP,55.182.251.250,Unknown,Active,canonical_events,IP-55.182.251.250
IP-192.168.213.117,IP,192.168.213.117,Unknown,Active,canonical_events,IP-192.168.213.117
IP-172.16.81.225,IP,172.16.81.225,Unknown,Active,canonical_events,IP-172.16.81.225
IP-117.179.172.118,IP,117.179.172.118,Unknown,Active,canonical_events,IP-117.179.172.118
IP-172.16.198.76,IP,172.16.198.76,Unknown,Active,canonical_events,IP-172.16.198.76
IP-10.246.195.0,IP,10.246.195.0,Unknown,Active,canonical_events,IP-10.246.195.0
IP-71.48.54.210,IP,71.48.54.210,Unknown,Active,canonical_events,IP-71.48.54.210
IP-192.168.168.44,IP,192.168.168.44,Unknown,Active,canonical_events,IP-192.168.168.44
IP-192.168.123.60,IP,192.168.123.60,Unknown,Active,canonical_events,IP-192.168.123.60
IP-219.132.162.198,IP,219.132.162.198,Unknown,Active,canonical_events,IP-219.132.162.198
IP-158.201.13.232,IP,158.201.13.232,Unknown,Active,canonical_events,IP-158.201.13.232
IP-172.16.6.9,IP,172.16.6.9,Unknown,Active,canonical_events,IP-172.16.6.9
IP-192.168.145.204,IP,192.168.145.204,Unknown,Active,canonical_events,IP-192.168.145.204
IP-103.163.255.249,IP,103.163.255.249,Unknown,Active,canonical_events,IP-103.163.255.249
IP-182.41.181.115,IP,182.41.181.115,Unknown,Active,canonical_events,IP-182.41.181.115
IP-192.168.67.6,IP,192.168.67.6,Unknown,Active,canonical_events,IP-192.168.67.6
IP-192.167.240.74,IP,192.167.240.74,Unknown,Active,canonical_events,IP-192.167.240.74
IP-172.16.25.18,IP,172.16.25.18,Unknown,Active,canonical_events,IP-172.16.25.18
IP-81.74.122.236,IP,81.74.122.236,Unknown,Active,canonical_events,IP-81.74.122.236
IP-172.16.161.93,IP,172.16.161.93,Unknown,Active,canonical_events,IP-172.16.161.93
IP-192.168.56.27,IP,192.168.56.27,Unknown,Active,canonical_events,IP-192.168.56.27
IP-10.253.18.0,IP,10.253.18.0,Unknown,Active,canonical_events,IP-10.253.18.0
IP-192.168.210.144,IP,192.168.210.144,Unknown,Active,canonical_events,IP-192.168.210.144
IP-174.150.183.147,IP,174.150.183.147,Unknown,Active,canonical_events,IP-174.150.183.147
IP-172.16.143.127,IP,172.16.143.127,Unknown,Active,canonical_events,IP-172.16.143.127
IP-65.182.53.171,IP,65.182.53.171,Unknown,Active,canonical_events,IP-65.182.53.171
IP-219.131.27.228,IP,219.131.27.228,Unknown,Active,canonical_events,IP-219.131.27.228
IP-39.100.255.22,IP,39.100.255.22,Unknown,Active,canonical_events,IP-39.100.255.22
IP-192.168.161.3,IP,192.168.161.3,Unknown,Active,canonical_events,IP-192.168.161.3
IP-192.168.173.99,IP,192.168.173.99,Unknown,Active,canonical_events,IP-192.168.173.99
IP-52.50.194.45,IP,52.50.194.45,Unknown,Active,canonical_events,IP-52.50.194.45
IP-172.16.47.107,IP,172.16.47.107,Unknown,Active,canonical_events,IP-172.16.47.107
IP-63.38.194.174,IP,63.38.194.174,Unknown,Active,canonical_events,IP-63.38.194.174
IP-172.16.77.113,IP,172.16.77.113,Unknown,Active,canonical_events,IP-172.16.77.113
IP-214.250.163.144,IP,214.250.163.144,Unknown,Active,canonical_events,IP-214.250.163.144
IP-174.50.69.184,IP,174.50.69.184,Unknown,Active,canonical_events,IP-174.50.69.184
IP-172.16.196.215,IP,172.16.196.215,Unknown,Active,canonical_events,IP-172.16.196.215
IP-172.16.193.109,IP,172.16.193.109,Unknown,Active,canonical_events,IP-172.16.193.109
IP-172.16.248.135,IP,172.16.248.135,Unknown,Active,canonical_events,IP-172.16.248.135
IP-172.16.95.194,IP,172.16.95.194,Unknown,Active,canonical_events,IP-172.16.95.194
IP-172.16.245.78,IP,172.16.245.78,Unknown,Active,canonical_events,IP-172.16.245.78
IP-172.16.201.153,IP,172.16.201.153,Unknown,Active,canonical_events,IP-172.16.201.153
IP-172.16.100.216,IP,172.16.100.216,Unknown,Active,canonical_events,IP-172.16.100.216
IP-180.57.235.198,IP,180.57.235.198,Unknown,Active,canonical_events,IP-180.57.235.198
IP-68.40.96.56,IP,68.40.96.56,Unknown,Active,canonical_events,IP-68.40.96.56
IP-192.168.142.254,IP,192.168.142.254,Unknown,Active,canonical_events,IP-192.168.142.254
IP-192.168.112.170,IP,192.168.112.170,Unknown,Active,canonical_events,IP-192.168.112.170
IP-172.16.71.91,IP,172.16.71.91,Unknown,Active,canonical_events,IP-172.16.71.91
IP-192.168.14.29,IP,192.168.14.29,Unknown,Active,canonical_events,IP-192.168.14.29
IP-149.251.130.54,IP,149.251.130.54,Unknown,Active,canonical_events,IP-149.251.130.54
IP-95.64.253.155,IP,95.64.253.155,Unknown,Active,canonical_events,IP-95.64.253.155
IP-172.16.245.89,IP,172.16.245.89,Unknown,Active,canonical_events,IP-172.16.245.89
IP-28.19.112.133,IP,28.19.112.133,Unknown,Active,canonical_events,IP-28.19.112.133
IP-172.16.115.112,IP,172.16.115.112,Unknown,Active,canonical_events,IP-172.16.115.112
IP-182.123.120.52,IP,182.123.120.52,Unknown,Active,canonical_events,IP-182.123.120.52
IP-172.16.159.165,IP,172.16.159.165,Unknown,Active,canonical_events,IP-172.16.159.165
IP-172.16.242.175,IP,172.16.242.175,Unknown,Active,canonical_events,IP-172.16.242.175
IP-192.168.87.92,IP,192.168.87.92,Unknown,Active,canonical_events,IP-192.168.87.92
IP-172.16.128.121,IP,172.16.128.121,Unknown,Active,canonical_events,IP-172.16.128.121
IP-172.16.99.252,IP,172.16.99.252,Unknown,Active,canonical_events,IP-172.16.99.252
IP-43.210.195.26,IP,43.210.195.26,Unknown,Active,canonical_events,IP-43.210.195.26
IP-172.16.143.69,IP,172.16.143.69,Unknown,Active,canonical_events,IP-172.16.143.69
IP-172.16.51.146,IP,172.16.51.146,Unknown,Active,canonical_events,IP-172.16.51.146
IP-179.184.175.74,IP,179.184.175.74,Unknown,Active,canonical_events,IP-179.184.175.74
IP-192.168.183.142,IP,192.168.183.142,Unknown,Active,canonical_events,IP-192.168.183.142
IP-172.16.79.119,IP,172.16.79.119,Unknown,Active,canonical_events,IP-172.16.79.119
IP-154.163.172.118,IP,154.163.172.118,Unknown,Active,canonical_events,IP-154.163.172.118
IP-176.113.159.21,IP,176.113.159.21,Unknown,Active,canonical_events,IP-176.113.159.21
IP-172.16.63.183,IP,172.16.63.183,Unknown,Active,canonical_events,IP-172.16.63.183
IP-172.16.229.134,IP,172.16.229.134,Unknown,Active,canonical_events,IP-172.16.229.134
IP-172.16.152.161,IP,172.16.152.161,Unknown,Active,canonical_events,IP-172.16.152.161
IP-192.168.178.225,IP,192.168.178.225,Unknown,Active,canonical_events,IP-192.168.178.225
IP-192.168.135.131,IP,192.168.135.131,Unknown,Active,canonical_events,IP-192.168.135.131
IP-172.16.47.181,IP,172.16.47.181,Unknown,Active,canonical_events,IP-172.16.47.181
IP-192.168.81.38,IP,192.168.81.38,Unknown,Active,canonical_events,IP-192.168.81.38
IP-172.16.128.22,IP,172.16.128.22,Unknown,Active,canonical_events,IP-172.16.128.22
IP-172.16.233.111,IP,172.16.233.111,Unknown,Active,canonical_events,IP-172.16.233.111
IP-172.16.90.228,IP,172.16.90.228,Unknown,Active,canonical_events,IP-172.16.90.228
IP-192.168.13.70,IP,192.168.13.70,Unknown,Active,canonical_events,IP-192.168.13.70
IP-76.19.21.163,IP,76.19.21.163,Unknown,Active,canonical_events,IP-76.19.21.163
IP-172.16.76.253,IP,172.16.76.253,Unknown,Active,canonical_events,IP-172.16.76.253
IP-172.16.132.65,IP,172.16.132.65,Unknown,Active,canonical_events,IP-172.16.132.65
IP-10.76.217.0,IP,10.76.217.0,Unknown,Active,canonical_events,IP-10.76.217.0
IP-134.224.147.10,IP,134.224.147.10,Unknown,Active,canonical_events,IP-134.224.147.10
IP-172.16.171.85,IP,172.16.171.85,Unknown,Active,canonical_events,IP-172.16.171.85
IP-172.16.219.214,IP,172.16.219.214,Unknown,Active,canonical_events,IP-172.16.219.214
IP-13.42.155.41,IP,13.42.155.41,Unknown,Active,canonical_events,IP-13.42.155.41
IP-192.168.42.84,IP,192.168.42.84,Unknown,Active,canonical_events,IP-192.168.42.84
IP-216.48.238.190,IP,216.48.238.190,Unknown,Active,canonical_events,IP-216.48.238.190
IP-205.194.133.47,IP,205.194.133.47,Unknown,Active,canonical_events,IP-205.194.133.47
IP-10.231.126.0,IP,10.231.126.0,Unknown,Active,canonical_events,IP-10.231.126.0
IP-192.168.16.117,IP,192.168.16.117,Unknown,Active,canonical_events,IP-192.168.16.117
IP-172.16.113.157,IP,172.16.113.157,Unknown,Active,canonical_events,IP-172.16.113.157
IP-172.16.190.232,IP,172.16.190.232,Unknown,Active,canonical_events,IP-172.16.190.232
IP-192.168.82.209,IP,192.168.82.209,Unknown,Active,canonical_events,IP-192.168.82.209
IP-166.199.151.31,IP,166.199.151.31,Unknown,Active,canonical_events,IP-166.199.151.31
IP-192.168.139.225,IP,192.168.139.225,Unknown,Active,canonical_events,IP-192.168.139.225
IP-172.16.201.67,IP,172.16.201.67,Unknown,Active,canonical_events,IP-172.16.201.67
IP-16.28.68.200,IP,16.28.68.200,Unknown,Active,canonical_events,IP-16.28.68.200
IP-192.168.59.174,IP,192.168.59.174,Unknown,Active,canonical_events,IP-192.168.59.174
IP-192.168.184.243,IP,192.168.184.243,Unknown,Active,canonical_events,IP-192.168.184.243
IP-171.242.154.121,IP,171.242.154.121,Unknown,Active,canonical_events,IP-171.242.154.121
IP-191.176.201.143,IP,191.176.201.143,Unknown,Active,canonical_events,IP-191.176.201.143
IP-138.41.45.68,IP,138.41.45.68,Unknown,Active,canonical_events,IP-138.41.45.68
IP-148.41.105.108,IP,148.41.105.108,Unknown,Active,canonical_events,IP-148.41.105.108
IP-77.181.23.191,IP,77.181.23.191,Unknown,Active,canonical_events,IP-77.181.23.191
IP-72.140.56.202,IP,72.140.56.202,Unknown,Active,canonical_events,IP-72.140.56.202
IP-192.168.58.83,IP,192.168.58.83,Unknown,Active,canonical_events,IP-192.168.58.83
IP-87.136.24.23,IP,87.136.24.23,Unknown,Active,canonical_events,IP-87.136.24.23
IP-223.153.189.53,IP,223.153.189.53,Unknown,Active,canonical_events,IP-223.153.189.53
IP-192.168.214.249,IP,192.168.214.249,Unknown,Active,canonical_events,IP-192.168.214.249
IP-65.210.138.97,IP,65.210.138.97,Unknown,Active,canonical_events,IP-65.210.138.97
IP-172.16.33.227,IP,172.16.33.227,Unknown,Active,canonical_events,IP-172.16.33.227
IP-192.168.84.157,IP,192.168.84.157,Unknown,Active,canonical_events,IP-192.168.84.157
IP-172.16.62.130,IP,172.16.62.130,Unknown,Active,canonical_events,IP-172.16.62.130
IP-130.185.197.194,IP,130.185.197.194,Unknown,Active,canonical_events,IP-130.185.197.194
IP-192.168.144.220,IP,192.168.144.220,Unknown,Active,canonical_events,IP-192.168.144.220
IP-172.16.177.236,IP,172.16.177.236,Unknown,Active,canonical_events,IP-172.16.177.236
IP-131.188.164.142,IP,131.188.164.142,Unknown,Active,canonical_events,IP-131.188.164.142
IP-23.11.175.222,IP,23.11.175.222,Unknown,Active,canonical_events,IP-23.11.175.222
IP-28.24.47.96,IP,28.24.47.96,Unknown,Active,canonical_events,IP-28.24.47.96
IP-99.234.33.137,IP,99.234.33.137,Unknown,Active,canonical_events,IP-99.234.33.137
IP-117.41.243.181,IP,117.41.243.181,Unknown,Active,canonical_events,IP-117.41.243.181
IP-172.16.78.74,IP,172.16.78.74,Unknown,Active,canonical_events,IP-172.16.78.74
IP-192.168.203.97,IP,192.168.203.97,Unknown,Active,canonical_events,IP-192.168.203.97
IP-192.183.9.136,IP,192.183.9.136,Unknown,Active,canonical_events,IP-192.183.9.136
IP-130.213.63.44,IP,130.213.63.44,Unknown,Active,canonical_events,IP-130.213.63.44
IP-195.223.19.65,IP,195.223.19.65,Unknown,Active,canonical_events,IP-195.223.19.65
IP-72.193.177.64,IP,72.193.177.64,Unknown,Active,canonical_events,IP-72.193.177.64
IP-172.16.173.92,IP,172.16.173.92,Unknown,Active,canonical_events,IP-172.16.173.92
IP-107.246.159.91,IP,107.246.159.91,Unknown,Active,canonical_events,IP-107.246.159.91
IP-23.15.84.71,IP,23.15.84.71,Unknown,Active,canonical_events,IP-23.15.84.71
IP-172.187.57.211,IP,172.187.57.211,Unknown,Active,canonical_events,IP-172.187.57.211
IP-192.168.80.117,IP,192.168.80.117,Unknown,Active,canonical_events,IP-192.168.80.117
IP-172.16.63.136,IP,172.16.63.136,Unknown,Active,canonical_events,IP-172.16.63.136
IP-158.195.96.249,IP,158.195.96.249,Unknown,Active,canonical_events,IP-158.195.96.249
IP-172.16.8.57,IP,172.16.8.57,Unknown,Active,canonical_events,IP-172.16.8.57
IP-62.80.29.174,IP,62.80.29.174,Unknown,Active,canonical_events,IP-62.80.29.174
IP-172.16.203.20,IP,172.16.203.20,Unknown,Active,canonical_events,IP-172.16.203.20
IP-161.218.178.193,IP,161.218.178.193,Unknown,Active,canonical_events,IP-161.218.178.193
IP-172.16.167.84,IP,172.16.167.84,Unknown,Active,canonical_events,IP-172.16.167.84
IP-174.0.214.117,IP,174.0.214.117,Unknown,Active,canonical_events,IP-174.0.214.117
IP-118.230.86.113,IP,118.230.86.113,Unknown,Active,canonical_events,IP-118.230.86.113
IP-172.16.136.148,IP,172.16.136.148,Unknown,Active,canonical_events,IP-172.16.136.148
IP-172.16.157.167,IP,172.16.157.167,Unknown,Active,canonical_events,IP-172.16.157.167
IP-28.236.135.119,IP,28.236.135.119,Unknown,Active,canonical_events,IP-28.236.135.119
IP-172.16.143.58,IP,172.16.143.58,Unknown,Active,canonical_events,IP-172.16.143.58
IP-205.246.145.109,IP,205.246.145.109,Unknown,Active,canonical_events,IP-205.246.145.109
IP-172.16.35.244,IP,172.16.35.244,Unknown,Active,canonical_events,IP-172.16.35.244
IP-107.123.144.49,IP,107.123.144.49,Unknown,Active,canonical_events,IP-107.123.144.49
IP-192.168.242.228,IP,192.168.242.228,Unknown,Active,canonical_events,IP-192.168.242.228
IP-172.16.92.67,IP,172.16.92.67,Unknown,Active,canonical_events,IP-172.16.92.67
IP-13.173.252.254,IP,13.173.252.254,Unknown,Active,canonical_events,IP-13.173.252.254
IP-125.212.132.188,IP,125.212.132.188,Unknown,Active,canonical_events,IP-125.212.132.188
IP-172.16.243.226,IP,172.16.243.226,Unknown,Active,canonical_events,IP-172.16.243.226
IP-172.16.72.177,IP,172.16.72.177,Unknown,Active,canonical_events,IP-172.16.72.177
IP-77.25.232.244,IP,77.25.232.244,Unknown,Active,canonical_events,IP-77.25.232.244
IP-192.168.145.250,IP,192.168.145.250,Unknown,Active,canonical_events,IP-192.168.145.250
IP-102.219.91.72,IP,102.219.91.72,Unknown,Active,canonical_events,IP-102.219.91.72
IP-172.16.146.62,IP,172.16.146.62,Unknown,Active,canonical_events,IP-172.16.146.62
IP-43.221.130.54,IP,43.221.130.54,Unknown,Active,canonical_events,IP-43.221.130.54
IP-192.168.95.43,IP,192.168.95.43,Unknown,Active,canonical_events,IP-192.168.95.43
IP-172.16.17.28,IP,172.16.17.28,Unknown,Active,canonical_events,IP-172.16.17.28
IP-172.16.1.128,IP,172.16.1.128,Unknown,Active,canonical_events,IP-172.16.1.128
IP-201.177.193.136,IP,201.177.193.136,Unknown,Active,canonical_events,IP-201.177.193.136
IP-172.16.193.113,IP,172.16.193.113,Unknown,Active,canonical_events,IP-172.16.193.113
IP-186.91.171.43,IP,186.91.171.43,Unknown,Active,canonical_events,IP-186.91.171.43
IP-192.168.20.8,IP,192.168.20.8,Unknown,Active,canonical_events,IP-192.168.20.8
IP-192.168.210.239,IP,192.168.210.239,Unknown,Active,canonical_events,IP-192.168.210.239
IP-201.80.60.212,IP,201.80.60.212,Unknown,Active,canonical_events,IP-201.80.60.212
IP-175.138.28.71,IP,175.138.28.71,Unknown,Active,canonical_events,IP-175.138.28.71
IP-170.210.42.189,IP,170.210.42.189,Unknown,Active,canonical_events,IP-170.210.42.189
IP-57.91.23.247,IP,57.91.23.247,Unknown,Active,canonical_events,IP-57.91.23.247
IP-172.16.103.131,IP,172.16.103.131,Unknown,Active,canonical_events,IP-172.16.103.131
IP-172.16.64.97,IP,172.16.64.97,Unknown,Active,canonical_events,IP-172.16.64.97
IP-179.179.101.215,IP,179.179.101.215,Unknown,Active,canonical_events,IP-179.179.101.215
IP-172.16.202.21,IP,172.16.202.21,Unknown,Active,canonical_events,IP-172.16.202.21
IP-192.168.23.111,IP,192.168.23.111,Unknown,Active,canonical_events,IP-192.168.23.111
IP-187.214.151.76,IP,187.214.151.76,Unknown,Active,canonical_events,IP-187.214.151.76
IP-192.168.133.53,IP,192.168.133.53,Unknown,Active,canonical_events,IP-192.168.133.53
IP-136.229.137.32,IP,136.229.137.32,Unknown,Active,canonical_events,IP-136.229.137.32
IP-33.34.66.116,IP,33.34.66.116,Unknown,Active,canonical_events,IP-33.34.66.116
IP-192.168.192.73,IP,192.168.192.73,Unknown,Active,canonical_events,IP-192.168.192.73
IP-15.90.19.53,IP,15.90.19.53,Unknown,Active,canonical_events,IP-15.90.19.53
IP-172.16.141.79,IP,172.16.141.79,Unknown,Active,canonical_events,IP-172.16.141.79
IP-156.170.186.155,IP,156.170.186.155,Unknown,Active,canonical_events,IP-156.170.186.155
IP-134.167.34.237,IP,134.167.34.237,Unknown,Active,canonical_events,IP-134.167.34.237
IP-192.168.232.1,IP,192.168.232.1,Unknown,Active,canonical_events,IP-192.168.232.1
IP-192.168.115.225,IP,192.168.115.225,Unknown,Active,canonical_events,IP-192.168.115.225
IP-192.168.216.23,IP,192.168.216.23,Unknown,Active,canonical_events,IP-192.168.216.23
IP-192.168.61.220,IP,192.168.61.220,Unknown,Active,canonical_events,IP-192.168.61.220
IP-168.169.57.47,IP,168.169.57.47,Unknown,Active,canonical_events,IP-168.169.57.47
IP-128.196.205.217,IP,128.196.205.217,Unknown,Active,canonical_events,IP-128.196.205.217
IP-192.168.75.166,IP,192.168.75.166,Unknown,Active,canonical_events,IP-192.168.75.166
IP-156.244.23.34,IP,156.244.23.34,Unknown,Active,canonical_events,IP-156.244.23.34
IP-192.168.136.86,IP,192.168.136.86,Unknown,Active,canonical_events,IP-192.168.136.86
IP-192.168.221.58,IP,192.168.221.58,Unknown,Active,canonical_events,IP-192.168.221.58
IP-40.232.48.7,IP,40.232.48.7,Unknown,Active,canonical_events,IP-40.232.48.7
IP-192.168.206.92,IP,192.168.206.92,Unknown,Active,canonical_events,IP-192.168.206.92
IP-172.16.177.124,IP,172.16.177.124,Unknown,Active,canonical_events,IP-172.16.177.124
IP-38.116.90.27,IP,38.116.90.27,Unknown,Active,canonical_events,IP-38.116.90.27
IP-172.16.5.170,IP,172.16.5.170,Unknown,Active,canonical_events,IP-172.16.5.170
IP-192.168.81.163,IP,192.168.81.163,Unknown,Active,canonical_events,IP-192.168.81.163
IP-192.168.86.168,IP,192.168.86.168,Unknown,Active,canonical_events,IP-192.168.86.168
IP-172.16.221.44,IP,172.16.221.44,Unknown,Active,canonical_events,IP-172.16.221.44
IP-102.200.2.184,IP,102.200.2.184,Unknown,Active,canonical_events,IP-102.200.2.184
IP-165.92.245.52,IP,165.92.245.52,Unknown,Active,canonical_events,IP-165.92.245.52
IP-154.64.28.102,IP,154.64.28.102,Unknown,Active,canonical_events,IP-154.64.28.102
IP-192.168.159.17,IP,192.168.159.17,Unknown,Active,canonical_events,IP-192.168.159.17
IP-120.29.59.51,IP,120.29.59.51,Unknown,Active,canonical_events,IP-120.29.59.51
IP-172.16.177.143,IP,172.16.177.143,Unknown,Active,canonical_events,IP-172.16.177.143
IP-112.232.56.193,IP,112.232.56.193,Unknown,Active,canonical_events,IP-112.232.56.193
IP-192.168.159.232,IP,192.168.159.232,Unknown,Active,canonical_events,IP-192.168.159.232
IP-192.168.239.190,IP,192.168.239.190,Unknown,Active,canonical_events,IP-192.168.239.190
IP-75.204.1.159,IP,75.204.1.159,Unknown,Active,canonical_events,IP-75.204.1.159
IP-66.27.241.3,IP,66.27.241.3,Unknown,Active,canonical_events,IP-66.27.241.3
IP-92.199.81.128,IP,92.199.81.128,Unknown,Active,canonical_events,IP-92.199.81.128
IP-172.16.132.101,IP,172.16.132.101,Unknown,Active,canonical_events,IP-172.16.132.101
IP-218.61.111.146,IP,218.61.111.146,Unknown,Active,canonical_events,IP-218.61.111.146
IP-192.168.217.199,IP,192.168.217.199,Unknown,Active,canonical_events,IP-192.168.217.199
IP-60.101.130.201,IP,60.101.130.201,Unknown,Active,canonical_events,IP-60.101.130.201
IP-186.31.64.207,IP,186.31.64.207,Unknown,Active,canonical_events,IP-186.31.64.207
