log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country
FW000028956,Unknown,LPT-10015,Unknown,137.44.99.216,443,22,TCP,ALLOW,21233727.0,19422346.0,sid203082,False,block_tor_exit,India
FW000018623,2026-08-25 21:54:51+00:00,VDR-11328,Unknown,Unknown,3306,443,UDP,DENY,29277461.0,39079634.0,SID511110,False,block_tor_exit,Unknown
FW000023391,Unknown,LPT-11480,Unknown,Unknown,8080,8443,TCP,ALLOW,25482601.0,8578426.0,SID580100,False,DENY_TELNET,ind
FW000016026,2026-10-08 19:05:00+00:00,LPT-12249,Unknown,Unknown,1433,135,TCP,ALLOW,31636979.0,14442017.0,sid306306,False,Unknown,unknown
FW000018655,Unknown,ws-10513,192.168.120.59,Unknown,443,3389,ICMP,ALLOW,35588273.0,24526192.64,Unknown,True,DENY_TELNET,Unknown
FW000029391,2026-11-08 20:15:00+00:00,LPT-11423,Unknown,179.39.154.59,53,445,TCP,ALLOW,24819643.22,24526192.64,Unknown,False,block_tor_exit,unknown
FW000002216,Unknown,LPT-10306,125.44.255.218,Unknown,443,53,TCP,DENY,24903680.0,24526192.64,SID-350996,False,DENY_TELNET,India
FW000010995,2026-08-25 00:00:00+00:00,vdr-12527,Unknown,Unknown,25,8443,TCP,ALLOW,35346995.2,40136170.0,SID866567,False,Unknown,Unknown
FW000014726,2026-08-09 00:00:00+00:00,WS-12698,213.109.87.124,182.38.54.93,8443,443,TCP,ALLOW,145363.0,1964720.0,SID913092,False,MONITOR_DB_ACCESS,US
FW000014332,2026-09-02 00:38:43+00:00,LPT-12502,Unknown,192.168.10.2,8443,22,TCP,DENY,39115599.0,26319257.6,SID870713,False,Unknown,Unknown
FW000008020,2026-08-26 09:52:41+00:00,LPT-10709.corp.local,192.168.195.14,Unknown,443,3389,UDP,ALLOW,15254185.0,17009353.0,SID419487,False,DENY_TELNET,United States
FW000015005,2026-08-14 00:00:00+00:00,LPT-11175,28.247.184.28,Unknown,1433,22,TCP,ALLOW,24819643.22,45630699.52,SID947311,False,allow_office_apps,IN
FW000022041,2026-08-30 17:08:54+00:00,VDR-11773,47.245.201.43,Unknown,443,8443,ICMP,ALLOW,21654611.0,24526192.64,Unknown,False,Unknown,India
FW000001705,Unknown,WS-12261,192.168.169.27,Unknown,443,1433,TCP,ALLOW,1614153.0,24526192.64,sid336165,False,block_tor_exit,Unknown
FW000021269,Unknown,VDR-10558,Unknown,Unknown,3306,443,UDP,ALLOW,38632656.0,33249533.0,SID254411,False,allow_office_apps,Russia
FW000028592,2026-09-07 03:24:42+00:00,VDR-10756,Unknown,Unknown,3306,443,ICMP,ALLOW,24819643.22,24526192.64,SID938251,False,ALLOW_INTERNAL_DNS,unknown
FW000007764,2026-08-17 00:18:33+00:00,WS-11242,Unknown,Unknown,443,53,TCP,ALLOW,10297675.0,28326269.0,SID703716,False,DENY_TELNET,IN
FW000012349,Unknown,LPT-10596,98.236.90.5,Unknown,25,443,TCP,ALLOW,18007380.0,24526192.64,SID192175,False,allow_office_apps,Unknown
FW000013530,2026-09-07 23:42:44+00:00,VDR-12926,Unknown,Unknown,80,443,UDP,DENY,38076384.0,35365061.0,SID531451,False,ALLOW_WEB,Unknown
FW000021274,2026-08-21 23:03:53+00:00,LPT-12539,Unknown,Unknown,80,22,TCP,ALLOW,24819643.22,33669012.0,Unknown,False,MONITOR_DB_ACCESS,India
FW000026313,2026-08-08 14:42:59+00:00,WS-12518,Unknown,192.168.122.153,8443,8443,TCP,DENY,4477102.08,36422085.0,SID660060,True,UNKNOWN,Russia
FW000003438,2026-08-23 16:54:31+00:00,ws-11516,Unknown,27.107.187.162,8080,80,TCP,ALLOW,49945515.0,19086095.0,SID824242,False,BLOCK_EXTERNAL_RDP,India
FW000007248,2026-08-28 00:00:00+00:00,WS_11516,67.196.102.111,Unknown,8443,135,TCP,ALLOW,30273760.0,33730167.0,SID831502,True,ALLOW_INTERNAL_DNS,RU
FW000025750,2026-06-08 21:38:00+00:00,VDR-10329,192.168.14.6,84.129.85.156,443,443,TCP,ALLOW,20666937.0,42089840.64,SID165779,False,UNKNOWN,United States
FW000019228,Unknown,WS-10436.corp.local,Unknown,Unknown,8080,80,TCP,DENY,1648262.0,31327671.0,SID554705,False,ALLOW_WEB,India
FW000001275,2026-09-07 23:08:26+00:00,VDR-12348,172.16.191.64,192.168.248.252,8443,443,TCP,ALLOW,26070353.92,14112948.0,SID177752,False,ALLOW_INTERNAL_DNS,Unknown
FW000014322,2026-08-06 02:58:26+00:00,WS-10088,192.168.220.46,Unknown,80,25,UDP,DENY,48294163.0,24526192.64,SID553063,False,Unknown,India
FW000025817,Unknown,WS-10582.corp.local,147.20.55.32,Unknown,3389,53,TCP,ALLOW,24819643.22,24526192.64,SID-733777,False,BLOCK_EXTERNAL_RDP,Unknown
FW000015556,2026-08-25 00:00:00+00:00,LPT-11398,172.16.167.198,187.5.143.80,8080,3389,TCP,ALLOW,24819643.22,24526192.64,SID-949527,False,BLOCK_EXTERNAL_RDP,ind
FW000009892,2026-08-19 23:03:10+00:00,WS-10313,Unknown,Unknown,1433,25,TCP,ALLOW,24819643.22,577845.0,SID759206,False,ALLOW_WEB,United States
FW000006211,2026-05-08 11:23:00+00:00,WS-11127,192.168.200.220,73.121.122.182,443,3389,TCP,DENY,7071383.0,24526192.64,SID556695,False,Unknown,IN
FW000010715,2026-08-08 10:37:11+00:00,VDR-12573,Unknown,Unknown,443,8443,TCP,DENY,45067796.48,25710622.0,SID-478763,False,DENY_TELNET,Russia
FW000011783,2026-08-05 11:16:03+00:00,LPT-12899,172.16.192.34,172.16.202.204,25,3306,TCP,ALLOW,36540434.0,46553075.0,SID532644,False,Unknown,United States
FW000007076,Unknown,LPT-12840,Unknown,Unknown,443,443,TCP,ALLOW,24819643.22,24526192.64,Unknown,False,ALLOW_WEB,India
FW000012514,2026-08-01 00:00:00+00:00,VDR-12362,172.16.35.234,77.44.20.85,3389,445,UDP,ALLOW,39471527.0,39560304.64,SID802782,False,allow_office_apps,unknown
FW000014228,2026-08-28 00:00:00+00:00,WS-10151,Unknown,192.216.10.208,443,1433,TCP,ALLOW,25499540.0,24526192.64,SID268547,False,block_tor_exit,United States
FW000002274,2026-08-18 13:47:05+00:00,VDR-10788,Unknown,30.131.95.65,443,1433,TCP,ALLOW,24819643.22,24526192.64,SID489375,False,Unknown,IN
FW000006028,Unknown,ws-11690,Unknown,44.75.13.101,80,8080,UDP,ALLOW,17814664.0,24526192.64,SID884971,False,Unknown,IN
FW000003700,2026-08-10 03:53:11+00:00,LPT-12354,Unknown,90.252.66.91,8080,22,TCP,ALLOW,48067338.0,16699484.16,SID427643,False,allow_office_apps,IN
FW000011551,2026-08-17 23:00:41+00:00,Unknown,Unknown,Unknown,443,443,UDP,ALLOW,15232733.0,24526192.64,Unknown,True,BLOCK_EXTERNAL_RDP,IN
FW000001330,2026-08-09 16:27:23+00:00,Unknown,38.168.115.144,192.168.147.106,1433,443,ICMP,ALLOW,933329.0,12007290.88,SID503001,False,block_tor_exit,China
FW000011805,2026-08-04 03:11:46+00:00,VDR-11213,Unknown,Unknown,53,53,TCP,ALLOW,24819643.22,13710771.0,Unknown,False,BLOCK_EXTERNAL_RDP,India
FW000016424,Unknown,VDR-10561.corp.local,Unknown,147.137.117.206,443,135,UDP,DENY,48291612.0,24526192.64,SID-836736,False,Unknown,CN
FW000020253,2026-08-10 02:50:33+00:00,VDR-12076,Unknown,172.16.109.27,3306,25,TCP,ALLOW,24819643.22,24526192.64,SID-528379,False,DENY_TELNET,IN
FW000027001,Unknown,VDR-11090,172.16.18.223,203.71.133.190,3306,3389,TCP,DENY,15946970.0,32319598.0,SID731310,False,Unknown,India
FW000001572,Unknown,Unknown,172.16.84.244,Unknown,25,135,TCP,ALLOW,24819643.22,13546035.2,SID803174,False,block_tor_exit,ind
FW000018790,2026-08-10 12:32:23+00:00,VDR-11596.corp.local,192.168.80.30,212.221.239.161,135,443,TCP,DENY,44899531.0,49325015.04,SID604496,False,ALLOW_INTERNAL_DNS,US
FW000003166,Unknown,Unknown,Unknown,156.78.148.252,3389,8080,ICMP,ALLOW,38751852.0,24526192.64,Unknown,False,BLOCK_EXTERNAL_RDP,China
FW000011136,2026-08-19 22:43:00+00:00,WS-12671,202.177.135.43,172.16.116.162,3306,8443,TCP,DENY,5587053.0,24526192.64,Unknown,False,DENY_TELNET,ind
FW000008666,Unknown,vdr-11413,172.16.182.179,Unknown,80,443,TCP,ALLOW,8865325.0,46219851.0,SID473901,False,Unknown,United States
FW000011656,2026-08-21 00:00:00+00:00,ws-10476,172.16.3.67,Unknown,1433,3389,TCP,ALLOW,41352487.0,24526192.64,Unknown,True,ALLOW_INTERNAL_DNS,Unknown
FW000002075,Unknown,VDR-11916,69.74.100.6,Unknown,8080,3389,ICMP,ALLOW,24819643.22,47283732.48,SID957185,False,Unknown,unknown
FW000007051,Unknown,LPT-10169,80.31.57.69,Unknown,22,445,TCP,ALLOW,33943703.0,23818598.4,SID660556,False,MONITOR_DB_ACCESS,RU
FW000023153,2026-08-04 08:38:51+00:00,WS-10890,192.168.152.196,19.74.11.170,443,3306,TCP,ALLOW,40496334.0,30061033.0,SID750912,False,DENY_TELNET,RU
FW000016218,2026-01-08 00:00:00+00:00,LPT-12547.corp.local,Unknown,Unknown,443,80,TCP,ALLOW,24819643.22,8593818.0,SID134659,False,BLOCK_EXTERNAL_RDP,United States
FW000010954,2026-08-20 05:58:31+00:00,VDR_10457,Unknown,Unknown,443,135,TCP,ALLOW,24218435.0,24526192.64,SID485380,False,MONITOR_DB_ACCESS,US
FW000011366,2026-09-08 14:10:00+00:00,VDR-10718,185.56.154.63,192.168.255.134,445,22,TCP,ALLOW,24819643.22,24526192.64,SID972697,False,MONITOR_DB_ACCESS,RU
FW000021655,2026-08-13 00:00:00+00:00,LPT-11614.corp.local,172.16.14.32,Unknown,443,443,TCP,ALLOW,13840035.84,24526192.64,SID608675,False,Unknown,United States
FW000028873,2026-06-09 00:00:00+00:00,LPT-11870,51.227.139.207,175.49.203.110,135,443,UDP,ALLOW,5870335.0,24526192.64,SID205886,False,allow_office_apps,Russia
FW000008450,2026-05-08 00:00:00+00:00,vdr-12865,Unknown,Unknown,53,443,TCP,ALLOW,24819643.22,24526192.64,SID576844,False,DENY_TELNET,unknown
FW000021646,Unknown,VDR_12235,16.137.99.68,Unknown,1433,1433,TCP,ALLOW,13213845.0,12907970.56,SID115037,False,MONITOR_DB_ACCESS,Russia
FW000002203,2026-08-03 21:25:32+00:00,VDR-10222,Unknown,Unknown,443,135,UDP,DENY,34846509.0,27749226.0,SID917420,False,Unknown,US
FW000016600,2026-08-17 12:35:59+00:00,LPT-10483,Unknown,Unknown,135,443,TCP,ALLOW,24819643.22,28826750.0,SID843957,False,block_tor_exit,unknown
FW000009817,Unknown,WS-11135,192.168.104.130,172.16.76.154,1433,3306,TCP,ALLOW,21873375.0,24526192.64,SID105813,False,Unknown,ind
FW000008266,2026-09-05 21:17:46+00:00,vdr-12748,Unknown,10.188.243.0,1433,443,TCP,ALLOW,44501574.0,24526192.64,SID251048,False,block_tor_exit,IN
FW000025397,2026-08-21 09:13:28+00:00,WS-11803,Unknown,172.16.241.232,3306,53,TCP,ALLOW,23278387.2,1680725.0,SID825474,False,Unknown,China
FW000004661,2026-08-31 00:00:00+00:00,vdr-11404,Unknown,172.16.246.102,443,443,UDP,ALLOW,9646899.2,4529848.32,SID-733217,False,ALLOW_WEB,Unknown
FW000006301,2026-08-25 23:56:56+00:00,WS-11496,172.16.129.25,Unknown,443,80,UDP,ALLOW,3582777.0,24526192.64,SID902434,True,MONITOR_DB_ACCESS,Unknown
FW000000696,2026-08-17 10:06:25+00:00,LPT-12860,10.247.187.0,192.168.67.238,443,443,ICMP,ALLOW,24819643.22,45572211.0,SID152149,False,MONITOR_DB_ACCESS,IN
FW000023475,Unknown,WS-11944,Unknown,172.16.220.152,22,8080,TCP,ALLOW,10884353.0,49907938.0,SID210463,False,ALLOW_INTERNAL_DNS,IN
FW000027255,Unknown,ws-12793,192.168.139.225,164.51.129.190,443,22,TCP,ALLOW,24819643.22,3256629.0,SID850074,False,Unknown,IN
FW000000485,2026-08-16 00:00:00+00:00,Unknown,Unknown,Unknown,25,8443,TCP,ALLOW,42593689.6,21451699.0,SID282095,False,DENY_TELNET,China
FW000010864,2026-09-08 08:17:47+00:00,VDR-12863,172.16.251.58,Unknown,53,443,TCP,ALLOW,4495735.0,423599.0,Unknown,False,block_tor_exit,RU
FW000027945,2026-08-26 10:02:43+00:00,WS-11110,172.16.91.162,127.242.47.41,8080,53,TCP,ALLOW,18552212.0,25591340.0,SID656436,True,ALLOW_INTERNAL_DNS,ind
FW000003734,2026-02-08 00:26:00+00:00,Unknown,172.16.208.105,182.58.227.18,1433,443,TCP,ALLOW,21705523.2,24526192.64,SID875475,False,BLOCK_EXTERNAL_RDP,Unknown
FW000029559,2026-09-09 09:10:48+00:00,WS-10256,86.49.218.31,39.86.80.141,8443,443,TCP,ALLOW,48355493.0,5449162.0,SID266344,False,UNKNOWN,US
FW000018829,2026-08-13 12:23:00+00:00,LPT-12584,Unknown,192.168.22.78,443,443,TCP,DENY,22366090.0,30874562.56,SID655661,False,Unknown,RU
FW000026314,2026-09-08 05:28:52+00:00,WS-11342,10.101.250.0,42.134.122.11,8080,1433,ICMP,ALLOW,21883781.12,18191307.0,Unknown,False,UNKNOWN,China
FW000027263,2026-11-08 11:41:00+00:00,VDR-10638,172.16.3.164,Unknown,80,3306,TCP,ALLOW,47258338.0,25363509.0,SID890804,True,ALLOW_WEB,China
FW000029193,2026-04-09 00:00:00+00:00,WS-12327,Unknown,172.16.41.210,3306,443,UDP,ALLOW,24819643.22,47752017.0,SID528656,False,MONITOR_DB_ACCESS,unknown
FW000028631,2026-08-06 00:00:00+00:00,WS-11651,Unknown,110.188.77.68,8080,443,TCP,DENY,31822880.0,1048576.0,SID683502,False,MONITOR_DB_ACCESS,RU
FW000002451,2026-08-01 08:22:00+00:00,lpt-12015,Unknown,Unknown,8443,3389,TCP,DENY,15408466.0,13971365.0,Unknown,False,ALLOW_INTERNAL_DNS,China
FW000006794,2026-08-23 06:30:05+00:00,LPT-10327,172.16.136.249,Unknown,135,8080,TCP,ALLOW,19127466.0,19569855.0,SID632352,False,allow_office_apps,RU
FW000001505,2026-08-01 05:09:13+00:00,WS-12454,216.190.124.148,102.202.120.59,443,1433,TCP,ALLOW,6646483.0,21369650.0,SID407731,False,block_tor_exit,United States
FW000020365,Unknown,LPT-10171,192.168.207.198,Unknown,443,443,TCP,ALLOW,24819643.22,12077798.0,SID502789,False,allow_office_apps,IN
FW000024602,2026-04-09 16:30:00+00:00,lpt-11668,172.16.4.52,192.168.207.47,443,53,TCP,ALLOW,36378744.0,28670086.0,SID450790,False,Unknown,US
FW000026457,2026-08-15 00:00:00+00:00,LPT-10717,Unknown,Unknown,443,1433,TCP,ALLOW,24819643.22,26090150.0,SID135973,False,ALLOW_INTERNAL_DNS,IN
FW000004835,2026-08-28 22:56:25+00:00,WS-10201,172.16.104.250,192.168.150.91,8443,8443,TCP,ALLOW,18855812.0,24148705.28,SID270019,False,MONITOR_DB_ACCESS,Russia
FW000013189,2026-05-08 04:54:00+00:00,VDR-10535,Unknown,192.168.32.31,443,443,ICMP,ALLOW,530479.0,35716750.0,SID984784,False,Unknown,United States
FW000013869,Unknown,VDR-11531,Unknown,Unknown,8080,443,TCP,DENY,24819643.22,17766570.0,Unknown,False,block_tor_exit,IN
FW000024929,Unknown,ws-11987,Unknown,192.168.228.63,1433,443,TCP,ALLOW,24819643.22,24526192.64,SID362453,False,DENY_TELNET,ind
FW000019200,2026-08-21 00:00:00+00:00,LPT-11140,172.16.90.148,53.78.40.179,3389,8080,TCP,ALLOW,23777591.0,6395108.0,SID466737,False,MONITOR_DB_ACCESS,United States
FW000004130,2026-08-24 12:18:09+00:00,VDR-10427,Unknown,46.142.223.90,1433,8443,TCP,DENY,24819643.22,11122205.0,SID151928,False,MONITOR_DB_ACCESS,Russia
FW000010154,Unknown,VDR-11636,192.168.118.175,Unknown,443,8080,TCP,ALLOW,37881361.0,4063990.0,SID358959,False,MONITOR_DB_ACCESS,India
FW000002307,Unknown,VDR-11675,Unknown,172.16.177.44,3306,443,UDP,ALLOW,6188625.92,24526192.64,SID-768814,False,ALLOW_INTERNAL_DNS,Russia
FW000017868,Unknown,ws-12104,Unknown,172.16.100.122,22,443,TCP,ALLOW,10471064.0,24526192.64,SID895415,False,allow_office_apps,Unknown
FW000000767,2026-08-30 05:32:42+00:00,VDR-10744,Unknown,100.115.3.61,25,8080,TCP,ALLOW,24819643.22,10032841.0,SID683040,True,MONITOR_DB_ACCESS,Russia
FW000000804,Unknown,lpt-10197,211.37.141.121,Unknown,443,22,TCP,DENY,17126847.0,23624566.0,SID251356,False,Unknown,IN
FW000017584,Unknown,Unknown,119.31.67.141,172.16.23.171,3389,443,TCP,ALLOW,45806674.0,46061022.0,SID226096,False,ALLOW_INTERNAL_DNS,CN
FW000014802,2026-08-07 10:32:54+00:00,VDR-12656,172.16.244.188,Unknown,1433,1433,TCP,ALLOW,13893388.0,24526192.64,SID490629,False,MONITOR_DB_ACCESS,RU
FW000007225,Unknown,VDR-12869,192.168.212.233,Unknown,25,3306,TCP,DENY,45305611.0,24526192.64,SID642481,False,Unknown,ind
FW000017920,2026-09-01 01:10:32+00:00,LPT-10671,123.24.76.69,Unknown,3306,8080,UDP,ALLOW,24819643.22,4624220.16,SID798382,False,Unknown,RU
FW000028004,2026-08-02 17:13:33+00:00,WS-10997,Unknown,192.168.237.132,443,25,ICMP,DENY,16808673.28,36665184.0,SID568784,False,DENY_TELNET,RU
FW000019235,2026-07-09 08:10:00+00:00,LPT_10275,Unknown,172.16.130.7,8080,3306,UDP,ALLOW,4056524.0,24526192.64,Unknown,False,MONITOR_DB_ACCESS,China
FW000011793,2026-08-29 22:18:17+00:00,WS_10365,Unknown,172.16.121.64,443,445,TCP,ALLOW,14980034.0,40660686.0,SID897832,False,Unknown,US
FW000022340,2026-08-12 19:49:37+00:00,LPT-12229.corp.local,Unknown,201.73.63.254,443,53,TCP,ALLOW,24819643.22,24526192.64,SID-821989,False,allow_office_apps,IN
FW000028095,2026-04-09 04:06:00+00:00,LPT-10318.corp.local,Unknown,192.168.114.72,135,80,TCP,ALLOW,35858597.0,17087929.0,SID-757305,False,MONITOR_DB_ACCESS,IN
FW000021922,2026-08-15 12:11:25+00:00,VDR-12212,172.16.167.84,Unknown,443,135,TCP,ALLOW,28426673.0,49250421.0,SID802719,False,UNKNOWN,India
FW000027788,Unknown,WS-10747,195.49.212.100,Unknown,22,53,UDP,DENY,47813936.0,24526192.64,SID-597589,True,ALLOW_WEB,unknown
FW000011855,2026-09-09 08:26:55+00:00,LPT-12106,128.6.187.192,40.75.159.141,443,443,TCP,DENY,24819643.22,17498675.0,SID650538,False,allow_office_apps,CN
FW000003690,2026-08-12 00:00:00+00:00,vdr-12869,Unknown,146.199.151.173,135,80,TCP,ALLOW,24819643.22,42311785.0,Unknown,False,ALLOW_WEB,Russia
FW000001062,2026-02-09 13:09:00+00:00,VDR-12338,Unknown,211.56.214.173,25,1433,UDP,ALLOW,8629603.0,30806595.0,SID279696,False,UNKNOWN,ind
FW000020848,2026-08-16 00:00:00+00:00,WS-12242,192.168.103.205,28.190.183.24,53,1433,TCP,ALLOW,24819643.22,48256570.0,SID-254093,False,Unknown,RU
FW000000042,2026-08-24 15:59:47+00:00,VDR-11297,92.170.116.238,Unknown,80,8443,TCP,DENY,24819643.22,19929904.0,SID691766,False,allow_office_apps,Russia
FW000023375,2026-08-18 08:36:05+00:00,Unknown,Unknown,Unknown,443,3306,TCP,ALLOW,26984716.0,13173267.0,SID890286,True,MONITOR_DB_ACCESS,United States
FW000018488,2026-09-09 15:54:54+00:00,lpt-10593,Unknown,192.168.40.236,1433,1433,TCP,DENY,24819643.22,26962815.0,SID159263,False,allow_office_apps,China
FW000009565,Unknown,VDR-12130,172.16.251.193,172.16.227.133,22,443,TCP,ALLOW,38949684.0,24526192.64,SID836995,False,BLOCK_EXTERNAL_RDP,IN
FW000012586,2026-08-02 10:17:02+00:00,LPT-11626,172.16.25.197,192.19.110.103,80,80,UDP,DENY,24819643.22,6209013.0,Unknown,False,allow_office_apps,RU
FW000026913,2026-08-01 23:42:37+00:00,LPT-12927,172.16.205.55,192.168.181.162,22,443,UDP,DENY,24819643.22,24526192.64,Unknown,False,MONITOR_DB_ACCESS,CN
FW000003214,2026-08-26 01:20:57+00:00,Unknown,24.74.132.123,Unknown,443,3389,TCP,ALLOW,4805717.0,25490550.0,SID710098,False,ALLOW_INTERNAL_DNS,RU
FW000021201,Unknown,WS-10884,192.168.243.218,88.12.172.25,445,3306,TCP,ALLOW,24819643.22,24526192.64,SID927632,False,MONITOR_DB_ACCESS,RU
FW000006596,2026-08-26 00:00:00+00:00,Unknown,Unknown,19.157.74.143,445,8443,TCP,DENY,24819643.22,29870344.0,SID-525464,False,block_tor_exit,Unknown
FW000020290,2026-08-17 04:28:16+00:00,VDR-10503,Unknown,192.168.211.220,25,8080,UDP,ALLOW,31399521.0,24526192.64,SID918418,False,allow_office_apps,Russia
FW000008230,2026-08-25 10:41:53+00:00,VDR-12058,10.139.38.0,21.58.128.55,80,135,UDP,ALLOW,24819643.22,9835642.88,SID146399,False,allow_office_apps,IN
FW000024239,Unknown,LPT-10437,192.168.0.13,192.168.252.17,443,80,TCP,ALLOW,24819643.22,24526192.64,SID880862,False,ALLOW_INTERNAL_DNS,Russia
FW000011275,Unknown,LPT-12884,Unknown,Unknown,443,443,TCP,ALLOW,24819643.22,28575333.0,Unknown,False,Unknown,CN
FW000002924,Unknown,VDR-11439.corp.local,Unknown,Unknown,443,443,ICMP,ALLOW,40706908.16,45368728.0,SID371895,False,BLOCK_EXTERNAL_RDP,Unknown
FW000027963,Unknown,WS-12987,Unknown,205.126.111.212,3389,443,TCP,ALLOW,24819643.22,37939835.0,Unknown,False,MONITOR_DB_ACCESS,Unknown
FW000012369,2026-09-06 15:48:52+00:00,WS-12274,Unknown,Unknown,53,3389,TCP,ALLOW,24819643.22,22821724.16,SID966348,False,allow_office_apps,RU
FW000007305,2026-08-22 23:20:00+00:00,LPT-10818,Unknown,27.139.116.30,443,445,TCP,ALLOW,39562529.0,37475328.0,SID912987,False,Unknown,Russia
FW000029442,2026-08-05 23:33:17+00:00,VDR_12159,Unknown,Unknown,80,1433,TCP,ALLOW,24819643.22,14146806.0,SID508126,True,ALLOW_INTERNAL_DNS,Russia
FW000002054,2026-08-16 15:10:32+00:00,Unknown,116.32.174.249,137.83.78.190,80,443,UDP,ALLOW,16604563.0,19446544.0,SID345503,False,MONITOR_DB_ACCESS,IN
FW000004937,Unknown,VDR-10960,Unknown,Unknown,22,443,ICMP,DENY,30686525.44,34864534.0,SID564077,False,block_tor_exit,RU
FW000010091,2026-08-13 20:48:12+00:00,Unknown,Unknown,Unknown,445,22,TCP,ALLOW,24819643.22,27954999.0,Unknown,False,Unknown,United States
FW000013820,2026-08-29 00:00:00+00:00,LPT-12783,202.72.253.17,163.164.127.246,443,3306,TCP,ALLOW,26875002.88,36389929.0,SID393692,False,block_tor_exit,Unknown
FW000017079,Unknown,ws-11329,Unknown,172.16.250.95,445,8080,TCP,ALLOW,2258174.0,32377098.0,SID991117,False,Unknown,RU
FW000002546,Unknown,LPT-12293,70.99.44.106,Unknown,80,445,TCP,ALLOW,44933083.0,47022557.0,SID100248,False,allow_office_apps,CN
FW000028294,2026-08-09 00:00:00+00:00,LPT-12089,Unknown,Unknown,443,443,TCP,ALLOW,11740064.0,15785218.0,SID700757,False,MONITOR_DB_ACCESS,unknown
FW000027850,2026-08-04 15:39:02+00:00,LPT-10955,192.168.110.254,Unknown,8080,3389,TCP,ALLOW,28297473.0,24526192.64,SID-856035,False,ALLOW_INTERNAL_DNS,Unknown
FW000000102,2026-12-08 00:00:00+00:00,VDR-12302,192.168.140.146,Unknown,443,53,TCP,ALLOW,32191283.2,16876145.0,Unknown,False,Unknown,Unknown
FW000028261,Unknown,ws-10486,192.168.86.42,192.168.100.1,443,3306,TCP,ALLOW,24819643.22,24526192.64,SID425393,False,block_tor_exit,IN
FW000026141,2026-08-27 01:16:00+00:00,LPT-10257,Unknown,176.198.23.164,443,3389,TCP,ALLOW,31625074.0,43022862.0,SID241788,False,DENY_TELNET,unknown
FW000006385,2026-07-09 00:00:00+00:00,lpt-12080,Unknown,Unknown,8443,3389,TCP,DENY,24819643.22,41421084.0,SID645137,False,BLOCK_EXTERNAL_RDP,unknown
FW000023070,2026-08-30 00:00:00+00:00,VDR-10864,192.168.174.28,131.181.103.49,445,1433,TCP,ALLOW,24819643.22,21409269.76,SID544180,False,Unknown,unknown
FW000019187,2026-09-09 19:02:00+00:00,VDR-12318,205.197.84.3,Unknown,443,443,TCP,DENY,27933960.0,47811918.0,SID403530,False,ALLOW_INTERNAL_DNS,RU
FW000024914,2026-08-14 18:26:13+00:00,LPT-12731,Unknown,172.16.224.55,80,53,TCP,DENY,24819643.22,36068085.0,Unknown,False,block_tor_exit,ind
FW000002826,2026-08-19 13:43:32+00:00,lpt-12532,59.126.216.83,172.16.6.103,443,3389,UDP,DENY,27671670.0,48993720.32,SID959062,False,allow_office_apps,Unknown
FW000015181,2026-08-09 03:31:00+00:00,LPT-10488,Unknown,Unknown,53,443,TCP,ALLOW,24819643.22,41571048.0,SID762572,False,BLOCK_EXTERNAL_RDP,ind
FW000007687,2026-09-03 19:05:11+00:00,vdr-12949,89.145.90.207,222.48.161.93,8080,443,UDP,DENY,3581505.0,37526864.0,SID396236,False,DENY_TELNET,ind
FW000013311,2026-08-08 00:00:00+00:00,LPT-11484,217.58.64.143,Unknown,443,445,TCP,ALLOW,24819643.22,24526192.64,SID676225,False,UNKNOWN,unknown
FW000001944,2026-08-28 00:00:00+00:00,WS-11390.corp.local,178.93.132.229,Unknown,443,443,TCP,ALLOW,8666825.0,36064498.0,SID-906111,False,allow_office_apps,Unknown
FW000028275,2026-08-13 01:45:00+00:00,VDR-12707,Unknown,Unknown,8443,8080,TCP,ALLOW,21485322.24,19366973.0,SID978160,False,ALLOW_WEB,IN
FW000005956,2026-08-31 09:10:38+00:00,VDR-11767,Unknown,163.68.78.208,8443,443,TCP,DENY,38701180.0,6209069.0,SID450017,False,block_tor_exit,US
FW000022633,2026-08-03 10:00:32+00:00,VDR-10666,Unknown,Unknown,25,443,UDP,DENY,31628410.0,712448.0,SID982255,False,allow_office_apps,Unknown
FW000012087,Unknown,lpt-10347,192.168.166.37,Unknown,443,25,TCP,ALLOW,9517514.0,33344716.8,SID221849,False,ALLOW_WEB,United States
