event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location
IAM00002966,2026-08-27 02:03:00,EMP12554,shivansh.bail27,Finance,login_success,otp,52.10.124.2,VDR-12554,Unknown,SID417373,True,Not Applicable,13.0,Unknown
IAM00011227,2026-08-10 16:32:36,EMP11668,jeremiah.salvi4,R&D,login_success,Biometric,Unknown,LPT-11668,DEV95118,SID-862042,True,Not Applicable,50.0,Punjab
IAM00014719,2026-08-30 00:00:00,EMP11576,timothy.maharaj40,Customer Support,login_success,Password,172.16.22.109,VDR-11576,DEV88439,SID709970,False,Not Applicable,80.0,remote
IAM00005636,2026-08-22 00:00:00,EMP10226,WATIKA.MUNI41,Compliance,login_success,Password,182.222.183.251,VDR-10226,DEV36724,SID995011,False,Not Applicable,46.0,UNKNOWN
IAM00001533,2026-09-05 07:57:46,EMP12762,nathaniel.jhaveri55,Marketing,login_failed,Password,Unknown,Unknown,DEV79833,Unknown,True,expired password,46.0,DL
IAM00008031,2026-09-07 00:00:00,EMP10090,yashasvi.chacko19,Human Resources,login_success,Biometric,Unknown,WS-10090,DEV87993,SID875922,True,Not Applicable,79.0,Punjab
IAM00013235,2026-08-01 09:45:03,EMP10995,triveni.keer58,Unknown,login_failed,Certificate,Unknown,WS-10995,Unknown,Unknown,True,expired password,63.0,DL
IAM00008591,2026-08-12 11:26:53,EMP11433,Unknown,Marketing,other,SSO,192.168.238.127,VDR-11433,DEV27397,Unknown,False,Not Applicable,22.0,UNKNOWN
IAM00016823,2026-08-22 06:36:47,EMP10955,JANYA.KURUVILLA44,Marketing,login_success,Certificate,Unknown,LPT-10955,DEV96805,SID568106,True,Not Applicable,46.0,remote
IAM00015335,Unknown,EMP10589,yochana_patil46,Finance,login_success,SSO,Unknown,LPT-10589,DEV26492,SID730472,False,Not Applicable,50.0,IN
IAM00005723,2026-08-08 22:56:00,EMP10052,anirudh.ramanathan31,Marketing,login_success,Biometric,172.16.51.172,LPT-10052,Unknown,SID243817,True,Not Applicable,10.0,Punjab
IAM00003667,2026-08-27 02:54:45,EMP10295,eesha.parikh47,Marketing,login_success,Biometric,172.16.89.76,VDR-10295,DEV74985,SID266955,True,Not Applicable,100.0,IN
IAM00001436,2026-08-18 05:37:01,EMP10278,david.lad68,Finance,login_failed,Password,154.171.160.20,VDR-10278,Unknown,Unknown,False,MFA failed,50.0,India
IAM00008907,2026-08-08 17:57:13,EMP10477,YAMINI.SUBRAMANIAN5,Operations,login_success,Password,Unknown,VDR-10477,DEV98542,SID977065,True,Not Applicable,11.0,ind
IAM00019750,2026-08-14 00:00:00,EMP11664,qabil.vig75,Supply Chain,login_failed,MFA,156.244.23.34,LPT-11664,DEV74456,Unknown,False,timeout,20.0,UNKNOWN
IAM00005130,2026-09-08 19:51:34,EMP12083,mohini.minhas94,Supply Chain,login_success,otp,Unknown,LPT-12083,DEV94267,Unknown,True,Not Applicable,23.0,ind
IAM00013331,2026-08-13 01:00:58,EMP10644,janani.rajagopalan6,Customer Support,login_success,SSO,Unknown,Unknown,DEV16461,SID519879,True,Not Applicable,36.0,IN
IAM00009717,2026-08-28 10:44:28,EMP11392,qadim.zacharia93,Legal,login_success,MFA,Unknown,VDR-11392,DEV81001,Unknown,True,Not Applicable,58.0,UNKNOWN
IAM00005739,2026-09-09 08:08:04,EMP12384,pushti_choudhary19,Procurement,login_failed,Certificate,Unknown,VDR-12384,Unknown,SID114702,True,Unknown,27.0,IN
IAM00010536,2026-08-22 00:00:00,EMP11507,owen_badal65,Human Resources,login_success,Password,31.116.235.123,VDR-11507,DEV80481,SID943333,True,Not Applicable,19.0,Punjab
IAM00011662,2026-08-22 06:12:00,EMP10304,tanay.bandi97,Operations,login_failed,SSO,Unknown,LPT-10304,DEV22924,Unknown,True,account locked,69.0,Unknown
IAM00016957,2026-09-02 04:41:09,EMP10330,madhavi.saraf42,Procurement,login_success,SSO,211.40.7.144,VDR-10330,DEV22208,SID588351,True,Not Applicable,99.0,IN
IAM00005056,Unknown,EMP11961,benjamin.srinivasan15,Call Center,login_success,otp,Unknown,VDR-11961,Unknown,SID546909,True,Not Applicable,78.0,Punjab
IAM00017575,2026-09-08 13:52:41,EMP11241,bhavani.shetty89,Unknown,login_success,Password,Unknown,WS-11241,DEV84379,SID743012,True,Not Applicable,76.0,remote
IAM00004701,2026-09-09 15:04:09,EMP11046,falan.gandhi55,Human Resources,other,Certificate,172.16.58.130,VDR-11046,DEV30027,Unknown,False,Not Applicable,25.0,PB
IAM00005846,2026-08-10 01:15:49,EMP11586,gunbir.goda45,Unknown,login_success,Biometric,192.168.100.229,VDR-11586,DEV14885,SID966239,False,Not Applicable,80.0,PB
IAM00012016,2026-07-09 13:23:00,EMP10938,alka.memon44,Support,login_success,Password,Unknown,WS-10938,DEV46356,SID989285,True,Not Applicable,16.0,UNKNOWN
IAM00004389,2026-08-30 17:58:33,EMP11154,rachita.peri30,Legal,login_success,Password,192.168.191.44,Unknown,DEV22280,SID211985,True,Not Applicable,71.0,Unknown
IAM00002775,2026-08-25 12:45:08,EMP12612,advay.dani76,R&D,login_failed,Certificate,172.16.129.50,LPT-12612,DEV23757,Unknown,False,Unknown,93.0,Maharashtra
IAM00006288,2026-08-15 06:22:14,EMP12592,saanvi.kalita43,Sales,login_success,Biometric,Unknown,WS-12592,DEV92040,SID950779,False,Not Applicable,94.0,IN
IAM00000920,2026-08-31 12:02:59,EMP10644,janani.rajagopalan6,Customer Support,login_success,Certificate,172.16.124.115,VDR-10644,DEV16461,SID167647,True,Not Applicable,50.0,UNKNOWN
IAM00012459,2026-03-08 09:07:00,EMP12627,brijesh.chaudry21,Marketing,login_success,Password,Unknown,VDR-12627,DEV24746,SID270260,True,Not Applicable,28.0,Unknown
IAM00013808,2026-08-05 03:16:38,EMP10854,upkaar.pathak71,Unknown,login_failed,SSO,Unknown,LPT-10854,DEV16828,Unknown,True,Unknown,50.0,DL
IAM00019611,2026-11-08 05:04:00,EMP11528,udyati.thaker20,Procurement,login_failed,Certificate,Unknown,LPT-11528,DEV83641,Unknown,False,wrong_password,79.0,UNKNOWN
IAM00004050,2026-08-20 00:00:00,EMP11411,zaid.raval52,Marketing,login_success,SSO,172.16.116.155,VDR-11411,DEV96424,SID286276,True,Not Applicable,7.0,Unknown
IAM00006192,2026-01-09 00:00:00,EMP10642,umang.dhaliwal49,Operations,login_success,Password,172.16.169.183,VDR-10642,DEV84964,SID713521,False,Not Applicable,41.0,Delhi
IAM00004363,2026-07-08 00:26:00,EMP12692,dalaja_sura56,Unknown,login_failed,otp,192.168.225.125,VDR-12692,DEV17492,SID581253,False,wrong_password,25.0,remote
IAM00007917,2026-06-09 00:00:00,EMP11061,ekansh.ahuja25,Brand,login_failed,Password,Unknown,VDR-11061,DEV91844,Unknown,True,Unknown,50.0,DL
IAM00017497,2026-09-08 07:54:05,EMP10579,ekta.edwin69,IT,login_success,MFA,172.16.170.131,WS-10579,Unknown,SID532232,True,Not Applicable,29.0,Unknown
IAM00010146,Unknown,EMP10296,osha.kapur39,IT,login_failed,Biometric,Unknown,VDR-10296,DEV59792,SID332229,False,Unknown,81.0,Maharashtra
IAM00010449,2026-08-28 00:00:00,EMP10801,ANSH.BRAHMBHATT77,Customer Support,login_success,Certificate,Unknown,VDR-10801,DEV49935,SID330719,False,Not Applicable,32.0,Delhi
IAM00009081,2026-05-08 00:00:00,EMP10298,ARADHANA.YOGI41,Unknown,login_failed,otp,Unknown,LPT-10298,DEV52714,Unknown,False,expired password,50.0,UNKNOWN
IAM00007324,2026-07-09 00:00:00,EMP10180,BHAVIKA.SUBRAMANIAN78,Unknown,login_success,Certificate,Unknown,WS-10180,DEV41147,Unknown,True,Not Applicable,12.0,remote
IAM00015190,2026-09-05 00:00:00,EMP12400,peter.sama77,IT,login_failed,Certificate,Unknown,VDR-12400,DEV54989,Unknown,False,Unknown,26.0,India
IAM00015349,2026-08-04 22:24:04,EMP12287,vritti_rajagopalan54,Operations,other,Biometric,Unknown,WS-12287,DEV61887,Unknown,False,Not Applicable,50.0,UNKNOWN
IAM00007936,2026-08-11 07:53:38,EMP11374,vyanjana.ahuja87,Human Resources,login_failed,Password,Unknown,WS-11374,DEV23164,SID591325,True,account locked,36.0,Punjab
IAM00018943,2026-12-08 00:00:00,EMP12944,sai.barad47,Unknown,login_success,otp,192.168.208.72,WS-12944,DEV16887,SID155502,True,Not Applicable,67.0,DL
IAM00013854,2026-08-23 23:16:20,EMP11020,yochana.johal10,Human Resources,login_failed,Biometric,Unknown,WS-11020,DEV63752,SID516221,False,unknown user,45.0,Delhi
IAM00016273,2026-08-26 07:41:00,EMP11328,krish.gill29,R&D,login_success,otp,Unknown,VDR-11328,DEV48362,SID242167,False,Not Applicable,44.0,PB
IAM00003841,2026-08-17 16:55:03,EMP12567,sara.borah1,Unknown,login_success,otp,10.91.251.0,VDR-12567,DEV78025,SID971818,True,Not Applicable,95.0,Unknown
IAM00017949,2026-08-26 13:06:11,EMP11717,jatin.saha63,Unknown,login_success,Password,Unknown,LPT-11717,DEV86229,SID732064,True,Not Applicable,57.0,Unknown
IAM00019038,2026-08-21 02:29:29,EMP11140,anusha.roy27,Procurement,login_success,SSO,Unknown,LPT-11140,DEV27102,SID454097,True,Not Applicable,20.0,Punjab
IAM00014765,2026-09-09 19:51:06,EMP12028,neha.devan64,Procurement,other,Certificate,172.16.7.53,WS-12028,Unknown,SID-610857,False,Not Applicable,36.0,UNKNOWN
IAM00010197,2026-08-12 22:32:02,EMP11930,UPMA.MANI95,Operations,login_failed,SSO,Unknown,Unknown,DEV46216,Unknown,True,account locked,54.0,IN
IAM00009546,2026-08-14 00:00:00,EMP12371,keya.basak74,Unknown,login_success,Password,192.168.58.194,WS-12371,DEV23075,SID538766,True,Not Applicable,73.0,UNKNOWN
IAM00006032,2026-08-05 02:09:42,EMP10568,mekhala.nadig40,Sales,login_failed,SSO,Unknown,WS-10568,DEV68085,SID570658,False,Unknown,67.0,DL
IAM00014591,2026-08-23 00:00:00,EMP10833,jagdish.bhatia80,Human Resources,login_failed,SSO,192.168.64.221,VDR-10833,DEV54150,Unknown,True,unknown user,14.0,remote
IAM00006092,2026-09-08 09:26:10,EMP10331,JANAKI.HEGDE46,Human Resources,login_success,SSO,172.16.56.231,LPT-10331,DEV66314,SID205356,False,Not Applicable,53.0,IN
IAM00010142,2026-08-14 18:36:56,EMP10234,kabir.dhawan31,Sales,other,SSO,71.210.230.64,VDR-10234,DEV39579,Unknown,True,Not Applicable,22.0,DL
IAM00013675,2026-08-19 15:48:44,EMP10127,RYAN.TELLA94,Finance,other,SSO,200.30.67.49,LPT-10127,DEV74139,Unknown,False,Not Applicable,50.0,India
IAM00017750,2026-08-26 15:29:40,EMP10247,aadhya.shan11,Unknown,login_success,Certificate,52.160.124.209,VDR-10247,DEV57419,SID739657,False,Not Applicable,50.0,Delhi
IAM00011075,2026-09-02 14:56:24,EMP11909,kashvi_bhagat73,Finance,login_success,Certificate,58.99.213.113,LPT-11909,DEV36864,SID452534,True,Not Applicable,53.0,Unknown
IAM00005696,2026-04-08 08:23:00,EMP11133,BRIJESH.HEGDE76,Unknown,login_success,SSO,139.187.16.237,LPT-11133,DEV62596,SID970002,True,Not Applicable,45.0,Punjab
IAM00007731,2026-08-16 21:34:07,EMP10883,DANIEL.RATTAN78,Finance,login_success,SSO,172.16.101.168,LPT-10883,DEV58163,SID594349,True,Not Applicable,95.0,PB
IAM00014548,2026-09-03 08:29:26,EMP12037,aayush.sha44,R&D,login_success,Password,192.168.43.138,WS-12037,DEV31978,SID811910,True,Not Applicable,58.0,India
IAM00014041,2026-09-04 07:06:52,EMP10848,Unknown,Marketing,login_success,otp,73.58.38.58,VDR-10848,Unknown,SID728793,True,Not Applicable,85.0,UNKNOWN
IAM00002985,2026-08-29 03:11:11,EMP12895,MAX.KANT36,Finance,other,MFA,Unknown,WS-12895,DEV48343,Unknown,True,Not Applicable,83.0,Unknown
IAM00008237,2026-09-07 09:28:17,EMP12319,chanchal.choudhry83,Unknown,login_success,MFA,Unknown,WS-12319,DEV29344,SID813166,True,Not Applicable,40.0,Delhi
IAM00018068,2026-08-23 07:11:42,EMP11801,ekiya.jaggi5,Unknown,login_success,SSO,172.16.180.70,LPT-11801,DEV21792,SID280493,False,Not Applicable,50.0,India
IAM00012396,2026-08-24 12:26:00,EMP10706,aditya.bail38,Unknown,login_failed,Biometric,219.223.102.152,WS-10706,Unknown,SID586038,False,Unknown,13.0,Maharashtra
IAM00007882,Unknown,EMP12574,vanya.rana13,Sales,login_failed,MFA,Unknown,LPT-12574,DEV78601,SID466594,False,unknown user,62.0,DL
IAM00003407,2026-08-10 17:56:47,EMP12579,balveer.nair93,IT,login_success,SSO,85.93.60.65,VDR-12579,Unknown,SID452733,True,Not Applicable,11.0,Unknown
IAM00004296,2026-08-23 06:52:18,EMP10606,hemani.bose33,Unknown,login_success,Biometric,Unknown,WS-10606,DEV10025,SID914887,True,Not Applicable,39.0,IN
IAM00011090,2026-08-24 12:23:00,EMP12219,dalaja.lata76,Legal,other,SSO,192.168.187.147,WS-12219,DEV33203,Unknown,True,Not Applicable,90.0,Unknown
IAM00019695,Unknown,EMP11736,vanya.desai85,Unknown,login_success,MFA,Unknown,LPT-11736,DEV52036,Unknown,True,Not Applicable,50.0,PB
IAM00018565,2026-08-16 00:00:00,EMP12331,janani.dugar16,Call Center,login_success,otp,192.168.88.202,LPT-12331,DEV59955,SID428970,True,Not Applicable,39.0,Unknown
IAM00016806,2026-08-29 06:45:44,EMP11846,chakrika.mohanty20,Unknown,login_failed,Biometric,172.16.248.33,VDR-11846,DEV25429,Unknown,False,invalid credentials,63.0,Delhi
IAM00003792,2026-09-01 03:08:20,EMP10871,AAHANA.CHAUDHARY67,Operations,other,MFA,171.156.199.185,WS-10871,DEV74392,Unknown,False,Not Applicable,84.0,remote
IAM00009789,2026-09-01 11:25:09,EMP11578,henry.sami6,Legal,other,Password,Unknown,VDR-11578,DEV71148,Unknown,False,Not Applicable,50.0,ind
IAM00010237,2026-08-20 10:18:00,EMP12113,akshay.dugal56,Finance,login_success,Biometric,Unknown,VDR-12113,DEV98652,SID445833,True,Not Applicable,60.0,Unknown
IAM00005305,2026-08-25 00:00:00,EMP11188,pranav.dara5,Unknown,login_failed,Password,106.98.51.229,VDR-11188,Unknown,Unknown,False,invalid credentials,52.0,India
IAM00007154,2026-09-09 18:15:00,EMP11471,meera.bath1,Legal,login_success,SSO,Unknown,WS-11471,DEV96142,SID811982,True,Not Applicable,44.0,Maharashtra
IAM00010164,2026-08-29 01:22:41,EMP11001,aarush.prashad25,Unknown,login_success,Certificate,Unknown,VDR-11001,DEV81188,SID848248,False,Not Applicable,34.0,PB
IAM00012561,Unknown,EMP10152,finn.vig49,Customer Support,login_success,Biometric,Unknown,Unknown,DEV97562,SID585158,True,Not Applicable,19.0,India
IAM00012838,Unknown,EMP12086,vincent.dube76,R&D,login_failed,Biometric,172.16.97.89,LPT-12086,DEV29029,SID286142,False,invalid credentials,31.0,IN
IAM00006369,2026-08-31 02:29:15,EMP11241,bhavani.shetty89,Unknown,login_success,Password,Unknown,WS-11241,DEV84379,SID660740,True,Not Applicable,75.0,UNKNOWN
IAM00001096,2026-01-08 17:27:00,EMP10662,watika.sant81,Unknown,login_success,Certificate,Unknown,VDR-10662,Unknown,SID723779,True,Not Applicable,34.0,remote
IAM00009791,2026-09-01 16:27:22,EMP10253,forum.sharma83,Compliance,login_success,Password,Unknown,WS-10253,DEV59479,SID558318,True,Not Applicable,54.0,UNKNOWN
IAM00009802,2026-08-19 00:00:00,EMP10795,aditya.nagarajan68,Unknown,login_success,otp,Unknown,VDR-10795,DEV34018,SID860562,False,Not Applicable,49.0,Unknown
IAM00000480,2026-04-09 22:44:00,EMP12596,hamsini.jayaraman36,Human Resources,other,SSO,172.16.6.163,WS-12596,DEV81536,Unknown,False,Not Applicable,50.0,Punjab
IAM00000212,2026-07-08 00:00:00,EMP10190,anjali.ganesan67,Marketing,login_success,MFA,Unknown,WS-10190,DEV20345,Unknown,True,Not Applicable,89.0,Unknown
IAM00014904,2026-08-17 14:42:18,EMP10380,thomas.barad31,Brand,other,Certificate,172.16.129.87,VDR-10380,Unknown,Unknown,False,Not Applicable,100.0,UNKNOWN
IAM00019643,2026-09-08 21:27:17,EMP11238,brinda.kade46,Unknown,login_success,SSO,192.168.207.7,LPT-11238,DEV14424,SID760585,False,Not Applicable,64.0,Punjab
IAM00004135,2026-09-02 22:28:28,EMP11665,oni.goda48,Unknown,other,MFA,192.168.23.95,VDR-11665,DEV49335,Unknown,False,Not Applicable,53.0,Maharashtra
IAM00004778,2026-08-10 05:25:04,EMP12690,oviya.ganguly15,Procurement,other,otp,Unknown,LPT-12690,Unknown,Unknown,False,Not Applicable,91.0,Unknown
IAM00016299,2026-08-04 04:46:35,EMP12572,nathan.wali44,Marketing,login_success,MFA,10.114.18.0,LPT-12572,DEV81776,SID600830,True,Not Applicable,50.0,remote
IAM00013339,2026-08-26 12:08:08,EMP11547,ryan.rau52,Human Resources,login_success,otp,192.168.231.251,WS-11547,Unknown,SID557123,True,Not Applicable,25.0,India
IAM00011375,2026-08-31 04:59:08,EMP10963,yash.boase95,Supply Chain,login_success,Certificate,Unknown,LPT-10963,DEV18566,SID944585,False,Not Applicable,32.0,PB
IAM00013558,2026-09-02 13:58:53,EMP11533,abdul.mitra65,Operations,login_success,Biometric,Unknown,Unknown,DEV85342,SID877555,True,Not Applicable,51.0,PB
IAM00016564,Unknown,EMP12999,girik.upadhyay76,Human Resources,login_success,SSO,Unknown,WS-12999,DEV96003,SID894953,True,Not Applicable,92.0,Delhi
IAM00014280,2026-01-08 14:09:00,EMP12115,omaja.peri26,Unknown,other,otp,133.139.33.69,WS-12115,DEV43321,Unknown,True,Not Applicable,50.0,Maharashtra
IAM00005997,2026-09-04 08:08:48,EMP11190,yuvraj.mistry78,Customer Support,login_success,Password,Unknown,LPT-11190,DEV54436,SID937517,True,Not Applicable,32.0,Unknown
IAM00000535,2026-01-08 09:39:00,EMP12220,adweta_rastogi43,Call Center,login_failed,SSO,Unknown,Unknown,DEV16998,SID530957,False,Unknown,50.0,Unknown
IAM00000524,2026-08-14 11:01:00,EMP11360,osha.dutta17,Support,login_success,SSO,172.16.56.36,WS-11360,DEV56447,SID642754,True,Not Applicable,86.0,Maharashtra
IAM00007240,2026-08-30 00:00:00,EMP11475,AARUSH.DIN90,Unknown,login_success,MFA,172.16.89.68,WS-11475,DEV14229,SID338897,True,Not Applicable,15.0,UNKNOWN
IAM00010885,2026-08-01 09:00:21,EMP11699,vansha.mani80,Operations,login_success,Biometric,10.63.245.0,WS-11699,DEV70645,SID188610,True,Not Applicable,50.0,Delhi
IAM00015685,Unknown,EMP11650,charita.rattan19,Unknown,login_success,SSO,Unknown,VDR-11650,DEV80975,SID928957,True,Not Applicable,77.0,ind
IAM00019230,2026-08-27 10:15:17,EMP12457,yashawini.chawla66,Legal,login_success,Certificate,76.200.211.27,LPT-12457,DEV25501,Unknown,False,Not Applicable,39.0,Delhi
IAM00012974,2026-09-03 00:17:59,EMP10886,veda.dani92,Finance,other,SSO,13.163.251.127,VDR-10886,Unknown,Unknown,False,Not Applicable,74.0,Unknown
IAM00000278,Unknown,EMP12003,nitara.bhargava30,Human Resources,login_failed,Password,192.168.33.185,WS-12003,DEV32445,Unknown,False,account locked,62.0,India
IAM00012753,2026-08-29 14:42:00,EMP10627,tara.devan13,Operations,login_success,MFA,192.168.63.200,VDR-10627,DEV79672,SID610853,True,Not Applicable,22.0,ind
IAM00009389,2026-08-22 03:14:17,EMP10293,Unknown,Call Center,login_failed,Password,192.168.6.82,VDR-10293,DEV32227,Unknown,False,account locked,50.0,Unknown
IAM00016018,2026-08-24 10:52:22,EMP11533,abdul.mitra65,Operations,login_failed,SSO,172.16.180.234,WS-11533,DEV85342,Unknown,True,Unknown,50.0,IN
IAM00000378,2026-08-17 20:31:00,EMP12678,aadhya.saraf43,Procurement,login_success,MFA,192.168.31.156,Unknown,DEV88793,Unknown,True,Not Applicable,41.0,Punjab
IAM00006835,2026-09-01 01:39:27,EMP10760,yahvi.chhabra59,Procurement,login_success,Biometric,98.211.112.53,WS-10760,DEV70786,SID-192708,True,Not Applicable,66.0,UNKNOWN
IAM00008092,2026-09-09 00:00:00,EMP12280,viraj_tripathi85,Human Resources,login_failed,MFA,197.13.77.136,LPT-12280,DEV72491,Unknown,True,invalid credentials,91.0,Punjab
IAM00011307,2026-08-09 19:37:27,EMP12011,WISHI.GANESH63,Procurement,login_failed,SSO,Unknown,LPT-12011,DEV23413,SID913344,False,bad token,84.0,India
IAM00005460,2026-08-09 23:01:33,EMP12022,zayyan.dayal5,Operations,login_success,otp,Unknown,VDR-12022,DEV40120,Unknown,True,Not Applicable,30.0,DL
IAM00005895,2026-08-23 11:16:09,EMP11320,qasim.munshi11,Customer Support,login_failed,MFA,192.168.182.25,WS-11320,Unknown,Unknown,False,unknown user,80.0,ind
IAM00012421,Unknown,EMP12629,wahab.gupta10,IT Support,login_success,MFA,207.25.95.97,LPT-12629,DEV16140,SID592411,True,Not Applicable,50.0,DL
IAM00011272,2026-09-01 21:58:27,EMP12019,fariq.mammen10,Unknown,other,MFA,192.168.195.223,VDR-12019,DEV28185,Unknown,True,Not Applicable,50.0,Maharashtra
IAM00014950,2026-08-25 22:12:00,EMP12023,balveer.babu77,Brand,other,otp,Unknown,VDR-12023,DEV27037,Unknown,False,Not Applicable,9.0,Delhi
IAM00016074,Unknown,EMP12083,mohini.minhas94,Procurement,login_failed,Password,192.168.148.205,LPT-12083,DEV94267,Unknown,False,timeout,26.0,Delhi
IAM00010402,2026-08-23 15:54:07,EMP10687,vaishnavi.dora76,Legal,login_failed,SSO,Unknown,WS-10687,DEV81372,Unknown,False,Unknown,50.0,Punjab
IAM00002183,2026-08-22 05:52:00,EMP10772,gagan.bhandari75,Operations,login_failed,MFA,Unknown,VDR-10772,DEV97274,Unknown,False,timeout,47.0,Delhi
IAM00019739,2026-08-11 08:43:22,EMP12559,tristan_agarwal66,Unknown,login_success,SSO,192.168.52.23,WS-12559,DEV59724,SID516026,False,Not Applicable,44.0,DL
IAM00011125,2026-08-07 22:25:50,EMP10939,karan.mutti81,Unknown,login_failed,SSO,Unknown,LPT-10939,DEV94399,Unknown,False,OTP expired,22.0,Punjab
IAM00010939,Unknown,EMP12418,warda.dua80,Marketing,login_success,Biometric,Unknown,Unknown,DEV59411,SID191218,False,Not Applicable,39.0,PB
IAM00004058,2026-08-29 03:32:42,EMP12155,EKANSH.SONI57,Marketing,login_failed,Biometric,192.168.173.86,LPT-12155,DEV39684,Unknown,False,Unknown,76.0,Punjab
IAM00019512,2026-08-31 00:00:00,EMP10052,anirudh_ramanathan31,Brand,login_failed,SSO,Unknown,LPT-10052,DEV29313,Unknown,True,account locked,50.0,ind
IAM00013721,2026-09-04 00:00:00,EMP11654,RACHITA.NAGI61,Human Resources,login_success,Certificate,172.16.14.180,WS-11654,DEV49363,Unknown,True,Not Applicable,47.0,Maharashtra
IAM00015544,2026-08-10 12:32:02,EMP11524,veda_srinivasan95,Unknown,login_success,MFA,95.93.230.76,VDR-11524,DEV67685,SID238631,True,Not Applicable,50.0,remote
IAM00009456,2026-08-09 00:00:00,EMP11283,ranbir.kalita61,Unknown,other,Certificate,192.168.107.47,VDR-11283,DEV93498,Unknown,False,Not Applicable,79.0,DL
IAM00017347,Unknown,EMP10408,akshay.sarraf2,Procurement,login_success,Biometric,192.168.12.100,WS-10408,DEV24748,SID772695,True,Not Applicable,50.0,remote
IAM00006850,2026-08-23 18:02:42,EMP11411,zaid.raval52,Marketing,login_success,otp,Unknown,VDR-11411,DEV96424,Unknown,True,Not Applicable,23.0,Punjab
